 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
105,0.891,6.176,0.294,2.134,1.077,1.981,1.516
106,0.387,3.260,0.457,1.541,0.456,3.379,0.838
107,1.052,8.152,0.199,2.439,1.504,1.622,1.915
108,0.376,2.673,0.661,1.082,0.622,1.740,0.820
109,0.419,2.820,0.662,1.208,0.534,2.263,0.803
110,0.301,1.941,1.000,0.789,0.518,1.523,0.639
111,0.988,5.807,0.368,2.179,1.039,2.097,1.505
112,0.870,5.904,0.314,2.624,0.610,4.303,1.265
113,0.462,3.052,0.623,1.351,0.513,2.634,0.832
114,0.601,5.029,0.299,1.905,0.975,1.955,1.363
115,0.719,4.832,0.387,1.715,0.933,1.839,1.265
116,0.612,3.821,0.527,1.578,0.764,2.065,1.098
117,1.149,5.150,0.544,1.902,1.117,1.704,1.458
118,0.376,3.442,0.399,1.248,0.776,1.608,0.984
119,0.290,1.941,0.967,0.835,0.518,1.612,0.658
120,0.687,3.649,0.649,1.440,0.912,1.579,1.146
121,1.267,7.541,0.280,2.688,1.337,2.011,1.896
122,0.698,3.917,0.572,1.530,0.910,1.681,1.180
123,1.128,7.091,0.282,2.559,1.234,2.074,1.777
124,0.258,2.087,0.743,0.927,0.513,1.807,0.690
125,4.972,18.806,0.177,4.431,3.212,1.379,3.773
126,1.460,8.203,0.273,3.136,1.061,2.956,1.824
127,1.192,7.323,0.279,2.404,1.420,1.693,1.847
128,0.999,6.479,0.299,1.936,1.414,1.369,1.655
129,0.762,4.625,0.448,1.980,0.657,3.015,1.140
130,0.408,2.320,0.953,0.978,0.586,1.668,0.757
131,0.977,4.807,0.531,2.136,0.637,3.355,1.166
132,2.330,10.593,0.261,2.726,2.133,1.278,2.411
133,0.934,5.711,0.360,2.073,1.184,1.751,1.566
134,0.634,4.210,0.449,1.530,0.898,1.704,1.172
135,0.397,2.502,0.798,1.067,0.596,1.789,0.798
136,0.505,3.796,0.440,1.530,0.863,1.773,1.149
137,0.859,5.883,0.312,2.136,0.927,2.304,1.407
138,1.310,9.921,0.167,2.523,2.178,1.159,2.344
139,1.987,9.775,0.261,3.021,1.865,1.620,2.374
140,0.226,2.123,0.629,0.983,0.311,3.162,0.553
141,1.052,6.626,0.301,2.463,0.813,3.030,1.415
142,0.569,3.624,0.545,1.585,0.603,2.628,0.978
143,3.028,13.535,0.208,3.690,2.073,1.780,2.765
144,0.784,3.760,0.697,1.265,1.128,1.121,1.195
145,0.311,2.745,0.520,1.261,0.311,4.055,0.626
146,0.290,2.355,0.657,1.067,0.467,2.283,0.706
147,2.201,13.974,0.142,3.987,2.224,1.792,2.978
148,2.813,11.923,0.249,2.881,2.093,1.376,2.456
149,1.536,6.212,0.500,2.404,1.110,2.165,1.634
150,0.644,3.563,0.638,1.541,0.725,2.124,1.057
151,0.376,2.234,0.947,0.835,0.725,1.152,0.778
152,3.780,19.954,0.119,5.349,2.666,2.006,3.776
153,2.266,13.045,0.167,3.342,1.890,1.768,2.513
154,0.236,1.855,0.863,0.789,0.415,1.904,0.572
155,0.644,4.210,0.457,1.774,0.598,2.966,1.030
156,4.639,27.524,0.077,5.052,3.778,1.337,4.369
157,0.988,7.005,0.253,2.887,0.798,3.619,1.517
158,2.105,9.507,0.293,3.482,1.539,2.263,2.315
159,2.062,11.326,0.202,3.800,1.694,2.243,2.537
160,0.301,3.052,0.406,1.394,0.429,3.250,0.773
161,0.301,2.001,0.943,0.891,0.518,1.720,0.680
162,0.730,5.236,0.335,1.991,0.878,2.267,1.322
163,0.301,2.355,0.681,1.067,0.443,2.411,0.687
164,0.226,2.001,0.707,0.927,0.393,2.357,0.604
165,3.200,18.063,0.123,3.840,2.249,1.707,2.939
166,0.365,2.295,0.871,0.978,0.622,1.572,0.780
167,1.074,5.833,0.397,2.001,1.211,1.653,1.557
168,0.419,2.795,0.674,1.121,0.731,1.533,0.905
169,0.430,2.734,0.722,1.082,0.623,1.738,0.821
170,0.698,3.967,0.557,1.725,0.741,2.326,1.131
171,0.247,1.976,0.795,0.885,0.311,2.848,0.525
172,13.885,65.588,0.041,13.375,6.416,2.084,9.264
173,0.719,3.588,0.702,1.509,0.776,1.944,1.082
174,0.569,3.563,0.563,1.466,0.806,1.818,1.087
175,9.976,48.566,0.053,10.657,5.252,2.029,7.482
176,0.816,4.907,0.426,1.541,1.251,1.231,1.388
177,1.203,5.908,0.433,2.674,0.841,3.179,1.500
178,0.956,6.565,0.279,2.215,1.244,1.781,1.660
179,1.675,8.056,0.324,2.642,1.466,1.802,1.968
180,0.311,2.112,0.877,0.855,0.590,1.449,0.710
181,5.681,30.425,0.077,5.908,4.462,1.324,5.134
182,1.063,4.614,0.627,1.609,1.224,1.314,1.404
183,2.019,12.570,0.161,3.810,1.623,2.348,2.487
184,0.966,6.222,0.314,2.540,0.829,3.064,1.451
185,0.762,4.003,0.598,1.709,0.705,2.425,1.097
186,0.805,3.881,0.672,1.582,0.951,1.663,1.227
187,0.945,6.151,0.314,1.783,1.288,1.384,1.516
188,5.380,28.763,0.082,4.991,3.714,1.344,4.306
189,0.365,2.588,0.685,1.121,0.556,2.016,0.790
190,0.580,3.502,0.594,1.541,0.623,2.474,0.979
191,0.730,5.115,0.351,1.833,1.100,1.666,1.420
192,0.290,1.880,1.000,0.789,0.518,1.523,0.639
193,0.311,2.234,0.784,0.885,0.518,1.709,0.677
194,0.430,2.881,0.650,1.208,0.632,1.911,0.874
195,0.430,4.175,0.310,1.671,0.602,2.774,1.003
196,0.258,1.733,1.000,0.695,0.518,1.342,0.600
197,2.287,9.507,0.318,2.967,1.753,1.692,2.281
198,0.301,2.027,0.920,0.835,0.622,1.344,0.721
199,0.580,2.941,0.842,1.082,0.793,1.365,0.926
200,4.618,20.672,0.136,5.409,2.776,1.949,3.875
201,0.805,5.797,0.301,1.928,1.048,1.839,1.421
202,0.258,2.148,0.702,0.855,0.518,1.649,0.665
203,3.082,15.082,0.170,5.262,2.040,2.580,3.276
204,0.526,3.588,0.514,1.327,0.801,1.657,1.031
205,1.052,5.640,0.416,2.096,1.124,1.865,1.535
206,0.268,2.441,0.566,0.955,0.586,1.630,0.748
207,0.344,2.380,0.762,1.021,0.553,1.846,0.751
208,0.515,3.942,0.417,1.612,0.790,2.042,1.128
209,0.247,1.794,0.964,0.747,0.518,1.442,0.622
210,0.924,5.029,0.459,1.911,1.026,1.863,1.400
211,0.376,3.113,0.487,1.057,0.725,1.457,0.876
212,2.309,16.487,0.107,5.997,1.355,4.427,2.850
213,0.387,2.466,0.799,1.172,0.513,2.286,0.775
214,0.655,4.296,0.446,1.484,1.004,1.478,1.221
215,2.373,12.741,0.184,3.529,1.707,2.068,2.454
216,1.128,7.152,0.277,2.114,1.532,1.380,1.799
217,0.247,1.855,0.902,0.789,0.415,1.904,0.572
218,0.236,1.819,0.897,0.789,0.463,1.703,0.605
219,0.623,3.502,0.638,1.252,0.879,1.424,1.049
220,0.472,3.599,0.458,1.568,0.415,3.783,0.806
221,0.301,2.527,0.592,1.082,0.443,2.443,0.692
222,0.333,2.234,0.838,0.927,0.556,1.667,0.718
223,1.697,9.189,0.253,2.426,2.073,1.170,2.242
224,2.223,13.520,0.153,5.027,1.447,3.473,2.697
225,0.322,2.320,0.752,0.855,0.695,1.229,0.771
226,0.236,2.123,0.659,0.983,0.311,3.162,0.553
227,2.846,14.581,0.168,5.211,1.656,3.147,2.937
228,0.397,2.527,0.782,1.036,0.632,1.639,0.809
229,0.258,2.259,0.635,1.036,0.437,2.372,0.673
230,0.977,5.590,0.393,1.854,1.212,1.529,1.499
231,0.483,2.441,1.000,0.927,0.725,1.278,0.820
232,0.569,4.417,0.367,1.409,0.915,1.540,1.136
233,0.247,1.855,0.902,0.835,0.415,2.016,0.588
234,0.483,2.856,0.745,1.116,0.725,1.539,0.900
235,0.236,1.673,1.000,0.695,0.513,1.355,0.597
236,0.687,5.575,0.278,2.540,0.515,4.933,1.144
237,3.426,23.102,0.081,7.314,1.638,4.465,3.461
238,2.556,13.388,0.179,3.675,1.865,1.970,2.618
239,0.451,2.734,0.758,0.983,0.725,1.355,0.844
240,1.482,7.602,0.322,2.866,1.216,2.356,1.867
241,0.548,4.003,0.430,1.298,0.933,1.392,1.100
242,0.408,2.380,0.905,1.021,0.622,1.641,0.797
243,0.526,4.028,0.408,1.638,0.663,2.470,1.043
244,4.993,21.708,0.133,5.508,3.421,1.610,4.341
245,0.719,5.504,0.298,1.725,1.140,1.513,1.402
246,0.387,3.235,0.464,1.021,0.903,1.130,0.960
247,3.844,20.565,0.114,5.508,2.020,2.727,3.335
248,0.290,2.941,0.421,1.248,0.415,3.010,0.719
249,0.376,2.527,0.740,0.983,0.569,1.729,0.748
250,0.677,6.712,0.189,2.001,1.112,1.799,1.492
251,1.160,8.799,0.188,3.192,1.177,2.713,1.938
252,0.548,3.856,0.463,1.443,0.783,1.844,1.063
253,0.365,2.709,0.625,1.067,0.622,1.716,0.814
254,2.534,14.167,0.159,4.082,1.951,2.092,2.823
255,0.698,4.639,0.408,1.993,0.721,2.765,1.199
256,0.365,2.380,0.810,1.067,0.546,1.954,0.763
257,2.234,11.508,0.212,3.529,2.104,1.678,2.725
258,0.687,4.175,0.496,1.390,1.012,1.374,1.186
259,0.773,4.746,0.431,2.136,0.622,3.436,1.153
260,1.568,7.884,0.317,2.098,1.612,1.302,1.839
261,0.397,2.527,0.782,1.021,0.622,1.641,0.797
262,0.612,3.502,0.627,1.394,0.818,1.705,1.068
263,0.644,3.745,0.577,1.687,0.518,3.256,0.935
264,2.008,12.069,0.173,2.702,2.252,1.200,2.467
265,0.709,5.089,0.344,1.993,0.903,2.207,1.342
266,1.836,11.240,0.183,4.110,1.393,2.950,2.393
267,0.354,2.588,0.665,1.159,0.546,2.122,0.795
268,0.591,3.674,0.550,1.116,0.995,1.121,1.054
269,1.944,7.419,0.444,2.599,1.756,1.480,2.136
270,2.599,14.046,0.166,3.201,2.356,1.358,2.746
271,0.558,5.272,0.253,1.966,0.941,2.089,1.360
272,1.772,12.115,0.152,4.431,1.586,2.793,2.651
273,0.408,2.502,0.819,0.983,0.622,1.581,0.782
274,0.322,2.613,0.593,0.955,0.664,1.438,0.797
275,3.930,24.760,0.081,7.404,2.256,3.283,4.087
276,3.307,16.598,0.151,4.777,2.187,2.185,3.232
277,0.290,2.295,0.692,1.067,0.518,2.059,0.744
278,0.827,5.944,0.294,1.854,0.978,1.896,1.346
279,0.333,2.562,0.637,0.978,0.695,1.406,0.824
280,0.827,5.676,0.323,1.854,1.140,1.626,1.454
281,0.430,3.528,0.434,1.208,0.843,1.434,1.009
282,0.494,4.564,0.298,1.737,0.725,2.395,1.123
283,0.236,2.001,0.741,0.885,0.415,2.136,0.606
284,0.934,4.847,0.500,1.911,1.013,1.886,1.391
285,0.472,4.332,0.316,1.810,0.482,3.755,0.934
286,0.387,3.452,0.408,1.585,0.366,4.332,0.762
287,0.376,2.881,0.569,1.252,0.489,2.563,0.782
288,1.160,5.797,0.434,1.671,1.466,1.140,1.565
289,3.576,23.810,0.079,6.971,1.900,3.670,3.639
290,1.106,6.358,0.344,2.218,1.195,1.855,1.628
291,0.322,2.355,0.730,1.021,0.518,1.970,0.727
292,3.093,17.594,0.126,5.095,1.806,2.821,3.033
293,2.985,20.722,0.087,3.805,2.591,1.468,3.140
294,0.344,2.770,0.563,1.159,0.415,2.795,0.693
295,0.623,3.381,0.685,1.495,0.640,2.337,0.978
296,0.268,2.466,0.555,1.021,0.557,1.832,0.754
297,0.311,3.538,0.313,1.638,0.340,4.817,0.747
298,0.258,2.209,0.664,0.955,0.415,2.305,0.629
299,1.922,11.973,0.169,2.759,2.052,1.344,2.380
300,5.004,33.101,0.057,7.703,3.330,2.313,5.064
301,0.623,3.502,0.638,1.484,0.628,2.361,0.966
302,0.462,2.941,0.671,1.248,0.661,1.888,0.908
303,1.042,8.041,0.202,2.463,1.491,1.652,1.917
304,1.536,9.936,0.195,2.642,1.406,1.879,1.927
305,0.430,3.978,0.341,1.771,0.569,3.112,1.004
306,0.322,2.952,0.465,1.363,0.311,4.384,0.651
307,2.781,12.509,0.223,3.932,1.818,2.163,2.674
308,0.483,4.235,0.339,1.311,0.930,1.410,1.104
309,1.600,6.394,0.492,2.506,1.102,2.275,1.662
310,0.419,3.138,0.534,1.473,0.440,3.350,0.805
311,0.956,6.419,0.292,2.275,1.092,2.084,1.576
312,0.365,2.770,0.598,1.159,0.518,2.236,0.775
313,0.934,5.089,0.453,1.993,0.926,2.152,1.359
314,0.580,3.796,0.506,1.568,0.622,2.522,0.987
315,1.664,12.509,0.134,2.591,1.850,1.400,2.189
316,5.853,33.670,0.065,5.938,4.092,1.451,4.929
317,1.171,12.237,0.098,4.000,1.121,3.570,2.117
318,0.440,4.089,0.331,1.619,0.647,2.502,1.023
319,0.354,3.907,0.292,1.765,0.578,3.055,1.010
320,0.483,2.967,0.690,1.159,0.800,1.449,0.963
321,0.494,3.831,0.423,1.709,0.484,3.531,0.909
322,0.924,7.344,0.215,2.294,1.376,1.667,1.777
323,0.376,2.795,0.605,1.102,0.586,1.879,0.804
324,0.268,2.941,0.390,1.213,0.531,2.286,0.802
325,0.408,3.710,0.373,1.541,0.733,2.102,1.062
326,1.471,10.432,0.170,4.474,0.852,5.250,1.953
327,0.387,4.589,0.231,1.541,0.880,1.751,1.164
328,1.128,8.638,0.190,3.388,0.843,4.019,1.690
329,3.018,14.768,0.174,3.675,2.418,1.520,2.981
330,0.580,5.150,0.275,1.687,1.036,1.628,1.322
331,0.226,2.001,0.707,0.747,0.622,1.202,0.682
332,0.333,2.709,0.570,1.067,0.598,1.785,0.799
333,0.999,7.187,0.243,2.765,0.987,2.801,1.652
334,0.494,3.088,0.651,1.082,0.842,1.286,0.954
335,0.354,2.148,0.965,0.885,0.518,1.709,0.677
336,0.236,2.380,0.524,0.835,0.610,1.370,0.714
337,1.600,10.240,0.192,2.540,1.762,1.442,2.116
338,0.344,2.916,0.508,1.116,0.603,1.850,0.821
339,0.279,2.087,0.805,0.835,0.569,1.468,0.690
340,0.870,6.590,0.252,2.365,1.050,2.253,1.576
341,1.299,6.930,0.340,3.018,0.888,3.398,1.637
342,1.568,8.052,0.304,2.186,1.627,1.344,1.886
343,0.397,3.588,0.388,1.383,0.622,2.224,0.927
344,0.301,3.295,0.348,1.082,0.729,1.484,0.888
345,0.161,2.087,0.465,0.754,0.494,1.527,0.611
346,0.365,2.709,0.625,1.159,0.503,2.305,0.763
347,0.236,2.087,0.681,0.855,0.518,1.649,0.665
348,0.258,2.952,0.372,1.383,0.291,4.754,0.634
349,1.632,8.456,0.287,2.726,1.458,1.870,1.993
350,0.677,5.014,0.338,1.891,0.933,2.028,1.328
351,0.290,2.552,0.559,1.182,0.422,2.802,0.706
352,0.666,3.892,0.552,1.554,0.906,1.715,1.187
353,0.483,4.064,0.368,1.541,0.857,1.797,1.149
354,0.226,2.087,0.650,0.885,0.459,1.930,0.637
355,0.140,1.501,0.779,0.664,0.415,1.601,0.524
356,0.129,1.294,0.967,0.518,0.415,1.250,0.463
357,0.247,2.062,0.730,0.885,0.415,2.136,0.606
