level,Radio_with_normalized_depth_%
0,24.6901
1,29.2355
2,29.2355
3,29.2355
4,29.2355
5,28.5124
6,28.5124
7,28.8223
8,28.7190
9,28.7190
10,28.8223
11,29.7521
12,32.2314
13,32.6446
14,32.8512
15,32.9545
16,31.6116
17,32.3347
18,32.9545
19,33.8843
20,33.1612
21,33.5744
22,33.8843
23,33.4711
24,33.2645
25,32.6446
26,33.1612
27,33.6777
28,33.4711
29,33.2645
30,34.0909
31,34.0909
32,33.7810
33,33.5744
34,34.7107
35,33.8843
36,34.7107
37,34.1942
38,34.1942
39,34.4008
40,33.2645
41,33.7810
42,34.1942
43,33.3678
44,33.4711
45,32.9545
46,32.5413
47,33.2645
48,33.3678
49,34.2975
50,34.1942
51,33.4711
52,32.8512
53,33.3678
54,34.2975
55,33.5744
56,34.0909
57,34.2975
58,34.1942
59,34.5041
60,33.4711
61,34.1942
62,33.9876
63,34.2975
64,33.9876
65,35.0207
66,35.5372
67,35.8471
68,35.2273
69,34.9174
70,33.4711
71,33.3678
72,32.9545
73,33.2645
74,33.1612
75,32.8512
76,33.4711
77,33.2645
78,32.4380
79,32.1281
80,31.5083
81,31.7149
82,32.9545
83,32.5413
84,32.4380
85,32.4380
86,32.7479
87,32.5413
88,32.9545
89,33.1612
90,32.2314
91,33.0578
92,33.2645
93,33.6777
94,32.9545
95,33.0578
96,33.7810
97,33.4711
98,33.6777
99,34.5041
100,34.6074
101,35.2273
102,35.7438
103,35.7438
104,36.2603
105,35.6405
106,36.1570
107,35.8471
108,35.8471
109,35.7438
110,35.4339
111,35.4339
112,35.6405
113,35.5372
114,35.7438
115,35.3306
116,35.0207
117,34.4008
118,34.6074
119,34.2975
120,33.5744
121,34.0909
122,34.0909
123,34.5041
124,34.8140
125,33.8843
126,35.7438
127,35.6405
128,35.9504
129,35.4339
130,35.5372
131,36.5702
132,36.2603
133,36.1570
134,36.8802
135,37.0868
136,37.1901
137,37.5000
138,38.2231
139,38.4298
140,38.0165
141,38.2231
142,37.9132
143,38.4298
144,38.4298
145,39.4628
146,39.9793
147,40.3926
148,39.5661
149,39.1529
150,38.7397
151,38.4298
152,37.0868
153,36.7769
154,36.3636
155,35.1240
156,34.8140
157,34.9174
158,33.5744
159,32.7479
160,31.1983
161,31.4050
162,31.3017
163,31.7149
164,31.5083
165,31.4050
166,30.9917
167,31.5083
168,31.1983
169,31.8182
170,30.9917
171,30.8884
172,31.0950
173,30.9917
174,30.8884
175,30.9917
176,31.0950
177,30.3719
178,30.1653
179,30.1653
180,30.4752
181,31.0950
182,31.1983
183,30.8884
184,31.0950
185,30.5785
186,30.6818
187,29.8554
188,30.3719
189,30.8884
190,30.6818
191,31.5083
192,31.3017
193,31.4050
194,31.5083
195,31.4050
196,31.5083
197,32.0248
198,32.0248
199,32.1281
200,31.5083
201,31.7149
202,32.0248
203,32.3347
204,32.9545
205,33.3678
206,34.5041
207,34.6074
208,34.6074
209,35.0207
210,34.0909
211,34.4008
212,35.8471
213,37.0868
214,36.7769
215,37.0868
216,36.7769
217,36.6736
218,36.7769
219,37.2934
220,36.5702
221,36.7769
222,37.6033
223,36.7769
224,36.5702
225,35.9504
226,35.4339
227,34.2975
228,33.9876
229,33.2645
230,33.5744
231,34.5041
232,34.4008
233,32.8512
234,32.5413
235,33.1612
236,32.8512
237,32.3347
238,33.2645
239,32.9545
240,32.6446
241,33.2645
242,32.7479
243,33.4711
244,34.0909
245,34.9174
246,35.9504
247,35.2273
248,36.0537
249,35.7438
250,34.5041
251,36.4669
252,37.1901
253,37.8099
254,38.2231
255,37.6033
256,37.2934
257,37.2934
258,38.6364
259,38.2231
260,36.5702
261,36.2603
262,36.4669
263,36.1570
264,36.3636
265,35.4339
266,35.2273
267,36.3636
268,36.6736
269,36.4669
270,36.4669
271,35.9504
272,35.1240
273,35.6405
274,35.7438
275,35.9504
276,35.6405
277,35.1240
278,35.5372
279,36.1570
280,35.8471
281,35.9504
282,36.3636
283,35.9504
284,37.6033
285,37.5000
286,37.9132
287,37.0868
288,36.7769
289,37.2934
290,36.3636
291,34.9174
292,35.0207
293,35.5372
294,35.3306
295,34.1942
296,33.5744
297,33.5744
298,32.9545
299,32.6446
300,32.3347
301,33.5744
302,33.7810
303,33.2645
304,33.5744
305,33.6777
306,33.5744
307,33.6777
308,33.7810
309,34.1942
310,34.8140
311,35.5372
312,35.7438
313,36.0537
314,35.4339
315,35.5372
316,35.7438
317,35.4339
318,35.6405
319,34.8140
320,34.1942
321,33.5744
322,33.4711
323,33.4711
324,34.2975
325,33.1612
326,33.1612
327,33.1612
328,32.6446
329,33.0578
330,32.3347
331,33.4711
332,32.4380
333,32.4380
334,31.7149
335,31.5083
336,32.2314
337,32.0248
338,33.0578
339,31.8182
340,31.1983
341,31.8182
342,31.4050
343,31.8182
344,32.2314
345,32.3347
346,32.5413
347,33.1612
348,33.0578
349,32.0248
350,32.1281
351,32.8512
352,32.9545
353,32.3347
354,32.0248
355,31.7149
356,32.9545
357,32.8512
358,33.3678
359,33.1612
360,32.5413
361,33.9876
362,33.6777
363,33.6777
364,33.2645
365,32.4380
366,33.6777
367,33.8843
368,33.4711
369,33.0578
370,32.4380
371,32.5413
372,32.6446
373,33.4711
374,34.0909
375,33.2645
376,34.5041
377,34.9174
378,35.6405
379,36.3636
380,35.7438
381,36.4669
382,36.2603
383,36.7769
384,37.9132
385,38.0165
386,38.7397
387,38.9463
388,38.6364
389,39.7727
390,39.1529
391,39.2562
392,39.9793
393,39.7727
394,39.4628
395,37.8099
396,37.9132
397,36.6736
398,36.0537
399,36.3636
400,35.2273
401,34.9174
402,35.5372
403,35.7438
404,36.3636
405,35.7438
406,35.1240
407,34.5041
408,33.8843
409,33.9876
410,33.4711
411,32.7479
412,32.7479
413,32.9545
414,32.5413
415,31.5083
416,31.5083
417,31.8182
418,31.6116
419,31.5083
420,31.4050
421,31.3017
422,30.6818
423,30.8884
424,30.7851
425,30.5785
426,31.1983
427,30.8884
428,30.6818
429,29.1322
430,28.6157
431,29.3388
432,28.9256
433,29.6488
434,29.6488
435,29.4421
436,30.2686
437,30.4752
438,30.2686
439,31.0950
440,30.7851
441,32.5413
442,31.8182
443,31.5083
444,31.8182
445,31.4050
446,31.8182
447,31.8182
448,31.4050
449,31.9215
450,31.9215
451,32.4380
452,33.4711
453,33.5744
454,33.7810
455,33.3678
456,33.7810
457,33.5744
458,34.2975
459,34.6074
460,34.0909
461,34.6074
462,33.7810
463,33.3678
464,34.0909
465,34.2975
466,34.5041
467,34.6074
468,35.3306
469,35.0207
470,33.7810
471,33.8843
472,33.3678
473,32.5413
474,33.1612
475,32.1281
476,33.4711
477,33.2645
478,32.8512
479,32.7479
480,32.1281
481,33.3678
482,33.7810
483,33.5744
484,33.9876
485,33.9876
486,34.9174
487,34.9174
488,34.2975
489,34.4008
490,33.8843
491,35.1240
492,35.5372
493,35.4339
494,35.0207
495,34.9174
496,35.1240
497,35.6405
498,35.9504
499,35.9504
500,32.5413
501,35.3306
502,35.3306
503,36.4669
504,36.4669
505,35.3306
506,36.1570
507,36.1570
508,36.5702
509,36.7769
510,35.7438
511,35.2273
512,35.6405
513,34.6074
514,34.4008
515,32.8512
516,32.7479
517,32.1281
518,31.4050
519,31.3017
520,31.7149
521,31.9215
522,31.3017
523,31.1983
524,31.6116
525,31.3017
526,31.3017
527,31.0950
528,30.5785
529,31.5083
530,31.1983
531,30.2686
532,29.8554
533,30.0620
534,30.0620
535,29.8554
536,30.4752
537,30.0620
538,29.2355
539,29.4421
540,28.6157
541,28.2025
542,29.6488
543,29.5455
544,29.5455
545,29.6488
546,28.9256
547,29.5455
548,29.4421
549,30.5785
550,30.4752
551,30.9917
552,31.1983
553,30.7851
554,31.1983
555,30.9917
556,30.3719
557,30.7851
558,31.3017
559,30.9917
560,30.6818
561,31.8182
562,31.9215
563,32.0248
564,31.6116
565,31.4050
566,32.4380
567,32.7479
568,33.6777
569,32.8512
570,32.8512
571,32.2314
572,32.6446
573,32.2314
574,32.2314
575,31.9215
576,32.1281
577,31.4050
578,30.4752
579,30.0620
580,29.0289
581,29.9587
582,29.5455
583,30.1653
584,29.9587
585,29.8554
586,30.2686
587,30.8884
588,32.1281
589,32.4380
590,32.0248
591,32.3347
592,32.3347
593,33.1612
594,32.9545
595,33.0578
596,33.5744
597,33.6777
598,33.3678
599,34.4008
600,34.4008
601,34.8140
602,35.8471
603,36.2603
604,36.1570
605,36.0537
606,35.8471
607,35.9504
608,36.4669
609,35.5372
610,35.3306
611,35.2273
612,35.3306
613,34.5041
614,34.5041
615,33.7810
616,33.8843
617,33.4711
618,33.3678
619,33.1612
620,32.7479
621,33.6777
622,33.1612
623,33.7810
624,32.9545
625,32.2314
626,32.7479
627,32.5413
628,32.5413
629,32.0248
630,31.4050
631,31.5083
632,31.0950
633,30.5785
634,29.9587
635,29.7521
636,29.7521
637,29.5455
638,28.9256
639,28.9256
640,27.8926
641,26.4463
642,26.5496
643,26.4463
644,26.1364
645,26.1364
646,26.1364
647,25.1033
648,25.4132
649,25.7231
650,24.2769
651,24.7934
652,24.1736
653,24.5868
654,25.5165
655,25.4132
656,25.4132
657,26.3430
658,26.2397
659,26.6529
660,27.0661
661,27.6860
662,28.4091
663,28.8223
664,28.8223
665,29.0289
666,29.8554
667,29.2355
668,29.2355
669,29.4421
670,29.7521
671,30.3719
672,30.4752
673,30.6818
674,31.3017
675,32.3347
676,32.0248
677,31.8182
678,32.8512
679,32.7479
680,33.4711
681,33.2645
682,33.6777
683,33.3678
684,32.7479
685,32.5413
686,32.2314
687,32.2314
688,33.2645
689,33.2645
690,33.5744
691,34.2975
692,34.4008
693,35.0207
694,34.2975
695,35.0207
696,35.4339
697,34.6074
698,35.6405
699,35.2273
700,34.1942
701,36.1570
702,35.9504
703,36.5702
704,37.7066
705,36.8802
706,37.7066
707,38.0165
708,37.7066
709,37.5000
710,37.6033
711,38.1198
712,38.5331
713,38.5331
714,38.8430
715,38.5331
716,38.6364
717,38.9463
718,38.7397
719,38.9463
720,38.2231
721,38.1198
722,37.3967
723,37.5000
724,37.6033
725,37.2934
726,36.2603
727,36.0537
728,35.7438
729,35.8471
730,35.1240
731,35.5372
732,35.2273
733,35.7438
734,36.2603
735,36.5702
736,36.0537
737,35.8471
738,35.5372
739,35.2273
740,35.4339
741,35.4339
742,35.6405
743,35.2273
744,34.8140
745,33.9876
746,33.3678
747,32.8512
748,32.8512
749,32.4380
750,31.1983
751,31.9215
752,30.9917
753,30.7851
754,30.5785
755,30.6818
756,30.1653
757,30.5785
758,30.3719
759,31.0950
760,30.9917
761,30.3719
762,30.7851
763,30.8884
764,31.4050
765,31.3017
766,31.3017
767,31.0950
768,31.9215
769,32.5413
770,31.5083
771,31.8182
772,31.7149
773,32.2314
774,31.8182
775,30.6818
776,29.8554
777,29.8554
778,29.9587
779,29.6488
780,29.6488
781,30.2686
782,29.5455
783,29.8554
784,29.4421
785,29.4421
786,30.0620
787,29.6488
788,29.2355
789,28.7190
790,28.6157
791,28.3058
792,29.4421
793,29.6488
794,29.3388
795,28.9256
796,29.2355
797,28.7190
798,28.3058
799,28.7190
800,27.9959
801,28.6157
802,28.2025
803,27.9959
804,28.3058
805,28.0992
806,28.2025
807,28.6157
808,27.6860
809,28.3058
810,28.6157
811,27.9959
812,27.9959
813,27.5826
814,26.8595
815,26.4463
816,27.1694
817,27.7893
818,27.6860
819,26.7562
820,27.4793
821,27.3760
822,27.4793
823,27.2727
824,26.4463
825,26.6529
826,26.6529
827,26.3430
828,26.3430
829,27.0661
830,26.9628
831,26.7562
832,26.5496
833,26.6529
834,26.4736
835,26.5770
836,26.2668
837,25.4395
838,25.3361
839,25.5429
840,23.9917
841,23.5781
842,23.3713
843,22.5440
844,22.4405
845,21.7167
846,21.1996
847,20.9928
848,21.3030
849,21.5098
850,21.6132
851,21.3030
852,20.8893
853,20.6825
854,20.4757
855,20.7859
856,20.5791
857,20.5791
858,20.4757
859,20.1655
860,19.6484
861,19.9586
862,19.2347
863,18.6143
864,18.3040
865,18.9245
866,19.0279
867,18.7177
868,19.0279
869,19.3382
870,19.4416
871,20.0620
872,19.7518
873,20.1655
874,21.3030
875,20.5791
876,20.7859
877,20.7859
878,21.1996
879,21.5098
880,21.4064
881,20.8893
882,20.0620
883,20.3723
884,21.0962
885,21.0962
886,20.9928
887,20.9928
888,21.3030
889,21.9235
890,22.1303
891,22.0269
892,21.7167
893,21.0962
894,21.0962
895,21.6132
896,21.7167
897,21.5098
898,20.7859
899,20.6825
900,20.9928
901,21.7167
902,22.2337
903,22.9576
904,22.9576
905,23.2678
906,23.8883
907,23.6815
908,23.3713
909,23.1644
910,22.8542
911,23.6815
912,23.6815
913,22.9576
914,22.2337
915,21.6132
916,22.2337
917,22.1303
918,21.5098
919,21.3030
920,20.3723
921,20.5791
922,20.9928
923,20.4757
924,20.1655
925,19.9586
926,20.2689
927,20.5791
928,20.7859
929,21.0962
930,20.5791
931,20.2689
932,20.2689
933,20.6825
934,20.7859
935,21.3030
936,20.6825
937,20.6825
938,20.8893
939,20.4757
940,19.8552
941,18.9245
942,18.8211
943,19.1313
944,19.1313
945,19.1511
946,18.9441
947,18.9441
948,18.6335
949,18.7371
950,18.0124
951,17.4948
952,17.2878
953,17.1843
954,17.3913
955,17.8054
956,16.9772
957,16.8737
958,16.0455
959,15.7350
960,14.4928
961,14.1822
962,13.6646
963,13.4576
964,12.4224
965,12.3316
966,12.1244
967,12.0207
968,12.1244
969,12.0207
970,11.1917
971,10.7772
972,10.0518
973,10.1554
974,10.0518
975,10.2591
976,10.9845
977,10.7884
978,10.4772
979,10.0622
980,10.0622
981,10.6846
982,10.3842
983,10.2804
984,9.8753
985,9.5833
986,10.4275
987,10.1253
988,10.2403
989,10.1464
990,10.0524
991,9.7382
992,9.7998
993,9.9785
994,9.5032
995,8.7356
996,8.1311
997,9.4926
998,0.0000
999,0.0000
