 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
212,0.010,0.382,0.899,0.151,0.107,1.410,0.127
213,0.056,0.905,0.856,0.330,0.251,1.318,0.288
214,0.134,3.261,0.159,0.707,0.579,1.220,0.640
215,0.011,0.423,0.755,0.172,0.098,1.762,0.130
216,0.070,1.287,0.528,0.534,0.223,2.401,0.345
217,0.078,1.571,0.399,0.622,0.240,2.591,0.386
218,0.018,0.472,1.000,0.180,0.140,1.287,0.159
219,0.028,0.715,0.685,0.298,0.159,1.878,0.218
220,0.405,5.592,0.163,1.511,0.648,2.333,0.989
221,0.033,0.730,0.773,0.272,0.180,1.507,0.221
222,0.096,2.088,0.276,0.713,0.340,2.099,0.492
223,0.052,1.348,0.360,0.598,0.138,4.323,0.288
224,0.011,0.367,1.000,0.151,0.111,1.352,0.130
225,0.058,1.224,0.483,0.409,0.302,1.355,0.351
226,0.009,0.338,1.000,0.141,0.088,1.612,0.111
227,1.467,20.939,0.042,3.485,1.661,2.098,2.406
228,0.045,0.899,0.696,0.384,0.186,2.068,0.267
229,0.026,0.924,0.379,0.386,0.133,2.905,0.226
230,0.048,0.831,0.876,0.298,0.228,1.308,0.260
231,0.022,0.546,0.942,0.219,0.158,1.392,0.186
232,0.116,2.163,0.310,0.802,0.332,2.418,0.516
233,0.239,4.841,0.128,1.722,0.382,4.507,0.811
234,0.032,0.680,0.873,0.267,0.186,1.439,0.223
235,0.013,0.423,0.906,0.166,0.105,1.581,0.132
236,0.029,0.814,0.551,0.369,0.132,2.801,0.221
237,0.029,0.645,0.869,0.260,0.164,1.583,0.207
238,0.091,1.965,0.297,0.525,0.432,1.214,0.476
239,0.174,2.439,0.368,0.836,0.449,1.861,0.613
240,0.009,0.328,1.000,0.133,0.088,1.523,0.108
241,0.068,1.237,0.561,0.505,0.223,2.266,0.335
242,0.019,0.522,0.863,0.205,0.140,1.463,0.169
243,0.020,0.542,0.838,0.221,0.121,1.832,0.164
244,0.031,0.779,0.640,0.291,0.180,1.622,0.229
245,0.011,0.528,0.512,0.230,0.088,2.631,0.142
246,0.027,1.169,0.251,0.520,0.098,5.292,0.226
247,0.011,0.612,0.380,0.267,0.105,2.543,0.167
248,0.016,0.522,0.722,0.228,0.113,2.021,0.160
249,0.131,1.950,0.432,0.554,0.435,1.274,0.490
250,0.022,0.546,0.929,0.224,0.149,1.509,0.182
251,0.025,0.651,0.753,0.285,0.123,2.326,0.187
252,0.017,0.501,0.859,0.180,0.153,1.182,0.166
253,0.031,0.825,0.566,0.316,0.172,1.832,0.233
254,0.019,0.781,0.391,0.332,0.099,3.339,0.182
255,0.021,0.666,0.599,0.251,0.158,1.591,0.199
256,0.082,1.785,0.321,0.540,0.361,1.496,0.442
257,0.219,3.531,0.221,0.971,0.558,1.741,0.736
258,0.015,0.452,0.944,0.179,0.123,1.457,0.148
259,0.040,0.938,0.577,0.333,0.207,1.608,0.263
260,0.006,0.363,0.614,0.165,0.070,2.344,0.108
261,0.078,1.670,0.349,0.548,0.342,1.604,0.433
262,0.020,0.680,0.549,0.298,0.124,2.408,0.192
263,0.020,0.610,0.672,0.263,0.118,2.225,0.176
264,0.029,0.781,0.593,0.332,0.144,2.313,0.218
265,0.105,1.363,0.709,0.527,0.308,1.709,0.403
266,0.023,0.761,0.499,0.283,0.155,1.829,0.209
267,0.039,0.975,0.510,0.329,0.257,1.280,0.291
268,0.013,0.775,0.276,0.249,0.150,1.661,0.193
269,0.133,2.697,0.230,0.809,0.499,1.622,0.635
270,0.008,0.307,1.000,0.126,0.087,1.457,0.105
271,0.019,0.503,0.929,0.196,0.123,1.597,0.155
272,0.011,0.388,0.923,0.151,0.119,1.265,0.134
273,0.141,2.020,0.433,0.693,0.375,1.847,0.510
274,0.020,0.587,0.714,0.251,0.105,2.386,0.162
275,0.223,3.393,0.244,0.770,0.630,1.223,0.697
276,0.180,3.348,0.202,1.191,0.369,3.231,0.663
277,0.011,0.363,1.000,0.141,0.105,1.344,0.122
278,0.014,0.462,0.830,0.196,0.111,1.768,0.147
279,0.046,0.914,0.688,0.332,0.198,1.677,0.256
280,0.035,0.709,0.865,0.251,0.210,1.193,0.229
281,0.142,2.193,0.371,0.898,0.299,3.000,0.519
282,0.020,0.511,0.957,0.212,0.140,1.510,0.172
283,0.013,0.402,1.000,0.157,0.123,1.278,0.139
284,0.079,1.511,0.433,0.658,0.196,3.362,0.359
285,0.683,8.372,0.123,2.328,1.040,2.239,1.556
286,0.057,1.013,0.699,0.371,0.260,1.427,0.311
287,0.022,0.686,0.597,0.285,0.123,2.326,0.187
288,0.019,0.596,0.683,0.235,0.140,1.677,0.181
289,0.009,0.377,0.838,0.150,0.088,1.709,0.114
290,0.018,0.497,0.920,0.204,0.136,1.499,0.167
291,0.034,0.806,0.652,0.285,0.197,1.448,0.237
292,0.022,0.596,0.781,0.219,0.172,1.274,0.194
293,0.071,1.083,0.762,0.395,0.257,1.534,0.319
294,0.813,11.379,0.079,3.177,0.896,3.544,1.687
295,0.008,0.342,0.821,0.150,0.086,1.737,0.113
296,0.009,0.373,0.775,0.157,0.083,1.876,0.114
297,0.106,1.810,0.406,0.676,0.369,1.833,0.499
298,0.161,2.773,0.264,1.085,0.355,3.052,0.621
299,0.139,2.911,0.205,0.957,0.467,2.047,0.669
300,0.113,3.033,0.154,0.856,0.371,2.306,0.564
301,0.043,1.039,0.503,0.455,0.138,3.305,0.250
302,0.090,1.451,0.536,0.502,0.296,1.693,0.385
303,0.130,2.645,0.233,0.810,0.392,2.064,0.564
304,0.009,0.388,0.769,0.159,0.088,1.811,0.118
305,0.053,1.532,0.286,0.454,0.352,1.289,0.400
306,0.028,0.635,0.878,0.243,0.173,1.403,0.205
307,0.212,3.151,0.269,0.960,0.498,1.926,0.691
308,0.101,1.369,0.674,0.510,0.289,1.768,0.384
309,0.099,1.651,0.458,0.641,0.321,1.997,0.454
310,0.037,0.835,0.668,0.369,0.173,2.131,0.253
311,0.015,0.567,0.575,0.196,0.150,1.307,0.171
312,0.052,1.441,0.313,0.376,0.298,1.263,0.334
313,0.322,4.655,0.187,1.253,0.653,1.919,0.905
314,0.028,0.637,0.883,0.238,0.158,1.511,0.194
315,0.009,0.388,0.769,0.166,0.088,1.897,0.121
316,0.010,0.363,0.965,0.150,0.088,1.709,0.114
317,0.036,1.189,0.319,0.515,0.128,4.019,0.257
318,0.029,0.676,0.809,0.251,0.193,1.302,0.220
319,0.064,1.507,0.354,0.536,0.222,2.407,0.345
320,0.147,2.921,0.216,0.861,0.463,1.861,0.631
321,0.116,2.406,0.251,0.808,0.342,2.367,0.525
322,0.017,0.637,0.513,0.251,0.137,1.826,0.185
323,0.056,1.237,0.460,0.403,0.252,1.598,0.319
324,0.017,0.497,0.842,0.180,0.137,1.312,0.157
325,1.901,26.856,0.033,3.559,2.041,1.744,2.695
326,0.025,0.691,0.646,0.282,0.150,1.888,0.205
327,0.221,3.150,0.280,1.147,0.438,2.621,0.708
328,0.113,1.953,0.374,0.688,0.288,2.390,0.445
329,0.009,0.353,0.929,0.141,0.105,1.344,0.122
330,0.050,1.020,0.603,0.441,0.167,2.641,0.271
331,0.204,2.987,0.288,1.114,0.433,2.574,0.694
332,0.226,4.149,0.165,1.215,0.560,2.170,0.825
333,0.025,0.802,0.479,0.352,0.105,3.350,0.192
334,0.022,0.581,0.832,0.238,0.135,1.760,0.179
335,0.083,1.527,0.449,0.504,0.299,1.686,0.388
336,0.066,1.849,0.241,0.713,0.252,2.824,0.424
337,0.954,11.224,0.095,2.893,1.113,2.598,1.795
338,0.028,0.800,0.554,0.306,0.190,1.606,0.241
339,0.010,0.433,0.658,0.189,0.088,2.154,0.128
340,0.063,1.066,0.695,0.408,0.233,1.756,0.308
341,0.011,0.377,0.974,0.144,0.105,1.374,0.123
342,0.011,0.377,0.947,0.150,0.105,1.424,0.125
343,0.073,1.503,0.404,0.587,0.256,2.293,0.388
344,0.013,0.427,0.866,0.166,0.123,1.355,0.143
345,0.850,10.706,0.093,2.022,1.539,1.314,1.764
346,0.013,0.402,1.000,0.157,0.123,1.278,0.139
347,0.025,0.631,0.774,0.214,0.175,1.221,0.193
348,0.032,0.676,0.867,0.282,0.170,1.662,0.219
349,0.119,1.924,0.405,0.654,0.382,1.713,0.500
350,0.040,1.264,0.311,0.505,0.161,3.131,0.286
351,0.010,0.353,0.991,0.141,0.105,1.344,0.122
352,0.028,0.767,0.609,0.337,0.123,2.748,0.203
353,0.090,2.482,0.184,0.846,0.312,2.716,0.513
354,0.055,1.008,0.686,0.393,0.223,1.766,0.296
355,0.017,0.522,0.792,0.205,0.140,1.463,0.169
356,0.008,0.342,0.821,0.161,0.074,2.173,0.109
357,0.060,1.427,0.371,0.449,0.298,1.508,0.365
358,0.019,0.691,0.509,0.306,0.111,2.763,0.184
359,0.059,1.218,0.496,0.369,0.247,1.494,0.302
360,0.014,0.476,0.798,0.200,0.111,1.792,0.149
361,0.013,0.398,1.000,0.151,0.123,1.229,0.136
362,0.065,1.377,0.430,0.448,0.318,1.409,0.378
363,0.006,0.303,0.880,0.117,0.088,1.342,0.101
364,0.008,0.476,0.424,0.228,0.057,4.001,0.114
365,0.009,0.318,1.000,0.137,0.099,1.381,0.116
366,0.010,0.363,0.965,0.141,0.105,1.344,0.122
367,0.007,0.313,0.863,0.141,0.070,2.016,0.099
368,0.661,12.212,0.056,2.370,1.138,2.083,1.642
369,0.050,1.259,0.396,0.518,0.195,2.654,0.318
370,0.011,0.458,0.662,0.196,0.088,2.236,0.131
371,0.270,3.746,0.242,1.295,0.518,2.499,0.819
372,0.015,0.726,0.358,0.306,0.106,2.880,0.180
373,0.125,2.396,0.274,1.026,0.262,3.918,0.518
374,0.023,0.546,0.967,0.196,0.172,1.140,0.183
375,0.224,3.851,0.190,1.548,0.442,3.503,0.827
376,0.080,1.218,0.675,0.490,0.234,2.094,0.339
377,0.043,1.112,0.439,0.466,0.156,2.992,0.269
378,0.050,0.814,0.946,0.291,0.235,1.239,0.262
379,0.079,2.712,0.136,1.110,0.226,4.918,0.501
380,0.015,0.586,0.539,0.205,0.135,1.514,0.167
381,0.173,2.921,0.255,0.904,0.480,1.884,0.658
382,0.054,1.070,0.589,0.393,0.226,1.742,0.298
383,0.011,0.452,0.661,0.200,0.097,2.061,0.139
384,0.035,1.049,0.395,0.455,0.140,3.263,0.252
385,0.671,9.780,0.088,1.808,1.042,1.735,1.373
386,0.107,2.018,0.331,0.622,0.313,1.984,0.441
387,0.009,0.402,0.667,0.180,0.083,2.184,0.122
388,0.044,0.959,0.607,0.422,0.173,2.433,0.270
389,0.023,1.103,0.234,0.293,0.212,1.387,0.249
390,0.025,0.577,0.936,0.228,0.158,1.449,0.190
391,0.026,0.726,0.622,0.289,0.155,1.862,0.212
392,0.011,0.377,0.947,0.137,0.123,1.116,0.129
393,0.220,2.463,0.456,0.773,0.587,1.317,0.674
394,0.083,1.474,0.480,0.511,0.296,1.729,0.389
395,0.041,0.750,0.916,0.285,0.193,1.480,0.234
396,0.155,3.482,0.161,1.191,0.370,3.217,0.664
397,0.026,0.732,0.619,0.310,0.140,2.215,0.208
398,0.019,0.637,0.598,0.277,0.110,2.512,0.175
399,0.011,0.367,1.000,0.150,0.105,1.424,0.125
400,0.033,0.705,0.829,0.251,0.207,1.213,0.228
401,0.058,1.802,0.223,0.654,0.263,2.491,0.414
402,0.033,0.909,0.503,0.337,0.206,1.637,0.263
403,0.009,0.402,0.738,0.166,0.100,1.667,0.129
404,0.159,3.100,0.208,0.921,0.431,2.135,0.630
405,0.019,0.517,0.892,0.204,0.130,1.565,0.163
406,0.370,5.385,0.160,1.281,0.924,1.387,1.088
407,0.014,0.497,0.702,0.212,0.115,1.842,0.156
408,0.009,0.443,0.549,0.193,0.070,2.761,0.116
409,0.089,1.486,0.507,0.588,0.297,1.980,0.418
410,0.286,4.826,0.154,1.241,0.598,2.074,0.862
411,0.076,1.633,0.359,0.662,0.210,3.145,0.373
412,0.006,0.268,1.000,0.102,0.088,1.166,0.095
413,0.024,0.651,0.717,0.244,0.172,1.416,0.205
414,0.036,0.899,0.567,0.384,0.173,2.215,0.258
415,0.095,1.655,0.437,0.588,0.325,1.810,0.437
416,0.020,0.666,0.573,0.272,0.135,2.019,0.191
417,0.040,1.060,0.442,0.395,0.146,2.706,0.240
418,0.050,1.253,0.397,0.530,0.192,2.761,0.319
419,0.219,3.162,0.275,0.914,0.491,1.863,0.670
420,0.026,0.627,0.833,0.252,0.161,1.573,0.201
421,0.009,0.493,0.476,0.212,0.088,2.417,0.136
422,0.013,0.482,0.728,0.204,0.105,1.944,0.146
423,0.120,1.804,0.463,0.596,0.400,1.492,0.488
424,0.347,6.417,0.106,1.607,0.816,1.969,1.145
425,0.019,0.522,0.892,0.196,0.144,1.360,0.168
426,0.016,0.557,0.659,0.230,0.123,1.879,0.168
427,0.114,2.872,0.174,0.949,0.329,2.886,0.559
428,3.756,39.991,0.030,4.818,3.825,1.260,4.293
429,0.063,1.433,0.386,0.595,0.197,3.027,0.342
430,0.047,1.019,0.575,0.374,0.188,1.987,0.265
431,0.018,0.536,0.804,0.228,0.117,1.959,0.163
432,0.051,1.441,0.306,0.539,0.226,2.385,0.349
433,0.064,1.165,0.596,0.476,0.186,2.562,0.297
434,0.026,0.641,0.806,0.228,0.170,1.342,0.197
435,0.076,1.119,0.759,0.384,0.325,1.181,0.354
436,0.021,0.536,0.911,0.189,0.157,1.209,0.172
437,0.045,0.825,0.827,0.293,0.233,1.259,0.262
438,0.010,0.472,0.553,0.205,0.095,2.157,0.139
439,0.023,0.606,0.796,0.251,0.140,1.790,0.187
440,0.309,3.882,0.257,1.426,0.446,3.195,0.798
441,0.012,0.417,0.865,0.175,0.111,1.571,0.140
442,0.012,0.388,1.000,0.157,0.105,1.491,0.128
443,0.013,0.437,0.867,0.166,0.123,1.355,0.143
444,0.027,0.740,0.611,0.298,0.161,1.849,0.219
445,0.013,0.402,1.000,0.150,0.123,1.221,0.135
446,0.420,7.168,0.103,1.589,1.034,1.537,1.282
447,0.028,0.645,0.850,0.243,0.180,1.354,0.209
448,0.035,0.895,0.544,0.354,0.150,2.365,0.230
449,1.152,17.545,0.047,3.124,1.521,2.054,2.180
450,0.151,2.688,0.263,0.967,0.416,2.322,0.634
451,0.102,1.777,0.405,0.604,0.287,2.108,0.416
452,0.012,0.402,0.929,0.172,0.105,1.641,0.135
453,0.031,0.806,0.593,0.340,0.138,2.456,0.217
454,0.042,1.039,0.492,0.446,0.179,2.500,0.282
455,0.039,0.884,0.625,0.310,0.245,1.264,0.276
456,0.035,1.328,0.249,0.572,0.130,4.409,0.272
457,0.018,0.546,0.774,0.217,0.140,1.546,0.174
458,0.051,1.313,0.375,0.498,0.193,2.586,0.310
459,0.036,0.883,0.583,0.399,0.124,3.225,0.222
460,0.112,2.021,0.346,0.846,0.274,3.086,0.481
461,0.016,0.487,0.829,0.183,0.140,1.305,0.160
462,0.225,3.166,0.282,1.033,0.373,2.769,0.621
463,0.005,0.283,0.820,0.111,0.085,1.304,0.097
464,0.055,1.064,0.606,0.443,0.206,2.149,0.302
