 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
176,0.035,0.702,0.887,0.289,0.178,1.629,0.227
177,0.077,1.039,0.898,0.369,0.323,1.144,0.345
178,0.261,2.983,0.369,1.105,0.513,2.154,0.753
179,0.066,0.997,0.829,0.386,0.257,1.505,0.315
180,0.148,1.905,0.512,0.806,0.325,2.480,0.512
181,0.243,3.165,0.305,1.155,0.564,2.048,0.807
182,0.036,0.651,1.000,0.241,0.215,1.118,0.228
183,0.027,0.549,1.000,0.209,0.179,1.166,0.194
184,1.562,17.019,0.068,3.616,1.306,2.770,2.173
185,0.067,1.027,0.797,0.459,0.228,2.012,0.324
186,0.071,1.170,0.649,0.479,0.266,1.799,0.357
187,0.032,0.621,1.000,0.259,0.179,1.442,0.215
188,0.578,7.819,0.119,2.080,0.870,2.391,1.345
189,0.028,0.630,0.897,0.241,0.193,1.250,0.215
190,0.064,1.057,0.724,0.459,0.203,2.264,0.305
191,0.381,5.226,0.175,1.339,0.820,1.634,1.048
192,0.465,5.438,0.197,1.669,0.771,2.164,1.135
193,1.372,14.860,0.078,3.014,1.583,1.903,2.185
194,0.138,1.669,0.621,0.610,0.430,1.417,0.512
195,0.030,0.600,1.000,0.241,0.179,1.342,0.208
196,1.013,10.904,0.107,2.153,1.685,1.278,1.905
197,0.028,0.630,0.897,0.261,0.179,1.456,0.216
198,0.288,3.823,0.248,1.098,0.706,1.555,0.881
199,0.062,1.090,0.653,0.438,0.239,1.833,0.323
200,0.055,0.824,1.000,0.321,0.251,1.278,0.284
201,0.044,0.794,0.871,0.331,0.179,1.844,0.244
202,0.059,1.153,0.560,0.507,0.179,2.828,0.302
203,0.049,0.773,1.000,0.289,0.251,1.152,0.270
204,0.028,0.579,1.000,0.241,0.178,1.355,0.207
205,0.140,2.150,0.381,0.931,0.302,3.088,0.530
206,2.022,22.599,0.050,4.064,1.790,2.271,2.697
207,0.169,1.989,0.535,0.820,0.361,2.270,0.544
208,0.163,1.792,0.640,0.647,0.457,1.416,0.543
209,0.376,4.724,0.212,1.476,0.683,2.162,1.004
210,0.036,0.651,1.000,0.259,0.203,1.275,0.229
211,0.054,0.866,0.906,0.353,0.215,1.641,0.276
212,0.207,1.935,0.695,0.707,0.465,1.519,0.573
213,0.075,1.281,0.572,0.588,0.203,2.899,0.346
214,0.046,0.794,0.923,0.340,0.179,1.897,0.247
215,0.091,1.834,0.342,0.617,0.389,1.585,0.490
216,0.099,1.192,0.877,0.488,0.287,1.700,0.374
217,1.722,16.198,0.082,4.584,1.442,3.179,2.571
218,0.044,0.765,0.941,0.307,0.179,1.709,0.234
219,0.190,1.792,0.746,0.619,0.533,1.163,0.574
220,0.031,0.651,0.916,0.241,0.203,1.186,0.221
221,0.033,0.621,1.000,0.241,0.179,1.342,0.208
222,0.176,2.374,0.393,0.708,0.531,1.331,0.613
223,0.064,0.947,0.903,0.388,0.257,1.512,0.316
224,0.041,0.723,0.991,0.273,0.215,1.269,0.243
225,0.028,0.579,1.000,0.241,0.178,1.355,0.207
226,0.118,1.284,0.902,0.468,0.359,1.304,0.410
227,0.281,2.995,0.393,1.028,0.644,1.595,0.814
228,0.048,0.773,1.000,0.289,0.251,1.152,0.270
229,0.031,0.600,1.000,0.241,0.179,1.342,0.208
230,0.208,2.670,0.368,0.948,0.471,2.014,0.668
231,0.190,3.085,0.252,1.126,0.526,2.142,0.770
232,0.044,0.744,0.994,0.307,0.179,1.709,0.234
233,0.873,9.425,0.123,2.774,1.190,2.330,1.817
234,0.098,1.314,0.712,0.517,0.329,1.570,0.413
235,0.050,0.875,0.824,0.369,0.209,1.771,0.278
236,0.104,1.711,0.447,0.562,0.373,1.505,0.458
237,0.147,1.834,0.548,0.717,0.380,1.887,0.522
238,0.153,2.007,0.478,0.712,0.417,1.707,0.545
239,0.121,1.496,0.679,0.567,0.394,1.440,0.473
240,0.062,1.162,0.575,0.479,0.211,2.273,0.317
241,0.037,0.672,1.000,0.273,0.179,1.523,0.221
242,0.072,1.547,0.379,0.627,0.244,2.572,0.391
243,0.090,1.457,0.533,0.592,0.287,2.062,0.412
244,0.053,0.854,0.910,0.338,0.228,1.482,0.278
245,0.170,1.995,0.537,0.670,0.540,1.240,0.602
246,0.059,0.947,0.830,0.386,0.250,1.548,0.311
247,0.232,2.598,0.431,0.853,0.531,1.606,0.673
248,0.252,3.718,0.229,0.868,0.574,1.512,0.706
249,0.039,0.702,0.986,0.273,0.215,1.269,0.243
250,0.041,0.765,0.885,0.309,0.215,1.434,0.258
251,0.333,3.380,0.367,1.227,0.513,2.390,0.794
252,0.324,5.023,0.162,1.432,0.781,1.834,1.058
253,0.023,0.549,0.965,0.230,0.176,1.302,0.201
254,0.031,0.621,1.000,0.241,0.179,1.342,0.208
255,0.032,0.642,0.981,0.273,0.143,1.904,0.198
256,0.118,1.622,0.566,0.636,0.320,1.989,0.451
257,0.032,0.672,0.896,0.296,0.143,2.062,0.206
258,0.040,0.731,0.937,0.321,0.193,1.667,0.249
259,0.055,1.111,0.563,0.466,0.189,2.465,0.297
260,0.035,0.744,0.790,0.331,0.143,2.305,0.218
261,0.059,0.947,0.830,0.375,0.239,1.566,0.299
262,0.782,8.628,0.132,1.735,1.274,1.362,1.487
263,0.762,7.490,0.171,1.585,1.265,1.253,1.416
264,0.152,1.884,0.537,0.726,0.373,1.946,0.520
265,0.112,1.618,0.537,0.674,0.289,2.336,0.441
266,0.138,1.652,0.634,0.636,0.316,2.013,0.448
267,0.071,1.018,0.858,0.420,0.251,1.672,0.325
268,0.203,2.932,0.297,0.942,0.621,1.517,0.765
269,0.221,1.905,0.766,0.685,0.461,1.486,0.562
270,0.107,1.610,0.518,0.617,0.356,1.733,0.469
271,0.044,0.794,0.871,0.331,0.179,1.844,0.244
272,0.300,3.452,0.316,1.056,0.796,1.326,0.917
273,0.067,1.027,0.797,0.438,0.228,1.918,0.316
274,0.125,1.639,0.584,0.548,0.395,1.388,0.465
275,0.212,2.392,0.466,0.774,0.593,1.306,0.678
276,0.148,2.311,0.348,0.868,0.405,2.146,0.593
277,0.041,0.773,0.865,0.331,0.179,1.844,0.244
278,0.072,1.099,0.750,0.466,0.225,2.076,0.324
279,0.090,1.821,0.341,0.685,0.375,1.826,0.507
280,0.027,0.549,1.000,0.209,0.179,1.166,0.194
281,0.434,5.429,0.185,1.175,1.039,1.131,1.105
282,0.040,0.752,0.886,0.307,0.203,1.510,0.249
283,0.216,2.637,0.391,1.015,0.396,2.565,0.634
284,0.036,0.752,0.800,0.338,0.176,1.918,0.244
285,0.042,0.723,1.000,0.289,0.215,1.344,0.250
286,0.073,1.436,0.447,0.483,0.355,1.359,0.414
287,0.862,8.804,0.140,1.794,1.390,1.290,1.579
288,0.210,2.936,0.306,1.043,0.430,2.422,0.670
289,0.069,1.099,0.723,0.388,0.315,1.234,0.349
290,0.033,0.642,1.000,0.259,0.179,1.442,0.215
291,0.080,1.272,0.620,0.548,0.234,2.342,0.358
292,0.058,0.875,0.951,0.359,0.228,1.571,0.286
293,0.385,4.339,0.257,1.600,0.561,2.854,0.947
294,0.057,1.090,0.599,0.498,0.191,2.605,0.309
295,0.210,2.070,0.615,0.797,0.430,1.850,0.586
296,0.035,0.731,0.817,0.355,0.152,2.333,0.232
297,0.095,1.179,0.861,0.454,0.355,1.278,0.401
298,0.082,1.302,0.611,0.507,0.265,1.918,0.366
299,0.042,0.854,0.732,0.388,0.185,2.102,0.268
300,0.140,1.995,0.443,0.683,0.427,1.599,0.540
301,0.035,0.744,0.790,0.321,0.162,1.983,0.228
302,0.923,11.737,0.084,2.054,1.664,1.234,1.848
303,0.202,2.590,0.379,0.726,0.538,1.350,0.625
304,0.147,2.303,0.348,0.868,0.366,2.370,0.564
305,0.036,0.672,1.000,0.273,0.179,1.523,0.221
306,0.062,1.018,0.749,0.444,0.215,2.062,0.309
307,0.107,1.479,0.614,0.549,0.359,1.530,0.444
308,0.041,0.702,1.000,0.273,0.215,1.269,0.243
309,0.937,8.881,0.149,1.963,1.303,1.507,1.599
310,0.676,8.154,0.128,1.942,0.986,1.970,1.383
311,0.707,6.773,0.194,1.829,1.280,1.429,1.530
312,0.027,0.549,1.000,0.209,0.179,1.166,0.194
313,0.131,1.706,0.567,0.715,0.251,2.846,0.424
314,0.129,1.660,0.587,0.707,0.294,2.404,0.456
315,0.042,0.815,0.803,0.366,0.143,2.550,0.229
316,0.426,3.536,0.428,1.108,0.848,1.306,0.969
317,0.266,3.697,0.245,1.180,0.566,2.085,0.817
318,0.221,2.640,0.399,0.806,0.594,1.358,0.692
319,0.035,0.651,1.000,0.261,0.179,1.456,0.216
320,0.046,0.824,0.857,0.338,0.228,1.482,0.278
321,0.120,1.753,0.489,0.639,0.376,1.697,0.490
322,0.932,9.784,0.122,2.354,1.586,1.484,1.932
323,0.085,1.120,0.851,0.420,0.318,1.319,0.366
324,0.385,5.982,0.135,1.997,0.524,3.809,1.023
325,0.049,0.794,0.974,0.309,0.241,1.282,0.273
326,0.037,0.786,0.760,0.340,0.143,2.372,0.221
327,0.135,1.568,0.691,0.610,0.392,1.557,0.489
328,0.060,0.997,0.764,0.366,0.280,1.308,0.320
329,0.054,0.866,0.906,0.340,0.215,1.581,0.271
330,0.212,3.261,0.251,1.256,0.542,2.317,0.825
331,0.037,0.702,0.953,0.289,0.203,1.425,0.242
332,0.035,0.744,0.790,0.321,0.179,1.789,0.240
333,0.071,1.027,0.843,0.409,0.252,1.622,0.321
334,0.187,3.583,0.183,1.134,0.451,2.513,0.716
335,0.196,2.843,0.304,1.055,0.431,2.447,0.675
336,0.115,1.356,0.783,0.546,0.310,1.765,0.411
337,0.049,0.773,1.000,0.289,0.251,1.152,0.270
338,0.027,0.579,1.000,0.227,0.179,1.265,0.202
339,0.054,0.845,0.951,0.321,0.251,1.278,0.284
340,0.069,0.976,0.916,0.401,0.265,1.511,0.326
341,0.046,0.744,1.000,0.289,0.215,1.344,0.250
342,0.103,1.547,0.541,0.530,0.337,1.573,0.422
343,0.223,2.729,0.376,1.015,0.561,1.809,0.755
344,0.063,1.078,0.682,0.459,0.228,2.012,0.324
345,0.033,0.672,0.932,0.289,0.179,1.612,0.228
346,0.135,1.559,0.699,0.690,0.304,2.274,0.458
347,0.035,0.651,1.000,0.241,0.215,1.118,0.228
348,0.609,7.498,0.136,1.671,0.874,1.911,1.209
349,0.059,0.905,0.909,0.388,0.228,1.700,0.298
350,0.037,0.723,0.898,0.289,0.209,1.385,0.246
351,0.601,7.508,0.134,2.017,1.233,1.635,1.577
352,0.046,0.752,1.000,0.289,0.228,1.267,0.257
353,0.027,0.579,1.000,0.241,0.176,1.364,0.206
354,0.171,2.434,0.363,1.015,0.329,3.087,0.577
355,0.093,1.192,0.820,0.514,0.276,1.861,0.376
356,0.048,0.803,0.928,0.321,0.225,1.429,0.268
357,0.066,1.069,0.722,0.459,0.265,1.737,0.349
358,0.044,0.997,0.553,0.418,0.219,1.911,0.303
359,0.035,0.681,0.943,0.273,0.203,1.346,0.235
360,0.048,0.794,0.948,0.321,0.215,1.491,0.263
361,0.076,1.305,0.560,0.522,0.251,2.080,0.362
362,0.035,0.702,0.887,0.309,0.178,1.738,0.234
363,0.121,1.884,0.428,0.797,0.287,2.779,0.478
364,0.847,8.927,0.134,1.910,1.196,1.597,1.511
365,0.246,3.503,0.252,1.020,0.518,1.969,0.727
366,0.069,1.120,0.697,0.466,0.237,1.972,0.332
367,0.037,0.714,0.920,0.307,0.143,2.136,0.210
368,0.430,5.200,0.200,1.618,0.634,2.551,1.013
369,0.077,1.500,0.432,0.562,0.299,1.881,0.409
370,0.634,7.069,0.160,1.722,1.010,1.706,1.319
371,0.032,0.621,1.000,0.259,0.179,1.442,0.215
372,0.064,0.976,0.848,0.366,0.279,1.311,0.320
373,0.145,2.168,0.389,0.797,0.381,2.093,0.551
374,0.030,0.836,0.532,0.366,0.143,2.550,0.229
375,0.283,3.583,0.277,0.862,0.759,1.137,0.809
376,0.130,1.947,0.431,0.674,0.359,1.879,0.492
377,0.071,1.099,0.737,0.433,0.301,1.442,0.361
378,0.032,0.752,0.714,0.321,0.173,1.853,0.236
379,0.156,2.205,0.403,0.950,0.263,3.607,0.500
380,0.042,0.731,0.998,0.273,0.228,1.197,0.250
381,0.493,5.209,0.228,1.499,0.665,2.255,0.998
382,0.400,5.935,0.143,1.807,0.658,2.747,1.090
383,0.066,1.200,0.573,0.444,0.287,1.546,0.357
384,0.053,0.875,0.866,0.369,0.215,1.716,0.282
385,0.131,1.762,0.531,0.660,0.354,1.863,0.483
386,0.116,1.783,0.458,0.567,0.425,1.333,0.491
387,0.151,2.159,0.406,0.873,0.323,2.703,0.531
388,0.089,1.529,0.477,0.655,0.215,3.041,0.375
389,0.192,2.640,0.346,0.837,0.638,1.311,0.731
390,0.055,0.917,0.827,0.340,0.251,1.355,0.292
391,0.033,0.621,1.000,0.241,0.179,1.342,0.208
392,0.292,3.781,0.257,1.451,0.452,3.208,0.810
393,0.647,6.654,0.184,2.086,0.837,2.491,1.321
394,0.102,1.475,0.587,0.635,0.269,2.360,0.413
395,0.079,1.200,0.685,0.498,0.243,2.048,0.348
396,0.058,0.926,0.850,0.386,0.251,1.539,0.311
397,0.085,1.445,0.511,0.617,0.298,2.068,0.429
398,0.346,3.685,0.320,1.121,0.748,1.499,0.916
399,0.033,0.651,0.993,0.259,0.203,1.275,0.229
400,0.048,1.027,0.567,0.433,0.193,2.252,0.289
401,0.039,0.693,1.000,0.289,0.179,1.612,0.228
402,0.031,0.630,0.978,0.259,0.178,1.457,0.214
403,0.151,2.290,0.361,0.840,0.420,2.001,0.594
404,0.053,0.896,0.826,0.375,0.215,1.740,0.284
405,0.035,0.651,1.000,0.273,0.179,1.523,0.221
406,0.151,2.404,0.327,0.776,0.509,1.523,0.629
407,0.079,1.069,0.863,0.409,0.287,1.425,0.343
408,0.169,2.535,0.330,1.065,0.316,3.364,0.581
409,0.028,0.621,0.922,0.261,0.143,1.820,0.194
410,0.082,1.436,0.502,0.584,0.251,2.326,0.383
411,0.135,1.965,0.440,0.601,0.533,1.129,0.566
412,0.062,0.926,0.906,0.388,0.251,1.545,0.312
413,0.049,1.141,0.472,0.500,0.167,3.000,0.288
414,0.687,8.897,0.109,1.705,1.256,1.358,1.463
415,0.039,0.693,1.000,0.289,0.179,1.612,0.228
416,0.477,5.307,0.213,1.479,0.954,1.551,1.188
417,0.313,4.449,0.199,1.495,0.531,2.813,0.891
418,0.081,1.141,0.783,0.450,0.284,1.585,0.357
419,0.480,6.463,0.144,1.340,0.969,1.384,1.139
420,0.115,1.508,0.633,0.580,0.359,1.616,0.456
421,0.076,1.111,0.773,0.472,0.215,2.192,0.319
422,0.163,2.261,0.402,0.919,0.330,2.786,0.550
423,0.227,2.476,0.464,0.818,0.641,1.276,0.724
424,0.037,1.255,0.298,0.557,0.152,3.665,0.291
425,0.086,1.631,0.407,0.627,0.251,2.495,0.397
426,0.075,1.048,0.854,0.436,0.251,1.738,0.331
427,0.160,1.989,0.507,0.757,0.374,2.022,0.532
428,0.027,0.579,1.000,0.241,0.176,1.364,0.206
429,0.057,1.010,0.698,0.433,0.197,2.200,0.292
430,0.488,5.665,0.191,1.413,0.964,1.466,1.167
431,0.254,3.904,0.209,1.067,0.613,1.739,0.809
432,0.030,0.693,0.775,0.296,0.143,2.062,0.206
433,0.027,0.621,0.880,0.261,0.143,1.820,0.194
434,0.040,0.723,0.960,0.307,0.179,1.709,0.234
435,0.278,3.984,0.220,1.126,0.616,1.828,0.833
436,0.238,2.861,0.366,1.028,0.481,2.138,0.703
437,0.045,0.773,0.947,0.309,0.225,1.374,0.263
438,0.126,1.445,0.759,0.597,0.350,1.705,0.457
439,0.109,1.386,0.716,0.481,0.411,1.171,0.445
440,1.798,17.306,0.075,3.078,2.480,1.241,2.763
441,0.655,9.075,0.100,1.658,1.295,1.280,1.466
442,0.046,0.845,0.815,0.331,0.212,1.558,0.265
443,0.340,3.646,0.321,1.352,0.504,2.683,0.826
444,0.069,1.018,0.842,0.438,0.252,1.737,0.332
445,0.069,1.018,0.842,0.388,0.270,1.439,0.324
446,0.050,0.794,1.000,0.307,0.215,1.424,0.257
447,0.121,1.741,0.502,0.636,0.406,1.566,0.508
448,0.148,1.774,0.591,0.740,0.323,2.291,0.489
449,0.032,0.651,0.954,0.273,0.179,1.523,0.221
450,0.072,1.039,0.838,0.444,0.215,2.062,0.309
451,0.099,1.234,0.818,0.488,0.287,1.700,0.374
452,0.716,8.251,0.132,1.685,1.112,1.515,1.369
453,0.129,2.311,0.303,0.955,0.287,3.330,0.523
454,0.127,1.436,0.776,0.517,0.409,1.264,0.460
455,0.053,0.976,0.696,0.401,0.207,1.935,0.288
456,0.411,5.492,0.171,1.320,0.812,1.626,1.035
457,0.091,1.335,0.644,0.498,0.328,1.520,0.404
458,0.028,0.579,1.000,0.227,0.179,1.265,0.202
459,0.121,1.914,0.415,0.619,0.459,1.350,0.533
460,0.064,0.989,0.827,0.386,0.251,1.539,0.311
461,0.277,3.925,0.226,1.093,0.626,1.748,0.827
462,0.211,2.451,0.441,0.740,0.574,1.288,0.652
463,0.040,0.908,0.608,0.401,0.143,2.795,0.240
464,0.188,2.353,0.426,0.788,0.440,1.788,0.589
