 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
64,0.197,2.476,0.404,0.967,0.519,1.862,0.709
65,0.409,3.564,0.405,1.305,0.725,1.799,0.973
66,0.161,1.651,0.741,0.689,0.405,1.700,0.529
67,0.562,4.560,0.340,1.841,0.622,2.959,1.070
68,0.650,6.482,0.194,2.032,1.160,1.751,1.535
69,0.270,2.718,0.460,1.088,0.492,2.209,0.732
70,0.153,1.993,0.486,0.892,0.281,3.175,0.501
71,0.285,3.543,0.285,1.351,0.635,2.129,0.926
72,12.346,70.623,0.031,8.377,5.351,1.565,6.695
73,0.745,6.553,0.218,1.803,1.179,1.529,1.458
74,0.226,2.305,0.536,0.975,0.342,2.850,0.577
75,1.870,15.461,0.098,2.911,2.274,1.280,2.573
76,1.191,10.267,0.142,3.193,1.264,2.527,2.009
77,0.402,3.422,0.431,1.147,0.801,1.432,0.958
78,0.278,2.376,0.618,0.811,0.684,1.186,0.745
79,0.468,4.389,0.305,1.576,0.803,1.963,1.125
80,0.161,1.601,0.788,0.735,0.382,1.924,0.530
81,0.774,7.157,0.190,2.206,1.016,2.171,1.497
82,0.453,3.301,0.522,1.163,0.825,1.409,0.980
83,0.687,6.099,0.232,2.502,0.578,4.326,1.203
84,0.256,2.405,0.555,0.921,0.478,1.927,0.663
85,0.533,3.010,0.740,1.147,0.769,1.491,0.939
86,0.526,5.728,0.201,1.876,0.933,2.012,1.323
87,0.329,3.080,0.435,1.163,0.598,1.943,0.834
88,1.929,9.955,0.245,2.682,2.073,1.294,2.358
89,1.739,12.151,0.148,3.111,1.605,1.938,2.235
90,0.438,3.543,0.439,1.187,0.769,1.544,0.956
91,0.226,2.063,0.668,0.788,0.513,1.537,0.636
92,0.811,5.748,0.308,1.731,0.972,1.780,1.297
93,0.153,1.722,0.650,0.689,0.410,1.679,0.532
94,0.599,4.781,0.329,1.463,0.892,1.640,1.142
95,1.892,11.797,0.171,3.562,1.466,2.430,2.285
96,0.263,2.889,0.396,1.033,0.513,2.014,0.728
97,0.365,2.768,0.599,1.040,0.585,1.777,0.780
98,0.219,2.134,0.605,0.788,0.598,1.317,0.687
99,0.153,1.772,0.614,0.730,0.342,2.136,0.500
100,0.716,5.919,0.257,1.953,0.933,2.093,1.350
101,0.307,3.151,0.388,1.262,0.515,2.452,0.806
102,0.767,6.311,0.242,2.003,0.967,2.071,1.392
103,0.504,4.027,0.391,1.512,0.889,1.700,1.160
104,5.362,28.163,0.085,5.192,2.970,1.748,3.927
105,2.615,16.045,0.128,3.865,2.181,1.772,2.904
106,1.505,11.755,0.137,3.054,1.502,2.033,2.142
107,3.346,21.751,0.089,4.635,2.275,2.038,3.247
108,0.256,2.355,0.579,0.855,0.653,1.309,0.747
109,4.712,32.644,0.056,5.607,3.036,1.847,4.126
110,0.468,3.785,0.410,1.493,0.655,2.279,0.989
111,0.168,2.768,0.276,0.811,0.598,1.355,0.697
112,0.899,6.211,0.293,2.358,1.027,2.295,1.556
113,0.709,5.365,0.309,1.841,0.925,1.990,1.305
114,0.358,3.522,0.363,1.493,0.503,2.968,0.866
115,0.577,5.436,0.245,1.522,1.026,1.484,1.249
116,0.226,1.722,0.960,0.651,0.513,1.269,0.578
117,1.841,12.873,0.140,3.164,1.768,1.789,2.365
118,0.278,2.618,0.509,0.925,0.598,1.545,0.744
119,0.205,1.772,0.819,0.764,0.419,1.824,0.566
120,0.285,2.497,0.574,0.997,0.612,1.630,0.781
121,1.001,7.237,0.240,2.271,1.333,1.704,1.740
122,0.570,6.332,0.179,1.720,1.111,1.548,1.382
123,0.226,2.134,0.625,0.811,0.513,1.581,0.645
124,1.030,5.677,0.402,2.197,1.045,2.103,1.515
125,0.161,1.772,0.643,0.735,0.459,1.603,0.581
126,0.190,2.084,0.549,0.735,0.576,1.276,0.651
127,0.300,2.134,0.826,0.846,0.630,1.342,0.730
128,0.409,2.718,0.696,1.081,0.580,1.863,0.792
129,1.045,7.328,0.244,2.123,1.383,1.535,1.713
130,1.950,13.548,0.134,2.736,2.231,1.227,2.471
131,1.775,9.854,0.230,2.654,1.755,1.512,2.158
132,0.577,5.557,0.235,2.032,0.698,2.909,1.191
133,1.812,12.260,0.151,3.319,1.815,1.829,2.455
134,0.665,3.856,0.562,1.335,0.918,1.455,1.107
135,0.709,7.941,0.141,1.813,1.341,1.352,1.559
136,0.431,4.781,0.237,1.463,0.769,1.902,1.061
137,0.212,2.497,0.427,1.081,0.427,2.530,0.680
138,1.359,11.505,0.129,2.917,1.636,1.783,2.185
139,0.380,3.080,0.503,1.224,0.598,2.045,0.856
140,0.270,2.818,0.428,1.244,0.405,3.070,0.710
141,0.840,7.116,0.208,1.803,1.392,1.296,1.584
142,0.226,2.597,0.422,1.029,0.621,1.657,0.800
143,0.270,2.205,0.699,0.925,0.469,1.971,0.659
144,0.168,1.892,0.590,0.842,0.344,2.447,0.538
145,1.030,7.870,0.209,2.752,1.419,1.940,1.976
146,3.185,22.606,0.078,4.458,2.552,1.747,3.372
147,0.431,3.402,0.468,1.410,0.427,3.298,0.776
148,0.226,2.547,0.439,0.997,0.607,1.642,0.778
149,0.650,5.728,0.249,1.433,1.111,1.289,1.262
150,1.220,10.055,0.152,2.841,1.462,1.943,2.038
151,0.175,1.772,0.702,0.730,0.419,1.743,0.553
152,3.726,28.809,0.056,5.466,2.443,2.237,3.654
153,0.402,3.251,0.478,1.233,0.733,1.682,0.950
154,0.767,7.770,0.160,2.609,1.131,2.308,1.718
155,2.659,13.006,0.198,3.542,1.910,1.854,2.601
156,0.212,2.355,0.480,1.000,0.459,2.181,0.677
157,0.519,4.248,0.361,1.515,0.754,2.008,1.069
158,0.409,3.906,0.337,1.410,0.767,1.838,1.040
159,0.161,1.671,0.723,0.622,0.497,1.252,0.556
160,0.226,1.822,0.858,0.764,0.427,1.789,0.572
161,0.197,2.618,0.362,1.163,0.376,3.091,0.661
162,0.321,2.910,0.477,1.187,0.550,2.158,0.808
163,0.402,3.885,0.334,1.703,0.487,3.495,0.911
164,0.438,4.660,0.254,1.817,0.719,2.526,1.143
165,2.871,21.631,0.077,4.258,3.022,1.409,3.587
166,2.221,13.589,0.151,3.319,1.921,1.728,2.525
167,0.234,2.305,0.553,0.975,0.525,1.855,0.715
168,0.950,6.916,0.250,1.827,1.324,1.380,1.555
169,1.052,5.757,0.399,2.039,1.119,1.821,1.511
170,0.380,4.006,0.297,1.644,0.579,2.839,0.976
171,0.248,2.568,0.473,0.975,0.541,1.802,0.726
172,0.709,4.298,0.482,1.622,0.969,1.673,1.254
173,0.584,4.660,0.338,1.633,0.889,1.837,1.205
174,0.161,1.551,0.840,0.622,0.427,1.456,0.516
175,0.972,8.383,0.174,2.716,0.835,3.252,1.506
176,3.002,23.381,0.069,5.340,1.994,2.678,3.264
177,0.606,4.289,0.414,1.651,0.901,1.832,1.220
178,2.287,18.200,0.087,3.288,2.603,1.263,2.925
179,0.731,6.240,0.236,1.911,1.027,1.860,1.401
180,0.665,6.361,0.206,1.951,1.322,1.476,1.606
181,1.045,9.492,0.146,2.752,1.372,2.006,1.943
182,0.270,2.184,0.712,0.764,0.612,1.250,0.684
183,1.125,6.703,0.315,1.995,1.282,1.556,1.599
184,0.416,5.536,0.171,1.898,0.982,1.933,1.365
185,0.161,1.822,0.609,0.689,0.427,1.612,0.543
186,3.733,22.106,0.096,5.244,2.230,2.351,3.420
187,0.226,2.184,0.596,0.806,0.542,1.487,0.661
188,0.606,4.227,0.426,1.642,0.866,1.896,1.192
189,0.285,2.597,0.531,0.997,0.598,1.666,0.772
190,0.416,4.640,0.243,1.606,0.830,1.935,1.154
191,0.482,3.785,0.423,1.461,0.753,1.940,1.048
192,1.162,6.865,0.310,2.407,0.973,2.474,1.530
193,1.673,13.427,0.117,2.867,2.022,1.418,2.408
194,6.195,42.144,0.044,7.518,3.430,2.192,5.078
195,0.190,1.863,0.688,0.909,0.363,2.506,0.574
196,0.190,1.913,0.652,0.855,0.403,2.121,0.587
197,4.376,26.179,0.080,5.115,2.477,2.065,3.559
198,0.818,6.945,0.213,1.921,1.282,1.498,1.569
199,0.329,3.281,0.384,1.410,0.455,3.099,0.801
200,0.270,2.960,0.388,1.071,0.704,1.522,0.868
201,0.555,5.073,0.271,1.351,1.111,1.216,1.225
202,0.248,1.892,0.871,0.788,0.539,1.462,0.652
203,0.329,3.806,0.285,1.163,0.933,1.246,1.042
204,1.103,11.092,0.113,2.599,1.622,1.603,2.053
205,0.263,2.255,0.650,0.921,0.505,1.823,0.682
206,1.264,9.884,0.163,2.492,1.649,1.511,2.027
207,0.789,5.949,0.280,1.633,1.282,1.274,1.447
208,0.562,4.319,0.379,1.391,0.808,1.721,1.061
209,0.161,1.892,0.564,0.880,0.324,2.713,0.534
210,0.278,2.255,0.686,0.975,0.564,1.729,0.741
211,0.489,3.685,0.453,1.081,0.892,1.212,0.982
212,0.153,1.430,0.943,0.616,0.420,1.466,0.509
213,0.175,2.013,0.544,0.806,0.483,1.668,0.624
214,0.446,4.560,0.269,1.433,0.937,1.529,1.159
215,2.564,19.859,0.082,4.380,2.287,1.915,3.165
216,0.153,1.651,0.707,0.705,0.342,2.062,0.491
217,0.373,3.885,0.310,1.391,0.772,1.802,1.036
218,0.643,4.540,0.392,1.606,0.855,1.879,1.172
219,0.329,3.131,0.422,1.111,0.571,1.945,0.797
220,0.248,2.818,0.393,1.040,0.513,2.028,0.730
221,4.880,31.031,0.064,5.142,3.180,1.617,4.044
222,0.153,1.651,0.707,0.689,0.427,1.612,0.543
223,1.768,16.095,0.086,3.458,1.581,2.187,2.339
224,0.256,3.010,0.355,0.956,0.700,1.366,0.818
225,0.373,3.935,0.302,1.515,0.508,2.983,0.877
226,4.025,29.389,0.059,4.768,3.538,1.348,4.107
227,0.190,3.110,0.247,1.140,0.603,1.891,0.829
228,1.687,12.339,0.139,2.407,1.934,1.245,2.157
229,0.577,4.881,0.304,1.660,0.940,1.765,1.249
230,1.176,10.417,0.136,3.044,1.368,2.225,2.041
231,0.241,2.426,0.515,0.921,0.476,1.933,0.662
232,0.343,2.789,0.555,1.043,0.663,1.573,0.832
233,0.964,6.049,0.331,1.988,1.265,1.572,1.586
234,0.292,2.618,0.536,1.029,0.584,1.762,0.775
235,0.460,3.664,0.431,1.456,0.747,1.948,1.043
236,1.140,8.466,0.200,2.703,1.330,2.033,1.896
237,0.475,4.469,0.299,1.305,0.810,1.611,1.028
238,0.636,6.211,0.207,2.017,0.816,2.471,1.283
239,0.475,5.415,0.203,1.949,0.765,2.546,1.221
240,0.409,3.131,0.525,1.200,0.601,1.996,0.849
241,0.373,3.443,0.395,1.327,0.576,2.303,0.874
242,0.672,5.386,0.291,1.378,1.161,1.187,1.265
243,0.278,2.968,0.396,1.271,0.396,3.205,0.710
244,0.847,6.574,0.246,1.729,1.300,1.330,1.499
245,0.263,3.251,0.313,1.224,0.594,2.060,0.853
246,0.205,2.063,0.604,0.855,0.474,1.803,0.637
247,0.234,2.547,0.453,0.909,0.616,1.474,0.748
248,2.564,20.097,0.080,4.542,1.955,2.323,2.980
249,0.329,3.906,0.271,1.402,0.764,1.835,1.035
250,0.928,8.395,0.165,2.144,1.248,1.718,1.636
251,2.024,13.427,0.141,2.937,2.351,1.249,2.628
252,0.234,2.455,0.487,1.033,0.484,2.135,0.707
253,0.453,4.781,0.249,1.835,0.703,2.611,1.136
254,0.394,4.419,0.254,1.305,0.915,1.426,1.093
255,0.168,1.842,0.622,0.806,0.365,2.209,0.543
256,0.818,6.240,0.264,2.347,0.809,2.899,1.378
257,0.175,1.671,0.789,0.788,0.363,2.173,0.535
258,1.001,7.216,0.242,1.803,1.279,1.409,1.519
259,1.468,12.068,0.127,3.035,1.552,1.955,2.171
260,0.657,5.244,0.300,1.548,1.282,1.207,1.409
261,2.184,15.128,0.120,3.977,2.357,1.687,3.062
262,0.460,4.268,0.317,1.338,0.934,1.432,1.118
263,0.343,4.248,0.239,1.456,0.665,2.189,0.984
264,1.088,7.962,0.216,2.419,1.517,1.595,1.915
265,0.394,4.015,0.308,1.381,0.684,2.019,0.972
266,0.197,2.305,0.466,0.975,0.411,2.371,0.633
267,0.825,7.016,0.211,1.813,1.338,1.355,1.557
268,2.966,18.409,0.110,3.176,2.613,1.216,2.881
269,0.701,7.399,0.161,2.067,1.034,1.998,1.462
270,0.212,2.084,0.613,0.925,0.444,2.080,0.641
271,0.256,2.526,0.503,0.956,0.471,2.027,0.671
272,0.263,2.768,0.431,1.224,0.342,3.579,0.647
273,0.329,3.131,0.422,1.330,0.491,2.706,0.808
274,0.263,1.963,0.857,0.705,0.598,1.178,0.649
275,1.519,12.943,0.114,3.898,1.209,3.225,2.171
276,1.045,9.229,0.154,2.447,1.624,1.507,1.994
277,4.347,34.995,0.045,5.682,2.751,2.066,3.954
278,0.767,7.449,0.174,2.164,1.215,1.781,1.621
279,0.336,3.493,0.346,1.569,0.459,3.421,0.848
280,0.153,1.651,0.707,0.725,0.423,1.714,0.554
281,1.118,9.471,0.157,2.973,1.079,2.757,1.791
282,0.387,2.618,0.710,0.975,0.725,1.344,0.841
283,3.170,27.488,0.053,4.295,2.444,1.757,3.240
284,0.263,2.426,0.561,0.975,0.513,1.900,0.707
285,0.263,2.597,0.490,1.081,0.427,2.530,0.680
286,3.390,25.607,0.065,5.928,2.062,2.875,3.496
287,0.190,2.255,0.469,1.043,0.383,2.724,0.632
288,0.153,2.013,0.476,0.668,0.587,1.138,0.626
289,0.584,4.781,0.321,1.541,0.918,1.679,1.189
290,0.270,2.739,0.453,1.209,0.544,2.222,0.811
291,0.511,5.436,0.217,1.684,1.022,1.647,1.312
292,0.511,6.482,0.153,2.325,0.790,2.943,1.355
293,0.468,4.710,0.265,1.335,0.805,1.659,1.036
294,0.161,2.305,0.380,1.071,0.337,3.177,0.601
295,0.226,2.476,0.464,0.997,0.408,2.444,0.638
296,0.175,1.601,0.860,0.689,0.420,1.639,0.538
297,0.906,7.920,0.181,2.300,1.113,2.066,1.600
298,0.416,4.348,0.277,1.224,0.988,1.239,1.099
299,1.958,14.244,0.121,3.325,1.720,1.933,2.391
300,0.738,8.979,0.115,1.953,1.293,1.510,1.589
301,0.197,1.701,0.857,0.725,0.513,1.414,0.610
302,0.270,2.626,0.492,0.975,0.583,1.671,0.754
303,0.248,2.960,0.356,1.163,0.573,2.028,0.816
304,0.716,6.966,0.185,1.642,1.282,1.281,1.451
305,0.394,2.868,0.603,1.190,0.570,2.089,0.824
306,0.380,4.298,0.258,1.415,0.952,1.486,1.161
307,0.278,2.355,0.629,0.925,0.595,1.555,0.741
308,0.212,3.181,0.263,0.967,0.637,1.518,0.785
309,0.504,3.764,0.447,1.190,0.922,1.291,1.048
310,0.314,2.476,0.644,0.909,0.620,1.465,0.751
311,0.226,2.134,0.625,0.788,0.570,1.383,0.670
312,0.146,2.255,0.361,0.909,0.460,1.977,0.646
313,0.190,1.842,0.703,0.735,0.476,1.544,0.592
314,0.197,2.134,0.544,0.735,0.576,1.276,0.651
