====== H (3000) into Invar+Pb-4Bi               =======
        SRIM-2008.04
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 3000 keV
============= TARGET MATERIAL ======================================
Layer  1 : Invar
Layer Width =     3.E+05 A ;
  Layer # 1- Density = 8.715E22 atoms/cm3 = 8.226 g/cm3
  Layer # 1- Fe = 65   Atomic Percent = 63.8 Mass Percent
  Layer # 1- Ni = 35   Atomic Percent = 36.1 Mass Percent
Layer  2 : Pb-4Bi
Layer Width =     3.E+05 A ;
  Layer # 2- Density = 3.277E22 atoms/cm3 = 11.28 g/cm3
  Layer # 2- Pb = 96   Atomic Percent = 95.9 Mass Percent
  Layer # 2- Bi = 4    Atomic Percent = 4.03 Mass Percent
====================================================================
 Total Ions calculated =75579.00
 Total Target Vacancies     = 31 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
401500.E+00  1005.50E-07  5318.99E-08  
407000.E+00  4888.08E-08  2331.14E-08  
412500.E+00  1912.99E-08  7731.66E-09  
418000.E+00  5689.41E-09  2360.04E-09  
423500.E+00  1296.66E-09  4229.13E-10  
429000.E+00  2598.12E-10  7985.26E-11  
434500.E+00  4330.21E-11  4508.50E-12  
440000.E+00  2405.67E-12  0000.00E+00  
445500.E+00  0000.00E+00  0000.00E+00  
451000.E+00  0000.00E+00  0000.00E+00  
456500.E+00  0000.00E+00  0000.00E+00  
462000.E+00  0000.00E+00  0000.00E+00  
467500.E+00  0000.00E+00  0000.00E+00  
473000.E+00  0000.00E+00  0000.00E+00  
478500.E+00  0000.00E+00  0000.00E+00  
484000.E+00  0000.00E+00  0000.00E+00  
489500.E+00  0000.00E+00  0000.00E+00  
495000.E+00  0000.00E+00  0000.00E+00  
500500.E+00  0000.00E+00  0000.00E+00  
506000.E+00  0000.00E+00  0000.00E+00  
511500.E+00  0000.00E+00  0000.00E+00  
517000.E+00  0000.00E+00  0000.00E+00  
522500.E+00  0000.00E+00  0000.00E+00  
528000.E+00  0000.00E+00  0000.00E+00  
533500.E+00  0000.00E+00  0000.00E+00  
539000.E+00  0000.00E+00  0000.00E+00  
544500.E+00  0000.00E+00  0000.00E+00  
550000.E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lo- multiply by Average Binding Energy =  3  eV/Vacancy
