 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
33,0.274,2.122,0.766,0.731,0.627,1.167,0.677
34,0.188,1.832,0.703,0.760,0.474,1.603,0.600
35,0.513,4.414,0.331,1.887,0.587,3.212,1.053
36,1.329,7.855,0.271,2.178,1.445,1.508,1.774
37,0.354,4.253,0.246,1.402,0.765,1.832,1.035
38,0.318,2.342,0.728,0.837,0.680,1.231,0.754
39,0.419,3.544,0.419,1.297,0.721,1.799,0.967
40,0.173,1.712,0.743,0.721,0.403,1.789,0.539
41,0.599,4.605,0.355,1.831,0.693,2.642,1.126
42,0.274,2.553,0.529,0.995,0.510,1.951,0.712
43,0.441,3.523,0.446,1.181,0.836,1.412,0.994
44,1.697,15.394,0.090,3.175,2.295,1.384,2.699
45,0.303,2.553,0.585,0.850,0.721,1.179,0.783
46,0.484,4.244,0.338,1.567,0.798,1.963,1.118
47,8.284,47.580,0.046,8.390,3.707,2.263,5.577
48,0.816,6.495,0.243,2.501,0.726,3.445,1.347
49,0.339,3.183,0.421,1.237,0.595,2.080,0.858
50,3.864,23.850,0.085,5.408,3.488,1.551,4.343
51,1.141,9.198,0.170,2.312,1.190,1.943,1.659
52,4.326,26.764,0.076,6.342,2.463,2.575,3.952
53,0.224,2.052,0.668,0.784,0.510,1.537,0.632
54,0.802,5.716,0.308,1.721,0.967,1.780,1.290
55,0.152,1.712,0.650,0.685,0.408,1.679,0.529
56,6.428,35.862,0.063,5.408,3.756,1.440,4.507
57,1.791,15.593,0.093,3.442,2.160,1.593,2.727
58,0.419,3.163,0.526,1.118,0.716,1.562,0.894
59,1.372,9.828,0.179,2.488,1.360,1.830,1.839
60,4.088,24.870,0.083,4.230,2.982,1.419,3.551
61,0.282,2.603,0.522,0.875,0.700,1.251,0.782
62,0.260,2.582,0.490,0.995,0.531,1.874,0.727
63,0.195,3.042,0.265,0.887,0.595,1.491,0.727
64,0.347,3.333,0.392,1.328,0.578,2.297,0.876
65,1.820,10.880,0.193,2.687,2.031,1.323,2.336
66,0.361,3.573,0.355,1.484,0.502,2.958,0.863
67,0.758,7.167,0.186,1.977,1.142,1.732,1.502
68,0.152,1.641,0.707,0.701,0.335,2.090,0.485
69,0.715,6.155,0.237,1.787,1.105,1.617,1.405
70,0.520,4.394,0.339,1.452,0.765,1.899,1.054
71,1.148,5.935,0.410,2.231,1.089,2.049,1.558
72,0.318,2.313,0.747,0.841,0.663,1.269,0.747
73,4.355,25.632,0.083,4.941,2.775,1.780,3.703
74,0.679,3.954,0.546,1.328,0.937,1.416,1.116
75,0.838,9.268,0.123,2.125,1.389,1.529,1.718
76,0.303,3.042,0.412,1.319,0.433,3.048,0.756
77,2.831,18.275,0.107,4.531,1.995,2.271,3.007
78,1.495,11.440,0.144,2.245,1.932,1.162,2.083
79,4.182,28.754,0.064,6.167,2.546,2.422,3.962
80,1.871,12.750,0.145,4.087,1.915,2.135,2.797
81,0.166,1.882,0.590,0.837,0.342,2.447,0.535
82,0.238,2.532,0.467,0.991,0.604,1.642,0.773
83,0.903,4.203,0.642,1.452,1.105,1.314,1.267
84,1.437,9.057,0.220,2.825,1.454,1.943,2.027
85,3.828,26.693,0.068,5.435,2.429,2.237,3.634
86,0.404,3.353,0.452,1.226,0.760,1.612,0.965
87,9.765,63.753,0.030,8.467,5.720,1.480,6.959
88,0.231,2.483,0.471,0.995,0.484,2.056,0.694
89,0.224,1.811,0.858,0.760,0.425,1.789,0.568
90,0.368,3.212,0.449,1.297,0.584,2.222,0.870
91,0.412,3.863,0.347,1.693,0.495,3.423,0.915
92,8.422,50.742,0.041,6.812,5.016,1.358,5.845
93,0.246,2.412,0.530,1.023,0.525,1.948,0.733
94,0.542,5.475,0.227,1.562,1.020,1.532,1.262
95,0.722,4.273,0.497,1.612,0.964,1.673,1.247
96,0.599,4.265,0.414,1.641,0.896,1.832,1.213
97,1.148,10.118,0.141,2.557,1.668,1.533,2.065
98,1.264,11.859,0.113,2.775,1.643,1.688,2.135
99,0.181,1.762,0.731,0.760,0.340,2.236,0.508
100,0.217,2.002,0.679,0.760,0.510,1.491,0.623
101,0.173,2.052,0.517,0.915,0.377,2.426,0.588
102,0.224,2.172,0.596,0.802,0.539,1.487,0.658
103,0.332,2.541,0.647,0.991,0.595,1.666,0.768
104,8.768,50.303,0.044,7.541,4.299,1.754,5.694
105,0.484,4.874,0.256,1.581,1.087,1.454,1.311
106,0.325,3.594,0.316,1.532,0.505,3.034,0.880
107,0.166,1.782,0.657,0.731,0.421,1.738,0.555
108,0.188,1.853,0.688,0.903,0.361,2.506,0.571
109,0.202,1.952,0.667,0.903,0.401,2.255,0.602
110,14.467,75.691,0.032,9.797,5.391,1.817,7.267
111,0.903,7.506,0.201,1.910,1.349,1.415,1.605
112,0.166,1.952,0.548,0.875,0.418,2.093,0.605
113,0.267,2.242,0.668,0.915,0.525,1.742,0.693
114,1.697,11.639,0.157,3.064,2.047,1.497,2.504
115,1.040,6.665,0.294,2.312,1.214,1.905,1.675
116,5.496,41.976,0.039,6.017,4.017,1.498,4.916
117,0.159,1.471,0.922,0.664,0.418,1.588,0.527
118,0.195,2.002,0.611,0.802,0.494,1.623,0.629
119,6.183,28.973,0.093,5.399,3.467,1.557,4.326
120,2.058,18.254,0.078,3.854,1.983,1.943,2.764
121,0.152,1.641,0.707,0.701,0.340,2.062,0.488
122,0.152,1.762,0.614,0.760,0.380,2.000,0.537
123,0.159,1.662,0.723,0.784,0.391,2.004,0.553
124,0.260,2.993,0.365,1.134,0.600,1.891,0.825
125,2.268,9.807,0.296,2.511,1.923,1.306,2.197
126,0.650,6.466,0.195,2.027,0.986,2.056,1.414
127,0.339,2.773,0.555,1.037,0.660,1.573,0.827
128,4.449,30.814,0.059,6.209,2.628,2.363,4.039
129,0.289,2.603,0.536,1.023,0.581,1.762,0.771
130,0.462,3.764,0.410,1.447,0.815,1.776,1.086
131,0.159,2.292,0.380,0.802,0.595,1.348,0.691
132,0.195,2.122,0.544,0.850,0.478,1.779,0.637
133,0.498,4.613,0.294,1.297,0.850,1.526,1.050
134,0.852,7.706,0.180,2.111,1.177,1.794,1.576
135,0.267,2.632,0.485,1.140,0.471,2.419,0.733
136,1.018,4.945,0.523,1.567,1.174,1.335,1.356
137,0.982,6.346,0.307,1.719,1.292,1.330,1.490
138,0.253,2.773,0.413,1.034,0.510,2.028,0.726
139,2.817,21.458,0.077,3.655,3.103,1.178,3.368
140,0.195,1.882,0.692,0.850,0.403,2.108,0.585
141,0.173,1.662,0.789,0.784,0.361,2.173,0.532
142,1.163,7.146,0.286,1.801,1.272,1.416,1.514
143,0.729,6.926,0.191,1.835,1.351,1.357,1.575
144,0.159,2.122,0.443,0.850,0.403,2.108,0.585
145,5.865,30.735,0.078,4.964,3.286,1.511,4.039
146,7.100,45.308,0.043,8.024,3.457,2.321,5.267
147,0.217,2.072,0.634,0.919,0.442,2.080,0.637
148,0.852,6.976,0.220,2.667,0.883,3.022,1.534
149,0.260,2.752,0.431,1.217,0.340,3.579,0.643
150,0.274,2.072,0.803,0.731,0.595,1.229,0.659
151,5.496,29.993,0.077,4.680,3.761,1.244,4.196
152,1.235,8.116,0.236,2.434,1.615,1.507,1.982
153,0.224,2.342,0.513,0.837,0.595,1.407,0.706
154,0.152,1.641,0.707,0.721,0.421,1.714,0.551
155,0.152,1.521,0.824,0.664,0.418,1.588,0.527
156,0.953,8.708,0.158,2.236,1.219,1.833,1.651
157,0.347,2.462,0.719,0.995,0.567,1.755,0.751
158,0.217,2.823,0.342,1.105,0.467,2.367,0.718
159,0.224,2.433,0.475,1.037,0.471,2.201,0.699
160,0.166,1.952,0.548,0.664,0.583,1.138,0.622
161,0.607,4.634,0.355,1.532,0.913,1.679,1.182
162,0.311,3.233,0.373,1.394,0.600,2.324,0.914
163,1.611,14.872,0.092,3.253,1.836,1.771,2.444
164,0.173,1.592,0.860,0.685,0.418,1.639,0.535
165,0.469,4.804,0.256,1.467,1.026,1.430,1.227
166,0.181,2.002,0.566,0.919,0.403,2.280,0.609
167,0.701,4.904,0.366,1.721,0.935,1.841,1.268
168,0.787,8.907,0.125,1.942,1.286,1.510,1.580
169,0.636,5.994,0.222,1.604,1.062,1.510,1.305
170,0.325,3.863,0.274,1.217,0.680,1.790,0.910
171,0.152,1.641,0.707,0.726,0.333,2.178,0.492
172,0.766,6.806,0.208,1.633,1.275,1.281,1.443
173,0.390,4.443,0.248,1.414,0.988,1.431,1.182
174,0.296,3.133,0.379,1.156,0.595,1.943,0.829
175,0.137,1.422,0.853,0.570,0.425,1.342,0.492
176,0.231,2.222,0.588,0.887,0.510,1.740,0.673
177,0.296,2.462,0.614,0.991,0.591,1.676,0.765
178,0.455,4.423,0.292,1.394,0.816,1.708,1.066
179,0.282,2.752,0.467,0.969,0.633,1.530,0.783
180,0.513,3.693,0.472,1.184,0.917,1.291,1.042
181,0.246,3.353,0.274,1.217,0.625,1.947,0.872
182,0.303,2.172,0.808,0.850,0.583,1.457,0.704
183,0.195,1.832,0.730,0.731,0.473,1.544,0.588
184,0.224,2.122,0.625,0.784,0.573,1.368,0.670
