 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
48,18.469,35.353,0.186,9.539,5.307,1.797,7.115
49,0.496,2.431,1.000,0.909,0.789,1.152,0.847
50,2.697,8.168,0.508,2.574,1.992,1.292,2.264
51,1.959,5.924,0.701,2.190,1.466,1.494,1.792
52,0.382,2.206,0.986,0.859,0.677,1.269,0.762
53,0.534,2.657,0.951,1.040,0.677,1.537,0.839
54,0.445,2.431,0.947,0.964,0.677,1.424,0.808
55,0.382,2.948,0.552,1.315,0.594,2.213,0.884
56,0.954,4.224,0.672,1.783,0.902,1.976,1.268
57,0.293,1.887,1.000,0.813,0.558,1.457,0.674
58,0.407,2.206,1.000,0.859,0.677,1.269,0.762
59,0.649,2.816,1.000,1.009,0.902,1.118,0.954
60,0.458,2.338,1.000,0.909,0.677,1.344,0.784
61,0.585,2.723,0.992,1.009,0.789,1.278,0.892
62,0.967,3.614,0.930,1.377,0.957,1.439,1.148
63,0.445,2.338,1.000,0.970,0.677,1.434,0.810
64,3.956,10.533,0.448,3.987,1.827,2.182,2.699
65,2.201,7.492,0.493,2.190,1.796,1.220,1.983
66,1.768,7.184,0.430,3.037,0.957,3.173,1.705
67,0.623,2.816,0.988,1.064,0.877,1.213,0.966
68,0.483,2.525,0.953,1.009,0.718,1.405,0.851
69,0.522,2.591,0.976,1.009,0.789,1.278,0.892
70,1.628,5.512,0.673,2.107,1.128,1.868,1.542
71,1.030,4.769,0.569,1.860,0.902,2.062,1.295
72,0.534,2.591,1.000,0.964,0.789,1.221,0.872
73,1.196,4.423,0.768,1.819,0.999,1.821,1.348
74,0.547,3.135,0.699,1.286,0.677,1.900,0.933
75,0.369,2.112,1.000,0.813,0.677,1.202,0.742
76,0.827,3.201,1.000,1.261,0.902,1.398,1.067
77,1.094,4.489,0.682,1.891,0.880,2.149,1.290
78,0.700,3.295,0.810,1.413,0.757,1.868,1.034
79,1.437,7.145,0.354,2.746,1.106,2.484,1.743
80,2.862,9.098,0.434,2.577,2.103,1.225,2.328
81,0.598,2.816,0.947,1.161,0.757,1.535,0.937
82,0.903,3.944,0.730,1.677,0.789,2.124,1.151
83,0.725,3.042,0.985,1.161,0.902,1.287,1.024
84,0.356,2.112,1.000,0.859,0.564,1.523,0.696
85,1.043,5.286,0.469,2.284,0.726,3.146,1.288
86,0.483,3.295,0.560,1.377,0.638,2.158,0.937
87,0.280,1.821,1.000,0.757,0.558,1.355,0.650
88,0.305,1.887,1.000,0.757,0.564,1.342,0.653
89,1.183,4.516,0.729,1.877,0.898,2.090,1.298
90,0.394,2.206,1.000,0.909,0.638,1.425,0.762
91,0.496,2.750,0.824,1.220,0.638,1.912,0.882
92,3.523,12.618,0.278,3.749,1.827,2.052,2.617
93,2.366,8.911,0.374,3.720,1.426,2.608,2.304
94,1.119,3.944,0.904,1.513,1.015,1.491,1.239
95,1.056,3.680,0.980,1.363,1.116,1.221,1.233
96,1.870,10.214,0.225,4.005,1.672,2.395,2.588
97,0.903,3.971,0.720,1.718,0.807,2.129,1.177
98,0.267,1.727,1.000,0.658,0.564,1.166,0.609
99,0.687,4.318,0.463,1.973,0.563,3.504,1.054
100,0.750,3.042,1.000,1.161,0.902,1.287,1.024
101,1.463,4.637,0.855,1.877,1.037,1.811,1.395
102,0.471,3.652,0.443,1.615,0.561,2.878,0.952
103,22.781,71.759,0.056,13.576,6.474,2.097,9.375
104,0.992,4.874,0.525,2.140,0.730,2.932,1.250
105,0.369,2.112,1.000,0.859,0.564,1.523,0.696
106,4.566,14.505,0.273,4.861,2.594,1.874,3.551
107,0.674,3.905,0.555,1.534,0.823,1.864,1.124
108,2.061,6.667,0.583,2.247,1.449,1.550,1.805
109,7.199,21.926,0.188,6.557,2.594,2.528,4.124
110,2.747,11.513,0.260,4.422,1.466,3.016,2.546
111,7.288,22.245,0.185,8.159,2.143,3.807,4.181
112,6.792,15.325,0.363,5.554,2.613,2.126,3.809
113,0.852,3.559,0.845,1.413,0.821,1.722,1.077
114,0.572,4.450,0.363,1.973,0.631,3.124,1.116
115,5.279,17.250,0.223,6.397,1.744,3.668,3.340
116,0.331,2.046,0.993,0.859,0.564,1.523,0.696
117,1.208,6.282,0.385,2.572,1.016,2.531,1.616
118,0.636,3.680,0.590,1.665,0.605,2.751,1.004
119,1.374,6.651,0.390,2.967,0.789,3.758,1.530
120,1.170,4.318,0.789,1.819,0.957,1.900,1.319
121,7.098,17.244,0.300,6.790,2.358,2.879,4.002
122,0.852,4.423,0.548,1.970,0.629,3.131,1.113
123,1.514,5.550,0.617,2.300,0.902,2.550,1.441
124,0.394,2.338,0.907,1.009,0.564,1.789,0.754
125,0.611,3.108,0.794,1.220,0.677,1.803,0.909
126,0.789,3.108,1.000,1.161,0.902,1.287,1.024
127,1.183,6.453,0.357,2.325,1.328,1.751,1.757
128,0.929,3.427,0.994,1.320,0.902,1.463,1.091
129,0.458,2.431,0.974,0.970,0.718,1.352,0.834
130,0.267,1.727,1.000,0.658,0.564,1.166,0.609
131,5.966,25.082,0.119,9.729,2.209,4.405,4.636
132,0.611,4.450,0.387,1.665,0.807,2.063,1.159
133,0.509,2.497,1.000,0.970,0.789,1.229,0.875
134,0.585,3.003,0.815,1.286,0.638,2.016,0.906
135,2.391,8.993,0.372,3.889,1.211,3.213,2.170
136,1.654,5.858,0.606,2.504,1.036,2.416,1.611
137,6.182,23.202,0.144,6.436,2.368,2.718,3.904
138,0.496,2.723,0.841,1.177,0.564,2.088,0.815
139,0.547,3.680,0.508,1.567,0.602,2.605,0.971
140,0.496,2.497,1.000,0.970,0.789,1.229,0.875
141,1.755,10.709,0.192,2.640,1.715,1.540,2.128
142,8.866,38.650,0.075,7.106,4.463,1.592,5.632
143,2.251,8.355,0.405,3.247,1.291,2.516,2.047
144,0.522,2.563,0.997,1.009,0.677,1.491,0.826
145,0.458,2.684,0.799,1.070,0.656,1.632,0.838
146,2.480,7.519,0.551,3.206,1.172,2.736,1.938
147,19.296,62.344,0.062,17.235,5.669,3.040,9.885
148,0.598,2.976,0.848,1.161,0.797,1.456,0.962
149,0.534,2.657,0.951,1.111,0.677,1.641,0.867
150,0.903,3.427,0.966,1.320,0.902,1.463,1.091
151,2.747,8.658,0.461,3.003,2.141,1.403,2.536
152,0.750,5.473,0.315,2.422,0.643,3.763,1.248
153,0.458,2.761,0.755,1.177,0.451,2.610,0.729
154,1.972,6.122,0.661,2.497,1.172,2.130,1.711
155,0.674,3.042,0.916,1.261,0.789,1.597,0.998
156,1.565,4.808,0.851,1.860,1.128,1.649,1.448
157,0.954,3.971,0.760,1.677,0.863,1.944,1.203
158,0.840,4.290,0.573,1.722,0.857,2.008,1.215
159,1.030,3.746,0.923,1.505,0.902,1.668,1.165
160,0.305,2.046,0.916,0.821,0.564,1.456,0.680
161,0.458,2.365,1.000,0.859,0.789,1.088,0.823
162,0.305,1.887,1.000,0.757,0.564,1.342,0.653
163,1.068,4.742,0.597,1.973,0.785,2.514,1.244
164,0.649,3.971,0.517,1.627,0.734,2.216,1.093
165,1.336,4.224,0.941,1.665,1.189,1.401,1.407
166,0.369,2.112,1.000,0.813,0.677,1.202,0.742
167,1.297,5.286,0.583,2.247,0.853,2.633,1.385
168,0.483,2.497,0.974,0.970,0.785,1.236,0.872
169,0.585,2.657,1.000,1.009,0.789,1.278,0.892
170,0.394,2.338,0.907,0.930,0.564,1.649,0.724
171,0.305,1.887,1.000,0.757,0.564,1.342,0.653
172,2.468,10.144,0.301,4.404,1.047,4.206,2.148
173,0.509,3.267,0.599,1.466,0.573,2.558,0.917
174,0.343,2.046,1.000,0.757,0.677,1.118,0.716
175,4.325,19.203,0.147,5.144,3.204,1.605,4.060
176,1.488,5.418,0.637,2.247,1.084,2.072,1.561
177,0.687,2.910,1.000,1.070,0.902,1.186,0.983
178,0.305,1.887,1.000,0.757,0.564,1.342,0.653
179,0.789,4.224,0.555,1.615,0.957,1.687,1.243
180,0.763,3.652,0.719,1.615,0.739,2.186,1.092
181,0.305,1.887,1.000,0.757,0.564,1.342,0.653
182,0.992,5.286,0.446,2.216,0.902,2.456,1.414
183,0.280,2.272,0.681,1.009,0.492,2.049,0.705
184,0.445,2.338,1.000,0.881,0.677,1.302,0.772
185,2.773,17.086,0.119,7.710,1.001,7.702,2.778
186,10.290,33.307,0.117,8.224,4.267,1.928,5.923
187,0.649,2.976,0.921,1.177,0.789,1.491,0.964
188,1.615,7.888,0.326,2.967,1.128,2.631,1.829
189,0.407,2.206,1.000,0.859,0.677,1.269,0.762
190,0.280,1.821,1.000,0.757,0.558,1.355,0.650
191,0.432,2.272,1.000,0.909,0.677,1.344,0.784
192,1.755,5.710,0.677,2.392,1.015,2.357,1.558
193,0.471,2.591,0.881,1.040,0.677,1.537,0.839
194,0.369,2.206,0.953,0.821,0.677,1.213,0.745
195,3.002,9.802,0.393,2.952,2.254,1.309,2.580
196,8.077,34.070,0.087,9.136,4.119,2.218,6.135
197,2.875,12.557,0.229,5.921,0.836,7.084,2.225
198,3.994,13.268,0.285,4.159,2.392,1.739,3.154
199,2.544,15.067,0.141,6.888,1.009,6.828,2.636
200,0.509,2.497,1.000,0.909,0.789,1.152,0.847
201,4.477,12.470,0.362,5.144,1.721,2.989,2.975
202,1.145,4.197,0.817,1.642,1.015,1.618,1.291
203,2.404,8.729,0.396,2.711,1.827,1.484,2.226
204,0.445,2.497,0.897,1.040,0.564,1.844,0.766
205,3.205,8.036,0.624,3.460,1.557,2.222,2.321
206,1.514,6.485,0.452,2.978,0.731,4.076,1.475
207,7.759,27.674,0.127,7.805,3.729,2.093,5.395
208,4.426,15.088,0.244,3.353,2.853,1.175,3.093
209,1.068,4.263,0.739,1.725,0.902,1.912,1.248
210,1.666,5.869,0.608,2.522,1.015,2.485,1.600
211,0.534,3.042,0.726,1.161,0.766,1.517,0.943
212,10.583,26.057,0.196,8.380,3.415,2.454,5.349
213,2.493,8.993,0.387,3.611,1.515,2.383,2.339
214,5.813,21.217,0.162,7.992,1.805,4.427,3.798
215,0.878,4.411,0.567,1.995,0.718,2.780,1.197
216,5.762,33.737,0.064,8.027,2.030,3.954,4.037
217,0.776,3.361,0.863,1.395,0.760,1.835,1.030
218,0.509,2.591,0.953,1.111,0.677,1.641,0.867
219,0.331,2.046,0.993,0.821,0.564,1.456,0.680
220,1.107,4.104,0.826,1.642,0.902,1.820,1.217
221,7.009,30.040,0.098,8.728,3.366,2.593,5.420
222,0.394,2.404,0.858,0.964,0.564,1.709,0.737
223,3.956,18.285,0.149,7.455,1.761,4.234,3.623
224,0.293,2.206,0.756,0.859,0.564,1.523,0.696
225,1.832,9.572,0.251,4.358,0.701,6.220,1.747
226,0.509,2.591,0.953,1.064,0.718,1.482,0.874
227,0.916,5.831,0.339,2.429,0.838,2.898,1.427
228,0.343,3.030,0.470,1.377,0.399,3.453,0.741
229,0.929,3.812,0.803,1.595,0.789,2.020,1.122
230,4.045,12.828,0.309,4.844,2.050,2.364,3.151
231,1.501,6.122,0.503,2.616,1.015,2.577,1.630
232,3.078,10.401,0.358,4.136,1.564,2.645,2.543
233,0.293,2.046,0.878,0.821,0.555,1.480,0.675
234,0.356,2.112,1.000,0.813,0.677,1.202,0.742
235,0.394,2.272,0.960,0.881,0.677,1.302,0.772
236,4.019,12.486,0.324,4.353,2.313,1.882,3.173
237,0.280,1.821,1.000,0.713,0.564,1.265,0.634
238,0.382,2.591,0.714,1.128,0.586,1.923,0.813
239,0.293,1.887,1.000,0.813,0.558,1.457,0.674
240,1.081,4.582,0.647,1.999,0.834,2.395,1.291
241,0.331,2.046,0.993,0.881,0.558,1.578,0.701
242,0.343,2.046,1.000,0.813,0.638,1.275,0.720
243,0.878,3.625,0.839,1.466,0.789,1.857,1.076
244,1.208,5.033,0.599,2.073,0.931,2.226,1.390
245,0.394,3.894,0.327,1.836,0.399,4.604,0.856
246,0.814,4.477,0.510,2.008,0.671,2.994,1.160
247,0.356,2.046,1.000,0.757,0.677,1.118,0.716
248,2.569,13.356,0.181,6.045,1.123,5.382,2.606
249,0.483,2.976,0.686,1.215,0.697,1.742,0.920
250,2.633,16.387,0.123,6.349,1.734,3.662,3.318
251,5.787,25.248,0.114,7.240,2.969,2.438,4.637
252,11.079,44.356,0.071,11.168,3.456,3.231,6.213
253,11.384,34.455,0.121,7.233,5.715,1.266,6.430
254,3.625,15.407,0.192,5.155,1.893,2.723,3.124
255,0.280,1.821,1.000,0.757,0.558,1.355,0.650
256,0.929,3.746,0.832,1.603,0.877,1.827,1.186
257,1.323,5.803,0.494,2.325,1.100,2.115,1.599
258,1.157,5.803,0.432,1.931,1.241,1.556,1.548
259,3.841,19.725,0.124,6.925,2.025,3.419,3.745
260,1.374,5.446,0.582,2.070,1.299,1.593,1.640
261,2.976,12.315,0.247,4.150,1.834,2.263,2.759
262,1.183,7.227,0.285,2.604,1.110,2.347,1.700
263,1.984,11.502,0.188,4.494,1.507,2.982,2.603
264,0.776,4.819,0.420,2.216,0.531,4.174,1.085
265,0.445,3.042,0.605,1.286,0.564,2.280,0.852
266,0.623,3.333,0.705,1.427,0.677,2.108,0.983
267,0.432,2.404,0.941,0.964,0.564,1.709,0.737
268,0.445,2.525,0.878,1.009,0.656,1.538,0.813
269,1.323,9.506,0.184,4.380,0.752,5.824,1.815
270,0.661,4.582,0.396,1.751,1.015,1.725,1.333
271,0.382,2.206,0.986,0.909,0.638,1.425,0.762
272,0.801,4.808,0.436,2.178,0.642,3.393,1.183
273,0.331,3.213,0.403,1.505,0.338,4.447,0.714
274,1.514,9.829,0.197,4.238,1.102,3.846,2.161
275,2.747,8.713,0.455,2.730,1.909,1.430,2.283
276,0.420,2.272,1.000,0.909,0.677,1.344,0.784
277,1.336,5.908,0.481,2.544,0.789,3.223,1.417
278,1.628,11.233,0.162,4.503,1.101,4.091,2.226
279,0.382,2.684,0.666,1.199,0.558,2.148,0.818
280,1.157,5.924,0.414,2.119,1.287,1.646,1.651
281,0.382,2.563,0.730,1.111,0.531,2.092,0.768
282,0.458,2.525,0.903,1.064,0.638,1.668,0.824
283,1.565,6.177,0.515,2.792,1.037,2.693,1.701
284,1.654,7.266,0.394,3.097,1.080,2.868,1.829
285,0.331,2.206,0.854,1.009,0.555,1.818,0.748
286,1.501,5.286,0.675,2.070,1.238,1.673,1.601
287,1.221,5.418,0.523,2.355,0.848,2.777,1.413
288,0.534,3.267,0.629,1.427,0.642,2.222,0.957
289,0.547,2.657,0.974,1.070,0.677,1.581,0.851
290,3.460,18.884,0.122,4.650,2.294,2.027,3.266
291,1.145,4.131,0.843,1.627,1.106,1.471,1.341
292,2.124,7.915,0.426,2.801,1.868,1.500,2.287
293,1.145,6.892,0.303,2.390,1.507,1.586,1.898
294,0.407,3.267,0.479,1.470,0.610,2.412,0.947
295,0.293,2.112,0.824,0.909,0.535,1.700,0.697
296,0.878,4.516,0.541,1.927,0.855,2.254,1.284
297,0.445,2.723,0.755,1.177,0.564,2.088,0.815
298,3.180,11.518,0.301,5.144,1.346,3.823,2.631
299,1.119,5.154,0.530,2.018,0.989,2.041,1.412
300,0.331,2.046,0.993,0.821,0.564,1.456,0.680
301,1.488,9.950,0.189,4.567,0.664,6.878,1.742
302,0.840,7.553,0.185,3.541,0.412,8.587,1.209
303,0.509,3.295,0.589,1.444,0.642,2.248,0.963
304,0.534,3.229,0.644,1.444,0.603,2.395,0.933
305,0.687,3.201,0.842,1.215,0.902,1.346,1.047
306,2.328,13.657,0.157,4.851,1.407,3.449,2.612
307,0.992,3.971,0.790,1.466,1.128,1.300,1.286
308,0.547,4.037,0.422,1.822,0.547,3.331,0.998
309,0.534,3.746,0.478,1.470,0.834,1.762,1.108
310,0.649,3.625,0.620,1.642,0.564,2.912,0.962
311,0.407,2.855,0.628,1.261,0.451,2.795,0.754
312,0.903,6.254,0.290,2.765,0.750,3.688,1.440
313,0.852,3.812,0.737,1.571,0.814,1.929,1.131
314,1.119,6.694,0.314,2.932,0.851,3.446,1.580
315,0.471,3.295,0.545,1.470,0.605,2.430,0.943
316,1.030,5.699,0.399,2.574,0.757,3.403,1.396
317,0.331,2.882,0.500,1.261,0.520,2.426,0.810
318,0.890,3.746,0.797,1.483,0.902,1.644,1.157
319,0.343,2.629,0.624,1.177,0.451,2.610,0.729
320,0.471,4.407,0.305,2.058,0.338,6.083,0.834
321,0.394,3.042,0.536,1.363,0.489,2.789,0.816
322,0.204,2.046,0.611,0.970,0.398,2.438,0.621
323,0.165,1.342,1.000,0.564,0.451,1.250,0.504
324,0.343,2.272,0.836,0.964,0.555,1.737,0.731
