index, 50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255
1, 99.7258,98.2624,92.5653,77.2597,53.5847,37.7824,31.6776,28.3466,26.1034,24.2536,22.7492,21.446,20.2087,19.0942,17.9868,16.8687,15.8059,14.6077,13.422,12.0707,10.4648,8.567,6.5979,4.839,3.3524,2.3625,1.5649,1.0201,0.7032,0.4878,0.3098,0.2012,0.13,0.07121,0.04095,0.02136,0.01068,0.003561,0.003561,0.00178,0,0
2, 99.6689,97.7781,90.7387,73.1525,51.4465,39.666,34.9232,31.7916,29.454,27.5864,25.9841,24.5794,23.3527,21.9872,20.7214,19.5179,18.1185,16.6444,15.0012,13.0392,10.8263,8.348,5.8751,3.8402,2.4462,1.5115,0.9347,0.6374,0.4059,0.2617,0.1691,0.0908,0.04985,0.03561,0.02136,0.01246,0.007121,0.003561,0,0,0,0
3, 99.6724,98.0861,92.2128,77.411,56.6238,42.5608,34.471,28.9733,24.8518,21.5991,19.0621,16.8527,15.0065,13.3561,11.866,10.5111,9.2507,7.9421,6.7564,5.5582,4.4633,3.3916,2.4426,1.6984,1.1661,0.7923,0.5341,0.3169,0.1887,0.09258,0.04807,0.01068,0.00178,0,0,0,0,0,0,0,0,0
4, 99.2184,96.4909,88.2978,70.7579,50.3196,38.9325,33.506,29.8011,27.1431,24.955,23.1017,21.5991,20.2888,19.0283,17.7714,16.6444,15.4106,14.1519,12.7722,11.2909,9.6673,7.7961,6.1938,4.6841,3.5251,2.7115,2.0456,1.5453,1.1554,0.8314,0.5501,0.3828,0.2421,0.1585,0.1068,0.08368,0.05341,0.03739,0.01602,0,0,0
Mean, 99.5714,97.6544,90.9536,74.6453,52.9936,39.7354,33.6444,29.7281,26.8881,24.5985,22.7243,21.1193,19.7142,18.3664,17.0864,15.8855,14.6464,13.3365,11.9879,10.4898,8.8554,7.0257,5.2774,3.7654,2.6224,1.8444,1.2698,0.8799,0.6133,0.4184,0.2693,0.1714,0.1059,0.06632,0.04228,0.02938,0.0178,0.01113,0.004896,0.0004451,0,0,0
