 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
55,0.775,4.691,0.442,1.952,0.778,2.509,1.232
56,4.743,14.830,0.271,5.749,1.877,3.063,3.285
57,0.170,1.618,0.817,0.673,0.393,1.714,0.514
58,0.680,3.131,0.872,1.255,0.794,1.581,0.998
59,0.391,2.187,1.000,0.817,0.635,1.287,0.720
60,0.132,1.281,1.000,0.502,0.397,1.265,0.446
61,0.409,2.319,0.957,0.887,0.704,1.260,0.791
62,1.253,4.347,0.834,1.491,1.203,1.240,1.339
63,1.625,6.468,0.488,2.585,1.181,2.189,1.747
64,0.258,1.804,0.997,0.710,0.476,1.491,0.581
65,0.246,1.757,1.000,0.710,0.476,1.491,0.581
66,1.285,6.197,0.420,2.638,0.812,3.251,1.463
67,0.233,1.664,1.000,0.604,0.556,1.088,0.579
68,1.550,4.691,0.885,1.810,1.111,1.629,1.418
69,1.713,6.786,0.468,2.686,1.379,1.947,1.924
70,1.014,4.664,0.586,1.810,0.914,1.980,1.286
71,0.139,1.262,1.000,0.508,0.397,1.281,0.449
72,0.655,2.981,0.927,1.172,0.714,1.641,0.915
73,0.428,2.496,0.864,0.959,0.657,1.460,0.794
74,1.757,8.698,0.292,3.682,0.923,3.990,1.843
75,0.794,3.337,0.896,1.282,0.873,1.469,1.058
76,5.026,21.089,0.142,5.310,2.545,2.086,3.676
77,2.160,7.010,0.552,2.344,1.628,1.440,1.953
78,8.390,21.755,0.223,5.992,3.528,1.699,4.598
79,1.058,4.281,0.726,1.459,1.111,1.313,1.273
80,0.183,1.552,0.953,0.604,0.476,1.269,0.536
81,0.926,4.908,0.483,1.733,1.072,1.617,1.363
82,0.737,3.159,0.928,1.211,0.873,1.388,1.028
83,0.258,1.777,1.000,0.678,0.556,1.221,0.614
84,0.151,1.328,1.000,0.532,0.397,1.342,0.460
85,0.857,4.486,0.535,1.634,0.898,1.820,1.211
86,0.794,3.515,0.807,1.413,0.842,1.679,1.091
87,0.416,2.524,0.820,0.982,0.635,1.546,0.789
88,0.794,3.766,0.703,1.463,0.794,1.844,1.078
89,1.972,7.308,0.464,2.818,1.420,1.985,2.000
90,7.319,26.690,0.129,7.239,2.806,2.580,4.507
91,0.712,3.337,0.803,1.356,0.728,1.863,0.994
92,0.454,2.431,0.965,0.929,0.714,1.301,0.815
93,1.071,4.374,0.703,1.483,1.257,1.180,1.365
94,0.435,2.543,0.845,1.035,0.673,1.537,0.835
95,0.195,1.533,1.000,0.620,0.476,1.302,0.543
96,1.096,6.093,0.371,2.611,0.799,3.267,1.444
97,0.290,1.870,1.000,0.710,0.556,1.278,0.628
98,0.309,2.524,0.609,1.035,0.539,1.921,0.747
99,0.624,3.317,0.712,1.448,0.556,2.607,0.897
100,0.630,2.926,0.924,1.065,0.884,1.204,0.970
101,2.583,9.429,0.365,3.369,1.429,2.358,2.194
102,3.036,11.036,0.313,4.011,1.620,2.476,2.549
103,4.038,13.916,0.262,4.171,1.933,2.158,2.839
104,3.206,11.419,0.309,4.377,1.349,3.244,2.430
105,0.586,2.748,0.975,1.065,0.794,1.342,0.919
106,0.787,5.113,0.378,1.587,1.032,1.538,1.280
107,0.579,2.841,0.902,1.079,0.714,1.511,0.878
108,0.208,2.009,0.647,0.887,0.317,2.795,0.531
109,0.258,1.870,0.928,0.817,0.476,1.716,0.624
110,0.762,3.832,0.652,1.634,0.745,2.193,1.104
111,2.230,7.626,0.482,2.813,1.458,1.929,2.025
112,0.693,3.991,0.547,1.541,0.763,2.019,1.084
113,4.806,13.335,0.340,5.086,1.757,2.895,2.989
114,0.472,3.178,0.588,1.302,0.657,1.981,0.925
115,0.485,4.026,0.376,1.841,0.397,4.639,0.855
116,0.202,1.645,0.936,0.654,0.397,1.649,0.510
117,0.176,1.440,1.000,0.532,0.476,1.118,0.504
118,1.808,7.037,0.459,2.445,1.427,1.714,1.868
119,6.047,15.243,0.327,6.016,2.367,2.541,3.774
120,3.874,9.824,0.504,3.811,2.020,1.887,2.774
121,1.411,5.439,0.599,2.285,0.902,2.534,1.436
122,0.277,1.889,0.976,0.749,0.505,1.482,0.615
123,0.466,2.524,0.920,0.887,0.794,1.118,0.839
124,0.428,2.299,1.000,0.858,0.714,1.202,0.783
125,2.992,10.513,0.340,4.067,1.420,2.865,2.403
126,1.638,7.738,0.344,2.291,1.543,1.484,1.880
127,2.400,7.990,0.472,3.292,1.190,2.767,1.979
128,0.888,4.374,0.583,1.918,0.660,2.908,1.125
129,0.195,1.552,1.000,0.604,0.476,1.269,0.536
130,0.775,3.244,0.925,1.314,0.873,1.505,1.071
131,0.296,1.982,0.947,0.794,0.561,1.414,0.667
132,0.132,1.308,0.971,0.532,0.317,1.677,0.411
133,8.062,24.129,0.174,10.064,1.926,5.226,4.403
134,1.046,4.784,0.574,2.040,0.794,2.571,1.273
135,1.934,7.347,0.450,2.727,1.111,2.455,1.741
136,0.346,2.094,0.993,0.782,0.635,1.231,0.704
137,0.214,1.599,1.000,0.604,0.476,1.269,0.536
138,1.064,7.111,0.265,2.912,0.835,3.489,1.559
139,0.504,2.617,0.925,0.959,0.714,1.343,0.828
140,0.151,1.328,1.000,0.532,0.397,1.342,0.460
141,1.027,3.739,0.923,1.365,1.057,1.292,1.201
142,1.361,5.868,0.496,2.522,0.884,2.852,1.493
143,0.302,2.504,0.606,1.059,0.476,2.224,0.710
144,0.353,2.075,1.000,0.749,0.635,1.179,0.689
145,0.920,3.608,0.888,1.302,1.046,1.244,1.167
146,0.724,3.561,0.718,1.321,0.842,1.569,1.054
147,0.346,2.234,0.873,0.905,0.476,1.900,0.656
148,0.283,1.935,0.951,0.794,0.550,1.442,0.661
149,1.127,5.512,0.466,2.273,0.888,2.559,1.421
150,0.485,2.524,0.957,0.905,0.786,1.152,0.843
151,1.480,5.562,0.601,2.334,0.951,2.455,1.490
152,0.724,4.076,0.548,1.483,0.873,1.698,1.138
153,4.970,18.240,0.188,7.435,1.698,4.378,3.554
154,5.203,24.979,0.105,6.382,2.222,2.872,3.766
155,0.655,3.646,0.619,1.292,0.935,1.382,1.099
156,0.454,2.729,0.765,1.180,0.556,2.124,0.810
157,0.170,1.440,1.000,0.572,0.449,1.275,0.507
158,0.592,3.402,0.643,1.413,0.803,1.760,1.065
159,3.023,14.605,0.178,3.720,2.687,1.385,3.162
160,0.466,2.775,0.760,1.172,0.600,1.952,0.839
161,0.472,2.477,0.967,0.959,0.710,1.351,0.825
162,0.869,3.608,0.839,1.406,0.873,1.611,1.108
163,0.176,1.552,0.920,0.604,0.449,1.346,0.521
164,0.183,1.645,0.848,0.678,0.397,1.709,0.519
165,0.176,1.552,0.920,0.604,0.476,1.269,0.536
166,0.428,2.365,0.962,0.887,0.714,1.242,0.796
167,7.533,25.397,0.147,6.622,2.939,2.253,4.412
168,0.189,1.645,0.877,0.710,0.397,1.789,0.531
169,1.071,5.849,0.393,2.492,0.667,3.738,1.289
170,0.214,1.599,1.000,0.604,0.476,1.269,0.536
171,0.617,3.066,0.825,1.232,0.714,1.725,0.938
172,0.939,3.449,0.992,1.242,1.032,1.204,1.132
173,2.891,9.906,0.370,4.096,1.504,2.724,2.482
174,0.498,2.934,0.726,1.232,0.556,2.218,0.827
175,0.346,2.319,0.810,0.969,0.528,1.834,0.715
176,0.542,2.702,0.933,1.035,0.786,1.317,0.902
177,0.655,3.337,0.739,1.431,0.674,2.122,0.982
178,3.420,15.503,0.179,4.970,1.526,3.257,2.754
179,1.461,4.804,0.796,1.933,1.111,1.739,1.465
180,0.447,2.458,0.930,0.982,0.556,1.767,0.739
181,4.201,20.052,0.131,4.775,2.257,2.116,3.283
182,2.740,11.562,0.258,2.889,2.381,1.213,2.623
183,0.750,3.224,0.906,1.232,0.794,1.552,0.989
184,2.513,11.105,0.256,4.585,1.520,3.017,2.640
185,1.014,4.571,0.610,2.023,0.786,2.575,1.261
186,0.687,3.290,0.797,1.172,0.929,1.262,1.043
187,0.252,2.299,0.599,1.032,0.453,2.278,0.684
188,0.901,3.739,0.810,1.406,1.032,1.363,1.205
189,0.567,2.841,0.882,1.105,0.714,1.548,0.889
190,3.893,16.683,0.176,6.302,1.774,3.551,3.344
191,0.277,2.001,0.870,0.858,0.505,1.700,0.658
192,1.650,8.973,0.258,3.794,1.057,3.591,2.002
193,3.068,11.253,0.304,4.765,1.298,3.670,2.487
194,1.512,5.581,0.610,2.465,0.954,2.584,1.534
195,1.531,7.699,0.324,3.489,0.723,4.828,1.588
196,0.800,3.449,0.845,1.457,0.816,1.785,1.091
197,0.454,2.589,0.850,1.079,0.617,1.749,0.816
198,0.283,2.113,0.798,0.905,0.449,2.016,0.637
199,7.615,44.106,0.049,7.411,5.391,1.375,6.321
200,0.554,2.729,0.935,1.004,0.714,1.405,0.847
201,6.198,36.490,0.058,5.789,4.083,1.418,4.862
202,0.989,5.392,0.427,2.241,0.777,2.882,1.320
203,0.296,1.870,1.000,0.710,0.556,1.278,0.628
204,1.361,6.991,0.350,2.761,0.918,3.007,1.592
205,1.864,8.551,0.320,3.301,1.122,2.942,1.925
206,2.205,9.282,0.322,3.857,1.375,2.806,2.303
207,0.510,3.178,0.635,1.388,0.560,2.479,0.882
208,1.077,3.832,0.922,1.491,1.032,1.445,1.240
209,0.302,2.141,0.829,0.887,0.476,1.863,0.650
210,0.214,1.823,0.810,0.753,0.452,1.667,0.583
211,1.436,5.740,0.548,2.314,0.925,2.503,1.463
212,0.334,2.094,0.957,0.817,0.617,1.324,0.710
213,1.493,7.056,0.377,2.224,1.455,1.528,1.799
214,0.655,3.786,0.574,1.651,0.786,2.102,1.139
215,0.731,4.130,0.538,1.858,0.616,3.016,1.070
216,0.416,2.319,0.972,0.887,0.714,1.242,0.796
217,0.460,2.682,0.803,1.103,0.685,1.610,0.869
218,0.529,5.187,0.247,2.314,0.451,5.133,1.021
219,1.285,6.372,0.398,2.796,0.635,4.403,1.332
220,1.178,5.400,0.508,2.368,0.676,3.505,1.265
221,0.372,2.319,0.869,0.959,0.617,1.553,0.769
222,0.372,2.094,1.000,0.782,0.635,1.231,0.704
223,0.794,5.179,0.372,2.097,0.820,2.557,1.311
224,0.378,2.524,0.746,1.079,0.552,1.955,0.772
225,1.083,5.965,0.383,2.531,0.824,3.073,1.444
226,1.430,6.665,0.404,1.998,1.227,1.629,1.566
227,0.265,1.897,0.924,0.749,0.476,1.572,0.597
228,0.731,3.197,0.898,1.280,0.842,1.520,1.038
229,2.230,12.607,0.176,5.062,1.406,3.600,2.668
230,0.750,4.382,0.491,1.946,0.548,3.550,1.033
231,0.787,4.413,0.508,1.697,0.818,2.074,1.178
232,0.176,1.533,0.943,0.620,0.462,1.342,0.535
233,1.612,7.281,0.382,2.536,1.466,1.730,1.928
234,1.575,10.440,0.182,2.979,1.584,1.881,2.172
235,0.517,2.617,0.948,0.994,0.714,1.392,0.843
236,0.661,3.178,0.823,1.242,0.852,1.458,1.029
237,1.316,7.467,0.297,2.368,1.601,1.479,1.947
238,0.598,3.170,0.748,1.349,0.617,2.186,0.913
239,0.246,1.823,0.929,0.678,0.556,1.221,0.614
240,0.472,3.646,0.447,1.607,0.556,2.893,0.945
241,0.183,1.552,0.953,0.604,0.452,1.338,0.523
242,0.183,1.506,1.000,0.604,0.449,1.346,0.521
243,0.579,3.290,0.673,1.232,0.771,1.598,0.975
244,0.183,1.645,0.848,0.640,0.476,1.344,0.552
245,0.989,3.887,0.823,1.431,0.952,1.502,1.167
246,0.227,1.916,0.776,0.858,0.461,1.861,0.629
247,0.857,4.506,0.530,1.674,0.873,1.918,1.209
248,0.321,2.206,0.829,0.905,0.561,1.612,0.713
249,0.882,5.450,0.373,2.399,0.755,3.180,1.346
250,0.479,3.093,0.629,1.359,0.476,2.853,0.804
251,0.718,5.020,0.358,2.179,0.579,3.763,1.123
252,0.164,1.645,0.760,0.654,0.397,1.649,0.510
253,0.265,2.094,0.758,0.959,0.472,2.033,0.673
254,0.195,1.618,0.937,0.678,0.449,1.510,0.552
255,0.731,7.529,0.162,3.496,0.397,8.809,1.178
256,0.183,1.645,0.848,0.654,0.397,1.649,0.510
257,0.781,5.740,0.298,1.762,0.952,1.850,1.295
258,0.220,2.121,0.616,0.982,0.317,3.092,0.558
259,0.126,1.757,0.513,0.753,0.317,2.372,0.489
260,0.157,2.094,0.451,0.994,0.319,3.113,0.564
261,0.183,1.897,0.638,0.809,0.317,2.550,0.507
262,0.359,3.019,0.495,1.292,0.397,3.256,0.716
