 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
36,0.981,4.606,0.581,1.939,0.719,2.698,1.181
37,2.086,11.491,0.199,4.14,1.208,3.427,2.237
38,1.216,5.224,0.56,2.21,0.756,2.924,1.293
39,0.055,0.846,0.965,0.351,0.237,1.48,0.289
40,0.263,2.753,0.436,1.169,0.367,3.182,0.655
41,0.48,3.062,0.643,1.261,0.62,2.033,0.884
42,1.17,6.565,0.341,2.298,1.083,2.121,1.578
43,1.168,6.603,0.337,2.212,1.226,1.805,1.647
44,0.107,1.159,0.998,0.42,0.367,1.144,0.393
45,0.44,3.639,0.417,1.099,0.816,1.346,0.947
46,1.674,7.34,0.391,2.887,1.227,2.353,1.882
47,0.047,0.952,0.647,0.416,0.163,2.55,0.261
48,0.368,2.365,0.827,0.876,0.629,1.393,0.743
49,0.486,3.11,0.632,1.357,0.571,2.374,0.881
50,0.035,0.625,1,0.238,0.204,1.166,0.22
51,0.245,1.913,0.841,0.697,0.518,1.346,0.601
52,0.535,3.058,0.719,1.134,0.727,1.56,0.908
53,0.52,2.749,0.864,0.952,0.816,1.166,0.882
54,3.089,14.761,0.178,5.111,1.928,2.65,3.139
55,0.735,4.216,0.519,1.793,0.65,2.761,1.079
56,0.16,1.726,0.675,0.679,0.349,1.945,0.487
57,0.295,2.134,0.814,0.81,0.566,1.432,0.677
58,0.536,2.841,0.835,1.008,0.816,1.235,0.907
59,0.95,4.37,0.625,1.406,1.126,1.249,1.258
60,1.398,8.377,0.25,3.302,0.899,3.672,1.723
61,0.132,1.413,0.828,0.532,0.384,1.387,0.452
62,0.053,0.846,0.936,0.329,0.24,1.37,0.281
63,1.779,7.935,0.355,2.873,1.137,2.526,1.807
64,0.257,2.307,0.606,0.804,0.595,1.352,0.691
65,1.16,4.917,0.603,1.851,1.004,1.843,1.364
66,1.274,7.248,0.305,2.295,1.407,1.631,1.797
67,1.346,5.93,0.481,2.192,0.999,2.194,1.48
68,0.208,1.784,0.823,0.695,0.44,1.58,0.553
69,0.465,2.586,0.873,0.883,0.762,1.158,0.82
70,0.227,3.052,0.306,0.84,0.571,1.471,0.693
71,0.461,2.658,0.821,1.001,0.612,1.634,0.783
72,1.549,5.956,0.549,2.164,1.251,1.729,1.645
73,0.225,1.716,0.96,0.645,0.449,1.437,0.538
74,0.163,1.601,0.801,0.584,0.408,1.432,0.488
75,0.808,5.321,0.359,1.594,0.91,1.752,1.204
76,0.158,1.495,0.89,0.511,0.449,1.139,0.479
77,0.043,0.707,1,0.274,0.204,1.342,0.236
78,5.919,28.117,0.094,5.423,4.424,1.226,4.898
79,0.523,4.499,0.325,1.443,0.714,2.021,1.015
80,0.072,1.394,0.464,0.624,0.168,3.714,0.324
81,0.238,2.188,0.626,0.956,0.375,2.549,0.599
82,0.167,1.75,0.684,0.713,0.367,1.94,0.512
83,0.107,1.529,0.573,0.476,0.383,1.242,0.427
84,0.313,2.49,0.635,1.099,0.411,2.673,0.672
85,3.177,14.604,0.187,5.57,1.183,4.707,2.567
86,2.381,9.562,0.327,3.766,1.102,3.417,2.037
87,0.478,4.849,0.255,1.059,0.857,1.235,0.953
88,0.078,1.009,0.966,0.385,0.286,1.348,0.332
89,0.038,0.798,0.756,0.319,0.202,1.578,0.254
90,0.93,4.067,0.706,1.625,0.749,2.17,1.103
91,0.293,2.015,0.908,0.75,0.566,1.326,0.652
92,4.183,22.74,0.102,5.78,2.612,2.213,3.885
93,0.093,1.274,0.722,0.478,0.361,1.322,0.416
94,0.79,5.926,0.283,1.693,0.852,1.988,1.201
95,2.162,12.04,0.187,4.033,1.253,3.219,2.248
96,0.037,0.683,0.988,0.294,0.202,1.457,0.244
97,0.087,1.053,0.982,0.402,0.327,1.231,0.362
98,0.34,2.202,0.881,0.849,0.577,1.471,0.7
99,0.145,1.485,0.826,0.532,0.402,1.325,0.462
100,1.419,6.171,0.468,1.939,1.497,1.296,1.704
101,1.15,7.115,0.285,2.392,1.313,1.821,1.772
102,0.298,2.029,0.911,0.702,0.606,1.159,0.652
103,0.077,1.346,0.532,0.594,0.188,3.16,0.334
104,0.825,5.307,0.368,1.756,0.828,2.121,1.206
105,0.04,0.88,0.649,0.349,0.219,1.592,0.276
106,0.785,3.514,0.799,1.407,0.802,1.754,1.063
107,0.212,1.865,0.764,0.793,0.404,1.961,0.566
108,0.368,2.524,0.726,0.805,0.69,1.167,0.745
109,0.818,4.947,0.42,1.641,0.982,1.671,1.269
110,0.696,3.557,0.692,1.417,0.75,1.888,1.031
111,0.853,6.786,0.233,2.074,0.974,2.13,1.421
112,0.045,0.764,0.967,0.297,0.204,1.456,0.246
113,0.035,0.928,0.511,0.402,0.163,2.462,0.256
114,5.708,24.146,0.123,5.861,3.068,1.91,4.241
115,0.348,2.538,0.679,1.06,0.491,2.156,0.722
116,0.082,1.38,0.539,0.532,0.299,1.782,0.399
117,0.521,3.014,0.721,1.114,0.773,1.442,0.928
118,0.187,2.293,0.446,1.064,0.272,3.918,0.538
119,0.475,3.062,0.636,1.071,0.693,1.547,0.861
120,0.035,0.625,1,0.238,0.204,1.166,0.22
121,1.035,5.166,0.487,1.899,0.86,2.209,1.278
122,0.503,3.701,0.462,1.033,0.798,1.294,0.908
123,0.548,3.422,0.588,1.132,0.776,1.46,0.937
124,0.173,1.726,0.731,0.584,0.478,1.224,0.528
125,0.245,2.168,0.655,0.713,0.612,1.164,0.661
126,0.866,4.177,0.624,1.422,1.061,1.34,1.228
127,0.483,3.571,0.476,1.299,0.722,1.8,0.968
128,0.077,1.206,0.662,0.456,0.286,1.597,0.361
129,0.127,1.529,0.681,0.638,0.322,1.979,0.453
130,0.565,3.928,0.46,1.424,0.776,1.834,1.051
131,0.518,2.946,0.75,1.008,0.807,1.249,0.902
132,2.194,10.266,0.262,3.849,1.178,3.267,2.13
133,0.342,2.249,0.848,0.841,0.606,1.388,0.714
134,0.147,1.413,0.922,0.532,0.404,1.317,0.464
135,0.43,2.946,0.622,1.008,0.653,1.544,0.811
136,2.797,14.236,0.173,4.383,1.74,2.519,2.762
137,0.057,0.822,1,0.311,0.245,1.269,0.276
138,0.91,5.224,0.419,2.041,0.866,2.357,1.329
139,2.814,12.583,0.223,3.659,1.938,1.888,2.663
140,0.215,1.831,0.805,0.669,0.514,1.303,0.586
141,0.058,0.904,0.897,0.376,0.256,1.473,0.31
142,0.115,1.264,0.904,0.505,0.286,1.767,0.38
143,0.546,3.894,0.453,1.11,0.978,1.135,1.042
144,0.53,3.34,0.597,1.041,0.816,1.275,0.922
145,2.064,9.644,0.279,2.98,1.625,1.834,2.2
146,0.39,2.725,0.66,0.883,0.72,1.226,0.798
147,1.153,6.778,0.315,2.104,1.113,1.89,1.53
148,0.353,2.331,0.817,0.949,0.542,1.751,0.717
149,0.072,1.196,0.629,0.537,0.163,3.288,0.296
150,0.42,2.562,0.804,0.895,0.713,1.255,0.799
151,0.433,2.586,0.814,1.01,0.612,1.649,0.786
152,0.09,1.135,0.878,0.456,0.323,1.414,0.384
153,2.98,13.752,0.198,3.755,1.835,2.046,2.625
154,0.68,4.009,0.531,1.562,0.666,2.346,1.02
155,0.083,1.23,0.692,0.545,0.204,2.668,0.333
156,2.319,7.816,0.477,2.959,1.172,2.524,1.863
157,0.736,3.446,0.779,1.282,0.776,1.653,0.997
158,0.167,2.389,0.367,0.826,0.436,1.897,0.6
159,0.838,5.379,0.364,1.404,1.122,1.251,1.256
160,2.554,15.034,0.142,3.472,1.856,1.87,2.539
161,0.348,3.884,0.29,1.499,0.548,2.737,0.906
162,0.195,1.658,0.891,0.676,0.408,1.655,0.525
163,0.312,2.879,0.472,1.281,0.409,3.13,0.724
164,0.423,3.293,0.49,1.333,0.566,2.355,0.868
165,0.375,3.764,0.332,1.519,0.597,2.544,0.952
166,1.431,7.29,0.338,2.82,0.932,3.024,1.621
167,0.355,2.821,0.56,1.186,0.482,2.46,0.757
168,0.478,2.696,0.827,0.996,0.694,1.436,0.832
169,0.838,5.307,0.374,1.577,1.091,1.445,1.312
170,0.165,1.485,0.94,0.532,0.449,1.185,0.489
171,2.149,8.861,0.344,2.922,1.589,1.838,2.155
172,1.253,6.468,0.376,2.693,0.925,2.91,1.578
173,0.483,4.071,0.366,1.615,0.693,2.33,1.058
174,0.077,1.053,0.868,0.44,0.277,1.586,0.349
175,1.006,5.879,0.366,2.248,0.995,2.259,1.496
176,0.765,3.735,0.689,1.297,0.952,1.361,1.111
177,0.04,0.764,0.86,0.311,0.204,1.523,0.252
178,1.01,6.287,0.321,1.549,1.102,1.405,1.306
179,0.165,2.188,0.433,0.933,0.327,2.854,0.552
180,0.798,5.831,0.295,1.505,0.967,1.557,1.206
181,0.485,3.374,0.535,1.195,0.627,1.907,0.865
182,0.06,0.846,1,0.329,0.245,1.344,0.284
183,0.173,1.923,0.589,0.679,0.449,1.513,0.552
184,0.113,1.23,0.941,0.493,0.286,1.726,0.375
185,2.855,11.757,0.26,3.297,2.36,1.397,2.789
186,0.868,5.532,0.356,1.744,0.803,2.171,1.183
187,0.476,4.863,0.253,1.859,0.567,3.278,1.027
188,0.05,0.798,0.986,0.329,0.245,1.344,0.284
189,0.971,7.364,0.225,1.978,0.873,2.265,1.314
190,1.18,5.349,0.518,2.078,1.094,1.899,1.508
191,0.272,1.923,0.923,0.645,0.6,1.076,0.622
192,0.701,3.81,0.607,1.475,0.723,2.041,1.033
193,0.731,3.514,0.744,1.257,0.858,1.466,1.039
194,0.327,2.283,0.787,0.931,0.525,1.774,0.699
195,0.448,2.62,0.821,1.033,0.612,1.688,0.795
196,1.558,6.916,0.409,1.984,1.448,1.37,1.695
197,0.505,2.97,0.719,1.081,0.673,1.605,0.853
198,2.642,17.817,0.105,4.995,1.427,3.5,2.67
199,1.338,7.965,0.265,2.957,0.773,3.825,1.512
200,0.368,2.413,0.795,0.816,0.694,1.176,0.753
201,0.187,1.61,0.904,0.607,0.449,1.351,0.522
202,0.285,2.144,0.779,0.785,0.577,1.36,0.673
203,0.097,1.192,0.854,0.498,0.283,1.76,0.376
204,2.124,10.3,0.252,3.804,0.95,4.005,1.901
205,0.453,2.586,0.852,0.883,0.762,1.16,0.82
206,0.073,1.135,0.715,0.476,0.251,1.898,0.346
207,1.413,12.022,0.123,3.731,0.963,3.873,1.896
208,0.077,1.74,0.318,0.804,0.158,5.1,0.356
209,0.15,1.413,0.943,0.511,0.43,1.189,0.469
210,0.401,2.466,0.829,0.917,0.593,1.547,0.737
211,0.157,1.485,0.892,0.569,0.367,1.548,0.457
212,0.035,0.625,1,0.238,0.204,1.166,0.22
213,1.056,4.567,0.636,1.486,1.061,1.4,1.256
214,0.105,1.706,0.453,0.767,0.264,2.904,0.45
215,0.098,1.61,0.476,0.516,0.367,1.405,0.435
216,0.621,3.73,0.561,1.135,0.898,1.264,1.009
217,1.498,5.48,0.627,1.859,1.375,1.352,1.599
218,0.723,4.441,0.461,1.518,0.966,1.572,1.211
219,2.561,9.852,0.331,3.763,1.358,2.771,2.261
220,0.606,4.344,0.404,1.723,0.797,2.161,1.172
221,0.07,1.043,0.808,0.42,0.265,1.584,0.334
222,0.565,4.119,0.418,1.167,0.898,1.3,1.024
223,0.328,2.634,0.595,1.001,0.531,1.886,0.729
224,0.382,2.331,0.882,0.805,0.669,1.204,0.734
225,0.045,1.298,0.336,0.584,0.167,3.505,0.312
226,1.821,9.044,0.28,3.206,1.582,2.026,2.252
227,1.078,5.194,0.502,2.101,0.735,2.86,1.242
228,1.1,4.336,0.735,1.732,0.918,1.887,1.261
229,0.337,2.178,0.892,0.784,0.606,1.294,0.689
230,0.538,3.364,0.597,1.071,0.805,1.332,0.928
231,0.077,1.019,0.927,0.42,0.275,1.527,0.34
232,0.465,2.682,0.812,0.94,0.774,1.213,0.853
233,0.98,3.912,0.804,1.528,0.98,1.559,1.224
234,1.193,4.561,0.721,1.536,1.241,1.238,1.381
235,0.1,1.403,0.638,0.523,0.334,1.567,0.418
236,0.387,3.225,0.467,1.068,0.557,1.918,0.771
237,0.303,2.086,0.875,0.802,0.531,1.511,0.652
238,1.659,7.372,0.384,2.574,1.29,1.995,1.823
239,0.227,2.168,0.606,0.841,0.476,1.766,0.633
240,0.1,1.553,0.521,0.659,0.272,2.423,0.424
241,1.348,6.44,0.408,2.033,1.166,1.744,1.54
242,0.731,3.868,0.614,1.585,0.571,2.774,0.952
243,0.826,4.047,0.634,1.594,0.876,1.82,1.182
244,0.81,4.003,0.635,1.302,1.093,1.191,1.193
245,0.045,0.822,0.836,0.349,0.204,1.709,0.267
246,0.038,0.918,0.572,0.416,0.122,3.399,0.226
247,0.097,1.557,0.501,0.695,0.204,3.406,0.377
248,1.155,7.055,0.291,2.188,1.143,1.914,1.581
249,0.555,3.014,0.767,1.041,0.776,1.342,0.898
250,1.108,6.412,0.339,1.99,1.344,1.481,1.635
251,1.063,5.216,0.491,1.949,0.93,2.096,1.347
252,0.19,2.466,0.392,0.804,0.494,1.629,0.63
253,0.267,2.552,0.514,1.114,0.366,3.042,0.639
254,0.683,3.697,0.628,1.114,0.98,1.137,1.045
255,0.738,3.739,0.664,1.417,0.735,1.929,1.02
256,0.728,3.547,0.727,1.307,0.89,1.469,1.078
257,0.451,2.998,0.631,1.278,0.47,2.722,0.775
258,0.348,2.447,0.731,0.813,0.604,1.346,0.701
259,0.5,3.85,0.424,1.137,0.735,1.548,0.914
260,0.405,2.803,0.648,0.931,0.693,1.344,0.803
261,0.052,0.788,1,0.311,0.204,1.523,0.252
262,1.768,7.589,0.386,2.287,1.647,1.389,1.941
263,0.158,1.668,0.715,0.73,0.347,2.105,0.503
264,0.26,1.913,0.892,0.767,0.49,1.566,0.613
265,1.246,7.551,0.275,2.683,1.133,2.369,1.743
266,1.18,4.782,0.648,1.617,1.138,1.422,1.356
267,0.112,1.182,1,0.441,0.367,1.202,0.403
268,0.357,2.409,0.772,0.913,0.617,1.48,0.75
269,0.46,2.773,0.751,0.906,0.762,1.19,0.831
270,0.393,2.576,0.745,1.023,0.571,1.79,0.765
271,0.353,2.293,0.844,0.75,0.694,1.081,0.722
272,0.347,2.249,0.861,0.826,0.607,1.361,0.708
273,0.428,2.576,0.811,0.874,0.718,1.216,0.792
274,0.21,2.264,0.515,1.01,0.28,3.604,0.532
275,0.623,4.835,0.335,1.457,0.816,1.785,1.091
276,0.538,3.086,0.71,1.064,0.776,1.372,0.909
277,0.095,1.111,0.967,0.456,0.286,1.597,0.361
278,0.133,2.413,0.288,0.714,0.511,1.397,0.604
279,2.144,8.397,0.382,3.647,0.897,4.067,1.809
280,0.543,4.248,0.378,1.762,0.571,3.085,1.003
281,0.352,2.283,0.847,0.881,0.571,1.542,0.71
282,1.148,5.974,0.404,1.951,1.314,1.485,1.601
283,0.273,2.076,0.796,0.73,0.571,1.278,0.646
284,0.558,3.028,0.765,1.144,0.779,1.468,0.944
285,0.168,1.577,0.851,0.622,0.402,1.548,0.5
286,0.441,2.538,0.861,0.896,0.69,1.299,0.786
287,0.676,3.965,0.541,1.59,0.666,2.388,1.029
288,0.16,1.624,0.762,0.669,0.396,1.691,0.515
289,0.475,2.841,0.739,1.008,0.735,1.372,0.861
290,1.001,6.82,0.27,1.645,1.131,1.455,1.364
291,1.138,8.441,0.201,2.793,0.986,2.833,1.659
292,0.158,1.437,0.963,0.555,0.404,1.374,0.474
293,0.313,2.317,0.733,0.816,0.548,1.489,0.669
294,0.057,0.822,1,0.329,0.245,1.344,0.284
295,0.303,2.49,0.614,0.841,0.637,1.321,0.732
296,0.826,5.359,0.362,1.506,1.02,1.476,1.24
297,0.856,4.764,0.474,1.597,0.934,1.71,1.221
298,0.277,1.981,0.886,0.713,0.571,1.247,0.638
299,0.115,1.808,0.442,0.603,0.383,1.572,0.481
300,0.053,0.788,1,0.294,0.245,1.202,0.268
301,0.921,6.657,0.261,1.963,1.279,1.535,1.585
302,0.155,1.624,0.738,0.634,0.361,1.753,0.479
303,0.083,1.318,0.603,0.478,0.346,1.379,0.407
304,0.625,4.523,0.384,1.388,0.919,1.511,1.129
305,1.358,6.157,0.45,2.033,1.106,1.838,1.5
306,0.405,3.225,0.489,0.97,0.694,1.398,0.82
307,0.072,1.587,0.358,0.549,0.351,1.565,0.439
308,0.227,2.456,0.472,0.891,0.464,1.92,0.643
309,0.267,2.697,0.46,0.866,0.531,1.632,0.678
310,0.075,1.389,0.488,0.511,0.325,1.576,0.407
311,0.255,3.062,0.342,1.228,0.462,2.656,0.753
312,0.403,2.566,0.769,1.049,0.49,2.142,0.717
313,0.292,2.24,0.73,0.873,0.481,1.814,0.648
314,0.062,1.417,0.386,0.658,0.158,4.172,0.322
315,0.436,2.879,0.662,1.261,0.554,2.276,0.836
316,0.072,1.019,0.867,0.44,0.245,1.795,0.328
317,0.478,3.259,0.566,1.211,0.697,1.739,0.919
318,0.237,1.845,0.873,0.645,0.531,1.216,0.585
319,0.188,1.75,0.773,0.676,0.449,1.505,0.551
320,0.613,4.764,0.339,1.99,0.676,2.943,1.16
321,0.05,0.914,0.752,0.349,0.266,1.311,0.305
322,0.312,3.077,0.413,1.337,0.395,3.383,0.727
323,0.097,1.322,0.695,0.505,0.327,1.546,0.406
324,0.017,0.591,0.599,0.274,0.116,2.357,0.178
