 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
40,0.386,2.150,1.000,0.783,0.680,1.152,0.729
41,1.499,8.046,0.291,3.024,1.165,2.595,1.877
42,0.603,2.836,0.942,1.046,0.874,1.197,0.956
43,1.291,5.592,0.519,2.370,1.061,2.233,1.586
44,1.197,4.048,0.918,1.520,1.129,1.346,1.310
45,1.668,6.359,0.518,2.506,1.289,1.944,1.797
46,2.102,7.500,0.470,3.070,1.259,2.438,1.966
47,3.045,8.689,0.507,3.501,1.460,2.398,2.260
48,0.952,3.888,0.792,1.607,0.912,1.763,1.211
49,0.264,1.761,1.000,0.651,0.583,1.118,0.616
50,1.565,7.363,0.363,3.256,0.853,3.817,1.667
51,0.518,2.813,0.823,1.181,0.583,2.028,0.829
52,11.471,34.529,0.121,11.691,3.630,3.221,6.514
53,3.516,12.273,0.293,5.689,1.057,5.382,2.452
54,0.207,1.567,1.000,0.614,0.485,1.265,0.546
55,0.264,1.761,1.000,0.651,0.583,1.118,0.616
56,0.368,2.893,0.552,1.107,0.485,2.280,0.733
57,0.566,2.756,0.936,1.107,0.680,1.629,0.867
58,0.377,2.287,0.906,0.971,0.608,1.597,0.768
59,1.942,7.979,0.383,2.921,1.439,2.029,2.050
60,1.150,4.494,0.716,1.832,0.966,1.897,1.330
61,0.895,3.589,0.873,1.321,1.047,1.261,1.176
62,0.264,1.899,0.920,0.739,0.549,1.346,0.637
63,1.103,3.854,0.933,1.482,1.030,1.439,1.235
64,1.819,7.079,0.456,2.913,1.037,2.808,1.738
65,1.386,4.872,0.734,1.720,1.398,1.231,1.551
66,1.876,6.151,0.623,2.605,0.948,2.747,1.572
67,1.499,6.369,0.464,2.458,0.971,2.532,1.545
68,0.594,2.893,0.892,1.185,0.755,1.569,0.946
69,4.534,12.292,0.377,3.806,2.591,1.469,3.141
70,1.640,4.882,0.865,1.814,1.262,1.437,1.513
71,0.339,2.093,0.974,0.830,0.583,1.424,0.695
72,0.198,1.648,0.916,0.614,0.481,1.278,0.543
73,1.131,5.123,0.542,2.316,0.781,2.966,1.345
74,6.457,19.249,0.219,8.016,1.750,4.580,3.746
75,0.895,3.944,0.723,1.676,0.777,2.158,1.141
76,6.975,21.593,0.188,8.816,1.845,4.779,4.033
77,0.669,3.087,0.882,1.217,0.777,1.566,0.972
78,2.658,9.021,0.411,3.721,1.360,2.736,2.250
79,1.810,5.043,0.894,1.737,1.532,1.133,1.631
80,0.745,3.168,0.933,1.107,0.971,1.140,1.037
81,1.518,4.688,0.868,1.750,1.262,1.387,1.486
82,0.339,2.036,1.000,0.801,0.583,1.374,0.683
83,1.772,6.767,0.486,3.041,0.973,3.126,1.720
84,1.753,7.306,0.413,3.039,0.937,3.242,1.688
85,2.102,7.193,0.511,2.896,1.185,2.445,1.852
86,3.874,12.051,0.335,4.408,1.835,2.401,2.844
87,0.405,2.481,0.827,1.014,0.583,1.740,0.768
88,0.971,4.082,0.732,1.790,0.743,2.411,1.153
89,0.349,2.036,1.000,0.783,0.680,1.152,0.729
90,0.358,2.230,0.905,0.916,0.564,1.623,0.719
91,0.811,3.888,0.674,1.607,0.860,1.869,1.175
92,0.283,1.818,1.000,0.700,0.583,1.202,0.639
93,0.726,3.144,0.923,1.266,0.874,1.449,1.052
94,0.349,2.093,1.000,0.783,0.680,1.152,0.729
95,0.537,2.642,0.967,1.014,0.777,1.305,0.887
96,0.547,2.619,1.000,1.000,0.777,1.287,0.881
97,1.697,5.043,0.838,2.027,1.213,1.671,1.568
98,0.481,2.562,0.921,1.000,0.695,1.439,0.833
99,1.046,3.750,0.935,1.433,1.028,1.395,1.214
100,1.518,5.327,0.672,2.096,0.971,2.159,1.426
101,3.186,8.575,0.544,3.047,1.929,1.580,2.424
102,0.396,2.287,0.951,0.916,0.680,1.348,0.789
103,0.622,2.870,0.949,1.050,0.874,1.202,0.958
104,0.434,2.287,1.000,0.868,0.680,1.278,0.768
105,20.831,46.646,0.120,12.843,5.681,2.261,8.541
106,0.452,2.424,0.967,0.916,0.755,1.213,0.832
107,3.337,10.796,0.360,3.608,1.961,1.840,2.660
108,3.554,11.057,0.365,3.507,2.185,1.605,2.768
109,0.443,3.225,0.535,1.456,0.592,2.458,0.929
110,0.434,2.367,0.972,0.990,0.583,1.700,0.759
111,1.866,5.374,0.812,2.129,1.303,1.635,1.665
112,0.236,1.818,0.896,0.739,0.485,1.523,0.599
113,0.405,2.230,1.000,0.868,0.680,1.278,0.768
114,0.452,2.950,0.653,1.303,0.600,2.170,0.884
115,1.847,6.416,0.564,2.748,1.027,2.675,1.680
116,0.245,1.681,1.000,0.651,0.485,1.342,0.562
117,0.811,3.338,0.914,1.303,0.874,1.491,1.067
118,2.432,9.570,0.334,3.084,2.028,1.521,2.501
119,1.075,4.323,0.723,1.865,0.822,2.269,1.238
120,1.829,5.317,0.813,2.156,1.236,1.744,1.632
121,0.236,1.681,1.000,0.700,0.485,1.442,0.583
122,12.235,28.705,0.187,8.934,3.941,2.267,5.934
123,1.065,3.888,0.886,1.568,0.971,1.616,1.234
124,3.356,9.603,0.457,3.170,1.880,1.686,2.441
125,0.283,1.818,1.000,0.700,0.583,1.202,0.639
126,0.858,3.419,0.922,1.262,0.971,1.300,1.107
127,0.302,2.093,0.865,0.961,0.481,2.000,0.680
128,0.801,3.225,0.968,1.136,0.971,1.170,1.050
129,14.054,46.354,0.082,7.544,6.023,1.252,6.740
130,3.177,10.645,0.352,3.612,1.854,1.949,2.587
131,2.630,8.462,0.462,2.685,1.793,1.498,2.194
132,0.104,2.216,0.265,1.072,0.097,11.045,0.323
133,0.801,3.395,0.873,1.349,0.848,1.591,1.069
134,1.225,5.019,0.611,2.182,0.829,2.632,1.345
135,3.893,11.753,0.354,4.526,1.997,2.266,3.007
136,3.629,12.894,0.274,4.837,2.069,2.338,3.164
137,2.903,12.932,0.218,3.444,2.387,1.443,2.867
138,1.518,5.053,0.747,2.091,1.021,2.047,1.462
139,0.547,2.619,1.000,1.000,0.777,1.287,0.881
140,1.291,4.825,0.697,2.085,0.965,2.159,1.419
141,0.481,2.505,0.963,0.956,0.768,1.246,0.857
142,1.093,4.299,0.743,1.824,0.866,2.107,1.257
143,2.375,7.604,0.516,3.366,1.184,2.842,1.996
144,1.555,7.912,0.312,3.144,1.056,2.977,1.822
145,1.800,5.237,0.825,1.915,1.320,1.450,1.590
146,0.311,1.956,1.000,0.783,0.583,1.344,0.675
147,1.075,3.750,0.960,1.303,1.165,1.118,1.232
148,0.811,3.935,0.658,1.729,0.755,2.289,1.143
149,1.075,4.219,0.759,1.758,0.874,2.012,1.240
150,1.009,4.678,0.579,2.002,0.755,2.650,1.229
151,0.339,2.093,0.974,0.835,0.618,1.352,0.718
152,0.698,3.007,0.969,1.132,0.874,1.296,0.995
153,2.517,8.542,0.433,3.170,1.755,1.806,2.359
154,2.074,5.521,0.855,2.129,1.333,1.598,1.685
155,0.848,3.580,0.832,1.433,0.825,1.738,1.087
156,0.952,3.533,0.959,1.243,1.068,1.164,1.152
157,0.415,2.230,1.000,0.835,0.680,1.229,0.753
158,1.659,5.133,0.791,1.824,1.355,1.347,1.572
159,1.056,3.807,0.915,1.456,1.042,1.398,1.232
160,0.556,2.756,0.920,1.046,0.777,1.346,0.901
161,0.782,3.225,0.946,1.217,0.961,1.266,1.081
162,7.041,25.188,0.139,11.277,1.450,7.778,4.044
163,0.236,1.681,1.000,0.700,0.485,1.442,0.583
164,0.839,5.227,0.386,2.475,0.618,4.006,1.237
165,2.875,17.663,0.116,4.299,2.008,2.142,2.938
166,0.877,3.362,0.975,1.228,0.971,1.265,1.092
167,0.273,1.818,1.000,0.700,0.583,1.202,0.639
168,0.566,2.756,0.936,1.046,0.777,1.346,0.901
169,0.415,2.367,0.930,0.956,0.675,1.416,0.804
170,0.226,1.624,1.000,0.651,0.485,1.342,0.562
171,1.452,4.574,0.872,1.580,1.359,1.163,1.466
172,0.509,2.562,0.975,0.956,0.777,1.231,0.862
173,0.443,3.272,0.520,1.400,0.481,2.914,0.820
174,1.093,3.831,0.936,1.443,1.068,1.351,1.242
175,0.556,3.338,0.627,1.228,0.777,1.581,0.977
176,2.809,9.972,0.355,3.245,1.716,1.891,2.360
177,0.961,3.831,0.823,1.580,0.874,1.809,1.175
178,0.990,4.082,0.747,1.720,0.860,2.001,1.216
179,3.167,10.621,0.353,4.429,1.365,3.245,2.459
180,0.368,2.230,0.929,0.916,0.608,1.507,0.746
181,0.415,2.562,0.794,1.085,0.618,1.757,0.819
182,0.660,3.007,0.917,1.132,0.874,1.296,0.995
183,1.791,6.710,0.500,2.182,1.650,1.322,1.898
184,0.264,1.818,1.000,0.835,0.485,1.720,0.637
185,0.452,2.344,1.000,0.916,0.680,1.348,0.789
186,1.291,5.555,0.526,2.445,0.749,3.266,1.353
187,1.546,4.929,0.800,1.934,1.266,1.529,1.565
188,2.771,12.898,0.209,3.798,2.534,1.499,3.102
189,0.424,2.263,1.000,0.835,0.680,1.229,0.753
190,2.262,7.477,0.509,2.563,1.442,1.778,1.922
191,2.027,7.283,0.480,2.896,1.125,2.574,1.805
192,0.603,2.950,0.871,1.085,0.874,1.242,0.974
193,2.385,10.782,0.258,4.692,0.908,5.165,2.065
194,1.065,3.693,0.981,1.321,1.068,1.236,1.188
195,0.481,3.362,0.534,1.303,0.860,1.515,1.058
196,0.198,1.624,0.943,0.707,0.388,1.820,0.524
197,0.820,3.305,0.943,1.295,0.874,1.482,1.064
198,1.329,5.123,0.636,2.201,0.913,2.412,1.417
199,0.867,3.442,0.920,1.352,0.971,1.393,1.146
200,2.762,13.051,0.204,5.877,0.869,6.759,2.260
201,1.480,4.574,0.889,1.659,1.334,1.244,1.487
202,2.375,7.396,0.546,3.131,1.363,2.298,2.065
203,1.687,5.247,0.770,2.120,1.068,1.985,1.505
204,0.980,5.455,0.414,2.435,0.695,3.505,1.301
205,1.584,8.642,0.266,3.815,0.970,3.932,1.924
206,0.603,2.756,0.998,1.050,0.824,1.275,0.930
207,0.622,2.893,0.934,1.046,0.874,1.197,0.956
208,0.320,2.367,0.719,1.050,0.478,2.199,0.708
209,1.452,5.043,0.717,2.201,1.030,2.137,1.506
210,1.829,8.652,0.307,3.903,0.901,4.333,1.875
211,0.452,2.424,0.967,0.956,0.680,1.407,0.806
212,2.922,7.946,0.582,3.285,1.233,2.664,2.013
213,0.264,2.448,0.553,1.032,0.549,1.879,0.753
214,0.669,3.338,0.755,1.373,0.680,2.020,0.966
215,0.632,2.836,0.987,1.046,0.874,1.197,0.956
216,0.943,3.750,0.842,1.390,0.971,1.432,1.162
217,0.632,3.144,0.803,1.303,0.675,1.928,0.938
218,0.961,4.527,0.590,1.934,0.830,2.331,1.267
219,2.668,8.869,0.426,3.561,1.456,2.445,2.277
220,0.264,2.424,0.564,0.990,0.485,2.040,0.693
221,0.245,1.761,0.993,0.651,0.583,1.118,0.616
222,0.698,3.144,0.887,1.185,0.874,1.356,1.018
223,0.226,1.818,0.860,0.739,0.485,1.523,0.599
224,1.499,5.592,0.602,2.433,1.085,2.241,1.625
225,0.386,2.150,1.000,0.783,0.680,1.152,0.729
226,0.462,3.144,0.587,1.352,0.577,2.344,0.883
227,0.113,1.349,0.781,0.622,0.343,1.811,0.462
228,0.980,4.276,0.674,1.790,0.765,2.341,1.170
229,0.698,3.556,0.693,1.352,0.969,1.396,1.145
230,1.546,8.907,0.245,4.082,0.745,5.477,1.744
231,0.245,1.704,1.000,0.651,0.549,1.186,0.598
232,2.130,10.554,0.240,4.776,1.028,4.647,2.216
233,0.434,2.424,0.927,0.956,0.675,1.416,0.804
234,1.433,4.802,0.781,1.963,0.971,2.022,1.381
235,1.678,6.838,0.451,2.398,1.690,1.419,2.013
236,0.415,2.813,0.659,1.262,0.522,2.418,0.812
237,2.517,7.993,0.495,3.433,1.190,2.885,2.021
238,1.244,5.123,0.596,2.002,1.195,1.676,1.546
239,0.924,5.019,0.461,2.258,0.645,3.503,1.207
240,0.886,3.362,0.985,1.295,0.874,1.482,1.064
241,2.017,6.506,0.599,2.666,1.346,1.981,1.894
242,1.725,5.488,0.720,1.927,1.436,1.342,1.664
243,3.459,13.571,0.236,5.046,2.296,2.197,3.404
244,1.178,5.706,0.455,2.519,0.732,3.441,1.358
245,0.556,2.950,0.803,1.181,0.680,1.738,0.896
246,1.819,6.198,0.595,2.605,1.074,2.427,1.672
247,3.092,10.882,0.328,4.396,1.272,3.456,2.365
248,1.763,7.112,0.438,2.671,1.442,1.853,1.962
249,0.490,2.481,1.000,0.916,0.777,1.179,0.843
250,3.591,12.529,0.287,5.446,1.240,4.392,2.598
251,0.811,3.523,0.821,1.482,0.800,1.852,1.089
252,0.339,2.150,0.923,0.868,0.583,1.491,0.711
253,0.368,2.287,0.883,0.971,0.608,1.597,0.768
254,1.131,4.815,0.613,2.138,0.755,2.831,1.271
255,1.093,4.276,0.752,1.607,1.165,1.379,1.368
256,0.603,2.756,0.998,1.050,0.824,1.275,0.930
257,1.244,5.408,0.535,2.216,1.108,2.000,1.567
258,1.442,4.996,0.726,1.954,1.262,1.548,1.570
259,0.443,3.121,0.572,1.390,0.485,2.864,0.821
260,0.273,2.528,0.537,1.169,0.394,2.966,0.679
261,1.244,5.924,0.446,2.450,0.943,2.597,1.520
262,0.434,2.870,0.662,1.295,0.485,2.668,0.793
263,0.094,1.212,0.806,0.566,0.291,1.944,0.406
