level,Radio_with_normalized_depth_%
0,20.8419
1,24.5380
2,24.5380
3,24.5380
4,24.5380
5,24.7433
6,24.4353
7,25.0513
8,24.1273
9,25.3593
10,24.6407
11,24.7433
12,24.6407
13,25.0513
14,26.2834
15,26.4887
16,26.2834
17,26.5914
18,26.0780
19,26.2834
20,25.6674
21,26.1807
22,25.7700
23,26.0780
24,26.3860
25,25.8727
26,26.1807
27,25.5647
28,24.0246
29,22.9979
30,23.2033
31,22.9979
32,23.1006
33,22.9979
34,22.4846
35,22.3819
36,22.0739
37,21.9713
38,22.2793
39,22.3819
40,22.3819
41,22.6899
42,22.1766
43,21.7659
44,22.3819
45,22.5873
46,22.4846
47,20.7392
48,21.0472
49,19.6099
50,19.6099
51,20.4312
52,20.6366
53,21.2526
54,21.6632
55,21.4579
56,20.4312
57,20.6366
58,21.6632
59,21.1499
60,21.2526
61,21.8686
62,23.2033
63,24.3326
64,25.4620
65,25.3593
66,26.3860
67,26.7967
68,27.2074
69,27.8234
70,28.2341
71,28.4394
72,28.7474
73,29.0554
74,29.0554
75,29.8768
76,30.5955
77,30.6982
78,30.8008
79,31.6222
80,31.3142
81,30.8008
82,30.6982
83,31.8275
84,32.3409
85,32.6489
86,33.1622
87,33.4702
88,32.6489
89,31.8275
90,31.3142
91,32.0329
92,32.2382
93,32.9569
94,33.0595
95,33.0595
96,33.2649
97,33.4702
98,33.5729
99,34.7023
100,34.3942
101,35.2156
102,35.2156
103,35.8316
104,35.2156
105,35.2156
106,34.8049
107,35.4209
108,35.7290
109,36.1396
110,36.2423
111,36.1396
112,35.9343
113,35.5236
114,35.7290
115,35.9343
116,35.9343
117,36.6530
118,36.0370
119,35.8316
120,35.1129
121,35.2156
122,35.3183
123,35.4209
124,35.8316
125,34.9076
126,35.0103
127,35.1129
128,34.8049
129,35.6263
130,34.2916
131,34.1889
132,33.0595
133,32.9569
134,33.2649
135,33.3676
136,33.9836
137,33.8809
138,33.8809
139,32.8542
140,32.3409
141,32.0329
142,32.4435
143,32.5462
144,32.2382
145,31.5195
146,31.8275
147,31.0062
148,31.7248
149,32.0329
150,31.5195
151,31.0062
152,31.5195
153,32.0329
154,32.2382
155,33.5729
156,33.8809
157,34.0862
158,34.3942
159,35.2156
160,35.0103
161,34.8049
162,34.8049
163,35.3183
164,35.0103
165,34.2916
166,33.3676
167,33.2649
168,33.0595
169,32.1355
170,32.0329
171,32.4435
172,32.0329
173,32.3409
174,32.5462
175,32.2382
176,31.7248
177,31.2115
178,30.9035
179,30.4928
180,30.2875
181,30.8008
182,30.6982
183,31.0062
184,31.9302
185,31.6222
186,32.5462
187,32.1355
188,32.3409
189,32.6489
190,32.2382
191,32.6489
192,32.0329
193,32.3409
194,31.8275
195,31.9302
196,31.4168
197,31.5195
198,31.3142
199,29.7741
200,28.4394
201,29.2608
202,28.5421
203,28.6448
204,28.0287
205,28.4394
206,28.3368
207,28.2341
208,28.6448
209,28.9528
210,29.0554
211,28.5421
212,28.2341
213,28.4394
214,28.7474
215,29.5688
216,29.3634
217,28.2341
218,28.6448
219,28.9528
220,29.0554
221,30.1848
222,30.5955
223,30.1848
224,29.9795
225,30.5955
226,31.1088
227,31.2115
228,32.0329
229,32.5462
230,32.7515
231,32.7515
232,32.0329
233,32.0329
234,32.7515
235,33.2649
236,33.7782
237,33.7782
238,34.0862
239,34.7023
240,35.4209
241,35.7290
242,35.1129
243,35.1129
244,35.7290
245,35.9343
246,36.0370
247,36.4476
248,36.4476
249,36.6530
250,35.6263
251,36.7556
252,36.5503
253,36.3450
254,35.8316
255,36.2423
256,36.7556
257,36.3450
258,36.7556
259,36.7556
260,36.7556
261,37.5770
262,37.4743
263,37.3717
264,37.4743
265,37.4743
