 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
119,0.465,3.048,0.629,1.259,0.657,1.917,0.909
120,8.364,49.339,0.043,10.441,4.719,2.212,7.020
121,0.297,2.234,0.749,0.956,0.515,1.857,0.701
122,2.179,15.704,0.111,4.473,1.900,2.354,2.916
123,0.503,3.586,0.491,1.197,0.797,1.501,0.977
124,0.519,4.565,0.313,1.546,0.833,1.857,1.134
125,0.719,3.733,0.648,1.356,0.946,1.433,1.133
126,0.119,1.187,1.000,0.493,0.364,1.355,0.424
127,0.416,3.127,0.535,1.387,0.495,2.805,0.828
128,0.654,4.095,0.490,1.326,0.915,1.449,1.101
129,0.205,1.628,0.974,0.658,0.441,1.491,0.539
130,0.351,2.650,0.629,1.086,0.639,1.699,0.833
131,0.162,1.377,1.000,0.530,0.441,1.202,0.484
132,0.146,1.542,0.772,0.658,0.353,1.863,0.482
133,0.249,3.005,0.346,1.387,0.347,4.002,0.694
134,0.200,1.628,0.948,0.633,0.441,1.434,0.528
135,2.098,15.431,0.111,4.052,1.773,2.285,2.681
136,0.135,1.334,0.954,0.560,0.368,1.523,0.454
137,1.184,8.485,0.207,2.270,1.578,1.438,1.893
138,0.378,2.822,0.597,1.188,0.517,2.297,0.784
139,2.714,21.226,0.076,3.512,2.395,1.466,2.900
140,0.146,1.524,0.790,0.628,0.361,1.743,0.476
141,2.401,13.265,0.171,4.014,2.020,1.988,2.847
142,11.462,62.041,0.037,8.777,5.068,1.732,6.670
143,0.114,1.187,1.000,0.493,0.364,1.355,0.424
144,3.866,23.830,0.086,3.981,2.974,1.339,3.441
145,0.119,1.603,0.582,0.735,0.303,2.430,0.472
146,0.514,3.827,0.441,1.624,0.515,3.156,0.914
147,0.697,4.451,0.442,1.516,1.120,1.354,1.303
148,0.654,3.862,0.551,1.619,0.708,2.287,1.071
149,0.200,1.818,0.760,0.792,0.368,2.154,0.540
150,0.162,1.585,0.811,0.728,0.416,1.750,0.550
151,3.795,25.045,0.076,4.398,2.301,1.912,3.181
152,0.281,2.087,0.811,0.921,0.489,1.882,0.672
153,3.904,26.910,0.068,5.992,2.335,2.567,3.740
154,0.119,1.230,0.988,0.493,0.368,1.342,0.426
155,0.395,3.091,0.519,0.959,0.809,1.185,0.881
156,0.573,5.404,0.247,1.628,0.939,1.733,1.237
157,0.141,1.377,0.932,0.593,0.368,1.612,0.467
158,1.454,15.145,0.080,2.855,2.081,1.372,2.437
159,0.789,6.599,0.228,1.909,1.083,1.763,1.438
160,0.151,1.481,0.867,0.633,0.364,1.738,0.480
161,0.151,1.542,0.800,0.658,0.362,1.818,0.488
162,0.384,3.880,0.320,1.350,0.735,1.836,0.996
163,0.216,2.675,0.380,1.163,0.467,2.492,0.737
164,0.243,3.403,0.264,1.071,0.588,1.820,0.794
165,0.470,4.443,0.299,1.930,0.524,3.681,1.006
166,1.125,8.693,0.187,2.265,1.785,1.269,2.011
167,0.314,2.166,0.840,0.898,0.520,1.726,0.683
168,12.473,54.961,0.052,11.335,3.750,3.023,6.520
169,0.195,1.811,0.746,0.795,0.364,2.185,0.538
170,0.124,2.044,0.374,0.921,0.264,3.483,0.494
171,0.281,2.173,0.748,0.888,0.441,2.014,0.626
172,1.254,10.859,0.134,2.974,1.524,1.951,2.129
173,0.314,3.160,0.395,1.428,0.441,3.236,0.794
174,0.449,3.844,0.382,1.516,0.575,2.638,0.933
175,0.481,3.489,0.497,1.286,0.642,2.003,0.909
176,1.157,8.331,0.210,2.091,1.473,1.420,1.755
177,0.135,1.420,0.842,0.606,0.294,2.062,0.422
178,1.303,11.792,0.118,3.698,1.387,2.666,2.265
179,0.270,2.044,0.813,0.861,0.512,1.682,0.664
180,8.532,46.421,0.050,9.398,3.728,2.521,5.919
181,0.162,1.395,1.000,0.535,0.441,1.213,0.486
182,0.205,2.191,0.538,1.022,0.329,3.106,0.580
183,0.227,1.750,0.932,0.694,0.468,1.482,0.570
184,0.130,1.273,1.000,0.535,0.294,1.820,0.397
185,1.000,6.989,0.257,2.107,1.315,1.602,1.665
186,0.216,1.750,0.887,0.678,0.512,1.325,0.589
187,0.324,2.381,0.719,1.000,0.499,2.003,0.707
188,1.487,7.577,0.325,2.233,1.544,1.446,1.857
189,0.416,3.482,0.431,1.163,0.895,1.299,1.020
190,1.016,8.016,0.199,3.264,1.021,3.195,1.826
191,0.216,2.546,0.419,1.120,0.417,2.688,0.683
192,2.384,12.781,0.183,4.223,1.473,2.867,2.494
193,0.260,2.625,0.473,1.206,0.364,3.314,0.663
194,0.232,2.460,0.483,1.086,0.387,2.802,0.649
195,0.519,5.792,0.194,1.819,0.809,2.249,1.213
196,0.254,2.105,0.721,0.898,0.448,2.004,0.634
197,0.157,1.991,0.497,0.910,0.221,4.123,0.448
198,0.216,1.732,0.906,0.724,0.441,1.641,0.565
199,0.319,2.356,0.722,0.898,0.566,1.587,0.712
200,0.968,4.719,0.546,1.748,1.029,1.698,1.341
201,0.184,2.001,0.577,0.898,0.421,2.133,0.615
202,0.330,2.736,0.554,1.217,0.427,2.847,0.721
203,0.535,5.523,0.221,2.122,0.878,2.418,1.365
204,0.281,2.485,0.572,0.942,0.603,1.563,0.753
205,0.124,1.273,0.964,0.493,0.368,1.342,0.426
206,1.071,6.373,0.331,1.879,1.180,1.592,1.489
207,0.724,5.770,0.273,2.194,0.750,2.926,1.282
208,0.660,4.823,0.356,1.448,1.000,1.449,1.203
209,0.227,2.008,0.707,0.895,0.294,3.041,0.513
210,0.200,2.607,0.370,1.186,0.325,3.650,0.621
211,0.238,2.295,0.568,0.959,0.441,2.173,0.650
212,0.162,2.001,0.509,0.885,0.399,2.220,0.594
213,2.720,24.730,0.056,5.272,3.368,1.565,4.214
214,0.979,7.162,0.240,1.978,1.532,1.292,1.741
215,0.168,1.646,0.777,0.782,0.338,2.311,0.514
216,0.146,1.334,1.000,0.560,0.368,1.523,0.454
217,0.162,1.438,0.986,0.593,0.416,1.425,0.497
218,0.411,3.740,0.369,1.465,0.651,2.250,0.977
219,0.130,1.585,0.649,0.694,0.303,2.292,0.458
220,0.346,3.005,0.481,1.256,0.562,2.235,0.840
221,0.395,3.697,0.363,1.197,0.838,1.428,1.002
222,2.103,14.972,0.118,4.356,1.837,2.371,2.829
223,0.135,2.356,0.306,1.103,0.287,3.842,0.563
224,0.627,3.776,0.553,1.332,0.882,1.509,1.084
225,0.114,1.126,1.000,0.429,0.368,1.166,0.397
226,0.124,1.732,0.521,0.750,0.278,2.697,0.457
227,0.297,2.234,0.749,0.838,0.588,1.425,0.702
228,0.876,7.864,0.178,2.081,1.256,1.657,1.616
229,0.114,1.420,0.707,0.574,0.378,1.518,0.466
230,0.692,7.266,0.165,2.322,1.029,2.255,1.546
231,0.151,2.130,0.419,0.792,0.368,2.154,0.540
232,0.865,5.447,0.366,1.624,1.057,1.537,1.310
233,0.649,7.456,0.147,1.912,1.042,1.834,1.412
234,0.389,4.407,0.252,2.008,0.389,5.156,0.884
235,0.276,4.139,0.202,1.912,0.432,4.428,0.909
236,0.087,1.567,0.443,0.724,0.233,3.114,0.410
237,1.552,11.523,0.147,3.606,1.058,3.408,1.953
238,0.114,1.273,0.880,0.574,0.364,1.578,0.457
239,0.135,1.983,0.432,0.792,0.326,2.426,0.508
240,0.600,4.382,0.393,1.374,1.040,1.321,1.195
241,0.162,1.524,0.877,0.678,0.416,1.630,0.531
242,0.611,4.537,0.373,1.856,0.707,2.625,1.145
243,2.238,18.384,0.083,3.744,1.859,2.014,2.639
244,0.697,5.663,0.273,2.349,0.712,3.302,1.293
245,0.249,2.442,0.524,1.053,0.392,2.685,0.643
246,1.325,9.705,0.177,4.156,1.054,3.944,2.092
247,0.357,2.650,0.638,1.186,0.509,2.327,0.777
248,0.249,2.858,0.383,1.086,0.515,2.109,0.748
249,0.622,5.888,0.225,2.497,0.767,3.256,1.384
250,0.616,5.257,0.280,1.428,0.983,1.452,1.185
251,0.189,1.897,0.661,0.838,0.413,2.028,0.589
252,0.151,1.671,0.681,0.678,0.368,1.844,0.499
253,0.530,4.547,0.322,1.958,0.624,3.138,1.105
254,0.146,2.026,0.447,0.956,0.301,3.173,0.537
255,0.135,2.424,0.289,0.936,0.482,1.940,0.672
256,0.249,2.234,0.626,0.921,0.494,1.866,0.674
257,0.178,1.983,0.570,0.822,0.456,1.802,0.612
258,0.232,3.013,0.322,1.342,0.296,4.529,0.631
259,0.308,2.840,0.480,1.000,0.641,1.561,0.800
260,0.092,1.126,0.911,0.429,0.364,1.178,0.395
