 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
174,0.922,4.851,0.492,2.091,0.725,2.882,1.232
175,0.496,3.059,0.666,1.322,0.543,2.433,0.848
176,1.040,6.287,0.331,2.285,1.230,1.858,1.676
177,0.910,7.475,0.205,3.454,0.543,6.356,1.370
178,0.331,2.036,1.000,0.784,0.652,1.202,0.715
179,5.707,20.479,0.171,4.719,3.412,1.383,4.013
180,0.496,2.932,0.726,1.272,0.633,2.011,0.897
181,0.922,3.674,0.858,1.458,0.917,1.591,1.156
182,1.512,8.090,0.290,3.268,1.132,2.887,1.924
183,7.172,30.791,0.095,5.671,3.261,1.739,4.300
184,1.252,8.371,0.225,2.528,1.724,1.467,2.088
185,1.536,7.681,0.327,2.584,1.212,2.132,1.770
186,0.933,5.668,0.365,2.665,0.496,5.367,1.150
187,1.063,5.900,0.384,2.584,0.753,3.431,1.395
188,2.363,12.512,0.190,5.777,0.900,6.421,2.280
189,0.354,2.317,0.830,1.031,0.435,2.372,0.670
190,0.260,1.882,0.922,0.876,0.435,2.016,0.617
191,0.555,3.483,0.575,1.510,0.573,2.636,0.930
192,0.461,2.369,1.000,0.896,0.761,1.178,0.826
193,0.626,3.828,0.537,1.687,0.636,2.653,1.036
194,0.425,4.363,0.281,2.031,0.362,5.603,0.858
195,0.366,2.651,0.655,1.239,0.461,2.687,0.756
196,0.354,2.688,0.617,0.972,0.761,1.278,0.860
197,0.260,2.099,0.741,0.896,0.435,2.062,0.624
198,0.319,2.343,0.730,1.071,0.500,2.140,0.732
199,1.181,7.973,0.234,3.074,1.053,2.920,1.799
200,0.437,2.343,1.000,0.929,0.652,1.424,0.778
201,0.614,3.891,0.510,1.568,0.826,1.897,1.138
202,0.733,5.105,0.353,2.324,0.543,4.276,1.124
203,0.366,2.216,0.937,0.935,0.538,1.738,0.709
204,1.749,11.048,0.180,2.786,1.770,1.574,2.221
205,1.300,7.310,0.306,2.565,1.416,1.811,1.906
206,1.335,7.613,0.289,3.377,0.708,4.768,1.546
207,0.414,2.651,0.740,1.071,0.653,1.639,0.836
208,0.378,3.112,0.491,1.135,0.756,1.501,0.926
209,1.016,7.205,0.246,3.300,0.551,5.990,1.349
210,1.855,7.051,0.469,3.074,0.978,3.143,1.734
211,0.650,4.225,0.457,1.413,0.978,1.444,1.176
212,0.354,2.433,0.752,1.087,0.538,2.020,0.765
213,0.768,5.349,0.337,2.306,0.652,3.536,1.226
214,0.768,4.236,0.538,1.960,0.652,3.005,1.130
215,0.992,6.913,0.261,2.647,1.052,2.515,1.669
216,0.555,4.352,0.368,1.616,0.900,1.796,1.206
217,0.284,2.099,0.809,0.896,0.435,2.062,0.624
218,0.437,3.637,0.415,1.659,0.485,3.423,0.897
219,0.780,5.428,0.333,2.099,0.908,2.311,1.381
