 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
66,5.688,11.005,0.590,3.910,2.329,1.679,3.017
67,0.112,1.205,0.972,0.463,0.366,1.267,0.412
68,0.188,1.598,0.927,0.592,0.488,1.213,0.537
69,1.625,5.110,0.782,1.921,1.259,1.525,1.555
70,0.875,3.675,0.815,1.419,0.872,1.627,1.113
71,0.367,2.755,0.607,1.110,0.609,1.824,0.822
72,1.169,4.047,0.897,1.403,1.179,1.191,1.286
73,0.079,0.961,1.000,0.386,0.287,1.342,0.333
74,0.198,1.617,0.952,0.692,0.460,1.505,0.564
75,0.945,3.655,0.889,1.285,1.034,1.242,1.153
76,0.727,3.330,0.823,1.255,0.797,1.575,1.000
77,1.467,5.598,0.588,2.232,1.009,2.211,1.501
78,0.109,1.191,0.965,0.463,0.345,1.344,0.400
79,0.618,2.842,0.961,1.036,0.862,1.202,0.945
80,6.177,17.995,0.240,4.931,3.212,1.535,3.979
81,1.896,5.833,0.700,2.108,1.222,1.725,1.605
82,0.515,3.425,0.552,1.437,0.650,2.210,0.967
83,0.353,2.153,0.958,0.756,0.632,1.196,0.691
84,0.469,2.478,0.960,0.849,0.772,1.099,0.809
85,0.684,3.195,0.842,1.243,0.731,1.700,0.954
86,0.479,2.545,0.929,0.948,0.690,1.374,0.809
87,1.569,5.320,0.697,2.173,1.041,2.086,1.504
88,0.304,2.220,0.775,0.837,0.575,1.456,0.693
89,0.086,1.009,1.000,0.386,0.325,1.186,0.354
90,0.704,3.229,0.848,1.243,0.790,1.574,0.991
91,1.321,4.838,0.709,1.939,0.890,2.177,1.314
92,0.406,2.464,0.841,0.943,0.637,1.479,0.775
93,0.502,2.775,0.819,1.104,0.725,1.523,0.895
94,6.487,14.475,0.389,5.053,2.094,2.413,3.253
95,0.694,3.019,0.956,1.057,0.894,1.182,0.972
96,2.411,7.781,0.500,3.284,1.092,3.007,1.894
97,0.449,2.626,0.818,0.951,0.726,1.311,0.831
98,0.413,2.349,0.940,0.798,0.747,1.069,0.772
99,0.495,2.646,0.889,0.977,0.747,1.308,0.854
100,1.982,7.145,0.488,3.025,0.900,3.362,1.650
101,0.079,1.043,0.916,0.386,0.325,1.186,0.354
102,0.459,2.497,0.925,0.909,0.731,1.242,0.815
103,2.292,8.580,0.391,3.148,1.471,2.140,2.152
104,0.357,2.172,0.950,0.798,0.632,1.263,0.710
105,1.298,5.286,0.584,2.317,0.896,2.584,1.441
106,3.257,11.968,0.286,4.015,2.482,1.618,3.156
107,0.396,2.254,0.981,0.798,0.690,1.158,0.742
108,2.732,8.378,0.489,3.347,1.303,2.570,2.088
109,0.614,3.445,0.651,1.454,0.606,2.400,0.939
110,1.113,4.426,0.714,1.804,0.800,2.256,1.201
111,3.042,9.012,0.471,3.597,1.668,2.156,2.449
112,2.206,7.106,0.549,2.657,1.398,1.901,1.927
113,0.413,2.789,0.667,1.243,0.545,2.283,0.823
114,0.281,1.956,0.922,0.692,0.591,1.171,0.640
115,0.178,1.502,0.993,0.542,0.460,1.179,0.499
116,4.565,13.533,0.313,5.062,1.976,2.562,3.162
117,1.358,4.277,0.932,1.465,1.264,1.159,1.361
118,0.885,5.651,0.348,1.676,1.055,1.588,1.330
119,0.604,2.870,0.922,1.057,0.813,1.300,0.927
120,3.970,10.400,0.461,4.129,1.456,2.835,2.452
121,0.092,1.043,1.000,0.414,0.325,1.275,0.367
122,2.256,5.651,0.888,1.982,1.609,1.231,1.786
123,1.945,5.455,0.822,2.056,1.415,1.453,1.706
124,5.288,16.770,0.236,4.817,2.880,1.672,3.725
125,0.661,3.066,0.883,1.041,0.907,1.147,0.972
126,0.423,2.335,0.974,0.823,0.690,1.193,0.753
127,0.492,2.626,0.897,0.928,0.800,1.161,0.862
128,0.122,1.239,1.000,0.514,0.345,1.491,0.421
129,0.096,1.239,0.784,0.514,0.299,1.720,0.392
130,1.179,4.900,0.617,2.063,0.818,2.523,1.299
131,1.490,6.447,0.450,2.788,0.690,4.042,1.387
132,1.566,6.640,0.446,2.586,1.244,2.079,1.794
133,3.191,8.751,0.524,2.646,2.172,1.218,2.397
134,0.433,2.430,0.921,0.837,0.747,1.120,0.791
135,1.014,4.493,0.631,1.619,1.036,1.563,1.295
136,7.884,26.197,0.144,6.639,4.540,1.463,5.490
137,0.865,3.479,0.899,1.185,1.000,1.185,1.088
138,0.479,2.497,0.965,0.877,0.747,1.174,0.810
139,1.562,4.852,0.834,1.763,1.207,1.461,1.459
140,0.694,3.134,0.888,1.134,0.836,1.356,0.973
141,0.135,1.273,1.000,0.463,0.402,1.152,0.432
142,0.997,3.675,0.928,1.311,1.034,1.267,1.164
143,0.522,2.694,0.904,1.018,0.690,1.477,0.838
144,0.083,1.009,1.000,0.386,0.325,1.186,0.354
145,0.502,3.167,0.629,1.292,0.576,2.241,0.863
146,3.881,10.697,0.426,4.391,1.552,2.830,2.610
147,0.264,1.861,0.959,0.720,0.517,1.392,0.610
148,1.242,5.732,0.475,2.317,0.874,2.650,1.423
149,0.096,1.158,0.898,0.494,0.310,1.593,0.392
150,2.378,7.916,0.477,3.316,0.994,3.335,1.816
151,0.284,1.875,1.000,0.673,0.575,1.170,0.622
152,5.892,17.325,0.247,6.398,2.454,2.608,3.962
153,1.536,4.967,0.782,2.005,1.207,1.661,1.556
154,0.112,1.158,1.000,0.463,0.345,1.344,0.400
155,0.433,2.335,0.997,0.829,0.690,1.202,0.756
156,0.466,2.531,0.913,0.927,0.747,1.240,0.832
157,0.066,1.292,0.497,0.578,0.172,3.350,0.316
158,0.492,2.545,0.955,0.892,0.747,1.194,0.816
159,0.525,3.459,0.552,1.276,0.691,1.847,0.939
160,1.027,3.885,0.855,1.494,0.951,1.571,1.192
161,1.166,4.291,0.796,1.655,1.009,1.639,1.292
162,0.575,2.775,0.938,1.005,0.813,1.237,0.904
163,0.208,1.631,0.983,0.592,0.517,1.144,0.553
164,0.122,1.239,1.000,0.463,0.402,1.152,0.432
165,0.178,1.598,0.878,0.673,0.400,1.682,0.519
166,0.393,2.234,0.990,0.800,0.690,1.161,0.743
167,2.626,6.753,0.724,2.425,1.803,1.345,2.091
168,0.687,3.019,0.947,1.090,0.862,1.265,0.970
169,2.659,7.249,0.636,2.612,1.480,1.765,1.966
170,0.258,1.875,0.921,0.727,0.509,1.429,0.608
171,0.135,1.368,0.910,0.545,0.382,1.429,0.456
172,0.710,3.263,0.838,1.285,0.805,1.597,1.017
173,0.799,3.445,0.846,1.390,0.845,1.645,1.084
174,0.344,2.153,0.932,0.782,0.632,1.236,0.703
175,0.238,1.780,0.943,0.655,0.517,1.267,0.582
176,1.942,5.575,0.785,2.176,1.149,1.893,1.581
177,1.166,4.785,0.640,2.113,0.836,2.528,1.329
178,4.773,11.638,0.443,3.098,2.788,1.111,2.939
179,0.139,1.354,0.951,0.545,0.345,1.581,0.434
180,0.482,2.579,0.911,1.004,0.690,1.455,0.832
181,1.100,4.384,0.719,1.739,0.805,2.162,1.183
182,0.069,0.928,1.000,0.368,0.287,1.281,0.325
183,0.165,1.401,1.000,0.514,0.460,1.118,0.486
184,0.102,1.124,1.000,0.438,0.345,1.269,0.388
185,0.301,1.990,0.954,0.702,0.610,1.151,0.654
186,0.948,3.986,0.750,1.618,0.805,2.011,1.141
187,0.201,1.631,0.951,0.655,0.402,1.629,0.513
188,0.710,3.181,0.882,1.074,0.932,1.152,1.000
189,1.698,5.710,0.654,2.060,1.207,1.707,1.577
190,9.063,25.443,0.176,8.899,2.120,4.198,4.343
191,3.518,8.067,0.679,3.037,1.837,1.653,2.362
192,2.943,10.037,0.367,3.007,2.281,1.318,2.619
193,0.532,2.924,0.782,1.116,0.685,1.628,0.875
194,3.095,10.363,0.362,3.217,1.916,1.679,2.483
195,6.081,17.771,0.242,6.691,2.343,2.856,3.959
196,0.178,1.483,1.000,0.545,0.460,1.186,0.501
197,0.416,2.497,0.838,0.992,0.575,1.726,0.755
198,0.763,3.282,0.890,1.238,0.857,1.445,1.030
199,0.079,1.043,0.916,0.418,0.287,1.456,0.347
200,0.149,1.340,1.000,0.494,0.402,1.229,0.446
201,1.047,4.832,0.563,2.060,0.848,2.429,1.322
202,0.528,2.660,0.939,0.909,0.805,1.129,0.855
203,4.099,13.861,0.268,5.188,1.871,2.772,3.116
204,1.480,4.731,0.831,1.805,1.138,1.586,1.433
205,0.439,2.646,0.788,1.090,0.564,1.935,0.784
206,0.337,2.153,0.914,0.782,0.643,1.217,0.709
207,2.791,8.232,0.518,3.348,1.226,2.730,2.026
208,0.215,1.679,0.957,0.600,0.517,1.160,0.557
209,0.268,1.841,0.991,0.673,0.569,1.182,0.619
210,0.152,1.421,0.945,0.542,0.402,1.348,0.467
211,0.505,2.612,0.931,0.927,0.800,1.159,0.861
212,2.804,9.520,0.389,4.045,1.224,3.305,2.225
213,1.529,5.766,0.578,1.896,1.255,1.510,1.542
214,0.241,1.760,0.978,0.619,0.569,1.088,0.593
215,1.040,4.034,0.804,1.569,0.900,1.744,1.188
216,0.334,2.071,0.977,0.720,0.632,1.139,0.675
217,2.864,7.324,0.671,2.946,1.319,2.234,1.971
218,0.198,1.598,0.976,0.600,0.460,1.305,0.525
219,0.505,3.431,0.539,1.473,0.617,2.388,0.953
220,5.430,12.762,0.419,5.348,1.609,3.324,2.934
221,0.710,5.088,0.345,2.253,0.575,3.920,1.138
222,2.712,7.837,0.555,2.908,1.610,1.807,2.164
223,0.545,2.660,0.968,0.909,0.805,1.129,0.855
224,2.642,8.112,0.505,3.496,1.020,3.429,1.888
225,10.787,42.399,0.075,10.573,3.489,3.030,6.074
226,5.638,16.247,0.268,7.215,1.673,4.312,3.474
227,2.834,7.492,0.634,2.614,1.629,1.605,2.064
228,0.145,1.502,0.809,0.655,0.287,2.280,0.434
229,0.647,3.134,0.828,1.272,0.727,1.750,0.962
230,0.281,2.010,0.873,0.749,0.517,1.449,0.623
231,0.680,3.277,0.796,1.323,0.691,1.915,0.956
232,0.347,2.268,0.848,0.900,0.544,1.655,0.699
233,0.215,1.699,0.935,0.655,0.402,1.629,0.513
234,4.882,14.281,0.301,5.970,1.590,3.754,3.081
235,5.440,15.114,0.299,4.825,2.439,1.978,3.431
236,1.810,6.287,0.575,2.267,1.482,1.529,1.833
237,0.882,3.540,0.884,1.276,0.977,1.306,1.117
238,0.244,1.828,0.920,0.670,0.517,1.296,0.589
239,9.159,21.119,0.258,5.793,4.055,1.429,4.847
240,0.519,2.924,0.762,1.212,0.703,1.724,0.923
241,0.301,1.990,0.954,0.702,0.610,1.151,0.654
242,0.519,2.660,0.921,1.036,0.690,1.502,0.845
243,2.824,11.341,0.276,3.280,2.561,1.281,2.898
244,1.252,5.752,0.475,2.392,0.854,2.803,1.429
245,1.021,4.000,0.802,1.472,1.089,1.352,1.266
246,1.106,6.713,0.309,2.858,1.004,2.845,1.694
247,1.001,4.157,0.728,1.715,0.801,2.141,1.172
248,0.472,2.593,0.883,1.004,0.669,1.500,0.819
249,0.188,1.550,0.985,0.566,0.460,1.231,0.510
250,0.211,1.631,0.998,0.600,0.460,1.305,0.525
251,0.654,3.072,0.871,1.132,0.805,1.407,0.954
252,1.912,6.018,0.664,2.597,1.054,2.463,1.655
253,4.168,11.748,0.380,4.500,1.540,2.922,2.632
254,3.402,13.771,0.225,4.817,1.968,2.447,3.079
255,4.697,13.482,0.325,3.607,2.683,1.344,3.111
256,1.440,4.771,0.795,1.871,1.034,1.809,1.391
257,0.492,2.559,0.944,0.927,0.747,1.240,0.832
258,0.443,2.450,0.927,0.909,0.724,1.255,0.811
259,0.964,3.919,0.789,1.494,0.868,1.722,1.139
260,0.291,2.369,0.651,0.992,0.402,2.466,0.632
261,0.218,1.713,0.934,0.694,0.460,1.510,0.565
262,1.734,6.259,0.556,2.699,0.966,2.795,1.614
263,0.499,3.005,0.694,1.238,0.631,1.961,0.884
264,0.386,2.282,0.933,0.767,0.725,1.058,0.745
265,0.165,1.699,0.719,0.747,0.327,2.286,0.494
266,0.258,2.010,0.801,0.849,0.460,1.846,0.625
267,0.578,3.479,0.600,1.285,0.642,2.000,0.909
268,0.746,3.722,0.677,1.547,0.693,2.234,1.035
269,0.089,1.090,0.943,0.438,0.325,1.346,0.377
270,5.460,14.954,0.307,6.435,1.479,4.350,3.085
271,1.367,4.339,0.913,1.509,1.259,1.198,1.378
272,4.433,14.253,0.274,4.817,2.611,1.845,3.547
273,0.538,2.837,0.841,0.943,0.838,1.125,0.889
274,0.565,2.741,0.944,0.977,0.829,1.179,0.900
275,1.123,3.966,0.897,1.454,1.092,1.331,1.260
276,3.736,12.656,0.293,5.072,1.535,3.305,2.790
277,0.776,3.397,0.845,1.389,0.805,1.726,1.057
278,0.555,2.761,0.915,0.977,0.747,1.308,0.854
279,0.175,1.550,0.916,0.592,0.454,1.302,0.518
280,0.238,1.746,0.980,0.643,0.517,1.242,0.577
281,0.816,3.459,0.857,1.238,0.972,1.273,1.097
282,1.245,4.406,0.806,1.745,1.079,1.617,1.373
283,1.126,3.933,0.915,1.465,1.097,1.335,1.268
284,0.238,1.713,1.000,0.619,0.517,1.197,0.566
285,0.244,1.760,0.991,0.670,0.528,1.269,0.595
286,0.793,3.364,0.880,1.234,0.975,1.265,1.097
287,0.225,1.699,0.978,0.622,0.517,1.202,0.567
288,0.353,2.186,0.929,0.854,0.575,1.487,0.701
289,1.044,4.305,0.708,1.840,0.813,2.264,1.223
290,0.291,2.172,0.774,0.900,0.517,1.739,0.682
291,0.667,3.005,0.929,1.036,0.920,1.127,0.976
292,0.211,1.631,0.998,0.592,0.517,1.144,0.553
293,1.282,7.092,0.320,2.998,0.854,3.510,1.600
294,0.651,3.100,0.851,1.074,0.920,1.168,0.994
295,1.665,6.910,0.438,2.886,0.810,3.565,1.529
296,1.318,4.622,0.775,1.857,1.079,1.720,1.416
297,0.446,2.430,0.949,0.854,0.739,1.156,0.794
298,2.233,6.937,0.583,2.440,1.731,1.409,2.055
299,1.777,7.361,0.412,3.123,1.013,3.084,1.778
300,3.333,9.542,0.460,3.396,1.542,2.202,2.289
301,0.344,2.119,0.961,0.727,0.690,1.054,0.708
302,1.103,5.068,0.540,2.077,0.744,2.792,1.243
303,0.360,2.363,0.810,0.982,0.540,1.820,0.728
304,1.902,10.682,0.210,4.126,1.522,2.710,2.506
305,0.225,1.760,0.911,0.702,0.488,1.439,0.585
306,1.727,5.278,0.779,2.032,1.149,1.768,1.528
307,0.793,3.661,0.743,1.509,0.702,2.148,1.029
308,0.182,1.794,0.709,0.798,0.367,2.178,0.541
309,4.284,19.105,0.147,6.928,2.015,3.438,3.736
310,2.728,9.401,0.388,3.842,1.383,2.778,2.305
311,0.225,1.746,0.926,0.694,0.460,1.510,0.565
312,0.839,3.804,0.729,1.522,0.805,1.891,1.106
313,3.676,12.398,0.301,3.811,2.171,1.756,2.876
314,2.401,7.552,0.529,3.179,1.157,2.748,1.918
315,2.665,10.713,0.292,3.136,1.981,1.583,2.493
316,2.111,7.762,0.440,3.064,1.088,2.816,1.826
317,1.232,5.001,0.619,2.126,0.831,2.558,1.330
318,0.076,1.043,0.878,0.418,0.287,1.456,0.347
319,3.257,22.121,0.084,6.022,1.530,3.936,3.036
320,4.257,17.252,0.180,6.564,2.236,2.935,3.831
321,1.533,6.063,0.524,2.527,0.892,2.833,1.501
322,3.111,13.724,0.208,6.040,1.337,4.519,2.841
323,0.862,3.459,0.906,1.185,1.034,1.145,1.107
324,0.571,3.187,0.707,1.285,0.599,2.144,0.878
325,52.002,78.541,0.106,15.768,6.454,2.443,10.088
326,1.856,5.516,0.767,2.015,1.419,1.420,1.691
327,1.087,4.729,0.611,1.999,0.784,2.549,1.252
328,1.265,4.656,0.733,1.785,1.091,1.636,1.396
329,1.982,6.727,0.550,2.830,1.249,2.266,1.880
330,0.595,2.842,0.925,1.090,0.690,1.581,0.867
331,1.004,4.249,0.699,1.618,0.805,2.011,1.141
332,1.860,9.698,0.248,4.058,1.022,3.970,2.036
333,1.846,6.077,0.628,2.431,1.264,1.923,1.753
334,5.159,14.626,0.303,4.948,2.004,2.469,3.149
335,0.704,3.120,0.908,1.104,0.920,1.201,1.008
336,2.725,11.153,0.275,4.554,1.405,3.241,2.530
337,0.446,2.727,0.753,1.172,0.517,2.266,0.779
338,0.159,1.469,0.924,0.545,0.402,1.355,0.468
339,1.103,4.547,0.671,1.910,0.862,2.216,1.283
340,0.135,1.516,0.740,0.622,0.359,1.731,0.472
341,0.624,3.249,0.743,1.389,0.668,2.078,0.963
342,3.835,12.552,0.306,4.734,1.755,2.697,2.883
343,4.069,10.188,0.493,3.456,2.059,1.678,2.668
344,3.277,10.862,0.349,3.487,2.311,1.509,2.838
345,1.437,6.483,0.430,2.781,0.826,3.367,1.515
346,0.641,3.100,0.838,1.238,0.771,1.606,0.977
347,0.271,1.942,0.902,0.720,0.517,1.392,0.610
348,0.796,3.736,0.717,1.342,0.900,1.491,1.099
349,0.879,3.627,0.839,1.390,0.977,1.423,1.165
350,0.419,2.335,0.967,0.854,0.632,1.351,0.735
351,1.846,11.066,0.189,3.657,1.896,1.929,2.633
352,0.512,2.741,0.856,1.105,0.694,1.593,0.876
353,0.086,1.043,0.993,0.414,0.325,1.275,0.367
354,0.235,2.517,0.465,1.080,0.444,2.430,0.693
355,0.522,2.646,0.937,0.977,0.747,1.308,0.854
356,0.178,2.052,0.532,0.943,0.284,3.314,0.518
357,0.479,2.598,0.891,0.909,0.747,1.216,0.824
358,0.571,3.005,0.795,1.172,0.685,1.710,0.896
359,1.136,6.341,0.355,2.414,1.214,1.989,1.712
360,2.880,14.895,0.163,4.358,1.907,2.285,2.883
361,0.740,4.034,0.571,1.626,0.799,2.034,1.140
362,0.439,2.497,0.885,0.951,0.675,1.410,0.801
363,0.168,1.435,1.000,0.542,0.460,1.179,0.499
364,1.437,4.832,0.773,1.697,1.207,1.406,1.431
365,1.073,4.670,0.619,1.465,1.297,1.130,1.379
366,0.261,1.828,0.982,0.670,0.575,1.166,0.621
367,0.631,3.215,0.767,1.229,0.800,1.536,0.991
368,0.509,2.626,0.927,0.957,0.758,1.262,0.851
369,0.116,1.273,0.897,0.491,0.345,1.424,0.411
370,0.079,0.961,1.000,0.386,0.287,1.342,0.333
371,2.689,8.162,0.507,3.015,1.661,1.815,2.238
372,0.429,2.497,0.865,0.957,0.668,1.431,0.799
373,0.915,5.766,0.346,2.092,1.104,1.895,1.520
374,0.274,1.970,0.887,0.771,0.528,1.460,0.638
375,0.694,4.942,0.357,2.200,0.730,3.012,1.268
376,0.433,2.430,0.921,0.892,0.690,1.294,0.784
377,0.895,3.966,0.715,1.646,0.874,1.884,1.199
378,0.700,3.364,0.778,1.391,0.717,1.940,0.999
379,0.182,1.516,0.993,0.622,0.446,1.394,0.527
380,0.248,1.828,0.932,0.736,0.488,1.509,0.599
381,0.274,1.990,0.870,0.749,0.540,1.388,0.636
382,0.126,1.334,0.886,0.491,0.406,1.208,0.447
383,0.763,3.607,0.737,1.390,0.805,1.728,1.058
384,0.142,1.387,0.927,0.575,0.402,1.429,0.481
385,0.357,3.282,0.416,1.366,0.516,2.649,0.839
386,0.661,3.086,0.872,1.183,0.795,1.489,0.970
387,1.358,6.200,0.444,2.752,0.715,3.847,1.403
388,0.416,2.436,0.881,0.854,0.690,1.239,0.768
389,0.188,1.584,0.943,0.575,0.460,1.250,0.514
390,0.502,3.512,0.511,1.512,0.493,3.066,0.863
391,0.231,2.010,0.719,0.823,0.454,1.811,0.611
392,0.429,2.965,0.614,1.323,0.454,2.912,0.775
393,0.086,1.076,0.932,0.414,0.335,1.239,0.372
