level,Radio_with_normalized_depth_%
0,32.0459
1,34.7599
2,34.7599
3,33.4029
4,33.5073
5,33.8205
6,33.2985
7,33.1942
8,34.2380
9,34.2380
10,35.1775
11,36.5344
12,35.2818
13,35.3862
14,35.6994
15,35.4906
16,34.9687
17,35.3862
18,34.6555
19,34.7599
20,35.5950
21,34.6555
22,34.1336
23,33.0898
24,33.1942
25,31.5240
26,30.7933
27,31.9415
28,30.0626
29,29.7495
30,29.7495
31,30.3758
32,31.3152
33,31.5240
34,31.1065
35,32.8810
36,33.8205
37,33.1942
38,33.2985
39,33.7161
40,33.8205
41,33.8205
42,34.3424
43,34.0292
44,33.2985
45,33.2985
46,33.9248
47,34.0292
48,33.5073
49,34.1336
50,34.0292
51,33.0898
52,33.0898
53,33.2985
54,33.9248
55,33.8205
56,33.4029
57,34.5511
58,35.1775
59,34.9687
60,34.5511
61,34.8643
62,34.6555
63,34.3424
64,33.9248
65,33.1942
66,33.4029
67,31.5240
68,31.0021
69,30.5846
70,31.0021
71,30.7933
72,31.1065
73,32.5678
74,31.7328
75,31.9415
76,32.2547
77,32.1503
78,33.5073
79,32.6722
80,32.8810
81,33.8205
82,31.8372
83,32.1503
84,32.3591
85,32.1503
86,32.8810
87,32.4635
88,32.8810
89,32.7766
90,32.1503
91,31.5240
92,31.5240
93,30.6889
94,30.1670
95,29.8539
96,29.2276
97,29.3319
98,28.4969
99,29.1232
100,28.3925
101,28.8100
102,29.3319
103,28.2881
104,28.9144
105,30.2714
106,31.2109
107,31.7328
108,32.1503
109,34.0292
110,34.6555
111,35.2818
112,36.0125
113,37.0564
114,37.0564
115,35.9081
116,37.2651
117,37.7871
118,37.1608
119,37.1608
120,36.4301
121,35.3862
122,34.7599
123,34.7599
124,33.7161
125,33.6117
126,32.8810
127,32.8810
128,32.4635
129,31.2109
130,33.8205
131,33.2985
132,34.8643
133,35.4906
134,36.1169
135,38.1002
136,38.9353
137,38.6221
138,38.8309
139,39.2484
140,39.6660
141,39.8747
142,40.3967
143,41.2317
144,42.1712
145,42.0668
146,41.5449
147,41.9624
148,41.0230
149,40.5010
150,39.3528
151,39.7704
152,39.4572
153,39.2484
154,39.2484
155,37.5783
156,36.8476
157,36.7432
158,34.9687
159,34.6555
160,33.8205
161,34.7599
162,35.4906
163,34.2380
164,34.5511
165,33.9248
166,34.3424
167,32.8810
168,33.4029
169,34.1336
170,32.6722
171,34.1336
172,34.4468
173,34.2380
174,34.4468
175,34.4468
176,34.7599
177,35.3862
178,35.2818
179,35.5950
180,35.8038
181,36.3257
182,36.2213
183,36.3257
184,36.2213
185,36.7432
186,36.1169
187,36.3257
188,36.5344
189,36.5344
190,35.5950
191,37.0564
192,37.3695
193,36.3257
194,36.1169
195,35.6994
196,36.3257
197,36.7432
198,37.0564
199,38.9353
200,37.2651
201,37.5783
202,38.1002
203,37.4739
204,36.1169
205,35.8038
206,35.3862
207,35.1775
208,34.1336
209,35.4906
210,36.1169
211,36.4301
212,36.9520
213,36.9520
214,35.8038
215,35.1775
216,34.2380
217,34.5511
218,34.5511
219,34.5511
220,34.5511
221,33.6117
222,34.0292
223,35.0731
224,35.1775
225,34.9687
226,35.0731
227,35.4906
228,36.5344
229,36.8476
230,35.6994
231,35.5950
232,36.2213
233,36.2213
234,36.9520
235,37.6827
236,38.4134
237,38.9353
238,39.2484
239,38.8309
240,40.1879
241,41.0230
242,40.5010
243,41.2317
244,41.2317
245,41.5449
246,40.9186
247,39.6660
248,39.4572
249,39.0397
250,38.4134
251,38.7265
252,39.2484
253,39.7704
254,40.6054
255,41.1273
256,41.2317
257,41.8580
258,43.0063
259,43.1106
260,43.8413
261,43.9457
262,42.9019
263,43.8413
264,44.5720
265,44.2589
266,46.3466
267,46.0334
268,46.3466
269,47.3904
270,46.9729
271,45.9290
272,46.4509
273,45.7202
274,45.0939
275,45.0939
276,44.9896
277,44.0501
278,43.3194
279,43.3194
280,42.1712
281,39.8747
282,39.8747
283,39.2484
284,39.1441
285,37.4739
286,36.6388
287,36.7432
288,35.5950
289,34.4468
290,33.7161
291,33.8205
292,33.4029
293,33.7161
294,33.4029
295,33.6117
296,33.6117
297,33.7161
298,34.7599
299,34.7599
300,34.4468
301,35.3862
302,37.1608
303,36.9520
304,37.5783
305,38.8309
306,39.5616
307,40.0835
308,39.3528
309,39.6660
310,41.1273
311,42.1712
312,42.0668
313,40.9186
314,41.8580
315,41.5449
316,42.4843
317,43.0063
318,43.7370
319,42.7975
320,42.7975
321,43.8413
322,43.9457
323,43.9457
324,42.6931
325,41.8580
326,41.5449
327,40.6054
328,40.3967
329,40.0835
330,39.8747
331,38.5177
332,37.4739
333,37.8914
334,37.2651
335,37.7871
336,37.1608
337,36.7432
338,35.4906
339,35.2818
340,34.3424
341,34.4468
342,34.4468
343,34.1336
344,32.7766
345,33.2985
346,33.4029
347,33.8205
348,34.6555
349,34.2380
350,33.1942
351,33.7161
352,34.4468
353,34.3424
354,33.1942
355,33.8205
356,35.3862
357,36.3257
358,37.5783
359,37.5783
360,37.5783
361,38.2046
362,37.8914
363,37.8914
364,38.4134
365,37.6827
366,37.6827
367,38.3090
368,39.5616
369,39.6660
370,39.4572
371,39.7704
372,39.3528
373,38.9353
374,37.0564
375,36.3257
376,35.8038
377,36.0125
378,36.2213
379,34.8643
380,34.9687
381,35.2818
382,34.6555
383,35.3862
384,35.3862
385,35.4906
386,35.3862
387,36.7432
388,37.1608
389,37.0564
390,37.4739
391,37.6827
392,37.8914
393,37.4739
394,38.2046
395,37.1608
396,37.0564
397,37.7871
398,38.2046
399,37.3695
400,36.6388
401,37.1608
402,36.9520
403,37.9958
404,37.3695
405,37.9958
406,38.6221
407,38.3090
408,38.9353
409,38.9353
410,37.7871
411,37.8914
412,37.6827
413,37.5783
414,38.3090
415,37.3695
416,36.7432
417,35.8038
418,35.8038
419,36.0125
420,36.3257
421,36.3257
422,35.2818
423,35.6994
424,36.4301
425,37.0564
426,36.9520
427,37.1608
428,37.2651
429,37.4739
430,37.9958
431,39.1441
432,38.9353
433,40.1879
434,39.8747
435,39.8747
436,40.3967
437,41.1273
438,41.3361
439,41.4405
440,41.4405
441,41.6493
442,41.7537
443,41.4405
