 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
74,0.220,1.711,0.945,0.682,0.415,1.641,0.532
75,7.217,31.524,0.091,8.541,2.645,3.229,4.753
76,0.431,2.869,0.658,1.209,0.547,2.209,0.813
77,0.311,2.086,0.899,0.867,0.484,1.790,0.648
78,0.144,1.394,0.929,0.571,0.346,1.649,0.444
79,0.321,2.103,0.912,0.867,0.554,1.566,0.693
80,0.575,3.554,0.572,1.306,0.881,1.481,1.073
81,2.069,10.318,0.244,3.159,1.985,1.592,2.504
82,2.754,10.767,0.299,3.807,1.493,2.550,2.384
83,0.436,2.592,0.815,1.152,0.587,1.961,0.822
84,0.431,2.356,0.976,0.902,0.685,1.317,0.786
85,0.211,2.062,0.623,0.886,0.411,2.158,0.603
86,0.335,2.282,0.809,0.867,0.554,1.566,0.693
87,0.656,4.108,0.489,1.555,0.866,1.795,1.161
88,0.465,2.812,0.738,0.991,0.692,1.432,0.828
89,1.303,6.733,0.361,2.766,0.907,3.049,1.584
90,0.498,3.260,0.589,1.401,0.630,2.225,0.939
91,0.383,2.315,0.898,0.928,0.619,1.500,0.758
92,0.144,1.394,0.929,0.527,0.415,1.269,0.468
93,0.153,1.394,0.991,0.591,0.346,1.709,0.452
94,0.455,3.251,0.541,1.427,0.438,3.259,0.790
95,0.192,1.532,1.000,0.619,0.415,1.491,0.507
96,0.192,1.532,1.000,0.619,0.415,1.491,0.507
97,0.642,4.115,0.476,1.684,0.623,2.703,1.024
98,3.448,14.693,0.201,4.336,1.842,2.354,2.826
99,0.364,2.258,0.897,0.900,0.619,1.453,0.746
100,0.723,4.027,0.561,1.580,0.818,1.931,1.137
101,0.771,5.215,0.356,2.232,0.623,3.583,1.179
102,0.158,1.671,0.711,0.745,0.340,2.189,0.504
103,0.699,3.618,0.671,1.287,0.979,1.315,1.123
104,0.101,1.100,1.000,0.464,0.277,1.677,0.358
105,0.134,1.256,1.000,0.464,0.415,1.118,0.439
106,0.335,2.120,0.938,0.810,0.623,1.301,0.710
107,0.268,1.826,1.000,0.657,0.554,1.186,0.603
108,0.752,4.995,0.379,2.101,0.705,2.982,1.217
109,0.915,4.719,0.516,1.709,0.861,1.986,1.213
110,0.129,1.296,0.967,0.558,0.346,1.612,0.439
111,0.134,1.313,0.978,0.527,0.391,1.346,0.454
112,0.225,1.671,1.000,0.653,0.484,1.348,0.562
113,0.292,1.924,0.992,0.713,0.587,1.213,0.647
114,0.307,2.494,0.619,0.928,0.619,1.500,0.758
115,0.105,1.158,0.988,0.499,0.343,1.457,0.413
116,0.670,3.325,0.762,1.135,0.900,1.262,1.011
117,0.666,4.482,0.416,1.923,0.611,3.149,1.084
118,4.641,23.452,0.106,4.642,3.098,1.499,3.792
119,0.321,2.160,0.864,0.807,0.635,1.272,0.716
120,0.378,2.984,0.534,1.094,0.721,1.518,0.888
121,0.417,2.754,0.690,1.248,0.481,2.595,0.774
122,1.025,6.943,0.267,2.414,1.152,2.095,1.668
123,1.566,9.805,0.205,2.911,1.176,2.474,1.850
124,0.196,1.890,0.691,0.856,0.277,3.092,0.487
125,2.471,10.879,0.262,4.438,1.386,3.203,2.480
126,0.670,4.043,0.515,1.709,0.700,2.441,1.094
127,0.273,1.907,0.943,0.745,0.484,1.539,0.601
128,0.239,1.769,0.962,0.682,0.484,1.407,0.575
129,0.211,1.671,0.949,0.682,0.415,1.641,0.532
130,0.192,1.549,1.000,0.653,0.433,1.507,0.532
131,1.810,9.153,0.272,2.768,1.832,1.511,2.252
132,0.943,5.289,0.424,2.035,0.746,2.727,1.233
133,0.254,2.005,0.794,0.774,0.516,1.500,0.632
134,0.402,3.122,0.519,1.322,0.501,2.638,0.814
135,0.546,2.869,0.834,1.074,0.734,1.464,0.888
136,0.378,2.201,0.982,0.836,0.623,1.343,0.722
137,1.442,9.120,0.218,3.055,1.308,2.335,1.999
138,1.116,5.060,0.548,2.026,0.965,2.099,1.398
139,0.163,1.434,0.994,0.591,0.346,1.709,0.452
140,2.016,9.501,0.281,2.853,2.053,1.390,2.420
141,0.570,3.301,0.657,1.460,0.640,2.281,0.967
142,0.187,1.802,0.723,0.789,0.343,2.304,0.520
143,0.302,2.616,0.554,1.127,0.409,2.756,0.679
144,0.594,3.699,0.545,1.598,0.596,2.680,0.976
145,0.110,1.256,0.878,0.527,0.319,1.653,0.410
146,3.812,21.747,0.101,7.144,1.962,3.641,3.744
147,0.666,3.676,0.619,1.329,0.947,1.404,1.122
148,0.220,1.883,0.781,0.789,0.429,1.839,0.582
149,1.983,10.858,0.211,4.121,1.411,2.921,2.411
150,0.460,3.088,0.606,1.331,0.484,2.748,0.803
151,0.182,1.549,0.953,0.591,0.480,1.232,0.533
152,0.886,5.248,0.404,1.983,0.846,2.343,1.295
153,0.115,1.158,1.000,0.464,0.346,1.342,0.401
154,0.536,3.976,0.426,1.779,0.448,3.973,0.893
155,0.115,1.337,0.809,0.571,0.277,2.062,0.397
156,0.168,1.573,0.851,0.657,0.346,1.897,0.477
157,0.239,1.785,0.944,0.713,0.503,1.416,0.599
158,0.139,1.613,0.670,0.723,0.277,2.610,0.447
159,0.153,1.353,1.000,0.527,0.415,1.269,0.468
160,0.115,1.158,1.000,0.464,0.346,1.342,0.401
161,0.101,1.060,1.000,0.404,0.346,1.166,0.374
162,1.087,7.530,0.241,2.431,0.985,2.469,1.547
163,0.292,2.535,0.571,1.008,0.484,2.080,0.699
164,0.321,2.126,0.892,0.867,0.484,1.790,0.648
165,0.321,2.869,0.490,1.081,0.585,1.846,0.796
166,0.244,1.866,0.881,0.749,0.495,1.512,0.609
167,0.330,3.024,0.454,1.183,0.487,2.430,0.759
168,0.187,1.492,1.000,0.558,0.484,1.152,0.520
169,0.359,2.298,0.854,0.902,0.614,1.469,0.744
170,0.220,1.890,0.775,0.810,0.346,2.341,0.529
171,1.030,8.854,0.165,3.253,0.761,4.274,1.574
172,0.163,1.394,1.000,0.558,0.415,1.344,0.481
173,7.452,37.630,0.066,11.973,2.125,5.635,5.044
174,0.201,1.711,0.863,0.749,0.415,1.803,0.558
175,0.168,1.590,0.834,0.653,0.433,1.507,0.532
176,0.206,1.590,1.000,0.591,0.484,1.221,0.535
177,0.220,2.869,0.336,1.185,0.456,2.595,0.735
178,2.974,14.983,0.166,5.771,1.528,3.777,2.969
179,3.238,14.645,0.190,3.375,2.140,1.577,2.687
180,0.115,1.158,1.000,0.464,0.346,1.342,0.401
181,0.690,4.108,0.514,1.674,0.825,2.028,1.175
182,0.378,4.050,0.290,1.712,0.477,3.587,0.904
183,0.465,3.260,0.549,1.056,0.867,1.219,0.957
184,0.182,1.907,0.629,0.774,0.415,1.863,0.567
185,0.182,1.492,1.000,0.591,0.415,1.424,0.495
186,0.479,4.043,0.368,1.344,0.729,1.842,0.990
187,1.125,7.041,0.285,2.731,0.857,3.186,1.530
188,0.929,5.272,0.420,2.132,0.845,2.523,1.342
189,0.292,2.184,0.770,0.964,0.415,2.321,0.633
190,0.105,1.117,1.000,0.438,0.346,1.265,0.389
191,6.384,24.316,0.136,7.784,2.921,2.665,4.768
192,2.423,12.158,0.206,4.031,1.486,2.712,2.448
193,0.268,2.754,0.444,1.209,0.410,2.945,0.704
194,0.230,2.045,0.690,0.856,0.415,2.062,0.596
195,0.350,2.396,0.765,0.998,0.537,1.857,0.732
196,0.915,4.310,0.619,1.817,0.692,2.625,1.121
197,0.153,1.492,0.865,0.571,0.415,1.374,0.487
198,4.511,18.723,0.162,6.169,1.926,3.202,3.447
199,0.603,3.439,0.641,1.400,0.632,2.214,0.941
200,0.977,5.647,0.385,1.675,1.257,1.333,1.451
201,0.206,1.630,0.974,0.682,0.415,1.641,0.532
202,0.206,1.826,0.776,0.789,0.440,1.792,0.589
203,0.211,1.769,0.847,0.706,0.415,1.700,0.541
204,0.187,1.509,1.000,0.619,0.440,1.405,0.522
205,0.517,4.449,0.328,1.889,0.504,3.752,0.975
206,0.139,1.353,0.953,0.558,0.384,1.453,0.463
207,0.364,2.322,0.848,0.964,0.484,1.990,0.683
208,0.508,3.601,0.492,1.344,0.734,1.831,0.993
209,0.738,4.384,0.482,1.363,1.160,1.175,1.257
210,0.742,5.272,0.336,1.843,0.960,1.920,1.330
211,1.001,5.890,0.363,2.362,0.796,2.967,1.371
212,0.383,2.771,0.627,1.127,0.484,2.326,0.739
213,0.757,4.931,0.391,1.786,0.768,2.326,1.171
214,0.996,6.609,0.287,2.824,0.668,4.224,1.374
215,0.508,3.007,0.705,1.209,0.617,1.959,0.863
216,0.412,2.592,0.770,0.941,0.737,1.277,0.833
217,0.129,1.451,0.772,0.685,0.294,2.333,0.448
218,0.326,2.096,0.932,0.836,0.538,1.553,0.671
219,0.182,1.671,0.819,0.657,0.415,1.581,0.522
220,0.220,1.924,0.748,0.845,0.402,2.100,0.583
221,1.609,8.327,0.292,2.162,1.730,1.250,1.934
222,0.101,1.060,1.000,0.404,0.346,1.166,0.374
223,0.287,1.907,0.993,0.745,0.484,1.539,0.601
224,0.192,1.532,1.000,0.619,0.415,1.491,0.507
225,0.398,2.771,0.651,1.056,0.691,1.529,0.854
226,0.484,2.649,0.866,1.056,0.620,1.703,0.809
227,1.887,12.067,0.163,4.146,1.238,3.349,2.266
228,0.259,1.964,0.842,0.774,0.543,1.425,0.648
229,0.278,2.666,0.491,1.191,0.388,3.072,0.679
230,5.766,19.134,0.198,6.420,2.256,2.846,3.805
231,0.187,1.549,0.978,0.591,0.484,1.221,0.535
232,0.187,1.590,0.929,0.653,0.440,1.482,0.536
233,0.120,1.475,0.692,0.657,0.277,2.372,0.426
234,0.201,1.688,0.888,0.657,0.484,1.355,0.564
235,0.579,3.578,0.569,1.555,0.588,2.645,0.956
236,0.139,1.434,0.848,0.591,0.346,1.709,0.452
237,0.239,1.711,1.000,0.653,0.484,1.348,0.562
238,0.809,4.752,0.450,1.491,1.123,1.328,1.294
239,0.168,1.434,1.000,0.558,0.415,1.344,0.481
240,0.120,1.411,0.756,0.595,0.343,1.738,0.452
241,0.354,2.511,0.706,1.094,0.489,2.236,0.732
242,0.182,1.492,1.000,0.558,0.484,1.152,0.520
243,0.781,3.912,0.641,1.331,1.077,1.236,1.197
244,0.168,1.630,0.793,0.657,0.369,1.778,0.492
245,0.297,2.356,0.672,0.961,0.538,1.788,0.719
246,3.079,14.619,0.181,5.607,1.489,3.766,2.890
247,0.115,1.174,1.000,0.438,0.391,1.118,0.414
248,0.292,2.437,0.618,0.984,0.563,1.747,0.744
249,0.201,1.630,0.951,0.657,0.415,1.581,0.522
250,0.125,1.475,0.719,0.638,0.277,2.305,0.420
251,0.508,4.540,0.310,1.832,0.627,2.924,1.072
252,0.182,1.532,0.974,0.591,0.415,1.424,0.495
253,0.426,3.237,0.511,1.226,0.623,1.969,0.874
254,1.825,10.554,0.206,3.537,1.413,2.502,2.236
255,0.129,1.256,1.000,0.504,0.346,1.456,0.418
256,1.331,6.413,0.407,2.447,1.035,2.365,1.591
257,0.407,3.024,0.559,1.118,0.729,1.534,0.903
258,0.225,1.809,0.864,0.749,0.481,1.555,0.600
259,0.465,3.007,0.645,1.152,0.720,1.600,0.910
260,0.905,6.521,0.268,1.751,1.289,1.358,1.502
261,0.110,1.239,0.902,0.504,0.277,1.820,0.373
262,0.316,2.062,0.934,0.723,0.623,1.160,0.671
263,0.407,3.048,0.551,1.270,0.626,2.031,0.892
264,0.053,1.580,0.265,0.764,0.069,11.045,0.230
265,1.949,8.246,0.360,2.229,1.577,1.413,1.875
266,0.886,4.131,0.652,1.774,0.785,2.260,1.180
267,0.220,2.022,0.677,0.836,0.433,1.930,0.602
268,2.347,8.036,0.457,2.606,1.780,1.464,2.154
269,0.728,4.401,0.472,1.331,1.038,1.282,1.176
270,0.110,1.158,1.000,0.464,0.346,1.342,0.401
271,2.270,9.039,0.349,2.438,1.961,1.243,2.186
272,0.125,1.377,0.825,0.619,0.277,2.236,0.414
273,0.742,4.010,0.580,1.486,0.862,1.724,1.132
274,0.177,1.671,0.798,0.723,0.346,2.088,0.500
275,0.206,2.160,0.555,0.749,0.541,1.384,0.636
276,0.321,2.559,0.616,1.127,0.382,2.948,0.656
277,0.460,3.301,0.530,1.427,0.587,2.430,0.915
278,1.068,6.315,0.337,1.719,1.210,1.420,1.442
279,0.374,2.852,0.577,1.272,0.489,2.604,0.788
280,0.196,1.630,0.928,0.638,0.415,1.537,0.515
281,3.214,17.700,0.129,4.374,2.175,2.010,3.085
282,0.340,2.298,0.809,0.923,0.554,1.668,0.715
283,0.163,1.964,0.530,0.713,0.415,1.716,0.544
284,0.211,1.728,0.887,0.653,0.484,1.348,0.562
285,0.168,1.451,1.000,0.527,0.464,1.135,0.495
286,4.459,24.748,0.091,6.420,2.932,2.189,4.339
287,0.843,6.339,0.264,2.267,0.940,2.413,1.459
288,2.419,11.800,0.218,3.493,1.798,1.943,2.506
289,0.920,5.532,0.378,2.369,0.633,3.744,1.224
290,0.302,1.924,1.000,0.723,0.554,1.305,0.632
291,0.848,5.151,0.402,1.880,0.965,1.948,1.347
292,0.216,1.826,0.812,0.723,0.481,1.501,0.590
293,0.589,4.108,0.439,1.455,0.693,2.099,1.004
294,0.972,4.101,0.727,1.427,1.125,1.268,1.267
295,0.278,1.941,0.927,0.774,0.538,1.437,0.645
296,0.172,1.728,0.726,0.723,0.394,1.836,0.533
297,0.421,2.396,0.922,0.964,0.623,1.548,0.775
298,1.221,8.725,0.202,3.801,0.676,5.624,1.603
299,0.867,5.934,0.309,1.768,1.300,1.360,1.516
300,0.168,1.434,1.000,0.558,0.415,1.344,0.481
301,0.206,1.630,0.974,0.653,0.481,1.356,0.561
302,0.402,3.186,0.498,1.322,0.484,2.729,0.800
303,0.196,1.532,1.000,0.558,0.484,1.152,0.520
304,1.063,7.072,0.267,3.108,0.728,4.268,1.504
305,0.484,3.203,0.592,1.270,0.685,1.854,0.933
306,2.442,11.368,0.238,3.567,1.700,2.099,2.462
307,0.551,3.382,0.605,1.455,0.585,2.487,0.923
308,0.354,2.511,0.706,0.941,0.558,1.687,0.725
309,0.512,2.690,0.890,0.991,0.825,1.201,0.904
310,0.345,2.795,0.555,0.941,0.755,1.246,0.843
311,1.054,6.542,0.309,2.633,0.891,2.956,1.532
312,4.914,25.524,0.095,6.173,2.656,2.324,4.049
313,0.254,1.826,0.957,0.745,0.484,1.539,0.601
314,1.044,4.921,0.542,2.188,0.755,2.897,1.286
315,3.008,15.867,0.150,4.014,2.721,1.475,3.305
316,0.139,1.296,1.000,0.527,0.346,1.523,0.427
317,0.383,2.258,0.944,0.810,0.681,1.190,0.743
318,0.302,2.322,0.703,1.008,0.415,2.427,0.647
319,0.603,4.597,0.359,1.736,0.987,1.759,1.309
320,0.139,1.296,1.000,0.499,0.415,1.202,0.455
321,0.139,1.353,0.953,0.527,0.391,1.346,0.454
322,0.795,4.418,0.512,1.857,0.722,2.572,1.158
323,0.963,5.566,0.390,2.155,0.830,2.595,1.338
324,0.153,1.353,1.000,0.527,0.415,1.269,0.468
325,0.785,3.554,0.781,1.471,0.734,2.004,1.039
326,0.369,2.437,0.780,1.029,0.547,1.880,0.750
327,0.805,4.864,0.427,2.149,0.610,3.523,1.145
328,0.579,4.027,0.449,1.427,0.812,1.756,1.077
329,0.187,1.590,0.929,0.682,0.415,1.641,0.532
330,0.469,2.869,0.717,1.226,0.597,2.054,0.856
331,0.134,1.353,0.920,0.527,0.391,1.346,0.454
332,1.193,7.325,0.279,2.254,1.013,2.226,1.511
333,0.158,1.613,0.763,0.713,0.346,2.059,0.497
334,0.637,3.163,0.800,1.287,0.734,1.754,0.972
335,5.215,25.163,0.104,6.412,2.497,2.568,4.001
336,1.121,5.566,0.455,1.983,0.967,2.050,1.385
337,0.254,1.924,0.862,0.807,0.461,1.752,0.610
338,1.264,7.480,0.284,3.156,0.919,3.434,1.703
339,0.144,1.313,1.000,0.527,0.415,1.269,0.468
340,0.670,3.611,0.646,1.537,0.646,2.380,0.996
341,0.249,2.437,0.527,1.054,0.400,2.636,0.649
342,0.637,3.065,0.852,1.094,0.867,1.263,0.974
343,0.206,1.630,0.974,0.682,0.415,1.641,0.532
344,2.323,9.998,0.292,3.563,1.384,2.574,2.221
345,0.105,1.117,1.000,0.438,0.346,1.265,0.389
346,0.599,3.301,0.690,1.360,0.692,1.965,0.970
347,0.493,2.633,0.894,1.022,0.760,1.345,0.881
348,0.259,1.785,1.000,0.657,0.554,1.186,0.603
349,0.675,4.695,0.385,2.018,0.526,3.835,1.030
350,0.297,2.477,0.608,1.083,0.484,2.237,0.724
351,2.773,14.055,0.176,4.773,1.719,2.776,2.864
352,0.192,1.573,0.973,0.619,0.415,1.491,0.507
353,0.570,3.585,0.557,1.598,0.484,3.298,0.880
354,0.398,2.535,0.777,0.991,0.644,1.539,0.799
355,0.192,1.590,0.953,0.692,0.440,1.571,0.552
356,0.177,1.475,1.000,0.558,0.415,1.344,0.481
357,0.292,3.251,0.347,1.479,0.346,4.276,0.715
358,1.011,6.038,0.348,2.229,1.107,2.013,1.571
359,0.139,1.590,0.691,0.713,0.308,2.310,0.469
360,0.268,2.575,0.508,0.875,0.692,1.265,0.778
361,0.536,3.888,0.446,1.497,0.822,1.820,1.110
362,0.560,4.604,0.332,1.685,0.797,2.115,1.159
363,2.055,8.263,0.378,3.015,1.384,2.178,2.043
364,0.201,1.671,0.906,0.657,0.415,1.581,0.522
365,0.115,1.174,1.000,0.438,0.391,1.118,0.414
366,0.192,2.258,0.472,0.845,0.433,1.950,0.605
367,0.105,1.198,0.922,0.504,0.277,1.820,0.373
368,0.148,1.451,0.886,0.638,0.343,1.863,0.467
369,0.690,4.921,0.358,2.199,0.562,3.915,1.112
370,0.326,3.031,0.445,1.344,0.438,3.070,0.767
371,1.719,10.430,0.199,3.448,1.522,2.265,2.291
372,0.101,1.198,0.880,0.504,0.277,1.820,0.373
373,0.278,2.680,0.486,1.195,0.317,3.771,0.615
374,1.063,6.382,0.328,2.229,1.259,1.770,1.675
375,0.192,1.549,1.000,0.595,0.484,1.229,0.537
376,0.292,2.103,0.830,0.867,0.503,1.723,0.661
377,0.757,4.742,0.423,1.968,0.623,3.160,1.107
378,0.479,3.544,0.479,1.263,0.761,1.659,0.980
379,0.196,1.590,0.976,0.619,0.464,1.333,0.536
380,0.350,3.146,0.444,1.238,0.579,2.140,0.846
381,0.915,5.208,0.424,2.199,0.813,2.706,1.337
382,1.762,10.058,0.219,4.457,0.758,5.884,1.837
383,1.197,7.506,0.267,3.351,0.768,4.365,1.604
384,0.417,2.771,0.682,1.183,0.554,2.135,0.809
385,0.153,1.434,0.936,0.619,0.346,1.789,0.463
386,3.683,16.566,0.169,5.211,1.879,2.773,3.129
387,0.278,2.177,0.737,0.961,0.422,2.281,0.637
388,0.412,2.828,0.647,1.152,0.619,1.859,0.845
389,0.297,2.224,0.754,0.923,0.415,2.224,0.619
390,0.690,3.676,0.641,1.344,0.938,1.433,1.122
391,0.172,1.475,0.996,0.591,0.346,1.709,0.452
392,0.852,5.444,0.361,2.045,0.935,2.186,1.383
393,0.469,3.885,0.391,1.805,0.346,5.215,0.790
394,0.934,4.840,0.501,1.685,0.940,1.794,1.258
395,1.082,6.210,0.353,1.949,0.966,2.018,1.372
396,0.125,1.256,0.993,0.527,0.346,1.523,0.427
397,1.513,9.583,0.207,2.973,1.269,2.342,1.942
398,0.359,2.217,0.918,0.856,0.623,1.374,0.730
399,0.129,1.296,0.967,0.558,0.346,1.612,0.439
400,0.584,3.561,0.579,1.427,0.692,2.062,0.994
401,0.115,1.198,1.000,0.499,0.346,1.442,0.416
402,0.493,4.263,0.341,1.751,0.676,2.588,1.088
403,0.297,2.363,0.668,1.059,0.346,3.059,0.605
404,0.182,1.964,0.593,0.789,0.415,1.900,0.572
405,0.192,2.062,0.566,0.845,0.440,1.918,0.610
406,0.627,4.671,0.361,1.983,0.594,3.337,1.085
407,0.843,5.313,0.375,2.105,0.927,2.270,1.397
408,0.211,2.437,0.446,1.038,0.471,2.206,0.699
409,0.350,2.697,0.604,1.195,0.415,2.877,0.704
410,1.470,8.310,0.268,3.641,0.692,5.261,1.587
411,0.278,2.511,0.554,1.179,0.376,3.132,0.666
412,0.115,1.256,0.916,0.504,0.346,1.456,0.418
413,0.896,5.971,0.316,2.501,0.692,3.614,1.316
414,0.120,1.158,1.000,0.464,0.346,1.342,0.401
415,0.512,2.828,0.805,1.176,0.635,1.852,0.864
416,1.212,5.451,0.512,2.354,0.887,2.655,1.445
417,0.244,2.241,0.611,0.964,0.405,2.380,0.625
418,0.249,2.298,0.592,0.928,0.472,1.967,0.662
419,0.412,3.267,0.485,1.445,0.455,3.175,0.811
420,1.116,7.743,0.234,2.944,0.985,2.990,1.703
421,2.074,12.103,0.178,3.700,1.901,1.946,2.652
422,0.172,1.434,1.000,0.558,0.415,1.344,0.481
423,1.140,6.045,0.392,2.644,0.732,3.610,1.392
424,1.647,10.318,0.194,2.803,1.792,1.564,2.241
425,0.666,3.618,0.639,1.460,0.810,1.802,1.088
426,0.498,3.024,0.684,1.272,0.700,1.817,0.944
427,0.158,1.509,0.873,0.653,0.343,1.906,0.473
428,0.819,6.339,0.256,2.868,0.438,6.553,1.120
429,0.316,2.511,0.630,0.998,0.538,1.854,0.733
430,0.661,4.327,0.444,1.839,0.586,3.135,1.038
431,0.977,5.931,0.349,2.538,0.569,4.459,1.202
432,0.158,1.394,1.000,0.527,0.415,1.269,0.468
433,0.805,4.401,0.522,1.817,0.798,2.278,1.204
434,0.982,4.050,0.752,1.455,1.176,1.237,1.308
435,0.163,1.434,0.994,0.591,0.346,1.709,0.452
436,2.064,12.101,0.177,3.108,2.120,1.466,2.567
437,1.078,6.633,0.308,2.803,0.757,3.700,1.457
438,0.134,1.256,1.000,0.464,0.415,1.118,0.439
439,0.139,1.475,0.802,0.657,0.277,2.372,0.426
440,0.311,2.241,0.779,0.900,0.501,1.797,0.671
441,0.101,1.060,1.000,0.404,0.346,1.166,0.374
442,0.283,2.926,0.415,1.270,0.441,2.881,0.749
443,0.268,1.826,1.000,0.682,0.554,1.231,0.614
444,0.852,6.008,0.297,1.847,0.997,1.853,1.357
445,1.207,5.694,0.468,2.606,0.692,3.766,1.343
446,0.417,2.396,0.912,0.964,0.623,1.548,0.775
447,0.125,1.394,0.805,0.619,0.340,1.818,0.459
448,0.575,3.318,0.656,1.176,0.825,1.425,0.985
449,0.374,2.575,0.708,0.875,0.761,1.150,0.816
450,0.934,7.470,0.210,3.264,0.691,4.724,1.502
451,0.201,1.613,0.971,0.653,0.415,1.572,0.521
452,0.742,4.499,0.461,1.685,0.845,1.993,1.194
453,0.896,6.160,0.297,2.138,1.003,2.130,1.464
454,0.153,1.337,1.000,0.499,0.415,1.202,0.455
455,5.584,19.456,0.185,6.499,1.869,3.478,3.485
456,0.168,1.573,0.851,0.638,0.346,1.844,0.470
457,0.608,4.010,0.475,1.411,0.832,1.697,1.083
458,0.417,3.129,0.535,1.401,0.436,3.211,0.782
459,0.316,2.022,0.972,0.745,0.623,1.197,0.681
460,0.254,2.143,0.694,0.856,0.484,1.767,0.644
461,0.211,2.184,0.555,0.941,0.346,2.720,0.571
462,0.249,1.826,0.939,0.723,0.484,1.491,0.592
463,1.078,6.771,0.295,2.575,1.046,2.461,1.642
464,0.647,4.287,0.442,1.764,0.757,2.331,1.156
