 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
216,0.282,1.962,0.920,0.722,0.553,1.305,0.632
217,0.225,2.491,0.455,0.982,0.489,2.010,0.693
218,0.330,2.410,0.713,1.037,0.489,2.121,0.712
219,0.244,1.767,0.981,0.691,0.538,1.286,0.610
220,0.425,2.744,0.710,1.150,0.538,2.140,0.786
221,0.535,3.597,0.520,1.618,0.566,2.860,0.957
222,0.430,2.451,0.900,0.922,0.691,1.334,0.798
223,0.731,4.680,0.420,2.034,0.622,3.270,1.125
224,2.475,12.747,0.191,3.376,1.935,1.744,2.556
225,0.454,2.808,0.723,1.183,0.553,2.140,0.809
226,1.558,7.205,0.377,2.902,0.909,3.192,1.624
227,0.263,2.141,0.721,0.909,0.407,2.236,0.608
228,1.658,8.273,0.304,3.166,0.965,3.279,1.748
229,0.330,2.556,0.634,1.115,0.415,2.687,0.680
230,6.107,30.999,0.080,6.189,3.041,2.035,4.339
231,0.688,3.793,0.601,1.627,0.691,2.354,1.060
232,0.105,1.156,0.988,0.464,0.346,1.342,0.400
233,0.129,1.254,1.000,0.498,0.391,1.275,0.441
234,2.666,13.708,0.178,3.638,1.872,1.943,2.610
235,0.162,1.433,0.994,0.595,0.415,1.434,0.497
236,0.855,4.744,0.478,2.062,0.576,3.583,1.089
237,0.679,3.452,0.715,1.382,0.711,1.944,0.992
238,2.480,10.037,0.309,3.171,1.837,1.727,2.413
239,0.119,1.392,0.774,0.557,0.380,1.468,0.460
240,0.229,1.686,1.000,0.652,0.489,1.334,0.565
241,0.229,1.726,0.967,0.712,0.484,1.471,0.587
242,1.940,7.987,0.382,2.588,1.373,1.885,1.885
243,0.411,2.377,0.914,0.940,0.553,1.700,0.721
244,0.306,1.962,0.998,0.744,0.553,1.346,0.642
245,1.644,7.205,0.398,2.452,1.245,1.970,1.747
246,0.182,1.628,0.861,0.618,0.484,1.278,0.547
247,0.592,3.867,0.498,1.453,0.729,1.995,1.029
248,0.554,2.940,0.806,1.159,0.742,1.562,0.927
249,0.349,2.532,0.684,1.073,0.481,2.231,0.718
250,0.167,1.547,0.878,0.652,0.391,1.668,0.505
251,1.171,7.292,0.277,2.999,0.929,3.228,1.669
252,0.569,3.776,0.501,1.643,0.497,3.304,0.904
253,0.253,1.783,1.000,0.656,0.553,1.186,0.602
254,1.128,4.437,0.720,1.631,1.113,1.466,1.347
255,0.363,3.378,0.400,1.425,0.484,2.945,0.830
256,0.196,2.165,0.525,0.970,0.276,3.509,0.518
257,0.884,4.241,0.618,1.639,0.989,1.656,1.273
258,0.191,1.588,0.953,0.656,0.415,1.581,0.522
259,0.311,1.962,1.000,0.744,0.553,1.346,0.642
260,0.860,5.357,0.377,1.951,0.966,2.021,1.373
261,0.846,5.128,0.404,1.772,0.896,1.977,1.260
262,0.105,1.156,0.988,0.437,0.346,1.265,0.389
263,0.726,3.769,0.642,1.510,0.737,2.047,1.055
264,0.664,5.347,0.292,2.196,0.747,2.940,1.281
265,0.277,1.864,1.000,0.712,0.553,1.287,0.627
266,0.377,2.532,0.740,1.028,0.553,1.858,0.754
267,0.139,1.335,0.977,0.526,0.346,1.523,0.427
268,3.603,20.313,0.110,8.185,1.665,4.915,3.692
269,0.836,5.202,0.388,2.055,0.891,2.308,1.353
270,0.268,1.881,0.950,0.788,0.489,1.612,0.621
271,0.559,3.867,0.470,1.510,0.719,2.099,1.042
272,0.817,5.421,0.349,2.427,0.612,3.966,1.219
273,0.258,1.807,0.993,0.691,0.553,1.250,0.618
274,0.377,2.475,0.775,0.963,0.622,1.548,0.774
275,0.282,2.158,0.761,0.866,0.504,1.717,0.661
276,0.377,2.279,0.913,0.927,0.553,1.677,0.716
277,0.124,1.295,0.932,0.464,0.415,1.118,0.439
278,0.225,1.702,0.974,0.681,0.489,1.393,0.577
279,0.698,4.444,0.444,1.955,0.603,3.244,1.086
280,0.516,2.940,0.750,1.207,0.635,1.900,0.876
281,0.115,1.156,1.000,0.464,0.346,1.342,0.400
282,0.196,1.645,0.910,0.652,0.440,1.482,0.536
283,0.626,3.874,0.524,1.695,0.545,3.107,0.961
284,0.225,1.824,0.848,0.806,0.440,1.832,0.595
285,0.201,1.709,0.863,0.744,0.346,2.154,0.507
286,0.726,3.631,0.692,1.535,0.752,2.042,1.074
287,0.186,1.605,0.910,0.681,0.391,1.741,0.516
288,0.225,1.726,0.947,0.691,0.489,1.414,0.581
289,0.143,1.295,1.000,0.498,0.415,1.202,0.455
290,1.959,11.150,0.198,4.015,1.145,3.506,2.144
291,0.765,4.022,0.594,1.717,0.718,2.390,1.111
292,0.459,3.183,0.569,1.400,0.520,2.693,0.853
293,0.411,3.223,0.497,1.389,0.484,2.871,0.820
294,0.119,1.197,1.000,0.498,0.346,1.442,0.415
295,0.182,1.709,0.781,0.722,0.346,2.088,0.499
296,0.516,3.199,0.634,1.335,0.671,1.988,0.947
297,0.196,2.117,0.549,0.930,0.429,2.170,0.631
298,0.100,1.059,1.000,0.403,0.346,1.166,0.373
299,0.162,1.392,1.000,0.526,0.415,1.269,0.467
300,0.540,3.745,0.484,1.425,0.738,1.932,1.025
301,0.578,3.523,0.585,1.560,0.484,3.223,0.869
302,0.559,3.493,0.576,1.321,0.829,1.592,1.047
303,0.282,2.336,0.649,1.021,0.415,2.457,0.651
304,0.100,1.099,1.000,0.464,0.276,1.677,0.358
305,2.380,15.491,0.125,4.198,2.126,1.974,2.988
306,0.750,4.885,0.395,1.489,1.039,1.432,1.244
307,0.239,1.824,0.903,0.748,0.464,1.612,0.589
308,0.162,1.531,0.871,0.618,0.415,1.491,0.506
309,0.330,2.141,0.904,0.874,0.484,1.807,0.650
310,0.406,2.549,0.786,1.037,0.575,1.803,0.772
311,0.808,5.071,0.395,2.252,0.632,3.563,1.193
312,0.291,2.174,0.775,0.901,0.489,1.844,0.664
313,0.282,1.922,0.959,0.722,0.553,1.305,0.632
314,0.253,1.864,0.916,0.705,0.484,1.457,0.584
315,0.530,3.199,0.651,1.362,0.590,2.306,0.897
316,0.612,3.860,0.516,1.377,0.899,1.531,1.113
317,0.497,2.849,0.769,1.144,0.603,1.899,0.830
318,0.573,3.907,0.472,1.688,0.594,2.843,1.001
319,0.549,3.965,0.439,1.803,0.525,3.436,0.972
320,0.186,1.669,0.841,0.722,0.346,2.088,0.499
321,0.363,2.394,0.796,0.990,0.529,1.872,0.723
322,0.134,1.450,0.800,0.637,0.342,1.863,0.467
323,0.148,1.311,1.000,0.526,0.415,1.269,0.467
324,0.215,1.726,0.907,0.705,0.415,1.700,0.541
325,2.174,12.504,0.175,4.434,1.373,3.228,2.468
326,0.483,2.923,0.710,1.093,0.753,1.451,0.907
327,0.282,2.043,0.849,0.855,0.415,2.062,0.595
328,0.368,2.296,0.877,0.940,0.553,1.700,0.721
329,0.655,3.712,0.597,1.189,0.954,1.246,1.065
330,0.129,1.254,1.000,0.498,0.391,1.275,0.441
331,0.115,1.156,1.000,0.464,0.346,1.342,0.400
332,0.282,2.019,0.869,0.809,0.553,1.463,0.669
333,0.100,1.156,0.943,0.437,0.346,1.265,0.389
334,0.917,6.146,0.305,1.830,1.037,1.765,1.378
335,0.354,2.653,0.631,1.159,0.437,2.650,0.712
336,0.846,4.794,0.462,2.042,0.676,3.022,1.175
337,0.373,2.279,0.902,0.899,0.553,1.625,0.705
338,0.430,2.849,0.666,1.181,0.587,2.013,0.833
339,0.253,1.767,1.000,0.652,0.553,1.179,0.601
340,0.272,2.019,0.839,0.835,0.481,1.737,0.634
341,0.989,5.738,0.377,2.362,0.884,2.673,1.445
342,0.831,5.731,0.318,2.160,0.777,2.781,1.295
343,1.147,7.424,0.261,2.414,1.368,1.764,1.818
344,2.050,11.183,0.206,3.913,1.508,2.594,2.429
345,0.736,4.902,0.385,1.793,0.914,1.961,1.280
346,0.760,4.413,0.490,1.732,0.841,2.060,1.207
347,3.240,18.498,0.119,5.258,2.306,2.280,3.482
348,0.229,1.824,0.866,0.744,0.484,1.539,0.600
349,0.296,2.060,0.877,0.855,0.484,1.767,0.643
350,0.320,2.060,0.948,0.806,0.587,1.374,0.688
351,0.263,1.905,0.910,0.744,0.484,1.539,0.600
352,0.411,2.475,0.843,0.997,0.612,1.629,0.781
353,0.999,6.318,0.314,2.062,1.102,1.871,1.508
354,0.167,1.571,0.851,0.637,0.346,1.844,0.469
355,0.263,2.084,0.761,0.899,0.415,2.167,0.610
356,0.679,3.102,0.886,1.093,0.835,1.309,0.955
357,1.548,8.611,0.262,3.279,1.246,2.632,2.021
358,1.916,7.693,0.407,2.282,1.662,1.373,1.947
359,0.210,2.279,0.509,0.990,0.346,2.864,0.585
360,0.287,2.279,0.694,1.006,0.415,2.427,0.646
361,0.196,1.807,0.754,0.788,0.346,2.280,0.522
362,0.253,1.848,0.932,0.712,0.484,1.471,0.587
363,0.478,2.727,0.807,1.082,0.626,1.729,0.823
364,0.420,2.434,0.892,0.874,0.687,1.272,0.775
365,0.263,1.962,0.858,0.866,0.484,1.790,0.647
366,0.645,4.339,0.431,1.728,0.807,2.142,1.181
367,3.015,16.051,0.147,4.696,2.306,2.037,3.291
368,0.229,2.313,0.539,0.940,0.476,1.974,0.669
369,0.870,5.438,0.370,1.766,1.091,1.619,1.388
370,0.244,1.881,0.865,0.773,0.489,1.581,0.615
371,0.158,1.693,0.692,0.722,0.276,2.610,0.447
372,0.325,2.100,0.926,0.809,0.553,1.463,0.669
373,0.468,3.028,0.642,1.321,0.484,2.729,0.799
374,0.377,2.198,0.982,0.806,0.684,1.178,0.743
375,0.129,1.392,0.836,0.591,0.346,1.709,0.452
376,1.223,7.019,0.312,2.862,0.912,3.139,1.615
377,1.056,6.871,0.281,2.310,0.880,2.626,1.426
378,0.506,2.825,0.797,1.134,0.667,1.700,0.869
379,0.177,1.490,1.000,0.595,0.440,1.352,0.511
380,0.717,4.534,0.438,1.732,0.778,2.226,1.161
381,0.234,1.945,0.777,0.841,0.346,2.433,0.539
382,0.349,2.239,0.875,0.927,0.553,1.677,0.716
383,0.358,2.296,0.854,0.963,0.553,1.741,0.730
384,0.363,2.353,0.824,0.997,0.538,1.854,0.732
385,0.215,1.726,0.907,0.656,0.484,1.355,0.563
386,0.143,1.335,1.000,0.526,0.346,1.523,0.427
387,0.153,1.335,1.000,0.498,0.415,1.202,0.455
388,0.225,2.198,0.584,0.899,0.415,2.167,0.610
389,0.621,4.265,0.429,1.803,0.609,2.960,1.048
390,0.167,1.433,1.000,0.557,0.415,1.344,0.481
391,0.234,1.800,0.908,0.681,0.526,1.295,0.598
392,0.291,2.100,0.830,0.899,0.484,1.857,0.659
393,0.655,3.469,0.684,1.304,0.733,1.779,0.978
394,0.569,4.298,0.387,1.741,0.622,2.798,1.041
395,0.296,2.417,0.637,1.057,0.415,2.550,0.662
396,0.483,3.004,0.672,1.271,0.587,2.164,0.864
397,1.668,8.735,0.275,3.060,1.137,2.692,1.865
398,0.296,2.255,0.732,0.866,0.561,1.543,0.697
399,0.980,6.112,0.329,2.689,0.656,4.101,1.328
400,1.218,5.876,0.443,2.387,0.893,2.671,1.460
401,2.547,13.179,0.184,3.376,1.690,1.997,2.389
402,1.448,9.650,0.195,4.364,0.691,6.313,1.737
403,0.941,6.871,0.251,2.724,0.880,3.094,1.549
404,0.693,5.235,0.318,2.075,0.726,2.856,1.228
405,2.532,13.279,0.180,4.470,1.273,3.511,2.385
406,0.588,4.608,0.348,2.062,0.646,3.194,1.154
407,0.186,1.588,0.929,0.637,0.415,1.537,0.514
408,0.139,1.352,0.953,0.557,0.391,1.425,0.467
409,0.148,1.433,0.907,0.595,0.415,1.434,0.497
410,0.702,4.642,0.410,1.741,0.760,2.289,1.150
411,0.860,5.438,0.365,1.672,1.037,1.612,1.317
412,0.626,3.924,0.511,1.530,0.687,2.226,1.026
413,0.435,2.613,0.800,1.073,0.553,1.941,0.770
414,0.148,2.003,0.464,0.899,0.306,2.936,0.524
415,0.769,5.543,0.315,2.427,0.743,3.266,1.343
416,0.860,6.024,0.298,2.055,0.910,2.257,1.368
417,0.287,1.864,1.000,0.691,0.553,1.250,0.618
418,0.134,1.938,0.447,0.885,0.293,3.018,0.510
419,0.650,3.988,0.513,1.603,0.622,2.577,0.999
420,0.258,2.100,0.735,0.874,0.453,1.932,0.629
421,0.100,1.116,1.000,0.437,0.346,1.265,0.389
422,0.564,3.907,0.464,1.328,0.849,1.564,1.062
423,0.100,1.335,0.707,0.591,0.276,2.136,0.404
424,0.975,6.601,0.281,2.197,1.337,1.644,1.714
425,0.779,4.754,0.433,1.841,0.943,1.951,1.318
426,0.210,1.726,0.887,0.681,0.464,1.468,0.562
427,0.215,2.532,0.422,0.940,0.538,1.749,0.711
428,0.588,3.540,0.589,1.546,0.484,3.194,0.865
429,0.115,1.197,1.000,0.503,0.276,1.820,0.373
430,0.105,1.237,0.863,0.526,0.276,1.904,0.382
431,0.635,2.947,0.920,1.082,0.829,1.304,0.947
432,0.530,3.988,0.419,1.728,0.598,2.889,1.017
433,1.644,9.002,0.255,3.687,0.915,4.031,1.837
434,0.669,4.241,0.467,1.614,0.715,2.258,1.074
435,0.401,2.923,0.590,1.021,0.730,1.398,0.863
436,0.693,3.843,0.589,1.591,0.666,2.390,1.029
437,12.801,59.617,0.045,13.268,5.655,2.346,8.662
438,0.559,3.590,0.545,1.576,0.608,2.591,0.979
439,0.392,3.061,0.525,1.286,0.538,2.391,0.831
440,0.258,1.783,1.000,0.656,0.553,1.186,0.602
441,0.616,3.671,0.575,1.484,0.771,1.924,1.070
442,0.702,4.322,0.472,1.830,0.594,3.079,1.043
443,0.253,1.922,0.862,0.773,0.484,1.597,0.612
444,0.239,1.864,0.864,0.773,0.433,1.786,0.578
445,0.215,2.060,0.637,0.866,0.433,2.001,0.612
446,0.244,1.783,0.963,0.656,0.526,1.248,0.587
447,0.406,2.613,0.748,0.927,0.760,1.220,0.840
448,9.996,38.980,0.083,9.686,4.555,2.127,6.642
449,0.368,2.549,0.712,1.115,0.525,2.122,0.765
450,0.344,2.417,0.740,1.006,0.484,2.080,0.698
451,0.210,1.726,0.887,0.722,0.415,1.740,0.547
452,0.205,1.588,1.000,0.618,0.484,1.278,0.547
453,0.115,1.531,0.615,0.652,0.342,1.908,0.472
454,0.124,1.214,1.000,0.464,0.391,1.186,0.426
455,0.339,2.158,0.916,0.806,0.684,1.178,0.743
456,17.847,84.534,0.031,9.553,6.746,1.416,8.028
457,0.239,1.881,0.848,0.712,0.525,1.355,0.611
458,0.272,2.215,0.698,0.927,0.451,2.055,0.647
459,0.291,2.158,0.787,0.901,0.464,1.944,0.646
460,0.201,1.588,1.000,0.618,0.484,1.278,0.547
461,0.717,4.696,0.408,2.009,0.513,3.918,1.015
462,0.229,1.945,0.762,0.841,0.346,2.433,0.539
463,0.124,1.311,0.908,0.503,0.391,1.287,0.444
464,0.268,1.864,0.967,0.744,0.484,1.539,0.600
