 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
67,0.203,1.991,0.644,0.709,0.483,1.468,0.586
68,0.159,1.470,0.925,0.501,0.444,1.129,0.471
69,1.680,7.705,0.355,2.583,1.442,1.791,1.930
70,1.176,5.532,0.483,1.878,0.986,1.904,1.361
71,0.457,2.732,0.769,1.073,0.540,1.989,0.761
72,0.124,1.296,0.929,0.480,0.360,1.334,0.415
73,0.687,4.193,0.491,1.750,0.666,2.627,1.080
74,0.267,1.902,0.926,0.669,0.540,1.240,0.601
75,0.333,2.283,0.802,0.890,0.468,1.903,0.645
76,2.134,9.556,0.294,3.991,1.142,3.493,2.135
77,0.224,1.961,0.731,0.808,0.403,2.007,0.571
78,1.403,9.655,0.189,4.093,0.687,5.957,1.677
79,1.356,7.132,0.335,2.915,1.115,2.614,1.803
80,0.531,2.749,0.882,1.002,0.735,1.364,0.858
81,0.233,1.839,0.866,0.719,0.458,1.571,0.574
82,0.110,1.195,0.968,0.451,0.360,1.253,0.403
83,0.225,1.788,0.885,0.615,0.528,1.165,0.570
84,0.383,2.249,0.951,0.839,0.647,1.296,0.737
85,0.124,1.258,0.986,0.468,0.324,1.444,0.389
86,4.533,24.199,0.097,6.206,2.741,2.264,4.125
87,0.163,1.491,0.921,0.515,0.462,1.114,0.488
88,0.030,0.602,1.000,0.241,0.180,1.342,0.208
89,0.230,1.767,0.927,0.593,0.540,1.099,0.566
90,2.759,16.553,0.127,5.726,1.519,3.769,2.949
91,0.136,1.368,0.912,0.519,0.382,1.360,0.445
92,0.276,1.940,0.920,0.698,0.560,1.248,0.625
93,0.677,4.635,0.396,1.912,0.617,3.099,1.086
94,0.210,1.788,0.824,0.692,0.449,1.541,0.557
95,1.066,6.188,0.350,2.347,0.918,2.558,1.468
96,0.151,1.428,0.933,0.515,0.432,1.191,0.472
97,0.131,1.318,0.946,0.500,0.382,1.310,0.437
98,0.141,1.576,0.714,0.672,0.288,2.335,0.440
99,0.127,1.347,0.878,0.469,0.407,1.152,0.437
100,0.217,1.788,0.855,0.692,0.432,1.603,0.547
101,0.609,4.474,0.383,1.617,0.679,2.382,1.048
102,0.133,1.419,0.831,0.581,0.353,1.648,0.453
103,3.378,14.862,0.192,4.042,2.191,1.845,2.976
104,0.038,0.868,0.625,0.387,0.167,2.320,0.254
105,0.025,0.737,0.569,0.326,0.108,3.018,0.187
106,0.097,1.195,0.854,0.473,0.288,1.644,0.369
107,0.446,3.546,0.446,1.264,0.621,2.035,0.886
108,1.157,5.365,0.505,2.225,0.779,2.855,1.317
109,0.355,2.504,0.711,0.950,0.550,1.728,0.722
110,0.027,0.602,0.943,0.262,0.144,1.820,0.194
111,0.030,0.632,0.938,0.241,0.203,1.186,0.222
112,0.674,3.533,0.679,1.277,0.875,1.460,1.057
113,0.801,4.146,0.586,1.695,0.640,2.647,1.042
114,0.167,1.491,0.943,0.501,0.466,1.074,0.483
115,0.945,4.728,0.531,1.915,0.917,2.088,1.325
116,0.177,1.563,0.912,0.595,0.432,1.379,0.507
117,0.035,0.703,0.887,0.290,0.178,1.629,0.227
118,0.190,1.635,0.894,0.628,0.396,1.588,0.499
119,0.433,3.300,0.500,1.202,0.750,1.604,0.949
120,0.054,0.826,1.000,0.332,0.216,1.537,0.268
121,0.028,0.581,1.000,0.241,0.178,1.355,0.207
122,0.476,3.070,0.635,1.152,0.561,2.053,0.804
123,0.136,1.542,0.718,0.540,0.387,1.396,0.457
124,0.039,0.695,1.000,0.274,0.180,1.523,0.222
125,0.091,1.093,0.953,0.421,0.288,1.463,0.348
126,1.903,9.544,0.263,4.007,0.906,4.425,1.905
127,0.049,0.868,0.819,0.360,0.201,1.793,0.269
128,0.283,1.995,0.895,0.762,0.468,1.630,0.597
129,0.213,1.677,0.954,0.619,0.468,1.323,0.538
130,0.529,3.820,0.456,1.669,0.432,3.866,0.849
131,0.083,1.021,0.998,0.389,0.324,1.202,0.355
132,0.102,1.195,0.900,0.455,0.324,1.405,0.384
133,1.176,6.061,0.402,2.286,0.953,2.399,1.476
134,0.082,1.051,0.928,0.402,0.288,1.398,0.340
135,0.921,5.518,0.380,1.877,0.915,2.052,1.310
136,1.122,5.684,0.436,2.365,0.753,3.142,1.334
137,0.314,2.105,0.891,0.777,0.540,1.439,0.647
138,4.429,22.085,0.114,5.281,2.462,2.145,3.606
139,0.185,1.716,0.790,0.628,0.468,1.343,0.542
140,0.316,2.783,0.512,1.196,0.348,3.433,0.645
141,1.158,6.481,0.346,1.915,1.536,1.247,1.715
142,0.488,3.144,0.620,1.327,0.538,2.466,0.845
143,0.136,1.377,0.900,0.531,0.369,1.439,0.443
144,0.867,4.009,0.678,1.579,0.745,2.120,1.085
145,0.285,2.105,0.807,0.786,0.540,1.456,0.651
146,0.072,1.144,0.696,0.439,0.320,1.371,0.375
147,0.078,1.114,0.786,0.468,0.244,1.914,0.338
148,0.582,3.304,0.670,1.307,0.614,2.130,0.896
149,0.079,1.144,0.758,0.421,0.288,1.463,0.348
150,1.450,5.431,0.618,1.745,1.474,1.184,1.604
151,0.563,4.058,0.430,1.347,0.840,1.603,1.064
152,0.084,1.042,0.973,0.370,0.324,1.144,0.346
153,3.706,19.081,0.128,7.171,1.602,4.475,3.390
154,0.678,4.304,0.460,1.603,0.612,2.621,0.990
155,0.144,1.461,0.845,0.595,0.360,1.655,0.463
156,0.571,3.393,0.623,1.327,0.738,1.798,0.990
157,1.189,6.200,0.389,2.064,1.023,2.018,1.453
158,1.326,7.618,0.287,3.146,0.814,3.865,1.600
159,0.102,1.174,0.933,0.421,0.354,1.190,0.386
160,0.246,1.839,0.914,0.692,0.468,1.480,0.569
161,0.496,3.181,0.616,1.339,0.576,2.326,0.878
162,0.113,1.225,0.943,0.435,0.382,1.139,0.407
163,0.241,1.953,0.793,0.804,0.396,2.033,0.564
164,0.290,2.377,0.645,1.008,0.440,2.291,0.666
165,0.206,2.135,0.567,0.786,0.396,1.985,0.558
166,0.401,2.474,0.824,0.899,0.614,1.464,0.743
167,0.109,1.165,1.000,0.419,0.360,1.166,0.388
168,0.082,1.042,0.943,0.402,0.288,1.398,0.340
169,2.160,10.632,0.240,3.331,1.531,2.175,2.258
170,0.217,1.767,0.875,0.679,0.466,1.455,0.563
171,0.114,1.246,0.922,0.439,0.360,1.221,0.397
172,0.076,0.991,0.976,0.376,0.252,1.491,0.308
173,0.307,2.093,0.880,0.821,0.516,1.592,0.651
174,0.048,0.775,1.000,0.290,0.252,1.152,0.270
175,0.132,1.368,0.886,0.548,0.354,1.548,0.440
176,0.353,2.249,0.877,0.796,0.612,1.302,0.698
177,0.133,1.419,0.831,0.581,0.338,1.720,0.443
178,0.114,1.470,0.662,0.563,0.371,1.519,0.457
179,0.424,3.058,0.570,1.313,0.536,2.449,0.839
180,0.272,2.817,0.430,0.919,0.525,1.751,0.695
181,0.193,1.716,0.823,0.656,0.423,1.551,0.527
182,0.049,0.818,0.924,0.322,0.216,1.491,0.264
183,0.670,3.372,0.741,1.299,0.727,1.787,0.972
184,0.722,4.207,0.513,1.684,0.708,2.378,1.092
185,0.096,1.144,0.920,0.421,0.323,1.304,0.369
186,1.412,6.358,0.439,2.548,0.990,2.573,1.588
187,0.195,1.656,0.895,0.643,0.432,1.491,0.527
188,0.325,2.147,0.885,0.799,0.562,1.421,0.670
189,0.311,2.177,0.823,0.890,0.468,1.903,0.645
190,0.040,0.703,1.000,0.262,0.216,1.213,0.238
191,0.153,1.411,0.964,0.515,0.396,1.302,0.451
192,0.309,2.309,0.729,0.870,0.611,1.423,0.729
193,0.128,1.318,0.927,0.501,0.360,1.393,0.425
194,1.022,6.035,0.353,2.679,0.519,5.162,1.179
195,0.291,2.177,0.772,0.911,0.432,2.110,0.627
196,0.044,0.725,1.000,0.290,0.216,1.344,0.250
197,0.091,1.305,0.668,0.480,0.303,1.582,0.382
198,0.154,1.470,0.895,0.549,0.394,1.393,0.465
199,0.087,1.051,0.987,0.376,0.324,1.160,0.349
200,0.659,3.551,0.656,1.377,0.675,2.040,0.964
201,0.188,1.740,0.778,0.648,0.432,1.502,0.529
202,2.249,9.456,0.316,3.200,1.399,2.288,2.116
203,0.432,2.656,0.770,1.073,0.585,1.836,0.792
204,0.093,1.102,0.965,0.389,0.356,1.093,0.372
205,0.226,1.788,0.890,0.629,0.535,1.177,0.580
206,0.380,2.360,0.859,0.928,0.583,1.593,0.735
207,0.119,1.898,0.415,0.789,0.273,2.885,0.464
208,5.515,19.830,0.176,4.749,3.191,1.488,3.893
209,0.035,0.661,1.000,0.262,0.216,1.213,0.238
210,0.039,0.703,0.986,0.274,0.216,1.269,0.243
211,0.327,2.093,0.939,0.707,0.636,1.111,0.670
212,0.384,2.351,0.874,0.837,0.680,1.230,0.754
213,0.092,1.114,0.930,0.451,0.288,1.566,0.360
214,0.148,1.398,0.948,0.489,0.432,1.133,0.460
215,2.016,10.505,0.230,3.302,1.961,1.683,2.545
216,20.797,70.105,0.053,15.828,7.093,2.232,10.596
217,0.188,1.542,0.991,0.548,0.468,1.172,0.506
218,2.012,8.939,0.316,3.439,1.400,2.457,2.194
219,0.074,0.979,0.967,0.382,0.280,1.367,0.327
220,0.439,3.372,0.485,1.264,0.656,1.926,0.911
221,0.582,4.152,0.424,1.857,0.489,3.794,0.953
222,0.194,2.267,0.475,0.934,0.395,2.364,0.607
223,0.264,1.961,0.862,0.707,0.540,1.310,0.618
224,0.255,1.932,0.859,0.749,0.483,1.551,0.601
225,0.039,0.725,0.929,0.274,0.216,1.269,0.243
226,1.474,7.728,0.310,2.124,1.597,1.330,1.841
227,0.111,1.225,0.933,0.451,0.356,1.266,0.401
228,0.149,1.398,0.956,0.489,0.432,1.133,0.460
229,0.436,2.668,0.770,1.031,0.563,1.831,0.762
230,0.175,1.533,0.934,0.569,0.454,1.254,0.508
231,0.163,1.470,0.948,0.511,0.458,1.117,0.484
232,0.138,1.389,0.901,0.469,0.432,1.087,0.450
233,0.034,0.653,0.993,0.241,0.216,1.118,0.228
234,0.564,3.634,0.537,1.597,0.530,3.010,0.920
235,0.027,0.551,1.000,0.210,0.180,1.166,0.194
236,1.325,6.295,0.420,2.365,0.943,2.508,1.493
237,0.105,1.153,0.991,0.435,0.356,1.221,0.393
238,0.272,2.063,0.802,0.804,0.478,1.684,0.620
239,0.120,1.288,0.912,0.489,0.324,1.511,0.398
240,0.264,1.860,0.959,0.648,0.576,1.127,0.611
241,0.278,1.970,0.901,0.717,0.560,1.281,0.633
242,0.032,0.653,0.954,0.262,0.180,1.456,0.217
243,0.167,1.500,0.932,0.550,0.432,1.275,0.487
244,0.251,2.072,0.735,0.855,0.444,1.927,0.616
245,0.894,5.744,0.341,2.400,0.721,3.328,1.316
246,0.604,3.046,0.819,1.049,0.863,1.215,0.952
247,0.542,2.770,0.888,0.998,0.755,1.321,0.868
248,0.582,3.275,0.682,1.303,0.636,2.050,0.910
249,1.797,8.963,0.281,2.894,1.582,1.829,2.140
250,0.287,2.084,0.831,0.840,0.468,1.796,0.627
251,0.366,2.339,0.841,0.888,0.559,1.590,0.705
252,0.551,4.274,0.379,1.866,0.574,3.251,1.035
253,0.340,2.402,0.741,0.944,0.550,1.716,0.721
254,0.257,1.961,0.841,0.789,0.467,1.691,0.607
255,0.110,1.195,0.968,0.439,0.360,1.221,0.397
256,0.146,1.419,0.912,0.483,0.432,1.118,0.456
257,0.380,2.411,0.823,0.928,0.571,1.625,0.728
258,0.097,1.174,0.885,0.421,0.360,1.170,0.389
259,0.237,1.884,0.838,0.707,0.396,1.786,0.529
260,0.278,1.961,0.909,0.679,0.576,1.179,0.625
261,0.427,3.372,0.472,1.300,0.515,2.525,0.818
262,0.137,1.318,0.993,0.501,0.360,1.393,0.425
263,0.855,5.367,0.373,2.116,0.710,2.980,1.226
264,0.450,3.876,0.377,1.630,0.507,3.212,0.909
265,0.681,5.219,0.314,2.174,0.595,3.652,1.138
266,0.254,1.982,0.811,0.709,0.576,1.233,0.639
267,0.342,2.330,0.791,0.950,0.541,1.755,0.717
268,0.472,2.525,0.931,0.919,0.719,1.278,0.813
269,5.072,20.993,0.145,7.783,2.047,3.803,3.991
270,0.229,2.093,0.657,0.899,0.407,2.210,0.605
271,0.941,5.583,0.379,2.177,0.815,2.672,1.332
272,0.268,2.025,0.821,0.795,0.432,1.841,0.586
273,0.325,2.237,0.816,0.899,0.529,1.701,0.690
274,0.525,3.299,0.607,1.419,0.464,3.058,0.812
275,0.127,1.398,0.815,0.612,0.324,1.889,0.445
276,0.995,5.130,0.475,1.965,0.995,1.974,1.398
277,0.035,0.682,0.943,0.262,0.216,1.213,0.238
278,0.945,4.003,0.741,1.577,0.865,1.823,1.168
279,0.148,1.398,0.948,0.500,0.432,1.158,0.464
280,0.158,1.440,0.956,0.535,0.396,1.351,0.460
281,0.634,4.876,0.335,1.534,0.860,1.784,1.148
282,1.421,8.616,0.241,3.234,1.011,3.197,1.809
283,2.104,12.369,0.173,3.756,2.344,1.602,2.967
284,0.263,1.877,0.937,0.672,0.560,1.201,0.613
285,0.276,1.940,0.920,0.709,0.576,1.231,0.639
286,1.637,10.223,0.197,3.149,1.831,1.720,2.402
287,0.567,3.054,0.763,1.167,0.687,1.700,0.895
288,0.224,1.818,0.852,0.663,0.483,1.374,0.566
289,0.263,2.440,0.554,1.058,0.386,2.740,0.639
290,0.268,2.165,0.718,0.885,0.439,2.018,0.623
291,0.703,3.881,0.586,1.609,0.662,2.430,1.032
292,0.241,2.000,0.756,0.792,0.421,1.880,0.578
293,0.132,1.339,0.926,0.483,0.396,1.220,0.437
294,0.392,2.651,0.701,1.094,0.468,2.340,0.715
295,0.058,1.102,0.603,0.468,0.232,2.016,0.329
296,0.255,2.820,0.403,1.303,0.252,5.175,0.573
297,0.850,3.753,0.759,1.502,0.812,1.849,1.105
298,0.430,2.695,0.743,1.124,0.534,2.104,0.775
299,0.551,4.851,0.294,2.144,0.434,4.937,0.965
300,0.509,2.893,0.763,1.149,0.624,1.843,0.847
301,1.614,5.926,0.577,2.145,1.184,1.812,1.594
302,5.292,26.393,0.095,9.318,2.750,3.388,5.062
303,0.246,1.868,0.885,0.698,0.504,1.387,0.593
304,0.175,1.512,0.960,0.548,0.432,1.269,0.486
305,0.246,1.919,0.839,0.728,0.499,1.461,0.603
306,0.040,0.703,1.000,0.274,0.216,1.269,0.243
307,0.305,2.144,0.835,0.789,0.607,1.300,0.692
308,0.212,1.779,0.843,0.714,0.458,1.560,0.572
309,0.281,1.982,0.898,0.717,0.536,1.337,0.620
310,0.443,2.919,0.653,1.176,0.556,2.115,0.809
311,0.124,1.267,0.973,0.451,0.396,1.139,0.422
312,0.041,0.703,1.000,0.274,0.216,1.269,0.243
313,1.769,9.014,0.274,2.681,1.833,1.462,2.217
314,0.529,2.779,0.861,1.017,0.713,1.428,0.851
315,1.111,5.279,0.501,1.606,1.094,1.468,1.326
316,0.215,1.674,0.964,0.569,0.531,1.071,0.549
317,0.916,6.851,0.245,2.963,0.640,4.633,1.377
318,0.204,1.716,0.873,0.679,0.458,1.482,0.557
319,0.316,2.063,0.932,0.751,0.576,1.305,0.657
320,0.361,2.995,0.506,0.934,0.682,1.369,0.798
321,1.518,7.567,0.333,3.017,1.028,2.935,1.761
322,0.978,5.684,0.380,2.173,1.067,2.036,1.523
323,5.049,29.826,0.071,6.202,2.916,2.127,4.253
324,0.475,2.851,0.734,1.094,0.644,1.699,0.839
325,0.168,1.584,0.842,0.619,0.417,1.483,0.508
326,0.281,2.147,0.765,0.890,0.432,2.062,0.620
327,0.638,4.740,0.357,1.558,1.002,1.555,1.250
328,0.339,2.414,0.731,1.002,0.479,2.092,0.693
329,0.518,3.181,0.643,1.337,0.608,2.197,0.902
330,0.259,1.868,0.932,0.628,0.571,1.099,0.599
331,1.450,6.667,0.410,2.810,0.888,3.164,1.579
332,0.082,1.009,1.000,0.367,0.324,1.133,0.345
333,0.041,0.703,1.000,0.274,0.216,1.269,0.243
334,0.529,3.767,0.469,1.557,0.547,2.846,0.923
335,0.093,1.093,0.980,0.421,0.288,1.463,0.348
336,0.050,0.818,0.949,0.309,0.252,1.229,0.279
337,0.150,1.491,0.848,0.558,0.396,1.411,0.470
338,0.343,2.753,0.569,1.162,0.430,2.701,0.707
339,0.433,2.737,0.727,1.049,0.635,1.653,0.816
340,0.471,2.740,0.788,1.022,0.674,1.516,0.830
341,0.850,4.549,0.516,1.740,0.949,1.833,1.285
342,0.074,1.000,0.927,0.354,0.319,1.112,0.336
343,0.344,2.198,0.895,0.849,0.610,1.391,0.720
344,0.461,2.740,0.771,1.049,0.679,1.545,0.844
345,0.312,2.105,0.884,0.822,0.536,1.533,0.664
346,0.061,0.877,0.993,0.322,0.288,1.118,0.304
347,3.715,18.174,0.141,5.628,2.634,2.137,3.850
348,0.048,0.754,1.000,0.309,0.229,1.352,0.266
349,1.084,5.580,0.438,2.444,0.621,3.937,1.232
350,0.133,1.326,0.952,0.489,0.396,1.236,0.440
351,0.208,1.686,0.921,0.637,0.432,1.477,0.525
352,1.388,8.265,0.255,3.303,1.017,3.248,1.833
353,0.145,1.491,0.819,0.550,0.360,1.530,0.445
354,1.572,7.149,0.387,2.400,1.342,1.789,1.794
355,0.225,1.788,0.885,0.709,0.466,1.522,0.574
356,0.031,0.775,0.649,0.322,0.174,1.853,0.236
357,0.105,1.174,0.956,0.421,0.353,1.194,0.385
358,0.626,3.279,0.732,1.297,0.663,1.957,0.927
359,0.241,1.982,0.770,0.775,0.473,1.639,0.605
360,0.260,1.881,0.924,0.709,0.504,1.407,0.597
361,0.087,1.102,0.898,0.410,0.324,1.267,0.364
362,0.052,0.826,0.953,0.322,0.250,1.286,0.284
363,1.214,4.651,0.705,1.811,1.007,1.799,1.351
364,0.170,1.563,0.872,0.586,0.396,1.480,0.481
365,0.036,0.725,0.867,0.274,0.216,1.269,0.243
366,1.039,5.079,0.506,1.770,1.201,1.474,1.458
367,0.881,5.974,0.310,2.597,0.627,4.140,1.276
368,0.339,2.249,0.842,0.855,0.571,1.496,0.699
369,0.030,0.623,0.964,0.259,0.180,1.442,0.216
370,2.508,16.874,0.111,5.972,1.195,4.996,2.672
371,0.180,1.563,0.925,0.540,0.468,1.154,0.502
372,0.080,1.012,0.984,0.389,0.288,1.352,0.335
373,0.726,3.719,0.659,1.337,0.848,1.576,1.065
374,0.432,3.651,0.407,1.571,0.424,3.704,0.816
375,1.586,8.584,0.271,2.867,1.331,2.154,1.953
376,0.092,1.114,0.930,0.433,0.324,1.338,0.374
377,0.426,2.482,0.868,0.871,0.705,1.235,0.784
378,0.153,1.440,0.925,0.501,0.432,1.161,0.465
379,0.919,5.490,0.383,1.857,1.206,1.540,1.496
380,0.260,1.898,0.907,0.728,0.483,1.507,0.593
381,1.271,5.596,0.510,2.254,0.876,2.573,1.405
382,0.052,0.826,0.953,0.332,0.216,1.537,0.268
383,0.146,1.449,0.875,0.550,0.396,1.391,0.467
384,0.066,0.949,0.921,0.376,0.252,1.491,0.308
385,0.238,1.788,0.936,0.692,0.504,1.374,0.590
386,0.589,3.309,0.676,1.401,0.609,2.302,0.923
387,0.128,1.347,0.887,0.540,0.345,1.562,0.432
388,0.458,2.665,0.811,1.000,0.633,1.581,0.795
389,0.344,2.809,0.548,1.058,0.533,1.984,0.751
390,0.769,3.735,0.692,1.388,0.799,1.738,1.053
391,0.309,2.207,0.798,0.830,0.501,1.659,0.645
392,0.305,2.258,0.753,0.922,0.529,1.743,0.698
393,0.133,1.474,0.771,0.593,0.288,2.062,0.413
394,0.264,2.084,0.764,0.751,0.532,1.411,0.632
395,0.212,1.851,0.778,0.775,0.387,2.003,0.547
396,2.477,10.925,0.261,2.754,1.979,1.391,2.334
397,0.075,0.991,0.960,0.360,0.288,1.250,0.322
398,0.955,4.283,0.654,1.673,0.779,2.149,1.142
399,0.118,2.214,0.302,1.010,0.216,4.679,0.467
400,0.251,1.919,0.856,0.769,0.468,1.644,0.600
401,0.322,2.093,0.924,0.717,0.627,1.142,0.671
402,0.532,3.151,0.673,1.335,0.540,2.475,0.849
403,0.374,2.279,0.905,0.820,0.612,1.341,0.708
404,0.465,2.698,0.802,1.049,0.612,1.715,0.801
405,1.291,7.851,0.263,2.048,1.361,1.504,1.669
406,6.628,32.288,0.080,6.369,3.477,1.832,4.706
407,0.344,3.283,0.401,1.319,0.384,3.433,0.712
408,0.792,4.616,0.467,1.893,0.785,2.411,1.219
409,2.699,14.749,0.156,3.993,2.220,1.799,2.978
410,0.343,2.300,0.815,0.902,0.574,1.570,0.720
411,0.432,3.623,0.414,1.267,0.789,1.607,1.000
412,0.433,2.482,0.884,0.910,0.676,1.347,0.784
413,3.509,16.055,0.171,4.972,1.609,3.091,2.828
414,0.135,1.381,0.887,0.569,0.353,1.613,0.448
415,0.832,4.351,0.552,1.433,1.041,1.377,1.221
416,0.054,0.826,1.000,0.309,0.252,1.229,0.279
417,1.550,8.349,0.279,3.020,1.304,2.316,1.984
418,0.052,0.877,0.845,0.360,0.241,1.491,0.295
419,0.308,2.728,0.520,1.111,0.472,2.353,0.724
420,0.045,0.796,0.897,0.309,0.239,1.292,0.272
421,0.880,4.963,0.449,1.745,0.935,1.866,1.277
422,1.876,9.183,0.280,2.166,1.821,1.189,1.986
423,0.135,1.419,0.839,0.590,0.356,1.657,0.458
424,0.703,4.256,0.487,1.868,0.524,3.562,0.990
425,0.154,1.440,0.933,0.549,0.396,1.388,0.466
426,0.251,1.970,0.813,0.808,0.458,1.766,0.608
427,0.580,3.381,0.637,1.347,0.696,1.936,0.968
428,0.815,4.919,0.423,1.857,0.929,2.000,1.313
429,0.118,1.246,0.954,0.439,0.386,1.137,0.412
430,0.382,2.347,0.871,0.849,0.610,1.391,0.720
431,10.966,51.063,0.053,12.620,4.025,3.135,7.127
432,0.091,1.081,0.975,0.410,0.305,1.344,0.354
433,1.132,6.037,0.390,2.677,0.658,4.066,1.328
434,0.217,1.737,0.906,0.661,0.468,1.414,0.556
435,0.884,4.884,0.466,1.625,1.024,1.588,1.290
436,1.617,9.151,0.243,3.254,1.058,3.076,1.855
437,0.144,1.377,0.952,0.489,0.432,1.133,0.460
438,2.376,13.630,0.161,3.855,1.521,2.535,2.421
439,0.110,1.360,0.748,0.549,0.324,1.696,0.422
440,0.107,1.216,0.913,0.468,0.324,1.444,0.389
441,0.197,1.860,0.715,0.786,0.374,2.100,0.542
442,0.111,1.216,0.946,0.468,0.324,1.444,0.389
443,1.324,7.718,0.279,2.646,1.271,2.082,1.834
444,1.089,6.614,0.313,2.864,0.572,5.004,1.280
445,0.030,0.653,0.878,0.281,0.170,1.656,0.218
446,0.104,1.330,0.736,0.580,0.288,2.016,0.409
447,0.841,4.641,0.491,2.022,0.596,3.395,1.098
448,0.316,2.432,0.671,1.002,0.464,2.157,0.682
449,0.229,1.758,0.931,0.695,0.432,1.609,0.548
450,1.265,7.710,0.267,2.966,0.976,3.041,1.701
451,1.321,6.362,0.410,2.505,1.035,2.420,1.610
452,0.343,2.402,0.747,0.855,0.635,1.346,0.737
453,0.948,5.828,0.351,1.790,1.060,1.689,1.377
454,0.435,3.223,0.526,1.335,0.441,3.030,0.767
455,0.217,1.818,0.827,0.709,0.450,1.575,0.565
456,0.210,1.863,0.759,0.734,0.360,2.040,0.514
457,0.028,0.632,0.897,0.254,0.180,1.414,0.214
458,1.629,9.035,0.251,2.897,1.173,2.470,1.843
459,0.819,5.712,0.315,2.585,0.496,5.213,1.132
460,0.362,2.495,0.731,1.003,0.532,1.885,0.731
461,0.230,1.754,0.940,0.603,0.534,1.129,0.568
462,0.053,0.889,0.843,0.376,0.180,2.088,0.260
463,0.797,5.123,0.382,2.222,0.587,3.786,1.142
464,0.085,1.051,0.972,0.376,0.324,1.160,0.349
