level,Radio_with_normalized_depth_%
0,34.4028
1,38.3021
2,38.3021
3,38.3514
4,38.3514
5,37.9072
6,37.6604
7,37.3643
8,37.4630
9,37.3149
10,37.7591
11,37.4136
12,37.5617
13,36.7226
14,37.0681
15,36.0809
16,36.1797
17,36.4758
18,36.7226
19,37.1175
20,37.1175
21,37.8085
22,38.0553
23,37.8085
24,38.7463
25,39.4373
26,39.3880
27,40.2764
28,39.5360
29,37.6604
30,37.1668
31,36.7226
32,37.0681
33,36.8213
34,36.8707
35,37.2162
36,37.1175
37,36.7226
38,35.9329
39,35.8342
40,34.9457
41,35.9822
42,37.3643
43,37.7098
44,38.8450
45,39.4867
46,40.2270
47,40.8193
48,41.1649
49,40.8687
50,40.5232
51,41.4116
52,41.0661
53,39.8815
54,39.6347
55,39.3880
56,39.2892
57,38.8450
58,38.7957
59,38.1046
60,36.9200
61,36.3277
62,35.4393
63,35.1431
64,35.0938
65,35.0938
66,35.5874
67,37.4630
68,37.9072
69,38.1540
70,38.4008
71,38.4008
72,39.9309
73,39.8815
74,39.8322
75,39.8322
76,40.3258
77,39.8815
78,39.4373
79,39.3880
80,40.1777
81,38.6476
82,37.8578
83,37.8085
84,37.7098
85,37.4630
86,37.1175
87,36.5252
88,36.2784
89,35.5380
90,35.4393
91,35.3406
92,34.3534
93,33.7117
94,33.9092
95,34.5015
96,34.1560
97,34.5015
98,34.6002
99,34.5015
100,34.0573
101,34.5508
102,34.1066
103,33.9585
104,34.5015
105,33.9092
106,33.9092
107,33.5143
108,33.6624
109,34.7483
110,34.9951
111,36.5252
112,36.4758
113,37.6111
114,37.9072
115,37.2655
116,37.5617
117,37.6604
118,37.1668
119,37.2162
120,36.5745
121,36.0316
122,36.9694
123,36.3277
124,36.2784
125,35.6367
126,36.2290
127,36.2784
128,36.4265
129,36.4265
130,36.2290
131,37.3149
132,37.3149
133,37.5617
134,37.8085
135,37.9072
136,38.2034
137,38.1540
138,38.4995
139,38.0553
140,38.8450
141,37.6111
142,37.0188
143,36.9200
144,36.9200
145,35.7354
146,34.8470
147,34.3534
148,33.7117
149,34.4521
150,34.3040
151,34.5015
152,33.8598
153,33.8105
154,33.3662
155,33.2675
156,33.2182
157,33.4156
158,33.8598
159,33.3662
160,33.4156
161,33.6624
162,33.9585
163,33.6130
164,33.1194
165,34.3534
166,34.5015
167,34.8470
168,35.2419
169,35.4393
170,35.5874
171,36.0316
172,36.3771
173,36.7226
174,36.6732
175,36.2784
176,36.9200
177,37.7591
178,37.8578
179,37.9072
180,37.7098
181,38.0553
182,38.0059
183,37.3643
184,37.4630
185,37.2655
186,37.1668
187,37.4136
188,37.1668
189,37.0681
190,36.6732
191,36.9200
192,35.9822
193,34.6002
194,34.0079
195,33.6624
196,33.2182
197,32.9714
198,32.9220
199,33.3169
200,33.1194
