 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
110,0.038,1.013,0.460,0.468,0.133,3.519,0.250
111,0.132,1.543,0.698,0.520,0.378,1.375,0.443
112,0.039,0.803,0.760,0.320,0.194,1.649,0.249
113,1.388,11.362,0.135,4.057,0.770,5.267,1.768
114,0.575,3.851,0.488,1.683,0.543,3.101,0.956
115,6.627,29.760,0.094,5.677,3.916,1.450,4.715
116,0.391,4.431,0.250,1.858,0.530,3.505,0.992
117,2.491,17.019,0.108,3.930,1.652,2.379,2.548
118,0.092,1.068,1.000,0.399,0.310,1.287,0.352
119,0.126,2.214,0.324,0.871,0.372,2.344,0.569
120,0.125,1.575,0.632,0.625,0.364,1.717,0.477
121,0.113,1.242,0.918,0.473,0.355,1.334,0.410
122,0.539,5.235,0.247,1.375,0.949,1.448,1.142
123,0.409,3.492,0.421,1.008,0.674,1.494,0.824
124,2.141,14.120,0.135,5.479,1.070,5.120,2.421
125,0.706,3.378,0.778,1.344,0.740,1.816,0.997
126,1.088,6.399,0.334,1.938,1.166,1.662,1.503
127,0.093,1.110,0.951,0.417,0.329,1.269,0.371
128,0.356,2.994,0.499,1.017,0.640,1.591,0.807
129,0.350,2.465,0.724,0.885,0.592,1.494,0.724
130,0.454,2.698,0.783,1.024,0.654,1.566,0.818
131,2.610,16.925,0.114,6.153,1.279,4.813,2.805
132,0.074,1.291,0.555,0.583,0.155,3.758,0.301
133,0.071,1.055,0.798,0.419,0.274,1.533,0.339
134,0.179,1.630,0.846,0.613,0.416,1.473,0.505
135,0.185,2.081,0.536,0.687,0.426,1.611,0.541
136,0.364,4.208,0.258,1.915,0.326,5.878,0.790
137,0.207,1.716,0.884,0.607,0.521,1.165,0.562
138,1.113,8.717,0.184,2.907,0.946,3.072,1.659
139,1.037,8.792,0.169,3.268,0.722,4.524,1.536
140,0.041,0.703,1.000,0.260,0.233,1.118,0.246
141,0.258,2.543,0.502,0.861,0.614,1.402,0.727
142,0.066,1.510,0.364,0.699,0.160,4.377,0.334
143,0.092,1.091,0.968,0.419,0.310,1.352,0.361
144,1.544,9.532,0.214,3.512,1.277,2.750,2.118
145,0.021,0.684,0.564,0.312,0.078,4.031,0.156
146,0.599,2.994,0.840,1.034,0.799,1.295,0.909
147,0.750,3.993,0.591,1.316,0.814,1.617,1.035
148,2.769,14.154,0.174,3.802,1.911,1.990,2.695
149,0.177,1.616,0.853,0.625,0.416,1.502,0.510
150,0.225,2.323,0.525,0.799,0.494,1.618,0.628
151,0.847,8.346,0.153,3.226,0.905,3.565,1.709
152,0.197,2.191,0.515,0.799,0.465,1.718,0.610
153,0.038,0.826,0.692,0.357,0.155,2.305,0.235
154,0.236,2.023,0.725,0.884,0.384,2.304,0.582
155,0.434,3.172,0.542,1.111,0.659,1.685,0.855
156,0.059,0.968,0.786,0.366,0.263,1.390,0.310
157,0.180,1.630,0.853,0.626,0.426,1.469,0.517
158,3.597,15.016,0.200,4.233,1.992,2.124,2.904
159,0.939,9.118,0.142,3.436,1.025,3.353,1.876
160,0.108,1.885,0.383,0.847,0.221,3.837,0.432
161,0.170,1.474,0.981,0.559,0.426,1.311,0.488
162,0.033,0.648,0.988,0.280,0.191,1.466,0.231
163,1.106,5.847,0.406,2.086,0.846,2.467,1.328
164,0.297,2.811,0.473,1.103,0.543,2.033,0.774
165,0.309,3.724,0.280,1.667,0.399,4.175,0.816
166,0.545,2.940,0.793,0.993,0.814,1.221,0.899
167,0.096,1.233,0.795,0.433,0.341,1.270,0.385
168,0.744,5.121,0.356,1.882,0.691,2.722,1.141
169,0.239,2.055,0.711,0.832,0.439,1.898,0.604
170,0.550,4.221,0.388,1.429,0.613,2.332,0.936
171,0.077,0.991,0.981,0.399,0.271,1.471,0.329
172,0.087,1.287,0.661,0.486,0.325,1.495,0.397
173,0.804,3.656,0.756,1.376,0.874,1.575,1.097
174,0.176,2.004,0.550,0.746,0.460,1.619,0.586
175,0.787,3.904,0.649,1.598,0.717,2.229,1.070
176,0.478,2.807,0.762,1.054,0.713,1.480,0.867
177,0.989,4.323,0.665,1.683,0.850,1.981,1.196
178,0.159,1.420,0.993,0.504,0.426,1.182,0.463
179,0.720,3.414,0.776,1.216,0.867,1.404,1.027
180,0.081,1.210,0.697,0.452,0.347,1.304,0.396
181,0.855,4.675,0.492,1.948,0.651,2.991,1.126
182,0.147,1.739,0.612,0.699,0.362,1.933,0.503
183,0.451,4.295,0.307,1.612,0.742,2.174,1.093
184,0.871,8.730,0.144,3.474,0.943,3.685,1.810
185,0.102,1.539,0.542,0.486,0.406,1.197,0.444
186,1.188,5.993,0.416,2.011,1.248,1.612,1.584
187,0.452,2.588,0.848,0.944,0.673,1.402,0.797
188,2.024,12.425,0.165,3.309,1.607,2.059,2.306
189,0.095,1.113,0.959,0.419,0.271,1.545,0.337
190,0.050,1.168,0.456,0.527,0.154,3.414,0.285
191,1.112,4.492,0.692,1.645,1.091,1.508,1.340
192,0.822,7.567,0.180,2.117,1.007,2.102,1.461
193,0.796,5.819,0.296,2.087,0.957,2.182,1.413
194,0.388,3.397,0.422,1.262,0.565,2.233,0.845
195,0.068,0.913,1.000,0.347,0.271,1.278,0.307
196,1.290,9.029,0.199,3.833,0.730,5.253,1.673
197,0.508,3.866,0.427,1.423,0.668,2.130,0.975
198,0.526,4.350,0.349,1.645,0.791,2.081,1.141
199,0.766,3.875,0.641,1.357,0.877,1.547,1.091
200,0.682,4.724,0.384,1.529,0.673,2.273,1.014
201,0.508,5.766,0.192,2.159,0.532,4.055,1.072
202,0.610,3.282,0.712,1.317,0.677,1.944,0.944
203,2.040,10.112,0.251,3.121,1.671,1.867,2.284
204,0.225,1.807,0.867,0.735,0.388,1.897,0.534
205,0.293,2.214,0.751,0.799,0.561,1.425,0.669
206,0.228,1.936,0.766,0.663,0.569,1.166,0.614
207,0.741,4.459,0.468,1.667,0.761,2.192,1.126
208,0.248,2.223,0.630,0.785,0.576,1.364,0.672
209,0.416,2.629,0.756,0.899,0.670,1.341,0.776
210,0.324,2.246,0.809,0.871,0.581,1.498,0.712
211,0.236,3.036,0.322,1.265,0.339,3.731,0.655
212,0.257,2.543,0.499,0.925,0.543,1.704,0.708
213,0.285,3.132,0.366,1.186,0.508,2.335,0.776
214,0.245,3.985,0.194,1.508,0.487,3.098,0.857
215,0.083,1.110,0.843,0.433,0.310,1.398,0.367
216,0.643,5.787,0.241,2.172,0.904,2.403,1.401
217,0.054,0.803,1.000,0.312,0.233,1.344,0.270
218,0.832,6.454,0.251,1.924,0.915,2.103,1.327
219,0.194,1.716,0.827,0.636,0.493,1.289,0.560
220,0.526,3.227,0.635,1.183,0.733,1.614,0.931
221,0.062,1.355,0.421,0.613,0.167,3.671,0.320
222,0.527,3.286,0.614,1.194,0.719,1.660,0.927
223,0.119,1.420,0.740,0.520,0.372,1.396,0.440
224,0.694,5.095,0.336,1.968,0.767,2.564,1.229
225,0.233,2.123,0.649,0.753,0.473,1.593,0.596
226,0.599,4.756,0.333,1.473,0.769,1.915,1.065
227,0.377,4.181,0.271,1.075,0.693,1.550,0.863
228,0.431,3.227,0.520,1.156,0.643,1.797,0.863
229,0.105,1.187,0.938,0.419,0.356,1.177,0.386
230,0.065,1.045,0.743,0.433,0.260,1.665,0.336
231,0.050,0.781,1.000,0.312,0.233,1.344,0.270
232,0.107,1.630,0.505,0.605,0.349,1.733,0.460
233,0.413,3.679,0.384,1.216,0.697,1.745,0.921
234,0.282,2.059,0.837,0.784,0.504,1.556,0.628
235,0.252,2.113,0.710,0.741,0.520,1.424,0.621
