 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
126,0.109,1.194,0.957,0.461,0.350,1.317,0.401
127,2.472,11.955,0.217,4.046,1.968,2.056,2.821
128,0.539,3.237,0.647,1.319,0.562,2.348,0.861
129,1.893,8.886,0.301,3.305,1.065,3.103,1.876
130,0.079,1.003,0.983,0.364,0.318,1.144,0.340
131,0.817,5.522,0.337,1.817,1.007,1.805,1.353
132,0.441,2.992,0.619,1.068,0.737,1.449,0.887
133,0.421,3.940,0.341,1.699,0.452,3.758,0.876
134,1.608,7.903,0.324,3.123,1.138,2.744,1.886
135,0.562,3.908,0.462,1.689,0.511,3.304,0.929
136,0.215,2.002,0.673,0.878,0.325,2.702,0.534
137,0.486,4.053,0.371,1.667,0.591,2.821,0.992
138,0.397,2.418,0.853,0.886,0.608,1.458,0.734
139,1.541,5.752,0.585,2.346,0.965,2.431,1.505
140,1.184,11.311,0.116,3.509,1.369,2.564,2.191
141,0.052,0.803,1.000,0.316,0.212,1.491,0.259
142,0.888,5.863,0.325,2.246,0.965,2.328,1.472
143,1.180,7.933,0.236,3.258,0.669,4.872,1.476
144,0.342,2.647,0.614,1.154,0.475,2.430,0.740
145,0.117,1.315,0.853,0.506,0.318,1.591,0.401
146,0.164,1.515,0.896,0.539,0.450,1.197,0.493
147,0.818,7.349,0.190,2.750,0.932,2.949,1.601
148,0.131,1.553,0.683,0.626,0.364,1.719,0.478
149,0.350,2.430,0.744,0.928,0.530,1.750,0.701
150,0.116,1.224,0.975,0.447,0.353,1.265,0.397
151,0.097,1.103,1.000,0.395,0.353,1.118,0.374
152,0.141,1.494,0.794,0.549,0.394,1.391,0.465
153,0.226,1.806,0.871,0.728,0.450,1.620,0.572
154,0.739,3.395,0.806,1.277,0.790,1.617,1.004
155,0.868,6.151,0.288,2.617,0.633,4.134,1.287
156,0.144,1.498,0.804,0.559,0.390,1.431,0.467
157,0.124,1.274,0.958,0.492,0.353,1.393,0.417
158,1.013,7.100,0.252,3.055,0.691,4.418,1.453
159,0.352,2.277,0.854,0.912,0.525,1.738,0.692
160,0.402,2.497,0.810,1.011,0.550,1.839,0.745
161,1.567,12.367,0.129,3.569,1.229,2.904,2.094
162,0.145,1.394,0.936,0.514,0.389,1.324,0.447
163,0.036,0.662,1.000,0.255,0.212,1.202,0.232
164,0.242,1.848,0.892,0.667,0.553,1.205,0.607
165,0.486,2.880,0.736,1.084,0.680,1.595,0.858
166,0.169,1.735,0.703,0.660,0.408,1.618,0.519
167,0.117,1.244,0.953,0.481,0.318,1.511,0.391
168,0.634,4.762,0.352,2.121,0.430,4.928,0.956
169,3.581,15.277,0.193,5.458,1.427,3.826,2.790
170,0.382,2.359,0.863,0.863,0.652,1.323,0.750
171,1.608,9.039,0.247,4.019,0.705,5.698,1.684
172,0.045,0.732,1.000,0.285,0.212,1.344,0.246
173,1.779,6.815,0.481,2.827,1.119,2.527,1.779
174,0.030,0.670,0.838,0.250,0.200,1.250,0.223
175,0.039,0.924,0.570,0.427,0.146,2.931,0.249
176,2.371,12.387,0.194,5.033,1.382,3.642,2.637
177,1.154,11.751,0.105,3.115,1.054,2.956,1.811
178,0.893,4.527,0.547,1.744,0.874,1.996,1.235
179,0.582,5.685,0.226,2.263,0.547,4.135,1.113
180,0.196,1.586,0.980,0.571,0.459,1.243,0.512
181,0.084,1.032,0.987,0.381,0.316,1.204,0.347
182,4.910,17.746,0.196,6.703,1.937,3.461,3.603
183,0.056,0.841,0.998,0.302,0.275,1.098,0.288
184,0.373,2.601,0.694,0.996,0.572,1.739,0.755
185,3.351,20.428,0.101,4.563,3.087,1.478,3.753
186,0.245,2.123,0.682,0.905,0.362,2.498,0.573
187,0.074,1.003,0.920,0.381,0.283,1.346,0.328
188,1.738,6.120,0.583,2.131,1.507,1.414,1.792
189,0.573,4.233,0.402,1.412,0.807,1.750,1.067
190,1.390,11.801,0.125,5.498,0.589,9.333,1.800
191,0.764,3.795,0.667,1.413,0.888,1.592,1.120
192,0.145,1.473,0.838,0.570,0.375,1.520,0.462
193,3.146,12.083,0.271,4.615,1.444,3.197,2.581
194,0.301,2.314,0.706,0.982,0.448,2.192,0.663
195,0.160,1.453,0.952,0.506,0.450,1.125,0.477
196,0.032,0.782,0.666,0.335,0.154,2.173,0.227
197,1.321,5.618,0.526,2.177,0.964,2.259,1.449
198,0.708,5.055,0.348,1.720,0.742,2.317,1.130
199,0.532,3.861,0.448,1.680,0.509,3.301,0.925
200,0.286,2.406,0.621,1.039,0.423,2.458,0.663
201,0.152,1.556,0.790,0.650,0.343,1.895,0.472
202,0.338,2.335,0.780,0.982,0.475,2.068,0.683
203,0.241,1.856,0.879,0.657,0.525,1.252,0.588
204,0.666,3.471,0.694,1.336,0.765,1.745,1.011
205,1.882,13.287,0.134,3.914,1.662,2.355,2.551
206,0.236,1.960,0.772,0.827,0.389,2.128,0.567
207,0.288,2.330,0.668,0.977,0.424,2.305,0.644
208,0.100,1.153,0.944,0.461,0.316,1.458,0.382
209,0.400,2.621,0.731,0.984,0.596,1.653,0.766
210,0.230,2.106,0.651,0.883,0.425,2.080,0.613
211,0.057,0.853,0.992,0.335,0.212,1.581,0.267
212,0.065,0.932,0.939,0.369,0.247,1.491,0.302
213,1.362,10.018,0.171,4.132,0.798,5.176,1.816
214,0.174,1.618,0.833,0.625,0.459,1.361,0.536
215,0.054,0.812,1.000,0.316,0.247,1.278,0.280
216,0.341,2.571,0.648,1.020,0.491,2.079,0.707
217,0.106,1.153,1.000,0.427,0.353,1.208,0.388
218,0.086,1.124,0.857,0.437,0.279,1.565,0.349
219,0.328,2.775,0.536,1.192,0.372,3.203,0.666
220,4.098,28.616,0.063,7.927,2.504,3.165,4.455
221,0.628,3.779,0.553,1.618,0.590,2.742,0.977
222,0.843,6.308,0.266,2.131,1.075,1.982,1.513
223,0.075,1.003,0.936,0.369,0.283,1.305,0.323
224,2.419,12.527,0.194,3.302,1.481,2.230,2.211
225,1.053,4.057,0.804,1.552,0.989,1.570,1.239
226,0.117,1.324,0.842,0.559,0.316,1.768,0.420
227,0.255,2.047,0.764,0.813,0.500,1.628,0.638
228,0.323,2.239,0.811,0.903,0.521,1.732,0.686
229,0.119,1.294,0.890,0.461,0.389,1.185,0.423
230,0.047,0.791,0.953,0.302,0.247,1.221,0.273
231,0.849,3.991,0.670,1.464,0.889,1.647,1.141
232,0.988,12.978,0.074,5.662,0.637,8.895,1.898
233,0.504,5.703,0.195,2.588,0.300,8.629,0.881
234,0.307,2.168,0.821,0.860,0.495,1.738,0.652
235,0.080,1.082,0.857,0.459,0.265,1.736,0.349
236,0.247,1.806,0.952,0.637,0.530,1.202,0.581
237,0.069,0.962,0.933,0.381,0.279,1.362,0.326
238,0.291,2.335,0.670,0.975,0.438,2.225,0.654
239,1.978,13.108,0.145,3.854,1.142,3.375,2.098
240,0.589,3.612,0.568,1.202,0.933,1.289,1.059
241,2.178,14.225,0.135,5.879,1.341,4.386,2.808
242,0.189,1.586,0.942,0.570,0.459,1.240,0.512
243,0.031,0.620,1.000,0.269,0.174,1.548,0.216
244,0.512,2.759,0.845,0.990,0.750,1.321,0.861
245,0.135,1.344,0.938,0.506,0.389,1.302,0.443
246,0.519,3.366,0.576,1.424,0.492,2.897,0.837
247,0.287,2.147,0.783,0.775,0.583,1.329,0.672
248,0.102,1.336,0.721,0.559,0.279,2.000,0.395
249,0.760,3.674,0.708,1.308,0.869,1.505,1.066
250,0.367,2.801,0.588,1.030,0.546,1.885,0.750
251,0.357,2.230,0.902,0.824,0.601,1.372,0.704
252,0.263,2.683,0.460,1.185,0.386,3.072,0.676
253,0.639,4.910,0.333,1.817,0.873,2.083,1.259
254,0.145,1.486,0.825,0.602,0.364,1.652,0.468
255,4.800,30.510,0.065,6.417,3.687,1.740,4.864
256,1.949,11.564,0.183,3.115,1.785,1.745,2.358
257,0.537,3.042,0.729,1.253,0.633,1.979,0.891
258,6.221,20.198,0.192,5.694,3.083,1.847,4.190
259,2.135,10.294,0.253,3.510,1.443,2.432,2.250
260,0.228,1.748,0.940,0.657,0.505,1.301,0.576
261,0.768,5.934,0.274,2.284,0.859,2.658,1.401
262,0.202,1.818,0.769,0.755,0.353,2.138,0.517
263,1.259,6.570,0.366,2.421,1.059,2.285,1.601
264,0.849,8.621,0.144,2.863,0.945,3.030,1.645
265,1.506,10.987,0.157,2.998,1.205,2.489,1.900
266,0.330,2.206,0.851,0.772,0.636,1.213,0.701
267,0.785,6.446,0.238,2.327,1.044,2.228,1.559
268,1.819,17.468,0.075,7.325,1.333,5.496,3.124
269,0.482,3.702,0.442,1.518,0.492,3.087,0.864
270,0.155,1.465,0.907,0.549,0.389,1.411,0.462
271,0.164,1.473,0.947,0.514,0.450,1.144,0.481
272,0.180,1.935,0.603,0.855,0.321,2.661,0.524
273,1.014,4.548,0.616,1.621,0.948,1.710,1.240
274,0.819,7.028,0.208,2.525,1.049,2.407,1.627
275,0.072,0.982,0.943,0.335,0.316,1.061,0.325
276,5.815,45.802,0.035,7.332,4.305,1.703,5.618
277,1.687,9.260,0.247,2.468,1.397,1.767,1.857
278,2.148,11.759,0.195,4.056,1.634,2.482,2.574
279,0.233,2.209,0.601,0.895,0.415,2.156,0.609
280,0.287,2.135,0.792,0.883,0.441,2.004,0.624
281,0.159,1.594,0.784,0.657,0.350,1.879,0.480
282,5.151,27.664,0.085,8.560,2.717,3.150,4.823
283,0.079,1.053,0.892,0.414,0.283,1.463,0.342
284,0.232,2.801,0.372,1.138,0.474,2.399,0.735
285,0.297,2.135,0.819,0.863,0.475,1.817,0.640
286,0.683,4.353,0.453,1.806,0.663,2.723,1.094
287,0.491,4.979,0.249,1.975,0.637,3.101,1.122
288,0.039,0.691,1.000,0.269,0.212,1.269,0.239
289,1.570,8.195,0.294,2.941,1.112,2.645,1.808
290,0.652,6.284,0.207,2.039,0.734,2.779,1.223
291,0.596,5.046,0.294,2.219,0.468,4.744,1.019
292,1.518,13.493,0.105,5.527,1.247,4.432,2.625
293,0.082,1.024,0.988,0.412,0.283,1.458,0.341
294,0.095,1.074,1.000,0.395,0.318,1.242,0.354
295,0.512,3.287,0.596,1.281,0.671,1.908,0.927
296,0.050,0.782,1.000,0.304,0.247,1.229,0.274
297,0.260,2.159,0.700,0.854,0.496,1.721,0.651
298,1.150,7.918,0.231,3.242,0.977,3.320,1.780
299,0.074,1.144,0.707,0.500,0.212,2.357,0.325
300,0.202,3.182,0.251,1.470,0.212,6.925,0.559
301,0.882,8.808,0.143,2.993,1.170,2.557,1.872
302,1.214,10.320,0.143,4.018,0.975,4.121,1.979
303,0.602,3.529,0.607,1.529,0.573,2.671,0.936
304,0.175,2.937,0.255,1.346,0.245,5.496,0.574
305,0.638,3.562,0.632,1.380,0.740,1.865,1.010
306,1.154,9.282,0.168,2.369,1.505,1.575,1.888
307,0.140,1.386,0.915,0.539,0.353,1.526,0.437
308,0.187,1.723,0.793,0.735,0.350,2.102,0.507
309,0.875,4.322,0.589,1.749,0.707,2.475,1.112
310,0.472,3.047,0.639,1.350,0.475,2.844,0.801
311,0.270,2.039,0.815,0.825,0.424,1.945,0.591
312,0.076,1.024,0.913,0.382,0.316,1.209,0.348
313,0.151,1.436,0.921,0.549,0.353,1.552,0.440
314,0.124,1.265,0.971,0.491,0.353,1.389,0.416
315,0.067,0.932,0.975,0.335,0.283,1.186,0.308
316,1.633,8.927,0.258,2.419,1.486,1.627,1.896
317,0.572,5.489,0.239,1.612,0.725,2.224,1.081
318,1.550,13.541,0.106,5.391,1.575,3.422,2.914
319,1.365,7.507,0.304,2.319,1.535,1.511,1.886
320,0.034,0.712,0.836,0.316,0.175,1.807,0.235
321,0.672,3.912,0.552,1.432,0.735,1.949,1.026
322,0.316,3.154,0.399,1.214,0.571,2.127,0.833
323,1.453,9.413,0.206,4.117,0.737,5.585,1.742
324,0.371,5.058,0.182,1.951,0.732,2.664,1.196
325,1.016,5.084,0.494,1.912,0.844,2.266,1.270
326,0.275,2.825,0.433,1.241,0.371,3.342,0.679
327,1.804,16.448,0.084,3.992,1.680,2.375,2.590
328,0.149,1.494,0.836,0.617,0.363,1.698,0.474
329,0.265,2.539,0.516,1.051,0.441,2.380,0.681
330,0.574,3.879,0.480,1.696,0.488,3.473,0.910
331,0.333,2.633,0.604,1.097,0.459,2.388,0.710
332,2.115,11.388,0.205,3.988,1.720,2.319,2.619
333,5.526,39.088,0.045,8.609,2.449,3.516,4.591
334,1.050,8.162,0.198,3.576,0.819,4.369,1.711
335,0.192,1.997,0.606,0.794,0.434,1.831,0.587
336,1.764,10.651,0.195,3.262,1.439,2.267,2.167
337,0.109,1.344,0.755,0.502,0.356,1.409,0.423
338,0.176,1.827,0.663,0.711,0.400,1.778,0.533
339,0.255,2.771,0.417,0.933,0.558,1.671,0.722
340,0.395,5.296,0.177,2.369,0.471,5.027,1.057
341,0.117,1.627,0.557,0.711,0.261,2.729,0.430
342,0.559,4.291,0.382,1.931,0.456,4.237,0.938
343,0.779,4.003,0.611,1.521,0.792,1.922,1.097
344,0.180,1.598,0.885,0.571,0.420,1.359,0.490
345,0.105,1.303,0.777,0.525,0.325,1.617,0.413
346,1.440,7.316,0.338,2.876,1.033,2.785,1.723
347,0.047,0.791,0.953,0.316,0.235,1.344,0.273
348,0.134,1.344,0.929,0.522,0.374,1.394,0.442
349,0.345,3.442,0.366,1.227,0.631,1.945,0.879
350,0.076,1.003,0.951,0.364,0.313,1.163,0.337
351,1.776,16.423,0.083,5.382,1.529,3.520,2.869
352,0.672,3.895,0.556,1.483,0.698,2.125,1.018
353,1.076,7.202,0.261,3.060,0.880,3.477,1.641
354,0.415,3.629,0.395,1.549,0.493,3.145,0.873
355,0.040,0.703,1.000,0.276,0.212,1.302,0.242
356,0.217,2.109,0.614,0.886,0.389,2.280,0.587
357,0.290,3.986,0.229,1.819,0.318,5.717,0.761
358,1.029,9.086,0.157,2.534,1.094,2.317,1.665
359,0.704,6.154,0.234,1.735,1.019,1.702,1.330
360,1.114,7.902,0.224,3.167,0.985,3.216,1.766
361,0.172,2.571,0.327,1.162,0.258,4.507,0.547
362,0.442,3.636,0.420,1.320,0.665,1.985,0.937
363,0.170,1.523,0.919,0.585,0.417,1.403,0.494
364,0.121,2.385,0.268,0.660,0.460,1.435,0.551
365,0.318,3.791,0.278,1.526,0.496,3.076,0.870
366,0.077,1.548,0.406,0.618,0.301,2.053,0.431
367,1.106,8.579,0.189,3.484,1.023,3.407,1.887
368,0.161,2.010,0.501,0.874,0.302,2.894,0.514
369,1.222,10.660,0.135,3.951,1.127,3.507,2.110
370,0.222,1.806,0.856,0.728,0.459,1.586,0.578
371,3.295,20.160,0.102,3.818,2.487,1.535,3.081
372,0.222,1.947,0.736,0.816,0.386,2.115,0.561
373,0.214,1.777,0.850,0.696,0.427,1.630,0.545
374,0.111,1.698,0.485,0.686,0.317,2.162,0.467
375,3.369,29.026,0.050,8.046,1.522,5.286,3.499
376,0.326,2.971,0.464,1.109,0.619,1.792,0.828
377,0.201,1.677,0.898,0.650,0.423,1.537,0.524
378,0.124,1.473,0.715,0.580,0.318,1.820,0.430
379,0.282,2.218,0.721,0.892,0.489,1.826,0.660
380,0.941,8.147,0.178,3.708,0.474,7.816,1.326
381,0.117,1.265,0.922,0.506,0.318,1.591,0.401
382,7.096,52.154,0.033,8.385,4.611,1.818,6.218
383,0.045,0.741,1.000,0.269,0.247,1.088,0.258
384,0.037,0.703,0.952,0.276,0.212,1.302,0.242
385,0.513,3.750,0.459,1.308,0.885,1.478,1.076
386,0.325,2.439,0.686,0.939,0.530,1.771,0.705
387,0.132,1.336,0.932,0.506,0.351,1.440,0.422
388,0.092,1.730,0.388,0.785,0.176,4.451,0.372
389,0.385,2.930,0.563,1.241,0.482,2.573,0.774
390,0.060,0.932,0.866,0.395,0.237,1.667,0.306
391,0.110,2.113,0.309,0.970,0.197,4.928,0.437
392,0.256,2.664,0.453,1.209,0.313,3.858,0.615
393,0.027,0.641,0.840,0.285,0.156,1.821,0.211
394,0.155,2.351,0.352,0.629,0.495,1.272,0.558
395,0.084,1.024,1.000,0.364,0.318,1.144,0.340
396,0.080,1.086,0.852,0.431,0.277,1.556,0.346
397,0.184,1.918,0.627,0.715,0.447,1.602,0.565
398,0.171,1.627,0.812,0.650,0.375,1.733,0.493
399,0.256,2.539,0.499,1.106,0.363,3.043,0.634
400,1.738,16.779,0.078,2.932,1.831,1.602,2.317
401,0.507,6.149,0.168,1.582,0.949,1.667,1.226
402,0.316,4.969,0.161,2.229,0.348,6.411,0.880
403,0.094,1.960,0.306,0.906,0.189,4.785,0.414
404,0.050,0.832,0.906,0.335,0.212,1.581,0.267
405,0.308,3.592,0.300,1.543,0.436,3.535,0.820
406,0.075,1.103,0.774,0.481,0.250,1.924,0.347
407,0.762,3.445,0.806,1.220,0.919,1.328,1.059
408,0.328,4.807,0.179,2.197,0.339,6.473,0.863
409,0.055,0.832,0.996,0.335,0.212,1.581,0.267
410,0.215,2.060,0.636,0.840,0.405,2.075,0.583
411,0.202,2.830,0.317,1.264,0.276,4.588,0.590
412,0.789,10.049,0.098,3.825,0.766,4.992,1.712
413,1.241,8.522,0.215,2.251,1.341,1.678,1.737
414,0.844,7.309,0.199,3.307,0.622,5.318,1.434
415,0.431,4.265,0.298,1.534,0.730,2.102,1.058
416,0.079,1.403,0.502,0.608,0.256,2.375,0.394
417,0.034,0.641,1.000,0.255,0.200,1.275,0.226
418,0.064,1.377,0.422,0.617,0.190,3.250,0.342
419,1.767,20.055,0.055,4.955,2.157,2.298,3.269
420,0.156,1.568,0.797,0.571,0.389,1.469,0.471
421,0.097,1.453,0.580,0.541,0.353,1.530,0.437
422,0.407,3.312,0.466,1.454,0.449,3.238,0.808
423,0.228,1.827,0.860,0.759,0.442,1.715,0.579
424,0.473,4.977,0.240,1.867,0.804,2.323,1.225
425,0.151,1.952,0.498,0.855,0.308,2.777,0.513
426,0.247,2.301,0.587,1.006,0.353,2.846,0.596
427,0.311,3.235,0.373,1.474,0.350,4.215,0.718
428,0.127,2.068,0.374,0.948,0.227,4.170,0.464
429,0.293,2.289,0.704,0.912,0.455,2.003,0.644
430,0.481,4.934,0.248,1.984,0.624,3.177,1.113
431,0.165,1.544,0.869,0.571,0.441,1.293,0.502
432,0.145,1.635,0.680,0.559,0.448,1.247,0.500
433,0.237,2.089,0.683,0.906,0.369,2.455,0.578
434,0.381,3.683,0.353,1.303,0.745,1.748,0.986
435,0.546,3.621,0.523,1.522,0.634,2.401,0.982
436,0.012,0.553,0.513,0.250,0.071,3.536,0.133
437,0.517,4.595,0.308,1.510,0.841,1.794,1.127
438,0.135,1.456,0.799,0.601,0.353,1.700,0.461
439,0.408,5.377,0.177,2.139,0.612,3.493,1.145
440,0.472,5.137,0.225,2.390,0.376,6.350,0.948
441,1.453,12.229,0.122,3.498,1.654,2.115,2.406
442,0.407,3.362,0.452,1.159,0.675,1.717,0.885
443,0.094,1.232,0.775,0.530,0.262,2.020,0.373
444,0.400,4.836,0.215,1.439,0.825,1.745,1.089
445,0.052,0.903,0.808,0.364,0.247,1.471,0.300
446,0.308,2.589,0.578,1.049,0.452,2.319,0.689
447,0.139,1.623,0.661,0.697,0.314,2.222,0.468
448,0.870,7.468,0.196,2.152,1.237,1.739,1.632
449,0.135,1.677,0.603,0.704,0.290,2.429,0.452
450,0.154,1.785,0.605,0.694,0.353,1.965,0.495
451,0.443,3.542,0.444,1.541,0.519,2.966,0.895
452,0.114,1.382,0.748,0.559,0.300,1.863,0.409
453,0.235,2.127,0.652,0.820,0.483,1.697,0.629
454,0.112,1.336,0.792,0.510,0.351,1.450,0.423
455,0.250,3.699,0.229,1.632,0.427,3.820,0.835
456,0.215,3.088,0.283,1.323,0.395,3.349,0.723
457,0.137,1.427,0.848,0.553,0.351,1.577,0.440
458,0.248,2.314,0.583,1.001,0.365,2.744,0.604
459,0.062,1.103,0.645,0.474,0.221,2.143,0.324
460,0.081,1.194,0.715,0.522,0.243,2.149,0.356
461,0.361,3.450,0.381,1.510,0.513,2.940,0.880
462,0.137,1.865,0.496,0.711,0.371,1.915,0.514
463,0.074,1.144,0.707,0.471,0.232,2.030,0.331
464,0.121,1.365,0.817,0.541,0.318,1.700,0.415
