level,Radio_with_normalized_depth_%
0,22.6415
1,27.9047
2,27.9047
3,27.9047
4,27.9047
5,27.9047
6,27.9047
7,28.3019
8,29.7915
9,30.3873
10,31.1817
11,31.0824
12,31.7776
13,32.4727
14,32.7706
15,32.8699
16,33.3664
17,33.4657
18,33.6643
19,33.9623
20,34.6574
21,34.3595
22,33.9623
23,34.0616
24,35.3525
25,35.6504
26,35.7498
27,35.4518
28,36.1470
29,35.7498
30,35.3525
31,35.3525
32,35.4518
33,35.3525
34,35.4518
35,35.4518
36,35.7498
37,35.1539
38,35.1539
39,35.2532
40,35.0546
41,35.1539
42,35.4518
43,35.1539
44,34.8560
45,34.0616
46,33.9623
47,33.9623
48,34.1609
49,34.5581
50,34.6574
51,34.6574
52,34.6574
53,34.4588
54,35.1539
55,34.5581
56,34.4588
57,34.1609
58,33.6643
59,33.6643
60,33.4657
61,33.3664
62,33.0685
63,32.9692
64,33.4657
65,33.7637
66,33.1678
67,32.2741
68,31.8769
69,31.5789
70,31.8769
71,32.1748
72,31.8769
73,32.3734
74,33.5650
75,33.1678
76,32.8699
77,32.5720
78,32.3734
79,32.6713
80,32.4727
81,33.0685
82,32.4727
83,32.0755
84,32.2741
85,32.5720
86,32.5720
87,32.7706
88,32.7706
89,33.1678
90,33.7637
91,33.4657
92,33.4657
93,33.0685
94,33.0685
95,32.4727
96,32.0755
97,33.0685
98,33.3664
99,32.7706
100,32.2741
101,32.1748
102,32.6713
103,32.6713
104,33.2671
105,33.9623
106,34.3595
107,33.8630
108,34.0616
109,33.7637
110,33.3664
111,33.6643
112,33.9623
113,34.0616
114,34.0616
115,34.3595
116,33.8630
117,33.4657
118,34.5581
119,34.4588
120,34.7567
121,35.4518
122,35.6504
123,36.0477
124,36.3456
125,35.5511
126,36.1470
127,36.8421
128,36.6435
129,36.3456
130,37.2393
131,37.4379
132,36.8421
133,37.2393
134,37.1400
135,37.6365
136,38.3317
137,37.8352
138,37.6365
139,37.2393
140,37.2393
141,37.2393
142,36.8421
143,37.3386
144,37.2393
145,37.2393
146,37.1400
147,38.2324
148,38.2324
149,37.8352
150,37.9345
151,37.5372
152,38.1331
153,37.9345
154,39.2254
155,39.3247
156,39.6226
157,39.9206
158,39.7219
159,39.9206
160,39.3247
161,39.5233
162,39.6226
163,40.0199
164,40.0199
165,40.8143
166,40.9136
167,40.8143
168,40.6157
169,41.2115
170,41.4101
171,41.5094
172,41.6087
173,40.9136
174,40.7150
175,41.1122
176,40.6157
177,40.8143
178,40.3178
179,39.9206
180,40.0199
181,39.9206
182,39.6226
183,39.5233
184,39.4240
185,39.8213
186,39.7219
187,40.0199
188,39.9206
189,39.6226
190,39.3247
191,39.2254
192,39.3247
193,39.5233
194,39.5233
195,39.4240
196,38.8282
197,38.5303
198,38.1331
199,37.7358
200,37.0407
201,37.7358
202,37.7358
203,37.8352
204,37.3386
205,37.1400
206,36.7428
207,36.6435
208,36.0477
209,35.3525
210,35.0546
211,34.9553
212,34.7567
213,34.7567
214,34.5581
215,34.4588
216,35.0546
217,35.3525
218,35.1539
219,34.8560
220,34.4588
221,33.9623
222,33.9623
223,33.7637
224,33.5650
225,33.2671
226,33.3664
227,32.7706
228,32.4727
229,32.0755
230,31.6783
231,30.7845
232,30.3873
233,29.5928
234,29.1956
235,28.7984
236,29.6922
237,29.2949
238,29.1956
239,28.8977
240,28.5005
241,27.8054
242,27.5074
243,27.8054
244,27.8054
245,27.8054
246,27.7061
247,27.8054
248,27.4081
249,27.3088
250,26.3158
251,27.0109
252,26.8123
253,26.9116
254,26.9116
255,26.9116
256,27.1102
257,26.9116
258,26.5144
259,26.7130
260,26.6137
261,26.8123
262,26.7130
263,26.8123
264,26.7130
265,26.6137
266,26.5144
267,26.4151
268,26.4151
269,25.6207
270,25.3227
271,24.6276
272,24.5283
273,24.2304
274,24.3297
275,24.9255
276,25.0248
277,25.1241
278,25.1241
279,25.2234
280,25.6207
281,25.5214
282,25.6207
283,25.7200
284,26.0179
285,26.1172
286,26.9116
287,26.9116
288,26.8123
289,26.5144
290,26.4151
291,26.7130
292,26.7130
293,26.5144
294,26.9116
295,28.6991
296,28.8977
297,28.7984
298,28.6991
299,28.5005
300,28.4012
301,28.6991
302,29.0963
303,29.4935
304,29.0963
305,29.0963
306,28.9970
307,29.1956
308,29.4935
309,29.3942
310,29.1956
311,30.4866
312,29.8908
313,29.7915
314,29.9901
315,30.0894
316,30.0894
317,29.7915
318,29.5928
319,29.1956
320,29.3942
321,29.0963
322,28.6991
323,28.7984
324,28.6991
325,29.4935
326,29.7915
327,29.7915
328,29.8908
329,29.9901
330,29.6922
331,29.7915
332,29.7915
333,29.7915
334,30.8838
335,30.8838
336,31.1817
337,31.2810
338,31.1817
339,31.2810
340,31.5789
341,32.1748
342,31.8769
343,31.5789
344,32.0755
345,31.9762
346,32.0755
347,32.4727
348,33.1678
349,32.9692
350,33.3664
351,33.6643
352,33.7637
353,32.9692
354,33.0685
355,33.3664
356,33.3664
357,33.3664
358,33.1678
359,33.1678
360,33.2671
361,32.8699
362,32.9692
363,32.6713
364,32.7706
365,31.9762
366,32.1748
367,32.3734
368,32.4727
369,32.1748
370,31.6783
371,31.5789
372,31.2810
373,31.9762
374,32.1748
375,31.5789
376,31.9762
377,31.7776
378,32.0755
379,31.4796
380,31.2810
381,30.9831
382,30.5859
383,30.3873
384,30.7845
385,30.9831
386,30.8838
387,31.0824
388,31.1817
389,30.7845
390,30.9831
391,31.3803
392,31.5789
393,30.7845
394,30.7845
395,31.3803
396,31.5789
397,31.1817
398,30.7845
399,30.6852
400,30.1887
401,31.2810
402,31.5789
403,31.3803
404,31.3803
405,31.5789
406,31.2810
407,31.0824
408,30.9831
409,31.1817
410,31.1817
411,31.4796
412,31.7776
413,32.2741
414,31.6783
415,31.6783
416,31.9762
417,32.2741
418,32.0755
419,31.7776
420,32.2741
421,32.9692
422,32.8699
423,32.9692
424,33.2671
425,33.5650
426,33.6643
427,33.3664
428,33.1678
429,33.0685
430,32.9692
431,32.4727
432,33.0685
433,32.5720
434,32.2741
435,32.5720
436,32.6713
437,32.6713
438,33.0685
439,32.6713
440,32.7706
441,32.8699
442,32.5720
443,31.7776
444,31.9762
445,32.3734
446,31.9762
447,31.4796
448,31.7776
449,31.8769
450,32.1748
451,32.0755
452,31.8769
453,31.3803
454,31.3803
455,31.4796
456,31.6783
457,30.9831
458,31.0824
459,30.6852
460,30.1887
461,30.0894
462,30.0894
463,29.2949
464,28.7984
465,28.6991
466,28.2026
467,28.5005
468,28.7984
469,28.3019
470,28.1033
471,28.2026
472,28.2026
473,28.4012
474,28.4012
475,28.0040
476,27.9047
477,28.6991
478,28.4012
479,28.3019
480,28.4012
481,28.9970
482,28.7984
483,28.5005
484,28.4012
485,28.4012
486,28.6991
487,28.8977
488,28.7984
489,29.1956
490,29.6922
491,29.8908
492,29.8908
493,29.7915
494,29.5928
495,29.2949
496,29.0963
497,28.9970
498,28.9970
499,28.9970
500,27.8330
501,29.1252
502,29.1252
503,29.1252
504,29.3241
505,29.6223
506,29.7217
507,29.7217
508,30.3181
509,30.3181
510,30.1193
511,30.0199
512,30.8151
513,30.7157
514,30.5169
515,30.4175
516,31.1133
517,31.2127
518,31.6103
519,32.3062
520,32.4056
521,32.6044
522,32.6044
523,32.5050
524,33.0020
525,33.1014
526,33.7972
527,33.3002
528,33.7972
529,33.5984
530,33.8966
531,33.9960
532,34.1948
533,33.9960
534,34.3936
535,34.5924
536,34.2942
537,34.8907
538,35.2883
539,35.3877
540,35.5865
541,35.6859
542,35.3877
543,35.6859
544,35.5865
545,35.9841
546,36.3817
547,36.5805
548,36.4811
549,36.6799
550,37.1769
551,36.8787
552,36.8787
553,37.9722
554,37.9722
555,38.4692
556,38.7674
557,38.7674
558,38.6680
559,38.4692
560,38.9662
561,38.5686
562,38.6680
563,39.2644
564,39.5626
565,38.7674
566,38.6680
567,38.2704
568,38.6680
569,38.7674
570,38.4692
571,37.9722
572,37.9722
573,38.2704
574,37.9722
575,38.1710
576,38.1710
577,39.0656
578,38.9662
579,39.2644
580,38.9662
581,39.0656
582,39.0656
583,38.8668
584,39.2644
585,39.2644
586,39.1650
587,39.6620
588,39.8608
589,39.7614
590,39.8608
591,39.7614
592,39.5626
593,39.1650
594,39.2644
595,39.5626
596,39.0656
597,39.0656
598,38.7674
599,38.3698
600,37.9722
601,38.2704
602,38.4692
603,38.2704
604,37.8728
605,37.9722
606,37.7734
607,37.4751
608,36.9781
609,36.3817
610,36.5805
611,36.3817
612,35.9841
613,35.4871
614,34.9901
615,34.9901
616,35.1889
617,35.3877
618,35.7853
619,35.8847
620,35.6859
621,35.1889
622,35.0895
623,35.0895
624,34.0954
625,32.9026
626,33.3002
627,33.3002
628,32.7038
629,32.8032
630,33.3002
631,33.4990
632,32.9026
633,32.9026
634,33.7972
635,33.5984
636,33.3996
637,33.6978
638,33.6978
639,33.3996
640,33.2008
641,33.2008
642,33.3002
643,33.6978
644,33.9960
645,34.2942
646,33.9960
647,33.4990
648,34.4930
649,34.4930
650,34.5924
651,34.9901
652,34.9901
653,35.3877
654,35.4871
655,35.4871
656,35.8847
657,35.8847
658,36.3817
659,36.4811
660,36.0835
661,35.0895
662,35.0895
663,35.2883
664,35.7853
665,35.9841
666,35.9841
667,36.9781
668,36.9781
669,37.0775
670,36.9781
671,37.1769
672,37.5746
673,37.4751
674,37.0775
675,37.3757
676,38.1710
677,38.1710
678,37.9722
679,37.8728
680,38.0716
681,38.1710
682,38.1710
683,37.8728
684,37.9722
685,38.8668
686,38.8668
687,38.8668
688,39.3638
689,39.5626
690,39.1650
691,39.2644
692,39.9602
693,40.0596
694,40.0596
695,40.0596
696,40.3579
697,40.2584
698,40.3579
699,40.3579
700,40.1590
701,40.0596
702,39.8608
703,39.6620
704,39.8608
705,39.4632
706,39.7614
707,39.7614
708,39.7614
709,38.9662
710,38.1710
711,38.1710
712,38.1710
713,38.9662
714,38.8668
715,38.8668
716,38.7674
717,38.9662
718,38.6680
719,38.4692
720,38.0716
721,37.7734
722,37.3757
723,37.1769
724,37.7734
725,37.8728
726,38.1710
727,37.6740
728,36.9781
729,36.9781
730,36.5805
731,36.3817
732,36.5805
733,36.4811
734,36.0835
735,36.0835
736,36.1829
737,36.2823
738,36.2823
739,36.0835
740,35.3877
741,34.3936
742,34.1948
743,34.7913
744,34.7913
745,34.7913
746,34.5924
747,33.9960
748,34.0954
749,34.1948
750,32.6044
751,33.5984
752,34.2942
753,34.0954
754,33.8966
755,34.0954
756,33.6978
757,33.5984
758,33.5984
759,33.8966
760,34.0954
761,34.1948
762,34.8907
763,35.3877
764,34.4930
765,34.4930
766,34.3936
767,34.6918
768,34.7913
769,34.8907
770,34.6918
771,34.9901
772,34.8907
773,35.0895
774,35.3877
775,36.1829
776,35.9841
777,35.4871
778,35.3877
779,35.4871
780,35.1889
781,34.8907
782,35.1889
783,35.5865
784,35.3877
785,36.1829
786,35.8847
787,35.9841
788,36.0835
789,35.7853
790,35.6859
791,35.7853
792,35.6859
793,35.8847
794,36.4811
795,36.5805
796,35.6859
797,35.4871
798,35.8847
799,35.9841
800,35.5865
801,36.4811
802,36.3817
803,36.3817
804,36.4811
805,35.9841
806,36.0835
807,36.4811
808,36.4811
809,36.7793
810,36.7793
811,36.5805
812,36.4811
813,36.7793
814,37.3757
815,36.9781
816,37.0775
817,37.0775
818,37.1769
819,36.7793
820,36.6799
821,36.7793
822,36.6799
823,36.2823
824,36.5805
825,36.7793
826,36.5805
827,36.8787
828,36.8787
829,37.5746
830,36.9781
831,37.0775
832,36.8787
833,37.2763
834,37.2139
835,36.9154
836,37.3134
837,37.4129
838,37.1144
839,37.3134
840,37.7114
841,38.3085
842,38.6070
843,38.7065
844,39.1045
845,39.5025
846,39.4030
847,39.5025
848,39.7015
849,39.9005
850,39.6020
851,40.0000
852,39.8010
853,39.6020
854,39.7015
855,39.9005
856,40.0000
857,40.0000
858,40.2985
859,40.3980
860,40.3980
861,39.9005
862,39.5025
863,39.6020
864,39.6020
865,39.1045
866,38.8060
867,38.3085
868,38.1095
869,38.1095
870,37.9104
871,38.0099
872,37.9104
873,37.8109
874,37.2139
875,36.7164
876,37.0149
877,37.0149
878,37.0149
879,36.4179
880,36.2189
881,36.9154
882,36.4179
883,34.9254
884,35.5224
885,35.3234
886,35.5224
887,35.0249
888,34.3284
889,34.3284
890,34.4279
891,34.6269
892,35.3234
893,35.1244
894,34.5274
895,33.0348
896,32.6368
897,32.3383
898,32.5373
899,32.2388
900,31.9403
901,32.5373
902,31.9403
903,31.3433
904,30.5473
905,30.5473
906,29.3532
907,29.0547
908,29.2537
909,29.3532
910,29.1542
911,28.9552
912,28.6567
913,28.6567
914,28.7562
915,29.0547
916,29.5522
917,28.5857
918,28.5857
919,28.4861
920,28.7849
921,28.9841
922,29.1833
923,29.7809
924,29.4821
925,29.2829
926,28.7849
927,27.8884
928,27.8884
929,27.2908
930,26.3944
931,26.4940
932,25.9960
933,26.1952
934,25.8964
935,25.4980
936,25.0000
937,25.1992
938,25.0249
939,25.1246
940,24.5264
941,24.1276
942,23.3300
943,23.6291
944,23.7288
945,24.0279
946,24.0279
947,23.7288
948,23.4297
949,23.8285
950,23.8523
951,24.0519
952,23.9521
953,23.7525
954,23.3533
955,23.2535
956,23.3533
957,22.9541
958,22.4551
959,22.6773
960,22.3776
961,22.2777
962,21.9780
963,21.1788
964,20.2797
965,20.2797
966,19.9800
967,19.8801
968,19.7802
969,18.8000
970,18.7000
971,18.4000
972,18.3000
973,18.5185
974,18.5185
975,18.2365
976,17.8357
977,17.7533
978,17.5703
979,17.3695
980,17.1026
981,16.6163
982,17.1371
983,16.8517
984,16.7677
985,16.6835
986,16.3121
987,14.3293
988,13.7755
989,13.4221
990,11.9122
991,10.9560
992,10.2925
993,9.2694
994,8.6331
995,10.0167
996,12.7479
997,0.0000
998,0.0000
999,0.0000
