level,Radio_with_normalized_depth_%
0,76.9795
1,77.2727
2,77.2727
3,77.0284
4,72.4829
5,69.4526
6,69.0616
7,66.6667
8,65.4936
9,63.1965
10,61.2903
11,60.4594
12,57.2336
13,55.5230
14,54.4966
15,52.9814
16,50.3421
17,48.6315
18,47.4585
19,45.4545
20,43.1085
21,41.0068
22,40.3226
23,38.9541
24,36.9501
25,35.2395
26,34.5064
27,33.0401
28,31.8182
29,31.6227
30,30.8407
31,30.0098
32,29.5210
33,29.7654
34,29.6188
35,28.6901
36,27.8592
37,27.4682
38,27.4682
39,26.7840
40,25.5621
41,25.7087
42,25.9042
43,25.5621
44,25.1711
45,25.2688
46,24.8289
47,24.3402
48,24.0469
49,24.0958
50,24.3891
51,24.6823
52,24.4868
53,24.3891
54,24.8289
55,24.7312
56,24.6823
57,24.3402
58,24.4379
59,24.6823
60,24.9267
61,24.7801
62,24.6823
63,24.2424
64,24.2913
65,24.4379
66,24.6823
67,24.5846
68,24.5357
69,25.0733
70,25.0244
71,25.2199
72,25.6598
73,25.6598
74,25.5132
75,25.3177
76,25.2199
77,25.2199
78,24.8778
79,24.0958
80,24.2913
81,24.2424
82,24.3402
83,24.5846
84,23.9980
85,24.0469
86,24.2913
87,24.3402
88,24.7312
89,24.5846
90,24.2913
91,24.5357
92,24.4868
93,24.6334
94,24.0958
95,24.1935
96,24.1935
97,24.4868
98,24.6334
99,24.5357
100,24.3402
101,24.5846
102,24.9267
103,25.2199
104,25.6598
105,26.2952
106,26.4907
107,26.4418
108,26.4907
109,26.2952
110,26.2463
111,26.0020
112,26.0020
113,25.9042
114,25.6598
115,25.5132
116,25.5132
117,25.6598
118,25.5132
119,25.3666
120,25.3666
121,25.4154
122,25.4154
123,25.6109
124,25.6598
125,25.5621
126,25.5621
127,25.8065
128,25.4154
129,25.4154
130,25.7087
131,25.4643
132,25.3666
133,25.5621
134,25.6109
135,25.7576
136,25.3177
137,24.9267
138,25.4643
139,26.0020
140,25.9531
141,25.4643
142,25.3666
143,25.4643
144,25.0244
145,24.7312
146,24.8778
147,25.5132
148,25.4643
149,25.7576
150,25.9042
151,25.6598
152,25.7087
153,26.3441
154,26.1975
155,26.6373
156,26.3930
157,26.1486
158,26.0020
159,25.8553
160,25.6598
161,26.6373
162,26.4907
163,26.9795
164,27.7126
165,28.1525
166,28.2014
167,28.7390
168,28.8368
169,28.9834
170,28.9345
171,28.7879
172,29.0811
173,29.0323
174,28.4946
175,28.4946
176,28.3480
177,28.8368
178,28.3480
179,28.4946
180,28.1525
181,28.5924
182,28.9834
183,28.9834
184,29.1789
185,29.0811
186,29.1300
