 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
33,2.199,11.581,0.206,4.408,1.262,3.492,2.359
34,0.059,1.330,0.418,0.622,0.166,3.750,0.321
35,5.220,20.028,0.164,4.633,2.894,1.601,3.662
36,2.029,8.049,0.394,2.390,1.827,1.308,2.090
37,0.062,0.931,0.898,0.405,0.223,1.820,0.300
38,0.071,0.964,0.964,0.405,0.223,1.820,0.300
39,0.074,1.376,0.493,0.568,0.278,2.040,0.397
40,0.136,1.756,0.555,0.797,0.266,2.998,0.460
41,0.149,2.090,0.428,0.953,0.255,3.729,0.493
42,3.330,11.293,0.328,3.436,2.092,1.643,2.681
43,0.071,0.931,1.000,0.401,0.275,1.457,0.333
44,10.180,34.041,0.110,7.050,4.840,1.456,5.841
45,0.489,2.641,0.882,0.996,0.720,1.382,0.847
46,1.391,6.285,0.443,2.417,1.047,2.307,1.591
47,0.034,0.695,0.887,0.315,0.216,1.457,0.261
48,10.700,25.760,0.203,10.529,2.178,4.835,4.788
49,0.149,1.371,0.995,0.528,0.433,1.220,0.478
50,0.099,1.121,0.991,0.435,0.334,1.302,0.381
51,1.481,6.797,0.403,2.692,1.058,2.546,1.687
52,2.534,9.951,0.322,4.363,0.989,4.410,2.078
53,1.171,6.265,0.375,2.592,0.865,2.996,1.498
54,0.458,2.497,0.924,0.926,0.695,1.334,0.802
55,0.139,1.390,0.907,0.573,0.373,1.535,0.463
56,5.774,19.445,0.192,5.765,2.404,2.398,3.723
57,0.081,1.251,0.646,0.559,0.167,3.350,0.306
58,2.478,9.531,0.343,3.135,1.920,1.633,2.453
59,0.719,3.160,0.905,1.135,0.884,1.284,1.002
60,0.245,1.770,0.982,0.673,0.501,1.343,0.580
61,0.434,2.465,0.897,0.871,0.760,1.146,0.814
62,1.385,4.411,0.894,1.638,1.113,1.471,1.350
63,1.022,3.920,0.836,1.543,0.933,1.655,1.200
64,3.141,10.218,0.378,3.307,1.651,2.003,2.336
65,0.901,3.684,0.835,1.431,0.891,1.607,1.129
66,6.162,17.510,0.253,6.405,1.988,3.221,3.569
67,0.167,1.469,0.975,0.548,0.445,1.231,0.494
68,0.372,2.446,0.781,0.880,0.647,1.360,0.755
69,0.511,3.304,0.589,0.951,0.866,1.098,0.907
70,0.675,3.263,0.797,1.251,0.705,1.775,0.939
71,1.295,4.791,0.709,1.562,1.294,1.207,1.422
72,3.891,11.385,0.377,3.710,2.526,1.468,3.061
73,5.130,23.771,0.114,10.351,1.574,6.575,4.037
74,0.517,2.891,0.778,1.022,0.779,1.311,0.892
75,0.539,2.812,0.856,1.075,0.779,1.380,0.915
76,0.527,2.701,0.907,1.023,0.748,1.368,0.875
77,3.352,11.844,0.300,4.765,1.457,3.271,2.635
78,5.870,20.976,0.168,7.966,2.208,3.608,4.194
79,0.988,3.684,0.915,1.272,1.058,1.202,1.160
80,2.550,8.252,0.470,3.277,1.266,2.589,2.037
81,3.473,10.863,0.370,4.833,1.180,4.096,2.388
82,0.099,1.088,1.000,0.424,0.334,1.269,0.376
83,1.722,5.598,0.691,1.973,1.224,1.611,1.554
84,0.381,2.229,0.964,0.850,0.647,1.313,0.742
85,0.697,3.114,0.904,1.113,0.866,1.286,0.982
86,0.074,0.931,1.000,0.373,0.278,1.342,0.322
87,0.198,1.659,0.906,0.602,0.501,1.202,0.549
88,2.410,8.454,0.424,3.150,1.651,1.908,2.281
89,9.037,27.342,0.152,6.927,3.544,1.955,4.955
90,0.362,2.196,0.944,0.773,0.668,1.158,0.719
91,0.328,2.641,0.591,1.040,0.557,1.868,0.761
92,3.903,13.673,0.262,4.755,1.474,3.226,2.648
93,0.300,2.622,0.549,0.835,0.724,1.154,0.777
94,0.112,1.344,0.776,0.622,0.278,2.236,0.416
95,1.149,4.077,0.869,1.444,1.069,1.351,1.242
96,0.130,1.279,1.000,0.513,0.334,1.537,0.414
97,2.169,9.290,0.316,4.180,1.050,3.981,2.095
98,2.007,6.285,0.639,2.304,1.450,1.589,1.828
99,2.506,9.746,0.332,3.590,1.361,2.638,2.210
100,0.743,3.304,0.856,1.204,0.891,1.352,1.036
101,0.514,3.382,0.565,1.346,0.612,2.199,0.908
102,0.310,2.196,0.807,0.803,0.616,1.303,0.703
103,1.859,5.734,0.711,2.183,1.071,2.038,1.529
104,0.446,2.386,0.985,0.850,0.724,1.174,0.784
105,0.282,1.927,0.954,0.679,0.597,1.137,0.637
106,0.682,3.363,0.757,1.369,0.724,1.892,0.995
107,0.412,2.373,0.920,0.897,0.668,1.344,0.774
108,0.353,2.229,0.893,0.864,0.557,1.552,0.693
109,0.071,0.931,1.000,0.356,0.278,1.281,0.315
110,0.235,1.737,0.980,0.635,0.551,1.152,0.591
111,2.020,7.728,0.425,2.517,1.373,1.833,1.859
112,0.273,1.914,0.935,0.697,0.557,1.253,0.623
113,5.759,15.959,0.284,6.606,1.738,3.801,3.388
114,2.385,8.532,0.412,3.652,1.046,3.491,1.955
115,0.651,2.956,0.935,1.105,0.826,1.337,0.956
116,0.071,1.088,0.756,0.479,0.249,1.924,0.345
117,0.493,2.609,0.910,0.899,0.756,1.189,0.824
118,0.254,1.849,0.934,0.724,0.501,1.444,0.602
119,0.384,2.373,0.858,0.864,0.612,1.411,0.727
120,1.434,4.680,0.823,1.778,1.095,1.624,1.396
121,2.351,9.640,0.318,3.322,1.250,2.658,2.037
122,0.127,1.246,1.000,0.476,0.390,1.221,0.430
123,0.508,2.674,0.893,0.986,0.668,1.477,0.812
124,0.579,3.002,0.808,1.179,0.697,1.692,0.907
125,0.598,2.845,0.928,0.974,0.866,1.124,0.918
126,0.505,2.563,0.966,0.921,0.724,1.273,0.816
127,0.991,4.327,0.665,1.594,0.946,1.684,1.228
128,4.343,13.573,0.296,4.191,1.977,2.119,2.879
129,2.726,9.208,0.404,2.607,2.210,1.180,2.400
130,0.985,4.259,0.682,1.740,0.714,2.438,1.114
131,1.159,5.231,0.532,1.982,1.010,1.962,1.415
132,1.351,6.187,0.443,1.922,1.480,1.298,1.687
133,1.106,4.156,0.805,1.528,1.102,1.387,1.298
134,2.193,10.209,0.264,4.568,0.787,5.803,1.896
135,0.112,1.325,0.799,0.548,0.315,1.741,0.415
136,1.056,4.745,0.590,2.041,0.911,2.241,1.363
137,0.437,2.576,0.827,1.035,0.616,1.681,0.799
138,0.112,1.154,1.000,0.449,0.334,1.344,0.387
139,0.967,5.788,0.363,2.182,0.880,2.480,1.386
140,5.524,18.430,0.204,6.781,1.758,3.857,3.453
141,0.536,2.641,0.965,0.951,0.724,1.314,0.830
142,0.678,3.035,0.926,1.098,0.866,1.268,0.975
143,1.128,6.517,0.334,2.887,0.713,4.046,1.435
144,3.154,9.914,0.403,4.082,1.258,3.245,2.266
145,0.170,1.501,0.950,0.602,0.423,1.423,0.505
146,1.233,4.791,0.675,1.919,1.002,1.916,1.387
147,1.125,5.310,0.501,2.130,0.844,2.525,1.341
148,0.077,0.977,1.000,0.373,0.315,1.186,0.343
149,1.295,4.457,0.819,1.792,1.003,1.788,1.340
150,4.046,12.683,0.316,5.319,1.587,3.351,2.906
151,0.923,3.874,0.773,1.571,0.821,1.913,1.136
152,0.607,3.342,0.683,1.408,0.568,2.481,0.894
153,0.068,0.898,1.000,0.373,0.275,1.355,0.321
154,0.223,1.868,0.804,0.757,0.445,1.700,0.581
155,1.537,7.099,0.383,2.917,1.018,2.866,1.723
156,1.998,8.605,0.339,3.390,1.218,2.782,2.032
157,1.744,5.834,0.644,2.502,1.063,2.354,1.630
158,1.016,4.365,0.670,1.798,0.832,2.160,1.224
159,4.315,25.164,0.086,5.479,2.898,1.890,3.985
160,0.071,0.945,1.000,0.352,0.315,1.118,0.333
161,7.943,35.661,0.078,5.755,4.180,1.377,4.905
162,0.722,3.271,0.848,1.096,0.940,1.166,1.015
163,0.251,1.770,1.000,0.649,0.557,1.166,0.601
164,0.747,3.290,0.867,1.232,0.835,1.476,1.014
165,0.843,3.369,0.933,1.195,1.002,1.193,1.094
166,1.369,5.576,0.553,2.282,0.803,2.842,1.354
167,0.099,1.088,1.000,0.424,0.334,1.269,0.376
168,0.694,3.828,0.595,1.605,0.671,2.393,1.038
169,1.304,4.707,0.740,1.930,0.908,2.124,1.324
170,1.279,5.761,0.485,2.404,0.736,3.266,1.330
171,0.418,2.701,0.720,1.069,0.664,1.611,0.842
172,0.607,2.864,0.930,1.040,0.724,1.437,0.867
173,2.255,8.600,0.383,3.407,1.285,2.652,2.092
174,0.099,1.632,0.468,0.732,0.205,3.573,0.387
175,0.750,3.304,0.863,1.310,0.779,1.681,1.010
176,0.183,1.705,0.790,0.679,0.423,1.606,0.536
177,0.359,2.150,0.977,0.773,0.668,1.158,0.719
178,0.180,1.580,0.905,0.599,0.426,1.408,0.505
179,0.561,3.382,0.616,1.285,0.688,1.869,0.940
180,0.155,1.422,0.962,0.548,0.390,1.407,0.462
181,1.134,5.505,0.470,2.309,0.840,2.750,1.392
182,0.136,1.311,0.996,0.479,0.390,1.229,0.432
183,4.284,13.136,0.312,4.989,1.678,2.973,2.893
184,0.186,1.612,0.898,0.602,0.459,1.312,0.526
185,0.824,3.336,0.930,1.179,0.946,1.246,1.056
186,0.350,2.071,1.000,0.747,0.612,1.220,0.676
187,2.581,7.118,0.640,2.803,1.535,1.826,2.074
188,8.222,24.173,0.177,6.069,4.167,1.457,5.029
189,0.694,3.146,0.881,1.135,0.835,1.360,0.974
190,1.685,6.168,0.557,2.465,1.266,1.947,1.767
191,0.146,1.344,1.000,0.525,0.390,1.348,0.452
192,0.449,2.497,0.905,0.926,0.708,1.308,0.810
193,0.344,2.183,0.907,0.850,0.597,1.422,0.712
194,0.384,2.451,0.803,1.035,0.538,1.923,0.747
195,2.296,10.156,0.280,4.364,0.890,4.904,1.971
196,0.428,2.373,0.954,0.827,0.668,1.239,0.743
197,3.185,12.788,0.245,3.847,2.267,1.697,2.953
198,0.855,4.031,0.661,1.594,0.787,2.024,1.120
199,0.669,3.081,0.886,1.127,0.848,1.329,0.978
200,0.412,2.636,0.745,1.120,0.540,2.073,0.778
201,1.608,5.505,0.667,2.309,0.984,2.346,1.508
202,0.632,2.956,0.909,1.158,0.787,1.471,0.955
203,1.797,6.594,0.519,2.677,1.242,2.155,1.823
204,3.439,12.539,0.275,4.906,1.528,3.210,2.738
205,0.675,3.002,0.942,1.147,0.835,1.374,0.979
206,1.264,4.726,0.711,1.795,1.059,1.694,1.379
207,0.790,3.336,0.892,1.232,0.891,1.383,1.047
208,0.183,1.593,0.905,0.635,0.426,1.490,0.520
209,1.490,5.782,0.560,2.315,1.141,2.029,1.625
210,0.864,5.244,0.395,2.320,0.663,3.501,1.240
211,1.691,7.058,0.427,3.115,0.946,3.293,1.717
212,0.505,2.609,0.932,0.926,0.779,1.189,0.850
213,0.480,2.799,0.770,1.069,0.695,1.539,0.862
214,0.970,4.248,0.675,1.637,0.905,1.808,1.217
215,3.070,13.573,0.209,4.196,1.576,2.662,2.572
216,0.871,5.826,0.322,2.361,0.608,3.887,1.198
217,0.756,3.494,0.778,1.401,0.779,1.799,1.045
218,6.434,18.622,0.233,5.006,4.156,1.204,4.561
219,0.201,1.580,1.000,0.599,0.445,1.346,0.517
220,1.533,6.563,0.447,2.950,0.819,3.601,1.555
221,1.487,8.619,0.252,3.373,0.989,3.409,1.827
222,0.347,2.183,0.915,0.827,0.557,1.487,0.679
223,0.638,4.104,0.476,1.860,0.543,3.426,1.005
224,1.496,5.459,0.631,2.205,1.043,2.115,1.517
225,1.549,6.135,0.517,2.042,1.307,1.562,1.634
226,0.161,1.534,0.861,0.622,0.334,1.863,0.456
227,0.895,4.490,0.558,1.917,0.794,2.414,1.234
228,1.431,4.523,0.879,1.729,1.141,1.515,1.405
229,0.421,2.353,0.956,0.827,0.722,1.146,0.773
230,0.214,2.373,0.477,1.026,0.387,2.650,0.630
231,0.226,1.737,0.942,0.697,0.472,1.477,0.574
232,0.195,1.626,0.928,0.679,0.433,1.569,0.542
233,2.175,7.421,0.496,3.111,1.047,2.971,1.805
234,0.130,1.455,0.772,0.602,0.390,1.545,0.484
235,0.517,3.480,0.537,1.270,0.635,2.001,0.898
236,1.713,8.719,0.283,3.890,0.706,5.513,1.657
237,0.223,2.039,0.674,0.851,0.405,2.102,0.587
238,1.391,5.353,0.610,2.244,0.835,2.687,1.369
239,0.651,3.114,0.843,1.245,0.724,1.720,0.949
240,0.220,1.862,0.797,0.822,0.413,1.988,0.583
241,0.108,1.344,0.755,0.573,0.317,1.809,0.426
242,0.090,1.108,0.920,0.449,0.278,1.612,0.353
243,0.418,2.451,0.875,0.958,0.646,1.483,0.786
244,1.106,4.962,0.564,1.890,0.856,2.207,1.272
245,0.452,2.517,0.897,0.921,0.612,1.505,0.751
246,1.633,6.548,0.479,2.130,1.276,1.670,1.649
247,0.976,4.294,0.665,1.782,0.775,2.300,1.175
248,1.571,5.761,0.595,2.403,0.856,2.806,1.435
249,0.527,3.749,0.471,1.340,0.708,1.892,0.974
250,0.564,2.714,0.962,0.933,0.826,1.129,0.878
251,0.294,2.924,0.433,1.094,0.612,1.786,0.818
252,0.397,2.307,0.936,0.880,0.612,1.437,0.734
253,0.217,1.659,0.991,0.602,0.501,1.202,0.549
254,0.307,2.039,0.927,0.743,0.557,1.334,0.643
255,0.053,1.232,0.436,0.498,0.223,2.236,0.333
256,0.434,3.146,0.551,1.221,0.628,1.945,0.875
257,0.130,1.691,0.572,0.635,0.387,1.639,0.496
258,0.341,2.261,0.837,0.827,0.612,1.351,0.712
259,0.963,5.231,0.442,1.718,0.996,1.726,1.308
