level,Radio_with_normalized_depth_%
0,32.3338
1,34.5502
2,34.5502
3,34.5502
4,37.8096
5,37.1578
6,37.1578
7,37.1578
8,40.1565
9,39.5046
10,39.5046
11,40.5476
12,40.9387
13,40.2868
14,40.5476
15,42.1121
16,42.1121
17,41.4602
18,44.1982
19,44.9804
20,45.2412
21,46.0235
22,45.8931
23,45.7627
24,46.0235
25,48.1095
26,47.9791
27,47.8488
28,48.2399
29,48.6310
30,47.9791
31,47.9791
32,47.3272
33,47.4576
34,47.0665
35,47.0665
36,47.7184
37,46.4146
38,45.7627
39,44.4589
40,44.3286
41,43.5463
42,43.2855
43,43.5463
44,42.7640
45,42.5033
46,42.6336
47,42.5033
48,42.7640
49,43.0248
50,43.2855
51,44.0678
52,43.8070
53,43.5463
54,43.2855
55,43.5463
56,43.4159
57,42.6336
58,42.1121
59,42.6336
60,42.2425
61,41.9817
62,41.7210
63,40.4172
64,39.5046
65,40.0261
66,40.1565
67,40.4172
68,38.9831
69,40.6780
70,40.5476
71,40.8083
72,40.9387
73,41.0691
74,41.9817
75,41.7210
76,41.8514
77,43.2855
78,43.0248
79,42.7640
80,42.8944
81,43.2855
82,43.0248
83,41.8514
84,42.2425
85,42.3729
86,41.1995
87,41.5906
88,42.1121
89,42.8944
90,43.1552
91,44.1982
92,44.5893
93,44.3286
94,44.4589
95,44.3286
96,43.6767
97,43.8070
98,44.0678
99,43.6767
100,43.1552
101,43.4159
102,43.0248
103,43.4159
104,44.1982
105,43.9374
106,43.4159
107,43.9374
108,44.5893
109,43.6767
110,44.4589
111,45.5020
112,45.2412
113,44.3286
114,46.0235
115,45.7627
116,44.9804
117,44.1982
118,44.9804
119,45.5020
120,44.7197
121,44.7197
122,43.8070
123,43.1552
124,43.5463
125,43.2855
126,43.5463
127,43.9374
128,43.9374
129,43.2855
130,43.5463
131,44.7197
132,44.3286
133,43.9374
134,44.0678
135,44.1982
136,43.8070
137,43.9374
138,44.4589
139,43.2855
140,42.7640
141,43.1552
142,43.2855
143,42.5033
144,42.1121
145,42.7640
146,41.3299
147,41.3299
148,41.5906
149,41.8514
150,41.7210
151,41.1995
152,41.5906
153,41.5906
154,41.7210
155,41.9817
156,41.8514
157,41.1995
158,40.9387
159,39.7653
160,38.7223
161,39.3742
162,38.5919
163,37.9400
164,37.2881
165,37.6793
166,36.8970
167,36.8970
168,36.7666
169,35.8540
170,34.1591
171,33.3768
172,33.3768
173,31.8123
174,31.2907
175,31.0300
176,31.2907
177,30.6389
178,29.5958
179,29.2047
180,29.5958
181,29.5958
182,30.7692
183,30.7692
184,30.8996
185,30.5085
186,30.8996
187,31.8123
188,31.8123
189,32.0730
190,32.2034
191,32.7249
192,33.5072
193,34.8110
194,35.0717
195,35.4628
196,36.1147
197,35.5932
198,36.3755
199,36.7666
200,35.0717
201,36.2451
202,36.6362
203,36.7666
204,36.3755
205,36.5059
206,36.7666
207,36.6362
208,36.5059
209,36.6362
210,36.1147
211,35.0717
212,34.9413
213,34.9413
214,34.4198
215,34.2894
216,34.2894
217,34.0287
218,33.6376
219,33.7679
220,33.5072
221,33.6376
222,33.1160
223,32.5945
224,32.7249
225,32.3338
226,32.3338
227,31.9426
228,32.3338
229,31.9426
230,31.5515
231,31.5515
232,31.6819
233,31.6819
234,31.4211
235,31.0300
236,31.5515
237,31.9426
238,31.2907
239,31.6819
240,31.2907
241,31.1604
242,31.2907
243,31.1604
244,30.8996
245,31.2907
246,31.2907
247,32.0730
248,32.5945
249,33.3768
250,33.5072
251,34.6806
252,35.9844
253,36.3755
254,36.6362
255,37.1578
256,37.9400
257,38.2008
258,38.8527
259,38.7223
260,38.8527
261,39.5046
262,39.6349
263,40.1565
264,39.8957
265,40.0261
266,40.6780
267,40.9387
268,41.3299
269,41.1995
270,41.8514
271,42.6336
272,43.2855
273,43.4159
274,44.0678
275,43.9374
276,44.8501
277,44.3286
278,44.5893
279,44.9804
280,44.3286
281,44.4589
282,44.8501
283,44.9804
284,44.9804
285,44.5893
286,44.1982
287,44.3286
288,43.6767
289,44.0678
290,44.9804
291,44.8501
292,45.5020
293,44.9804
294,45.7627
295,45.3716
296,45.2412
297,45.3716
298,45.5020
299,45.8931
300,45.8931
301,46.0235
302,46.2842
303,45.8931
304,46.1538
305,45.6323
306,46.2842
307,46.2842
308,46.9361
309,46.9361
310,45.8931
311,46.6754
312,47.3272
313,47.0665
314,46.8057
315,45.8931
316,46.1538
317,45.8931
318,46.1538
319,46.8057
320,47.0665
321,47.5880
322,46.6754
323,45.7627
324,45.5020
325,44.8501
326,45.6323
327,45.5020
328,45.2412
329,45.3716
330,45.5020
331,45.5020
332,45.5020
333,44.3286
334,43.4159
335,43.5463
336,41.8514
337,41.3299
338,41.1995
339,39.3742
340,38.4615
341,37.2881
342,37.2881
343,36.6362
344,36.3755
345,35.8540
346,36.3755
347,35.2021
348,33.7679
349,32.5945
350,32.0730
351,31.9426
352,31.4211
353,30.8996
354,29.8566
355,28.9439
356,27.5098
357,26.3364
358,26.2060
359,24.9022
360,24.9022
361,24.9022
362,25.0326
363,25.0326
364,26.2060
365,26.0756
366,25.9452
367,26.0756
368,26.5971
369,26.0756
370,26.0756
371,25.2934
372,25.2934
373,25.4237
374,25.0326
375,23.9896
376,24.5111
377,24.2503
378,24.3807
379,24.7718
380,25.0326
381,25.8149
382,26.0756
383,26.7275
384,27.1186
385,27.6402
386,27.7705
387,27.7705
388,28.1617
389,28.1617
390,28.4224
391,28.9439
392,29.5958
393,28.9439
394,28.9439
395,29.8566
396,29.8566
397,30.6389
398,30.7692
399,31.8123
400,31.8123
401,33.6376
402,34.5502
403,35.0717
404,35.5932
405,35.4628
406,35.4628
407,36.1147
408,36.3755
409,36.5059
410,37.4185
411,38.2008
412,38.2008
413,38.7223
414,39.8957
415,40.1565
416,39.7653
417,39.3742
418,40.6780
419,40.2868
420,40.4172
421,40.2868
422,39.7653
423,39.3742
424,39.2438
425,39.8957
426,39.6349
427,39.5046
428,39.6349
429,39.7653
430,39.5046
431,40.1565
432,40.2868
433,41.5906
434,41.7210
435,40.4172
436,40.8083
437,40.6780
438,41.7210
439,40.9387
440,39.6349
441,40.2868
442,41.0691
443,40.8083
444,40.6780
445,40.6780
446,40.9387
447,41.0691
448,41.7210
449,40.5476
450,40.2868
451,40.2868
452,40.6780
453,39.7653
454,39.5046
455,40.2868
456,40.1565
457,39.7653
458,39.3742
459,39.7653
460,39.2438
461,39.1134
462,39.1134
463,39.2438
464,38.8527
465,38.7223
466,39.1134
467,38.7223
468,38.3312
469,38.0704
470,38.4615
471,38.4615
472,38.2008
473,38.2008
474,38.5919
475,39.1134
476,38.7223
477,38.7223
478,38.3312
479,38.5919
480,38.0704
481,38.2008
482,38.0704
483,37.4185
484,36.5059
485,36.6362
486,35.8540
487,36.1147
488,35.4628
489,35.9844
490,36.1147
491,36.1147
492,35.4628
493,35.2021
494,35.5932
495,35.9844
496,35.9844
497,35.8540
498,35.7236
499,35.5932
500,33.7679
501,35.4628
502,35.2021
503,35.0717
504,35.5932
505,35.4628
506,35.4628
507,35.4628
508,35.4628
509,35.2021
510,34.6806
511,34.5502
512,34.5502
513,34.2894
514,33.8983
515,33.7679
516,33.2464
517,33.7679
518,33.2464
519,32.3338
520,31.1604
521,30.8996
522,30.3781
523,30.5085
524,30.3781
525,30.2477
526,30.5085
527,30.5085
528,29.0743
529,29.2047
530,28.6832
531,29.3351
532,27.9009
533,27.3794
534,27.3794
535,26.8579
536,27.1186
537,27.1186
538,27.2490
539,27.1186
540,28.0313
541,28.1617
542,26.9883
543,26.9883
544,27.7705
545,28.5528
546,28.9439
547,29.2047
548,29.2047
549,29.2047
550,29.8566
551,30.2477
552,31.4211
553,31.5515
554,31.5515
555,32.2034
556,33.1160
557,33.1160
558,32.9857
559,34.5502
560,34.8110
561,36.1147
562,37.2881
563,38.3312
564,38.7223
565,38.2008
566,38.9831
567,39.2438
568,39.7653
569,40.5476
570,41.0691
571,41.0691
572,41.0691
573,41.1995
574,41.8514
575,41.4602
576,42.3729
577,42.8944
578,43.0248
579,42.7640
580,42.8944
581,43.2855
582,42.8944
583,42.1121
584,42.8944
585,42.7640
586,42.5033
587,41.7210
588,41.3299
589,40.8083
590,39.7653
591,37.6793
592,37.0274
593,36.2451
594,35.7236
595,35.3325
596,34.6806
597,34.8110
598,33.7679
599,33.3768
600,30.6389
601,31.0300
602,30.1173
603,29.0743
604,28.2920
605,28.1617
606,27.6402
607,27.7705
608,27.5098
609,27.1186
610,27.2490
611,27.7705
612,27.3794
613,27.5098
614,27.7705
615,26.7275
616,26.3364
617,25.9452
618,25.6845
619,25.6845
620,25.8149
621,26.5971
622,27.1186
623,27.3794
624,26.9883
625,25.4237
626,26.4668
627,26.4668
628,26.7275
629,26.5971
630,26.8579
631,25.9452
632,25.2934
633,25.6845
634,26.0756
635,25.8149
636,26.3364
637,26.4668
638,26.7275
639,26.2060
640,26.7275
641,27.6402
642,27.6402
643,28.0313
644,28.2920
645,28.8136
646,28.8136
647,28.9439
648,29.3351
649,29.0743
650,28.4224
651,30.2477
652,30.1173
653,30.3781
654,30.3781
655,31.6819
656,30.7692
657,30.1173
658,30.2477
659,30.3781
660,30.2477
661,30.1173
662,29.5958
663,28.8136
664,29.2047
665,28.4224
666,27.9009
667,27.7705
668,25.9452
669,25.9452
670,25.6845
671,25.0326
672,24.6415
673,24.2503
674,23.5984
675,23.9896
676,24.2503
677,24.5111
678,24.7718
679,24.6415
680,24.3807
681,24.5111
682,24.6415
683,24.3807
684,23.2073
685,23.5984
686,23.7288
687,24.2503
688,23.4681
689,23.4681
690,24.2503
691,24.6415
692,24.6415
693,25.8149
694,26.2060
695,26.2060
696,26.9883
697,27.6402
698,27.6402
699,27.7705
700,28.5528
701,28.5528
702,29.7262
703,28.8136
