 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
91,0.254,1.831,0.951,0.664,0.581,1.144,0.621
92,0.092,1.041,1.000,0.408,0.323,1.265,0.363
93,0.142,1.299,1.000,0.491,0.387,1.269,0.436
94,8.433,18.023,0.326,6.752,2.211,3.055,3.863
95,0.104,1.391,0.676,0.595,0.365,1.630,0.466
96,0.762,3.137,0.973,1.110,0.903,1.229,1.001
97,1.865,5.661,0.731,2.197,1.158,1.897,1.595
98,0.258,1.831,0.967,0.664,0.571,1.163,0.616
99,0.504,2.546,0.977,0.983,0.710,1.385,0.835
100,1.140,4.012,0.890,1.428,1.125,1.269,1.268
101,0.100,1.095,1.000,0.408,0.365,1.118,0.386
102,0.475,2.508,0.948,0.917,0.730,1.256,0.818
103,1.311,5.582,0.529,2.326,0.957,2.431,1.492
104,6.751,20.362,0.205,7.577,2.675,2.833,4.502
105,1.220,4.795,0.666,1.875,1.004,1.869,1.372
106,1.561,6.709,0.436,2.094,1.199,1.746,1.584
107,0.470,2.476,0.964,0.896,0.710,1.263,0.798
108,0.495,3.137,0.632,1.330,0.541,2.460,0.848
109,0.300,2.014,0.929,0.798,0.516,1.546,0.642
110,0.649,3.115,0.841,1.246,0.764,1.632,0.975
111,1.032,4.012,0.806,1.693,0.903,1.875,1.237
112,0.541,2.637,0.978,0.924,0.839,1.101,0.880
113,0.121,1.262,0.953,0.491,0.387,1.269,0.436
114,0.862,3.518,0.875,1.367,0.892,1.533,1.104
115,0.087,0.988,1.000,0.376,0.323,1.166,0.348
116,0.221,1.740,0.916,0.645,0.501,1.288,0.568
117,1.182,4.254,0.821,1.693,1.095,1.547,1.362
118,0.566,2.864,0.868,1.058,0.796,1.330,0.918
119,0.649,2.910,0.963,1.068,0.852,1.254,0.954
120,2.780,8.380,0.498,2.811,2.039,1.379,2.394
121,2.581,9.861,0.333,4.025,1.423,2.828,2.393
122,0.229,1.998,0.721,0.839,0.403,2.081,0.581
123,0.229,1.687,1.000,0.645,0.516,1.250,0.577
124,9.161,24.591,0.190,7.035,4.073,1.727,5.353
125,1.515,6.268,0.485,2.207,1.226,1.800,1.645
126,1.315,5.538,0.539,2.367,0.852,2.778,1.420
127,0.246,1.831,0.920,0.698,0.516,1.352,0.600
128,0.108,1.117,1.000,0.456,0.323,1.414,0.384
129,0.370,2.196,0.965,0.755,0.710,1.064,0.732
130,0.225,1.687,0.993,0.609,0.516,1.179,0.560
131,0.137,1.277,1.000,0.491,0.411,1.197,0.449
132,0.466,2.439,0.985,0.899,0.645,1.393,0.761
133,3.800,9.336,0.548,3.695,1.565,2.362,2.405
134,0.658,3.115,0.852,1.154,0.822,1.404,0.974
135,0.179,1.724,0.756,0.721,0.323,2.236,0.482
136,0.308,2.029,0.940,0.808,0.547,1.477,0.665
137,6.015,24.195,0.129,6.524,2.916,2.238,4.361
138,0.154,1.391,1.000,0.577,0.387,1.491,0.473
139,0.554,2.766,0.909,1.068,0.774,1.379,0.909
140,3.605,9.390,0.514,3.486,2.120,1.645,2.718
141,1.315,4.361,0.869,1.697,1.032,1.644,1.324
142,1.852,7.051,0.468,2.932,1.055,2.779,1.759
143,1.045,4.012,0.816,1.618,0.981,1.649,1.260
144,0.341,2.196,0.889,0.816,0.635,1.286,0.720
145,5.240,10.733,0.572,3.522,2.681,1.314,3.073
146,1.286,4.141,0.943,1.390,1.277,1.088,1.332
147,0.358,2.234,0.901,0.816,0.645,1.265,0.726
148,0.370,2.234,0.933,0.866,0.639,1.355,0.744
149,0.104,1.208,0.896,0.491,0.323,1.523,0.398
150,1.407,6.108,0.474,2.632,0.917,2.869,1.554
151,0.300,1.960,0.980,0.721,0.581,1.242,0.647
152,0.196,1.558,1.000,0.577,0.452,1.278,0.510
153,2.664,10.233,0.320,3.837,1.613,2.379,2.488
154,6.801,18.330,0.254,4.790,3.160,1.516,3.891
155,1.694,4.915,0.881,1.825,1.161,1.571,1.456
156,0.208,1.611,1.000,0.635,0.452,1.407,0.536
157,0.370,2.234,0.933,0.861,0.581,1.482,0.707
158,0.400,2.310,0.941,0.868,0.645,1.345,0.748
159,0.687,3.169,0.860,1.233,0.821,1.501,1.006
160,1.007,4.072,0.763,1.523,1.097,1.388,1.292
161,0.920,3.943,0.744,1.596,0.822,1.941,1.146
162,1.290,5.850,0.474,1.918,1.226,1.565,1.533
163,0.483,2.766,0.793,1.064,0.710,1.499,0.869
164,0.633,2.895,0.949,1.004,0.903,1.111,0.952
165,0.308,1.998,0.969,0.721,0.581,1.242,0.647
166,0.978,4.346,0.651,1.587,1.097,1.446,1.320
167,0.516,2.583,0.972,0.896,0.774,1.158,0.833
168,0.233,1.740,0.967,0.721,0.452,1.597,0.571
169,2.826,8.509,0.491,3.448,1.319,2.614,2.133
170,0.212,1.611,1.000,0.609,0.502,1.213,0.553
171,2.909,8.181,0.546,2.822,1.726,1.635,2.207
172,1.665,5.781,0.626,2.418,1.032,2.343,1.580
173,0.466,2.879,0.707,1.224,0.563,2.173,0.830
174,0.695,3.373,0.768,1.330,0.734,1.812,0.988
175,0.354,2.212,0.909,0.798,0.665,1.200,0.728
176,2.273,7.376,0.525,3.142,0.979,3.209,1.754
177,0.254,1.831,0.951,0.755,0.452,1.672,0.584
178,0.087,1.079,0.943,0.433,0.323,1.342,0.374
179,0.641,3.093,0.842,1.217,0.776,1.570,0.972
180,1.798,5.790,0.674,2.153,1.373,1.568,1.720
181,0.504,2.621,0.921,1.020,0.645,1.581,0.811
182,2.672,13.043,0.197,4.218,1.734,2.432,2.704
183,0.712,3.153,0.900,1.143,0.839,1.363,0.979
184,0.087,0.988,1.000,0.376,0.323,1.166,0.348
185,0.262,1.831,0.983,0.645,0.581,1.111,0.612
186,0.345,2.127,0.959,0.752,0.645,1.166,0.697
187,2.364,7.451,0.535,3.022,1.018,2.968,1.754
188,0.166,1.429,1.000,0.551,0.387,1.424,0.462
189,0.171,1.558,0.884,0.609,0.452,1.348,0.524
190,2.256,10.529,0.256,3.898,1.264,3.083,2.220
191,8.475,26.910,0.147,9.184,2.923,3.142,5.181
192,1.419,4.817,0.769,1.881,1.127,1.669,1.456
193,0.166,1.429,1.000,0.577,0.387,1.491,0.473
194,1.973,7.574,0.432,2.801,1.216,2.303,1.846
195,3.600,19.104,0.124,7.250,1.678,4.321,3.488
196,1.182,4.308,0.801,1.722,0.968,1.779,1.291
197,0.121,1.170,1.000,0.465,0.387,1.202,0.424
198,2.489,7.659,0.533,2.889,1.407,2.053,2.016
199,3.209,9.855,0.415,3.242,2.062,1.572,2.586
200,0.117,1.170,1.000,0.433,0.387,1.118,0.409
201,13.032,43.735,0.086,8.571,6.187,1.385,7.282
202,0.162,1.649,0.750,0.674,0.387,1.740,0.511
203,0.162,1.413,1.000,0.555,0.387,1.434,0.464
204,0.133,1.375,0.885,0.577,0.323,1.789,0.431
205,1.473,4.915,0.766,2.021,1.032,1.958,1.444
206,3.305,8.842,0.531,3.474,1.489,2.333,2.275
207,0.670,3.502,0.687,1.505,0.716,2.102,1.038
208,1.815,5.972,0.639,2.569,0.981,2.619,1.588
209,12.787,26.391,0.231,10.289,3.552,2.897,6.045
210,1.644,7.738,0.345,3.563,0.581,6.136,1.438
211,1.353,4.566,0.815,1.529,1.355,1.129,1.440
212,5.419,19.817,0.173,7.553,2.016,3.747,3.902
213,2.835,10.548,0.320,4.726,1.019,4.638,2.194
214,0.907,4.361,0.600,1.755,0.814,2.157,1.195
215,18.089,49.567,0.093,15.096,4.524,3.337,8.264
216,0.379,2.675,0.665,1.143,0.577,1.981,0.812
217,0.716,3.206,0.875,1.253,0.867,1.445,1.042
218,0.308,2.014,0.954,0.736,0.581,1.267,0.654
219,0.104,1.133,1.000,0.433,0.365,1.186,0.397
220,0.246,1.778,0.976,0.664,0.516,1.287,0.586
221,0.533,2.621,0.974,0.930,0.774,1.202,0.849
222,1.165,4.786,0.639,1.617,1.182,1.368,1.382
223,1.003,3.921,0.820,1.587,0.958,1.656,1.233
224,0.237,1.756,0.967,0.674,0.516,1.305,0.590
225,1.161,3.958,0.931,1.456,1.032,1.410,1.226
226,1.540,4.673,0.886,1.617,1.372,1.179,1.489
227,0.250,1.831,0.936,0.755,0.452,1.672,0.584
228,0.495,2.605,0.917,1.010,0.645,1.565,0.807
229,2.439,8.449,0.429,3.715,1.096,3.389,2.018
230,0.903,3.738,0.812,1.415,1.004,1.410,1.192
231,3.376,17.798,0.134,7.888,0.887,8.893,2.645
232,1.107,4.072,0.839,1.560,0.938,1.663,1.210
233,0.699,2.986,0.985,1.068,0.903,1.182,0.982
234,0.845,4.308,0.572,1.772,0.798,2.220,1.189
235,0.766,3.351,0.857,1.342,0.821,1.635,1.050
236,0.624,3.137,0.797,1.330,0.645,2.062,0.926
237,1.748,6.268,0.559,2.337,1.176,1.986,1.658
238,0.961,4.368,0.633,1.847,0.768,2.405,1.191
239,0.982,3.905,0.810,1.570,0.839,1.872,1.147
240,0.204,1.611,0.988,0.577,0.516,1.118,0.546
241,2.631,8.587,0.448,3.164,1.682,1.882,2.307
242,10.110,22.902,0.242,8.149,2.720,2.996,4.708
243,1.732,5.258,0.787,1.950,1.255,1.555,1.564
244,0.158,1.391,1.000,0.551,0.387,1.424,0.462
245,2.040,6.586,0.591,2.569,1.196,2.148,1.753
246,0.200,1.558,1.000,0.577,0.452,1.278,0.510
247,0.583,2.986,0.821,1.190,0.710,1.676,0.919
248,0.774,3.571,0.763,1.432,0.821,1.744,1.085
249,0.229,1.687,1.000,0.635,0.452,1.407,0.536
250,0.537,3.716,0.489,1.416,0.688,2.058,0.987
251,1.011,3.792,0.884,1.393,1.032,1.349,1.199
252,0.258,1.960,0.844,0.788,0.510,1.544,0.634
253,0.641,2.933,0.937,1.042,0.839,1.243,0.935
254,10.618,27.448,0.177,7.359,5.599,1.314,6.419
255,0.121,1.208,1.000,0.465,0.387,1.202,0.424
256,0.208,1.595,1.000,0.609,0.452,1.348,0.524
257,0.703,3.024,0.967,1.074,0.903,1.189,0.985
258,0.187,1.573,0.951,0.612,0.452,1.355,0.526
259,0.125,1.208,1.000,0.465,0.387,1.202,0.424
260,1.107,5.865,0.404,2.469,0.732,3.374,1.344
261,1.153,4.726,0.649,1.915,1.020,1.878,1.398
262,0.379,2.234,0.954,0.878,0.635,1.382,0.746
263,0.683,3.228,0.823,1.285,0.710,1.811,0.955
264,0.092,1.117,0.922,0.470,0.258,1.820,0.348
265,3.284,10.438,0.379,4.289,1.373,3.124,2.427
266,0.533,2.728,0.900,1.020,0.750,1.360,0.875
267,2.989,8.911,0.473,3.555,1.564,2.273,2.358
268,0.562,2.819,0.888,1.064,0.774,1.374,0.908
269,3.338,11.564,0.314,3.203,2.502,1.280,2.831
270,1.378,5.752,0.523,2.401,0.953,2.520,1.512
271,1.586,6.312,0.500,2.473,1.069,2.314,1.626
272,0.887,4.748,0.494,1.665,0.912,1.825,1.233
273,1.927,7.036,0.489,2.530,1.290,1.961,1.807
274,0.358,2.105,1.000,0.755,0.645,1.170,0.698
275,0.308,2.014,0.954,0.755,0.581,1.301,0.662
276,0.354,2.181,0.935,0.816,0.581,1.405,0.688
277,0.283,1.869,1.000,0.664,0.581,1.144,0.621
278,0.121,1.262,0.953,0.491,0.365,1.346,0.423
279,4.574,15.204,0.249,4.570,2.936,1.557,3.663
280,0.408,2.583,0.768,1.081,0.541,2.001,0.765
281,3.471,10.211,0.418,3.787,1.714,2.209,2.548
282,3.292,10.469,0.378,3.718,1.712,2.172,2.523
283,0.666,3.002,0.929,1.064,0.903,1.178,0.980
284,0.229,1.702,0.993,0.612,0.516,1.186,0.562
285,3.022,10.088,0.373,2.856,2.404,1.188,2.620
286,0.566,2.728,0.956,0.987,0.774,1.275,0.874
287,0.129,1.353,0.886,0.491,0.429,1.144,0.459
288,7.983,21.892,0.209,5.021,3.742,1.342,4.335
289,1.070,3.921,0.875,1.523,1.004,1.517,1.236
290,2.980,11.690,0.274,4.162,1.992,2.089,2.880
291,0.212,1.702,0.921,0.686,0.456,1.503,0.559
292,0.529,2.804,0.845,1.110,0.686,1.618,0.873
293,0.499,2.546,0.969,0.924,0.774,1.193,0.846
294,1.016,4.330,0.681,1.879,0.772,2.434,1.204
295,0.175,1.573,0.888,0.612,0.422,1.449,0.509
296,1.249,4.050,0.957,1.416,1.161,1.220,1.283
297,0.300,2.014,0.929,0.755,0.581,1.301,0.662
298,1.890,5.569,0.766,2.156,1.184,1.821,1.598
299,3.513,9.648,0.474,3.510,1.591,2.206,2.363
300,1.890,7.552,0.416,2.880,1.081,2.665,1.764
301,1.290,5.692,0.500,2.310,0.863,2.678,1.412
302,0.104,1.117,1.000,0.465,0.323,1.442,0.387
303,0.204,1.649,0.943,0.635,0.452,1.407,0.536
304,5.024,15.682,0.257,4.431,3.004,1.475,3.648
305,0.142,1.299,1.000,0.491,0.387,1.269,0.436
306,0.937,3.571,0.923,1.224,1.080,1.134,1.150
307,2.693,9.859,0.348,3.370,1.291,2.611,2.086
308,0.416,2.637,0.752,1.141,0.547,2.085,0.790
309,1.270,4.909,0.662,2.148,0.895,2.400,1.386
310,0.949,4.679,0.545,2.001,0.672,2.979,1.159
311,2.219,8.962,0.347,3.914,0.931,4.207,1.908
312,0.137,1.444,0.828,0.577,0.439,1.315,0.503
313,0.574,2.895,0.861,1.020,0.837,1.219,0.924
314,3.446,11.514,0.327,5.123,1.142,4.485,2.419
315,1.698,7.690,0.361,3.383,0.847,3.994,1.693
316,0.624,3.782,0.548,1.633,0.501,3.260,0.905
317,1.769,9.022,0.273,3.969,0.712,5.577,1.681
318,1.011,4.125,0.747,1.697,0.839,2.024,1.193
319,0.658,2.895,0.986,1.068,0.839,1.273,0.946
320,4.408,13.637,0.298,3.697,2.758,1.341,3.193
321,0.483,2.546,0.936,1.020,0.684,1.491,0.835
322,1.657,6.054,0.568,2.251,1.167,1.929,1.621
323,0.524,2.621,0.959,0.983,0.710,1.385,0.835
324,2.273,6.922,0.596,2.613,1.217,2.147,1.783
325,1.036,3.889,0.861,1.523,0.981,1.552,1.222
326,0.112,1.155,1.000,0.465,0.323,1.442,0.387
327,1.686,7.265,0.401,3.265,0.879,3.715,1.694
328,0.137,1.353,0.943,0.520,0.404,1.288,0.458
329,1.199,4.475,0.752,1.825,0.903,2.020,1.284
330,1.220,4.817,0.660,2.066,0.895,2.309,1.359
331,0.121,1.262,0.953,0.520,0.346,1.502,0.424
332,0.795,3.313,0.910,1.217,0.912,1.334,1.054
333,4.083,10.843,0.436,3.756,2.085,1.801,2.798
334,0.100,1.170,0.916,0.520,0.317,1.639,0.406
335,1.586,6.290,0.504,2.482,0.920,2.697,1.511
336,0.146,1.595,0.719,0.713,0.258,2.761,0.429
337,0.562,2.712,0.960,1.010,0.774,1.304,0.884
338,0.841,3.389,0.920,1.163,1.010,1.152,1.084
339,1.140,4.141,0.836,1.596,1.032,1.546,1.284
340,0.953,3.974,0.758,1.628,0.867,1.879,1.188
341,0.400,2.363,0.899,0.816,0.710,1.150,0.761
342,0.262,1.923,0.892,0.788,0.502,1.569,0.629
343,1.602,4.748,0.893,1.682,1.396,1.205,1.533
344,0.949,4.239,0.664,1.817,0.710,2.560,1.135
345,2.489,8.905,0.394,3.895,0.984,3.957,1.958
346,0.204,1.611,0.988,0.612,0.452,1.355,0.526
347,0.504,2.637,0.910,1.050,0.645,1.628,0.823
348,0.670,3.024,0.921,1.129,0.839,1.346,0.973
349,0.549,3.282,0.641,1.450,0.668,2.170,0.984
350,1.424,7.042,0.361,3.187,0.702,4.542,1.495
351,5.128,25.176,0.102,7.261,1.712,4.240,3.526
352,3.338,11.114,0.340,4.851,1.272,3.814,2.484
353,0.491,2.546,0.953,0.983,0.710,1.385,0.835
354,1.806,6.001,0.630,2.457,0.983,2.499,1.554
355,0.758,3.404,0.821,1.372,0.776,1.769,1.031
356,3.055,8.150,0.578,3.365,1.275,2.639,2.071
357,0.945,4.383,0.618,1.817,0.774,2.347,1.186
358,1.561,5.576,0.631,2.106,1.074,1.962,1.504
359,3.571,11.835,0.320,3.924,2.086,1.881,2.861
360,0.271,1.831,1.000,0.695,0.516,1.346,0.599
361,0.595,2.841,0.926,1.042,0.774,1.346,0.898
362,3.163,9.145,0.475,3.884,1.204,3.227,2.162
363,1.136,4.868,0.603,2.100,0.710,2.960,1.221
364,3.301,8.956,0.517,3.695,1.397,2.646,2.272
365,0.104,1.224,0.873,0.491,0.319,1.539,0.396
366,2.264,7.127,0.560,2.490,1.610,1.546,2.002
367,6.518,14.723,0.378,5.660,1.833,3.088,3.221
368,0.604,3.008,0.838,1.205,0.645,1.868,0.882
369,0.229,2.218,0.585,0.917,0.547,1.675,0.708
370,5.374,19.104,0.185,6.795,2.320,2.929,3.970
371,1.840,5.393,0.795,1.933,1.355,1.427,1.618
372,0.416,2.379,0.924,0.841,0.692,1.215,0.763
373,1.274,5.242,0.582,2.021,0.988,2.044,1.413
374,0.216,1.756,0.882,0.664,0.490,1.354,0.571
375,3.771,13.069,0.277,5.824,1.058,5.506,2.482
376,4.316,15.557,0.224,6.328,1.978,3.199,3.538
377,0.162,1.520,0.883,0.635,0.387,1.641,0.496
378,1.282,4.405,0.830,1.632,1.032,1.581,1.298
379,2.572,9.317,0.372,4.083,0.910,4.489,1.927
380,2.805,11.105,0.286,3.949,1.302,3.033,2.267
381,0.462,2.454,0.964,0.841,0.774,1.087,0.807
382,3.763,17.077,0.162,6.319,1.342,4.710,2.912
383,2.506,8.172,0.471,3.499,1.032,3.389,1.900
384,0.196,1.793,0.764,0.730,0.433,1.687,0.562
385,0.533,2.750,0.885,0.985,0.774,1.272,0.873
386,0.225,2.461,0.466,1.104,0.323,3.423,0.597
387,2.481,9.214,0.367,3.809,1.189,3.204,2.128
388,2.110,7.042,0.535,2.785,1.230,2.265,1.851
389,0.558,2.804,0.892,1.020,0.774,1.318,0.889
390,0.191,1.520,1.000,0.609,0.452,1.348,0.524
391,1.086,5.957,0.385,2.510,0.722,3.475,1.346
392,1.465,8.275,0.269,3.652,0.752,4.854,1.658
393,0.179,1.702,0.776,0.698,0.411,1.700,0.535
394,4.008,13.021,0.297,4.758,2.196,2.167,3.233
395,1.831,9.915,0.234,4.110,1.126,3.648,2.152
396,1.806,10.135,0.221,3.331,1.758,1.895,2.419
397,0.912,3.631,0.869,1.501,0.839,1.789,1.122
398,1.132,4.588,0.676,1.897,0.829,2.288,1.254
399,0.483,2.879,0.732,1.190,0.581,2.049,0.831
400,1.952,6.321,0.614,2.228,1.517,1.469,1.838
401,0.641,3.625,0.613,1.415,0.770,1.837,1.044
402,1.061,3.921,0.868,1.396,1.080,1.293,1.228
403,4.067,14.887,0.231,4.945,1.945,2.542,3.102
404,0.316,2.143,0.866,0.816,0.581,1.405,0.688
405,1.648,6.542,0.484,2.771,1.026,2.701,1.686
406,0.062,0.950,0.869,0.433,0.251,1.728,0.329
407,0.653,2.986,0.921,1.050,0.839,1.252,0.939
408,3.059,8.546,0.526,3.346,1.760,1.901,2.426
409,0.246,1.778,0.976,0.664,0.516,1.287,0.586
410,0.816,3.518,0.828,1.330,0.968,1.374,1.135
411,0.566,4.430,0.362,1.708,0.761,2.244,1.140
412,0.816,3.769,0.722,1.471,0.868,1.695,1.130
413,2.256,6.913,0.593,2.366,1.696,1.395,2.003
414,2.031,10.598,0.227,3.510,1.499,2.341,2.294
415,0.570,2.933,0.833,1.190,0.645,1.844,0.876
416,6.102,20.510,0.182,6.982,3.093,2.257,4.647
417,1.727,5.280,0.779,2.094,1.323,1.582,1.664
418,2.589,8.575,0.442,3.532,1.115,3.167,1.985
419,1.394,5.425,0.595,2.339,0.906,2.580,1.456
420,1.677,6.139,0.559,2.122,1.297,1.636,1.659
421,0.479,2.917,0.707,1.268,0.516,2.456,0.809
422,1.848,7.074,0.464,2.710,1.216,2.229,1.816
423,2.202,7.300,0.519,2.818,1.202,2.345,1.840
424,3.301,14.572,0.195,4.272,3.088,1.383,3.632
425,6.027,11.614,0.561,3.745,2.996,1.250,3.350
426,1.594,6.875,0.424,2.779,1.084,2.564,1.736
427,1.357,5.296,0.608,1.835,1.134,1.618,1.443
428,0.221,1.869,0.794,0.780,0.452,1.726,0.593
429,0.520,2.675,0.914,1.020,0.776,1.315,0.889
430,0.832,3.754,0.742,1.575,0.776,2.031,1.105
431,2.094,9.214,0.310,2.222,1.742,1.275,1.967
432,1.915,7.697,0.406,3.221,0.950,3.392,1.749
433,0.853,4.087,0.642,1.737,0.721,2.408,1.119
434,0.287,2.036,0.871,0.816,0.452,1.807,0.607
435,1.698,7.650,0.365,3.236,0.920,3.516,1.726
436,0.300,2.196,0.781,0.841,0.593,1.418,0.706
437,1.440,8.081,0.277,3.521,0.808,4.357,1.687
438,0.529,2.841,0.823,1.129,0.710,1.590,0.895
439,0.778,3.464,0.815,1.316,0.821,1.602,1.039
440,0.325,2.143,0.889,0.780,0.635,1.228,0.703
441,0.516,2.750,0.858,1.074,0.703,1.527,0.869
442,0.970,4.034,0.749,1.693,0.827,2.049,1.183
443,0.670,3.625,0.641,1.560,0.635,2.458,0.995
444,0.566,3.024,0.778,1.205,0.707,1.705,0.923
445,0.300,2.036,0.909,0.826,0.548,1.507,0.673
446,0.412,2.788,0.666,1.205,0.516,2.335,0.789
447,0.075,0.935,1.000,0.376,0.258,1.458,0.312
448,0.108,1.155,1.000,0.465,0.323,1.442,0.387
