level,Radio_with_normalized_depth_%
0,54.1863
1,56.0142
2,55.1887
3,53.4788
4,51.4151
5,49.8231
6,49.3514
7,49.5873
8,49.7052
9,47.9363
10,46.4623
11,45.9906
12,44.9292
13,44.5165
14,43.9269
15,43.1604
16,43.0425
17,41.9811
18,41.2736
19,40.9788
20,39.6816
21,40.5071
22,40.3302
23,41.2736
24,42.3349
25,43.6910
26,42.8066
27,42.2170
28,41.5094
29,40.5660
30,40.9198
31,40.2123
32,40.0354
33,42.0401
34,41.9222
35,41.0967
36,41.0967
37,41.1557
38,41.8632
39,42.7476
40,43.5731
41,44.3396
42,43.6321
43,43.4552
44,44.5755
45,45.1651
46,45.1061
47,44.8703
48,43.7500
49,43.0425
50,41.2146
51,40.8608
52,40.2712
53,40.5071
54,38.0896
55,37.7948
56,36.9693
57,37.1462
58,37.2642
59,38.2665
60,38.9151
61,38.3255
62,38.7972
63,39.8585
64,37.9717
65,37.0873
66,37.4410
67,37.3231
68,37.2642
69,37.9127
70,37.5590
71,37.7358
72,37.6179
73,38.2665
74,38.8561
75,40.3302
76,41.0377
77,41.2736
78,40.9198
79,40.5071
80,40.6250
81,40.0354
82,39.8585
83,38.7382
84,38.6792
85,38.2665
86,38.2075
87,37.5000
88,37.5000
89,37.4410
90,36.5566
91,36.3797
92,36.0849
93,36.2618
94,34.2571
95,33.3726
96,33.0778
97,31.6627
98,31.3090
99,30.5425
100,30.9552
101,31.6627
102,32.6061
103,32.3113
104,32.4882
105,33.0189
106,33.8443
107,34.0802
108,34.7288
109,34.9057
110,36.1439
111,36.3797
112,36.3208
113,36.4387
114,36.7925
115,37.5000
116,38.5613
117,38.6792
118,38.5024
119,38.3255
120,38.4434
121,37.0873
122,36.7925
123,36.4387
124,36.3797
125,35.0236
126,34.5519
127,34.0212
128,33.9623
129,32.7241
130,32.4292
131,31.4858
132,31.8986
133,32.4292
134,32.3703
135,32.7830
136,32.7241
137,32.4882
138,33.9623
139,34.3750
140,35.2594
141,35.4363
142,35.6132
143,36.1439
144,37.0873
145,37.2052
146,37.1462
147,37.0283
148,36.9104
149,37.2052
150,37.6179
151,37.0283
152,36.4387
153,35.9080
154,35.9080
155,35.9670
156,37.0283
157,36.9104
158,36.4976
159,36.2028
160,36.8514
161,36.9104
162,37.4410
163,38.3255
164,38.5024
165,39.3868
166,38.7972
167,38.3255
