level,Radio_with_normalized_depth_%
0,23.6390
1,25.4537
2,25.5027
3,25.5027
4,26.1893
5,26.8759
6,27.2683
7,27.6116
8,28.0530
9,26.7778
10,28.2001
11,28.0039
12,28.9848
13,30.1618
14,29.6714
15,30.3580
16,29.1319
17,29.8185
18,28.4944
19,27.7097
20,28.3963
21,28.4944
22,28.9358
23,29.4262
24,28.8377
25,29.2791
26,29.2791
27,29.4262
28,29.7205
29,29.7695
30,29.6714
31,29.1319
32,29.5733
33,28.4453
34,27.9549
35,27.8568
36,27.6116
37,27.7587
38,27.6116
39,27.9058
40,28.8377
41,29.8185
42,29.5733
43,30.3580
44,30.0147
45,30.8975
46,30.6032
47,30.6523
48,31.3389
49,31.6332
50,31.1427
51,32.4179
52,32.4669
53,32.4179
54,32.5650
55,32.4179
56,32.9083
57,32.9573
58,32.9083
59,33.4478
60,34.1834
61,35.2624
62,35.8509
63,36.5866
64,36.2923
65,37.0280
66,37.2732
67,37.0280
68,37.5674
69,37.6165
70,37.7146
71,38.1560
72,38.4012
73,39.1859
74,39.7744
75,40.4610
76,41.2948
77,42.1775
78,42.1285
79,41.4419
80,40.6081
81,39.7254
82,38.7935
83,37.9598
84,36.7337
85,35.4586
86,35.4095
87,34.9681
88,35.2624
89,34.4286
90,34.0853
91,33.4968
92,33.2025
93,32.1236
94,31.8784
95,31.6822
96,31.0446
97,31.4370
98,30.9956
99,30.8975
100,31.0937
101,31.4860
102,31.7803
103,31.5351
104,31.2408
105,31.1427
106,31.1427
107,30.7013
108,30.7994
109,30.5051
110,29.8185
111,30.8975
112,32.1236
113,31.5351
114,31.5841
115,31.9274
116,32.3198
117,32.0745
118,33.1045
119,33.6930
120,34.0853
121,34.2325
122,34.1344
123,34.1834
124,34.8210
125,34.2815
126,34.7719
127,34.3306
128,34.4286
129,34.6248
130,34.9191
131,34.6248
132,35.0172
133,34.8210
134,35.2133
135,36.0961
136,35.9000
137,36.1942
138,36.0961
139,35.1153
140,35.1643
141,34.4286
142,34.6248
143,34.3796
144,33.8892
145,33.2516
146,32.1726
147,32.8592
148,33.7420
149,33.8892
150,34.2325
151,34.6248
152,35.6547
153,35.9000
154,35.8509
155,35.9980
156,35.3605
157,36.3413
158,36.9789
159,37.4693
160,37.4203
161,37.3222
162,36.8808
163,36.2433
164,36.1452
165,35.5076
166,35.6057
167,35.6057
168,35.1643
169,34.5267
170,33.1045
171,32.8592
172,33.0064
173,33.3006
174,32.8592
175,33.1535
176,32.6631
177,32.3198
178,32.4179
179,32.2217
180,32.2707
181,31.6332
182,30.8485
183,30.4071
184,30.1128
185,28.9848
186,28.6415
187,28.3472
188,28.2001
189,27.7587
190,28.2982
191,28.6415
192,28.5434
193,29.3771
194,28.9848
195,28.4453
196,28.8377
197,29.2300
198,30.0638
199,30.7504
200,30.7994
201,31.2898
202,30.8485
203,30.8975
204,30.3090
205,31.2898
206,31.6332
207,31.4860
208,31.5841
209,32.1236
210,31.8293
211,32.2217
212,31.9765
213,32.7612
214,32.6631
215,32.4669
216,32.3688
217,32.6631
218,32.1726
219,31.5841
220,31.1427
221,30.7013
222,29.9166
223,29.4752
224,29.5243
225,29.1810
226,29.3281
227,29.7695
228,30.1618
229,30.1618
230,30.1128
231,29.0338
232,28.4944
233,28.5434
234,28.9358
235,28.7886
236,28.3472
237,27.8077
238,28.3963
239,28.2982
240,28.5434
241,28.1020
242,27.8568
243,28.1511
244,28.8867
245,28.9358
246,29.7205
247,30.3580
248,30.2599
249,30.2109
250,29.6714
251,30.2109
252,30.8485
253,30.5542
254,30.9956
255,31.1918
256,31.4860
257,30.7994
258,30.9956
259,30.9956
260,30.8975
261,32.1236
262,32.5159
263,32.9573
264,33.2025
265,33.8401
266,34.2815
267,33.4968
268,33.6439
269,32.7612
270,32.5159
271,32.0255
272,32.1236
273,32.3198
274,32.9573
275,32.8102
276,33.0554
277,33.2516
278,33.4478
279,32.7121
280,32.6140
281,33.1535
282,32.5159
283,32.0255
284,31.4370
285,31.9274
286,31.4860
287,30.9465
288,31.0446
289,30.5542
290,30.6523
291,30.1128
292,30.5542
293,30.7994
294,30.9956
295,31.4860
296,31.4860
297,31.9765
298,32.1236
299,33.0064
300,33.4478
301,33.8892
302,34.0363
303,34.3796
304,34.5758
305,34.9681
306,35.4586
307,36.5866
308,36.9299
309,37.5674
310,37.8127
311,37.2241
312,37.4693
313,37.0770
314,36.8808
315,37.0280
316,36.6847
317,37.1751
318,37.3713
319,37.0280
320,36.1452
321,35.8019
322,35.3605
323,34.5758
324,33.4968
325,32.9083
326,32.2707
327,32.2217
328,32.1236
329,31.7312
330,31.2408
331,30.8485
332,31.2408
333,30.4561
334,30.4561
335,30.5051
336,30.6523
337,30.2109
338,30.2109
339,30.8975
340,30.7504
341,30.3090
342,30.5542
343,29.7695
344,29.4752
345,29.5733
346,29.7695
347,29.4262
348,29.6224
349,30.6523
350,30.8485
351,31.0446
352,31.4860
353,31.5351
354,32.3688
355,33.6930
356,35.0662
357,35.1153
358,34.6739
359,35.1643
360,35.5566
361,35.5566
362,35.2624
363,34.5267
364,34.1344
365,33.6930
366,33.7420
367,34.1344
368,34.1344
369,33.7420
370,33.6930
371,33.3006
372,33.1045
373,32.0255
374,32.2707
375,32.0745
376,31.9765
377,31.3879
378,30.9465
379,30.7994
380,30.9956
381,31.7803
382,31.4370
383,32.0255
384,32.2707
385,33.1045
386,33.0064
387,33.0554
388,33.3497
389,33.9872
390,34.5267
391,35.1643
392,36.3904
393,36.1452
394,36.3413
395,35.9980
396,35.9000
397,35.9980
398,35.4095
399,34.8700
400,33.8401
401,34.4777
402,34.9191
403,34.8210
404,34.5758
405,33.9872
406,34.1344
407,34.4286
408,35.2133
409,35.9490
410,35.8019
411,36.4394
412,37.5184
413,38.0088
414,38.4993
415,38.8426
416,39.3330
417,38.6464
418,38.9407
419,39.1859
420,39.9215
421,39.5292
422,38.9897
423,38.0579
424,37.7636
425,38.1560
426,38.2540
427,38.4012
428,38.0579
429,37.6655
430,35.7528
431,35.6057
432,34.1834
433,34.0363
434,33.6439
435,32.8592
436,32.6140
437,32.2707
438,32.7121
439,32.6631
440,32.7612
441,32.9083
442,32.8592
443,32.8102
444,33.1045
445,32.5159
446,32.5159
447,31.8784
448,31.2408
449,31.0937
450,30.9465
451,31.6822
452,32.5159
453,33.3006
454,33.8892
455,35.5076
456,35.5076
457,36.7337
458,37.7146
459,38.1069
460,38.9407
461,39.0387
462,38.6464
463,38.5483
464,38.3521
465,38.0579
466,38.1560
467,38.1560
468,38.4502
469,38.4012
470,38.3521
471,38.1560
472,37.6655
473,37.3222
474,37.1751
475,37.0770
476,37.0770
477,36.8808
478,36.6356
479,36.2433
480,36.1942
481,35.9000
482,35.8509
483,35.7528
484,35.7038
485,35.5566
486,35.8509
487,35.8019
488,35.5076
489,35.7038
490,34.7229
491,34.7719
492,33.7911
493,33.3987
494,33.2516
495,32.7121
496,32.1236
497,31.4370
498,31.0446
499,30.8485
500,29.1810
501,29.2791
502,28.8867
503,28.6415
504,28.0039
505,27.4154
506,27.5625
507,27.2192
508,27.1702
509,27.1211
510,27.5135
511,27.7097
512,27.1702
513,27.5135
514,27.5135
515,26.9250
516,26.7288
517,26.8269
518,26.5326
519,27.1211
520,26.8759
521,26.9250
522,27.5135
523,27.3664
524,26.9740
525,27.5625
526,27.7097
527,28.0530
528,28.7886
529,29.0338
530,29.1319
531,28.7396
532,28.2001
533,27.7097
534,28.6415
535,29.0829
536,29.7695
537,29.7205
538,30.1128
539,30.8485
540,30.7994
541,31.6822
542,31.8784
543,32.3688
544,32.9573
545,32.6631
546,32.4669
547,31.7803
548,31.1427
549,30.7994
550,30.8485
551,31.2408
552,31.0446
553,31.2408
554,31.3389
555,31.4860
556,31.7312
557,32.8592
558,33.0554
559,33.8892
560,34.5267
561,34.8700
562,34.7229
563,35.7038
564,36.1942
565,36.8318
566,36.4885
567,36.5866
568,36.2923
569,35.9000
570,35.6547
571,34.9191
572,33.6930
573,33.7420
574,33.3497
575,33.1045
576,33.1535
577,33.0064
578,32.0255
579,32.3198
580,32.4179
581,32.9083
582,33.0064
583,33.3987
584,33.3497
585,32.9083
586,32.9083
587,33.9382
588,34.0363
589,33.7911
590,34.0363
591,34.6739
592,34.9681
593,35.2133
594,35.1153
595,35.0172
596,34.8210
597,35.0172
598,34.0853
599,33.5949
600,33.2025
601,33.3006
602,33.2025
603,32.8592
604,32.5650
605,32.6140
606,32.4669
607,32.1726
608,32.1236
609,31.6332
610,31.9765
611,31.3389
612,32.2217
613,33.0554
614,33.5949
615,33.7420
616,34.5267
617,35.5076
618,36.3904
619,36.9789
620,37.7146
621,38.4993
622,38.7445
623,39.1859
624,39.2840
625,38.8916
626,38.9897
627,39.3820
628,38.6954
629,39.3820
630,39.7744
631,39.3330
632,38.9407
633,37.6165
634,36.8318
635,35.8019
636,35.2133
637,34.8210
638,33.7911
639,33.5949
640,33.1045
641,32.0255
642,32.3688
643,32.0255
644,31.7803
645,31.5351
646,30.8485
647,30.7504
648,30.7504
649,31.7312
650,31.4370
651,31.9274
652,32.1726
653,32.4179
654,32.6140
655,31.8293
656,32.2217
657,31.8293
658,31.5841
659,31.1918
660,30.8975
661,30.4071
662,29.9166
663,29.3771
664,28.9358
665,28.5924
666,29.0338
667,28.7886
668,28.5924
669,27.9058
670,27.4154
671,27.6606
672,27.1211
673,26.7778
674,26.6307
675,26.5817
676,27.0721
677,26.6797
678,27.4154
679,27.4644
680,26.5326
681,27.3173
682,27.6606
683,28.7886
684,28.8867
685,30.2109
686,30.0638
687,30.7504
688,30.8975
689,30.6032
690,30.7013
691,30.4071
692,30.5051
693,30.5542
694,30.9465
695,30.1618
696,29.8185
697,29.7695
698,30.1618
699,29.8185
700,29.5733
701,29.6714
702,29.2791
703,29.2791
704,29.6714
705,29.9166
706,30.3090
707,30.6032
708,30.4071
709,30.0638
710,30.3580
711,30.2599
712,30.2599
713,30.4561
714,29.9166
715,30.1618
716,30.2109
717,30.8485
718,31.2898
719,31.6822
720,32.5650
721,33.3987
722,33.7911
723,34.4286
724,35.6057
725,35.8019
726,35.4586
727,35.3114
728,35.3114
729,35.6057
730,34.7229
731,34.5758
732,34.5267
733,34.1834
734,34.1344
735,33.9872
736,34.4777
737,34.1834
738,33.5949
739,33.5949
740,33.6439
741,34.1344
742,33.8892
743,33.9382
744,33.7420
745,33.8401
746,33.4478
747,33.7420
748,34.1834
749,34.6248
750,34.1344
751,35.0172
752,34.9191
753,35.1153
754,35.3114
755,34.8210
756,34.4777
757,33.5459
758,33.5949
759,33.3987
760,32.6631
761,32.4669
762,31.6332
763,32.6140
764,32.5650
765,32.3198
766,32.9573
767,32.8592
768,33.2025
769,33.3987
770,32.3688
771,32.2217
772,31.3879
773,30.9465
774,30.7013
775,31.3389
776,31.6332
777,31.6332
778,32.5650
779,32.7121
780,33.3987
781,33.8401
782,34.4777
783,35.4586
784,36.1942
785,36.8318
786,37.1751
787,37.2732
788,37.8617
789,37.4203
790,38.0088
791,38.5974
792,38.4502
793,38.5483
794,38.3521
795,38.3521
796,38.3031
797,38.8426
798,38.5974
799,38.6464
800,38.1560
801,38.7935
802,38.8426
803,39.2349
804,39.1368
805,38.6464
806,37.1751
807,36.6847
808,36.3413
809,36.1452
810,36.3904
811,36.1452
812,35.5076
813,34.6739
814,34.5758
815,34.1344
816,34.1834
817,33.5949
818,33.1045
819,33.1045
820,32.2707
821,32.0745
822,32.5650
823,33.1535
824,33.3006
825,33.5459
826,33.5949
827,33.4968
828,33.8892
829,33.6930
830,33.5459
831,33.4968
832,33.3987
833,33.1535
834,32.4179
835,31.2408
836,31.1918
837,31.0446
838,30.1618
839,30.4561
840,30.2599
841,30.9956
842,30.8485
843,32.1726
844,32.7121
845,32.8592
846,33.2516
847,33.2025
848,33.2516
849,33.4968
850,32.9573
851,32.9573
852,32.5159
853,32.6631
854,32.2707
855,32.3198
856,32.3198
857,31.5841
858,31.6822
859,31.3879
860,31.7312
861,31.1918
862,31.6822
863,32.0255
864,32.1726
865,32.1236
866,32.1726
867,32.6631
868,33.3006
869,33.8401
870,34.8700
871,35.1153
872,34.9191
873,34.7719
874,34.1344
875,33.5459
876,34.0853
877,34.1344
878,33.4968
879,34.0363
880,33.7911
881,33.7420
882,33.3006
883,33.2025
884,32.8592
885,31.7803
886,31.3389
887,30.9956
888,30.7504
889,30.6523
890,30.4561
891,29.9166
892,30.0638
893,30.3090
894,30.4561
895,30.4561
896,30.7013
897,30.6523
898,30.2109
899,30.4561
900,30.2109
901,30.3090
902,29.7695
903,28.9358
904,29.1319
905,29.2300
906,29.4262
907,28.9848
908,29.5733
909,30.1618
910,30.5051
911,31.3879
912,31.2408
913,31.6822
914,31.9274
915,33.0064
916,33.4478
917,33.4968
