level,Radio_with_normalized_depth_%
0,13.2942
1,14.0762
2,14.0762
3,14.8583
4,14.8583
5,14.8583
6,14.5650
7,14.5650
8,14.5650
9,14.2717
10,14.2717
11,14.2717
12,15.0538
13,15.0538
14,15.1515
15,19.3548
16,19.3548
17,19.3548
18,24.0469
19,24.0469
20,24.0469
21,28.5435
22,28.5435
23,28.5435
24,32.4536
25,32.4536
26,32.5513
27,33.8221
28,33.8221
29,34.2131
30,33.2356
31,33.2356
32,33.7243
33,32.2581
34,32.2581
35,32.3558
36,32.5513
37,32.5513
38,33.4311
39,33.2356
40,33.2356
41,33.7243
42,35.0929
43,35.0929
44,34.9951
45,35.6794
46,35.7771
47,34.6041
48,34.6041
49,34.7019
50,35.2884
51,35.3861
52,35.3861
53,35.6794
54,35.7771
55,35.6794
56,36.9501
57,37.4389
58,37.4389
59,37.8299
60,38.5142
61,38.1232
62,38.8074
63,39.3939
64,40.8602
65,41.9355
66,42.9130
67,43.6950
68,44.7703
69,44.9658
70,45.2590
71,44.5748
72,44.7703
73,44.8680
74,43.4995
75,42.6197
76,41.7400
77,40.6647
78,41.9355
79,40.7625
80,39.7849
81,39.7849
82,39.7849
83,38.7097
84,38.4164
85,38.0254
86,36.7546
87,35.3861
88,34.6041
89,34.0176
90,32.6491
91,31.8671
92,31.8671
93,31.1828
94,32.8446
95,32.5513
96,31.6716
97,33.0401
98,33.6266
99,32.8446
100,34.2131
101,35.8749
102,36.5591
103,37.8299
104,38.5142
105,38.6119
106,39.9804
107,41.4467
108,42.4242
109,42.4242
110,42.3265
111,42.0332
112,40.2737
113,39.5894
114,40.7625
115,40.0782
116,40.7625
117,40.6647
118,38.6119
119,38.3187
120,38.0254
121,37.2434
122,36.9501
123,36.6569
124,36.1681
125,35.3861
126,36.3636
127,36.0704
128,34.9951
129,34.7996
130,36.0704
131,34.9951
132,35.2884
133,36.2659
134,35.7771
135,36.0704
136,36.7546
137,36.1681
138,36.7546
139,36.6569
140,36.4614
141,37.1456
142,36.6569
143,35.6794
144,36.7546
145,36.4614
146,37.2434
147,37.4389
148,36.4614
149,36.0704
150,35.5816
151,35.9726
152,35.9726
153,34.6041
154,34.7996
155,35.6794
156,35.1906
157,35.3861
158,35.6794
159,34.3109
160,34.6041
161,34.1153
162,34.6041
163,34.9951
164,34.7996
165,34.6041
166,34.6041
167,35.1906
168,36.2659
169,36.5591
170,36.4614
171,37.4389
172,38.2209
173,37.6344
174,39.1984
175,39.7849
176,39.7849
177,39.3939
178,39.8827
179,40.4692
180,40.5670
181,39.7849
182,41.2512
183,40.8602
184,41.6422
185,42.8153
186,42.1310
187,41.6422
188,41.0557
189,39.7849
190,39.3939
191,38.7097
192,38.4164
193,38.2209
194,38.2209
195,37.4389
196,37.1456
197,37.5367
198,37.9277
199,38.2209
200,37.3412
201,38.1232
202,37.2434
203,37.8299
204,37.1456
205,37.2434
206,37.1456
207,37.8299
208,38.7097
209,38.6119
210,39.0029
211,38.5142
212,38.5142
213,38.7097
214,38.4164
215,37.9277
216,36.9501
217,36.3636
218,34.9951
219,34.5064
220,35.5816
221,35.2884
222,34.0176
223,34.9951
224,34.0176
225,34.3109
226,34.7019
227,34.4086
228,34.6041
229,34.1153
230,33.9198
231,33.0401
232,32.4536
233,33.0401
234,33.6266
235,30.9873
236,31.2805
237,30.8895
238,30.0098
239,30.4985
240,30.4985
241,30.2053
242,30.7918
243,31.2805
244,32.1603
245,32.3558
246,33.8221
247,35.0929
248,34.8974
249,35.8749
250,34.4086
251,37.0479
252,37.8299
253,37.5367
254,38.2209
255,38.0254
256,37.8299
257,37.4389
258,37.6344
259,37.7322
260,37.5367
261,37.2434
262,36.6569
263,35.7771
264,35.8749
265,36.9501
266,35.6794
267,34.7019
268,35.7771
269,32.8446
270,33.0401
271,32.2581
272,32.2581
273,31.6716
274,32.5513
275,32.6491
276,32.2581
277,31.4761
278,31.7693
279,31.7693
280,32.9423
281,33.6266
282,34.5064
283,33.3333
284,33.5288
285,34.3109
286,33.7243
287,33.5288
288,35.5816
289,34.9951
290,34.7019
291,35.2884
292,35.2884
293,35.0929
294,34.5064
295,34.6041
296,34.9951
297,33.4311
298,32.7468
299,33.4311
300,32.5513
301,31.6716
302,31.8671
303,31.9648
304,31.0850
305,31.7693
306,31.4761
307,31.0850
308,31.7693
309,30.5963
310,31.1828
311,31.3783
312,31.0850
313,31.9648
314,32.0626
315,32.6491
316,33.3333
317,33.0401
318,32.5513
319,31.9648
320,32.8446
321,31.5738
322,32.5513
323,33.1378
324,32.3558
325,32.3558
326,33.4311
327,34.1153
328,35.6794
329,36.3636
330,36.6569
331,36.6569
332,37.7322
333,38.4164
334,38.4164
335,36.9501
336,37.5367
337,38.5142
338,38.1232
339,38.5142
340,38.5142
341,38.9052
342,39.1984
343,39.1007
344,38.0254
345,38.7097
346,40.4692
347,39.7849
348,40.8602
349,41.3490
350,40.7625
351,41.3490
352,41.4467
353,41.4467
354,40.5670
355,41.5445
356,42.2287
357,41.2512
358,41.0557
359,42.4242
360,41.1535
361,41.4467
362,41.6422
363,40.3715
364,40.2737
365,41.2512
366,40.7625
367,41.4467
368,41.1535
369,41.1535
370,38.8074
371,38.4164
372,38.2209
373,38.0254
374,38.3187
375,37.4389
376,37.7322
377,38.1232
378,38.2209
379,38.2209
380,36.9501
381,37.4389
382,38.4164
383,37.5367
384,36.8524
385,37.2434
386,38.5142
387,38.3187
388,38.1232
389,38.2209
390,37.2434
391,37.2434
392,37.2434
393,36.9501
394,36.2659
395,36.3636
396,37.6344
397,37.2434
398,36.4614
399,35.8749
400,33.5288
401,32.9423
402,33.0401
403,32.3558
404,31.5738
405,30.7918
406,31.0850
407,30.9873
408,30.0098
409,30.5963
410,30.4008
411,28.8368
412,29.8143
