level,Radio_with_normalized_depth_%
0,23.3402
1,29.6680
2,29.6680
3,29.6680
4,29.6680
5,28.8382
6,30.0830
7,30.1867
8,30.1867
9,30.0830
10,30.3942
11,30.7054
12,30.4979
13,31.2241
14,31.3278
15,31.0166
16,30.7054
17,30.8091
18,31.0166
19,32.5726
20,32.5726
21,32.5726
22,32.6763
23,31.8465
24,32.2614
25,31.8465
26,31.6390
27,31.4315
28,32.2614
29,33.9212
30,33.4025
31,33.2988
32,33.4025
33,32.7801
34,33.6100
35,33.7137
36,33.9212
37,33.2988
38,34.0249
39,33.6100
40,34.4398
41,35.7884
42,35.8921
43,37.0332
44,37.1369
45,36.5145
46,36.6183
47,37.7593
48,37.2407
49,36.9295
50,34.9585
51,34.3361
52,33.8174
53,34.3361
54,34.1286
55,33.0913
56,33.0913
57,32.3651
58,32.6763
59,32.3651
60,32.4689
61,32.6763
62,32.6763
63,33.8174
64,33.6100
65,33.2988
66,33.2988
67,32.9876
68,32.6763
69,33.7137
70,33.5062
71,33.5062
72,32.8838
73,32.6763
74,32.4689
75,33.1950
76,33.6100
77,33.4025
78,32.7801
79,32.0539
80,31.3278
81,32.7801
82,32.8838
83,32.2614
84,32.0539
85,32.0539
86,32.5726
87,32.2614
88,32.6763
89,32.2614
90,32.6763
91,33.9212
92,33.7137
93,33.6100
94,33.7137
95,33.0913
96,32.1577
97,31.5353
98,31.8465
99,31.5353
100,30.9129
101,32.2614
102,32.1577
103,31.7427
104,32.1577
105,32.0539
106,32.1577
107,32.2614
108,32.5726
109,32.4689
110,33.1950
111,33.6100
112,33.7137
113,32.9876
114,33.7137
115,33.5062
116,33.4025
117,33.5062
118,32.4689
119,33.1950
120,32.2614
121,32.2614
122,32.3651
123,33.1950
124,33.5062
125,33.1950
126,33.2988
127,33.4025
128,33.7137
129,33.7137
130,34.7510
131,35.5809
132,36.2033
133,36.8257
134,36.6183
135,37.1369
136,38.4855
137,38.6929
138,38.2780
139,37.8631
140,38.4855
141,37.6556
142,37.1369
143,36.6183
144,36.6183
145,37.1369
146,37.7593
147,37.9668
148,37.6556
149,36.8257
150,35.9958
151,36.3071
152,34.8548
153,35.9958
154,34.8548
155,33.8174
156,32.9876
157,33.2988
158,33.4025
159,32.9876
160,31.8465
161,31.5353
162,31.3278
163,32.3651
164,31.4315
165,31.0166
166,31.1203
167,31.0166
168,31.1203
169,31.3278
170,32.3651
171,32.2614
172,32.1577
173,32.1577
174,32.4689
175,32.4689
176,32.2614
177,32.1577
178,32.4689
179,32.2614
180,33.0913
181,32.7801
182,32.5726
183,32.3651
184,32.8838
185,33.1950
186,32.7801
187,33.4025
188,34.0249
189,34.3361
190,34.5436
191,34.0249
192,34.1286
193,34.7510
194,34.5436
195,34.8548
196,35.0622
197,34.9585
198,35.6846
199,36.0996
200,35.0622
201,36.2033
202,35.7884
203,34.1286
204,35.0622
205,34.4398
206,34.5436
207,35.1660
208,34.5436
209,34.4398
210,35.0622
211,34.8548
212,35.4772
213,34.7510
214,34.8548
215,34.9585
216,34.2324
217,33.8174
218,33.7137
219,34.2324
220,34.1286
221,33.6100
222,33.4025
223,33.2988
224,34.0249
225,33.5062
226,33.8174
227,33.5062
228,34.0249
229,33.1950
230,33.5062
231,32.3651
232,32.3651
233,32.8838
234,32.6763
235,33.1950
236,32.3651
237,32.0539
238,32.1577
239,31.7427
240,31.2241
241,32.5726
242,33.7137
243,34.6473
244,33.9212
245,33.8174
246,34.4398
247,34.9585
248,35.3734
249,35.0622
250,34.3361
251,36.9295
252,37.1369
253,36.6183
254,37.1369
255,37.2407
256,37.4481
257,36.4108
258,36.5145
259,37.0332
260,36.8257
261,37.2407
262,37.7593
263,37.8631
264,38.1743
265,37.2407
266,36.6183
267,36.6183
268,35.7884
269,35.3734
270,35.9958
271,35.8921
272,35.6846
273,35.7884
274,35.6846
275,35.4772
276,36.4108
277,37.1369
278,37.2407
279,38.1743
280,37.3444
281,37.2407
282,37.2407
283,37.7593
284,37.1369
285,36.5145
286,36.4108
287,36.7220
288,36.7220
289,36.7220
290,37.1369
291,36.6183
292,37.1369
293,36.8257
294,36.6183
295,36.8257
296,35.2697
297,35.1660
298,36.2033
299,36.7220
300,36.3071
301,36.8257
302,36.0996
303,35.8921
304,35.9958
305,35.2697
306,35.4772
307,35.1660
308,34.8548
309,34.9585
310,34.9585
311,35.4772
312,35.0622
313,35.1660
314,34.8548
315,36.4108
316,36.4108
317,36.8257
318,37.8631
319,38.0705
320,38.4855
321,38.4855
322,39.1079
323,39.0042
324,38.4855
325,37.7593
326,37.2407
327,36.5145
328,35.9958
329,35.1660
330,34.4398
331,34.7510
332,33.6100
333,33.6100
334,32.7801
335,32.6763
336,32.8838
337,32.3651
338,31.8465
339,31.6390
340,30.4979
341,30.0830
342,29.7718
343,29.3568
344,29.2531
345,29.2531
346,29.6680
347,30.1867
348,30.0830
349,30.2905
350,29.7718
351,30.0830
352,30.8091
353,30.7054
354,30.8091
355,30.8091
356,31.2241
357,31.4315
358,31.3278
359,32.0539
360,31.2241
361,31.5353
362,31.7427
363,31.5353
364,31.1203
365,31.3278
366,31.1203
367,31.9502
368,32.1577
369,32.3651
370,31.8465
371,32.3651
372,32.8838
373,32.2614
374,32.2614
375,32.8838
376,32.9876
377,34.1286
378,34.0249
379,34.3361
380,34.0249
381,34.0249
382,33.8174
383,34.6473
384,34.5436
385,34.6473
386,35.5809
387,35.6846
388,35.8921
389,36.6183
390,36.5145
391,36.8257
392,37.2407
393,37.1369
394,37.8631
395,37.7593
396,38.3817
397,36.4108
398,36.7220
399,36.3071
400,35.5809
401,36.3071
402,36.7220
403,36.7220
404,36.5145
405,36.0996
406,35.9958
407,36.0996
408,35.6846
409,35.2697
410,35.2697
411,35.8921
412,35.4772
413,35.5809
414,35.3734
415,35.7884
416,35.3734
417,34.7510
418,33.6100
419,32.9876
420,31.8465
421,31.8465
422,31.8465
423,32.0539
424,31.9502
425,32.0539
426,32.9876
427,32.1577
428,32.5726
429,32.4689
430,32.1577
431,32.0539
432,31.9502
433,31.4315
434,31.7427
435,31.3278
436,31.1203
437,31.4315
438,31.9502
439,31.5353
440,30.8091
441,30.6017
442,29.8755
443,30.0830
444,29.6680
445,29.0456
446,29.7718
447,29.9793
448,30.2905
449,29.5643
450,28.8382
451,30.4979
452,30.9129
453,31.5353
454,31.6390
455,32.8838
456,32.7801
457,33.0913
458,33.4025
459,33.7137
460,33.9212
461,34.5436
462,34.7510
463,35.0622
464,35.0622
465,34.3361
466,34.9585
467,34.8548
468,34.6473
469,34.8548
470,34.7510
471,34.5436
472,35.0622
473,34.5436
474,35.4772
475,35.5809
476,36.0996
477,36.5145
478,36.3071
479,36.5145
480,36.4108
481,36.0996
482,35.8921
483,36.0996
484,35.7884
485,35.1660
486,35.5809
487,35.4772
488,34.9585
489,34.9585
490,34.6473
491,34.7510
492,35.1660
493,34.4398
494,34.6473
495,34.4398
496,34.5436
497,34.8548
498,34.8548
