index, 50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255
1, 99.5202,98.499,97.0812,94.9171,91.7101,86.9971,80.9629,73.6377,66.1341,59.6918,54.0192,49.2761,45.4744,42.369,39.5968,37.2478,35.197,33.3344,31.5552,30.0092,28.5748,27.3469,26.2507,25.2128,24.2832,23.3469,22.4556,21.586,20.7863,19.9134,19.0321,18.0841,17.0945,16.055,15.1054,14.3024,13.676,13.1645,12.7264,12.3698,12.055,11.8367
2, 99.6568,99.0287,98.1058,96.4515,93.8342,89.9525,84.8913,78.9988,72.4065,65.9608,60.1633,54.6972,50.1908,46.1774,42.9138,40.2949,38.0258,36.1816,34.444,32.9763,31.5735,30.2807,29.0895,27.9767,27.0754,26.1574,25.2478,24.3798,23.4885,22.6539,21.7209,20.803,19.9184,18.8938,18.0325,17.2028,16.4748,15.7251,15.0454,14.409,13.9092,13.3161
3, 99.5902,98.9204,97.9725,96.4332,94.0775,90.3274,85.0879,78.5306,71.212,63.7434,57.0929,51.4935,46.9838,43.1687,40.11,37.3111,35.0654,33.0046,31.2137,29.616,28.1066,26.9321,25.8592,24.7947,23.8367,22.9554,22.1241,21.3644,20.5065,19.6302,18.7205,17.6776,16.6331,15.6335,14.7838,14.0092,13.4377,12.9596,12.5964,12.2899,11.93,11.6102
4, 99.2387,98.0591,96.2965,93.6077,89.7426,84.788,78.7922,72.2099,65.5743,59.1037,53.491,48.733,44.7747,41.4444,38.7072,36.3549,34.314,32.5781,31.0487,29.701,28.4715,27.3936,26.374,25.4644,24.5214,23.6785,22.8055,22.0275,21.1079,20.1516,19.1487,17.9925,16.893,15.8201,14.8388,13.9375,13.1079,12.4198,11.8017,11.3269,10.8521,10.4207
5, 99.4186,98.3857,96.8313,94.3507,90.5589,85.2828,79.0287,72.04,65.1312,58.3057,52.3232,47.0454,42.7072,39.0137,36.2216,33.7559,31.8084,30.0975,28.6247,27.3703,26.2141,25.2428,24.3065,23.4736,22.6139,21.7509,20.9263,19.98,19.0021,17.9059,16.6297,15.147,13.7526,12.3565,11.177,10.1741,9.2312,8.5198,8.0083,7.6418,7.4269,7.2886
6, 99.4086,98.5056,97.0929,95.0221,91.7151,86.8272,80.0766,72.4048,64.8113,57.9775,52.0283,47.3636,43.3736,40.2349,37.7076,35.7001,33.9242,32.3665,30.9321,29.5993,28.3648,27.2387,26.1741,25.1295,24.1433,23.2803,22.4207,21.551,20.6297,19.6918,18.6805,17.7559,16.8663,16.0433,15.3619,14.6822,14.1274,13.5877,13.1429,12.7697,12.3582,12.0017
Mean, 99.4722,98.5664,97.23,95.1304,91.9397,87.3625,81.4733,74.637,67.5449,60.7972,54.853,49.7682,45.5841,42.068,39.2095,36.7775,34.7225,32.9271,31.3031,29.8787,28.5509,27.4058,26.3424,25.3419,24.4123,23.5283,22.6633,21.8148,20.9202,19.9911,18.9888,17.91,16.8596,15.8004,14.8832,14.0514,13.3425,12.7294,12.2202,11.8012,11.4219,11.079,0
