 ,Area,Perim.,Circ.,d1,d2,D1divD2,DC
89,0.076,1.921,0.260,0.730,0.230,3.175,0.410
90,0.005,0.269,0.866,0.108,0.074,1.471,0.089
91,0.007,0.322,0.817,0.128,0.079,1.630,0.101
92,0.159,4.194,0.114,1.378,0.322,4.275,0.667
93,0.007,0.373,0.600,0.161,0.066,2.441,0.103
94,0.028,0.693,0.728,0.253,0.172,1.473,0.209
95,0.018,0.747,0.411,0.327,0.107,3.058,0.187
96,0.004,0.227,0.919,0.091,0.066,1.374,0.077
97,0.013,0.421,0.933,0.149,0.126,1.179,0.137
98,0.016,0.466,0.916,0.166,0.134,1.242,0.149
99,0.005,0.301,0.751,0.112,0.082,1.367,0.096
100,0.005,0.248,0.996,0.100,0.063,1.581,0.079
101,0.056,1.299,0.420,0.406,0.232,1.751,0.307
102,0.009,0.440,0.611,0.194,0.073,2.670,0.119
103,0.016,0.568,0.639,0.223,0.116,1.926,0.161
104,0.012,0.558,0.501,0.239,0.084,2.846,0.141
105,0.048,1.862,0.173,0.682,0.226,3.015,0.393
106,0.014,0.602,0.476,0.246,0.095,2.594,0.153
107,0.079,1.579,0.400,0.450,0.360,1.249,0.402
108,0.004,0.227,1.000,0.090,0.063,1.424,0.075
109,0.078,1.450,0.466,0.551,0.225,2.451,0.352
110,0.019,0.517,0.907,0.193,0.141,1.366,0.165
111,0.079,1.423,0.489,0.501,0.248,2.018,0.353
112,0.190,3.976,0.151,0.959,0.684,1.401,0.810
113,0.033,0.780,0.682,0.294,0.182,1.613,0.231
114,0.110,2.391,0.243,0.754,0.407,1.851,0.554
115,0.380,5.241,0.174,1.708,0.530,3.224,0.951
116,0.011,0.452,0.701,0.190,0.080,2.361,0.124
117,0.045,0.924,0.664,0.354,0.206,1.714,0.270
118,0.031,0.900,0.478,0.283,0.239,1.185,0.260
119,0.003,0.212,0.898,0.090,0.053,1.709,0.069
120,0.002,0.206,0.723,0.091,0.052,1.749,0.068
121,0.542,12.884,0.041,1.644,1.252,1.313,1.435
122,0.031,0.909,0.479,0.401,0.134,3.000,0.231
123,0.004,0.242,0.953,0.094,0.074,1.278,0.083
124,0.369,6.556,0.108,1.639,0.741,2.211,1.102
125,0.008,0.595,0.283,0.259,0.061,4.211,0.126
126,0.002,0.227,0.568,0.105,0.047,2.236,0.070
127,0.070,1.886,0.246,0.633,0.278,2.280,0.419
128,0.067,1.371,0.446,0.502,0.232,2.164,0.341
129,0.013,0.569,0.508,0.246,0.087,2.847,0.146
130,0.066,1.354,0.451,0.474,0.291,1.628,0.372
131,0.143,3.245,0.171,1.246,0.255,4.887,0.564
132,0.021,0.987,0.269,0.449,0.086,5.210,0.197
133,0.037,0.891,0.589,0.282,0.249,1.134,0.265
134,0.026,0.589,0.936,0.208,0.179,1.162,0.193
135,0.077,1.518,0.420,0.603,0.211,2.866,0.356
136,0.011,0.487,0.587,0.200,0.099,2.020,0.141
137,0.005,0.310,0.681,0.137,0.052,2.634,0.085
138,0.004,0.242,0.929,0.099,0.067,1.482,0.082
139,0.009,0.443,0.590,0.190,0.093,2.049,0.133
140,0.016,0.526,0.731,0.224,0.104,2.152,0.153
141,0.005,0.263,0.988,0.099,0.084,1.179,0.091
142,0.266,7.400,0.061,1.692,0.931,1.818,1.255
143,0.003,0.203,0.943,0.087,0.042,2.062,0.060
144,0.020,0.673,0.541,0.297,0.118,2.525,0.187
145,0.014,0.436,0.899,0.170,0.119,1.425,0.142
146,0.166,4.224,0.117,1.019,0.569,1.791,0.762
147,0.088,1.589,0.436,0.561,0.358,1.569,0.448
148,0.129,2.151,0.350,0.730,0.342,2.135,0.500
149,0.022,0.621,0.714,0.246,0.131,1.883,0.179
150,0.139,3.597,0.135,0.846,0.568,1.490,0.693
151,0.123,3.495,0.126,0.920,0.562,1.639,0.719
152,0.016,0.826,0.298,0.375,0.078,4.828,0.171
153,0.027,0.849,0.467,0.355,0.134,2.659,0.218
154,0.149,2.666,0.263,0.687,0.522,1.318,0.599
155,0.042,0.842,0.741,0.316,0.178,1.774,0.237
156,0.004,0.263,0.806,0.110,0.063,1.740,0.083
157,0.070,1.205,0.602,0.493,0.216,2.285,0.326
158,0.027,0.870,0.447,0.296,0.213,1.395,0.251
159,0.021,0.641,0.641,0.263,0.116,2.273,0.175
160,0.003,0.206,0.756,0.094,0.052,1.818,0.070
161,0.016,0.570,0.604,0.254,0.095,2.663,0.155
162,0.008,0.353,0.759,0.141,0.084,1.677,0.109
163,2.803,42.963,0.019,4.600,3.220,1.428,3.849
164,0.009,0.392,0.699,0.155,0.090,1.722,0.118
165,0.064,1.672,0.289,0.538,0.278,1.932,0.387
166,0.031,0.901,0.473,0.351,0.146,2.403,0.227
167,0.260,4.280,0.179,1.121,0.768,1.459,0.928
168,0.004,0.242,0.905,0.090,0.074,1.221,0.081
169,2.125,26.705,0.037,3.644,2.415,1.509,2.967
170,0.003,0.209,0.730,0.090,0.042,2.136,0.062
171,0.018,0.580,0.679,0.235,0.120,1.958,0.168
172,0.042,1.193,0.368,0.518,0.144,3.605,0.273
173,0.027,0.831,0.496,0.311,0.163,1.907,0.225
174,0.033,0.905,0.500,0.391,0.126,3.103,0.222
175,0.015,0.451,0.923,0.159,0.126,1.261,0.142
176,0.030,0.745,0.675,0.278,0.179,1.552,0.223
177,0.123,2.933,0.179,0.997,0.478,2.087,0.690
178,0.060,1.144,0.575,0.392,0.284,1.378,0.334
179,0.030,1.003,0.378,0.336,0.224,1.502,0.274
180,0.015,0.449,0.947,0.166,0.126,1.318,0.145
181,0.205,4.383,0.134,1.374,0.478,2.873,0.811
182,0.147,2.390,0.323,0.940,0.313,3.007,0.542
183,0.041,1.031,0.483,0.413,0.186,2.224,0.277
184,0.009,0.521,0.416,0.225,0.063,3.563,0.119
185,0.008,0.350,0.775,0.123,0.105,1.170,0.114
186,0.055,1.460,0.323,0.452,0.298,1.517,0.367
187,0.460,11.221,0.046,1.906,1.056,1.804,1.419
188,0.026,0.735,0.616,0.293,0.145,2.027,0.206
189,0.047,1.193,0.419,0.442,0.198,2.236,0.296
190,0.006,0.293,0.878,0.113,0.083,1.362,0.097
191,0.003,0.203,0.842,0.094,0.042,2.236,0.063
192,0.084,2.105,0.238,0.881,0.248,3.557,0.467
193,0.023,0.812,0.437,0.355,0.115,3.095,0.202
194,0.016,0.626,0.515,0.279,0.080,3.491,0.149
195,0.030,0.736,0.701,0.296,0.138,2.151,0.202
196,0.006,0.403,0.497,0.179,0.066,2.715,0.109
197,0.146,3.049,0.197,0.710,0.534,1.329,0.616
198,0.051,0.855,0.868,0.298,0.233,1.281,0.263
199,0.099,2.288,0.237,0.619,0.469,1.320,0.539
200,0.042,0.979,0.551,0.393,0.154,2.557,0.246
201,0.002,0.191,0.840,0.080,0.047,1.703,0.061
202,0.003,0.218,0.731,0.082,0.063,1.302,0.072
203,0.028,0.927,0.415,0.353,0.185,1.911,0.255
204,0.209,4.848,0.112,1.174,0.742,1.582,0.933
205,0.016,0.683,0.433,0.281,0.105,2.668,0.172
206,0.005,0.284,0.760,0.120,0.060,2.005,0.085
207,0.040,0.946,0.556,0.373,0.177,2.104,0.257
208,0.011,0.538,0.462,0.240,0.070,3.408,0.130
209,0.075,1.449,0.449,0.532,0.257,2.069,0.370
210,0.025,0.676,0.692,0.283,0.131,2.155,0.193
211,0.016,0.574,0.609,0.197,0.137,1.437,0.164
212,0.007,0.414,0.544,0.187,0.059,3.194,0.105
213,0.161,2.234,0.404,0.874,0.325,2.686,0.533
214,0.158,2.386,0.348,0.920,0.309,2.972,0.533
215,0.167,2.864,0.256,0.800,0.478,1.673,0.618
216,0.100,1.797,0.389,0.684,0.292,2.347,0.447
217,0.066,1.267,0.521,0.485,0.233,2.083,0.336
218,0.017,0.506,0.833,0.187,0.134,1.394,0.159
219,0.003,0.212,0.712,0.091,0.048,1.870,0.066
220,0.560,8.582,0.095,2.062,0.987,2.089,1.426
221,0.027,0.646,0.804,0.235,0.157,1.501,0.192
222,0.019,0.755,0.408,0.278,0.163,1.700,0.213
223,0.143,2.919,0.210,0.972,0.371,2.624,0.600
224,0.084,1.747,0.346,0.559,0.331,1.688,0.431
225,0.009,0.548,0.380,0.220,0.071,3.075,0.125
226,0.012,0.409,0.882,0.147,0.126,1.161,0.136
227,0.036,0.712,0.888,0.246,0.197,1.252,0.220
228,0.335,8.328,0.061,1.621,1.115,1.454,1.345
229,0.153,3.510,0.156,0.943,0.629,1.500,0.770
230,0.040,0.804,0.775,0.326,0.168,1.948,0.234
231,0.027,1.116,0.272,0.405,0.200,2.025,0.285
232,0.002,0.191,0.802,0.080,0.047,1.716,0.061
233,0.029,0.746,0.657,0.279,0.168,1.661,0.216
234,0.037,1.062,0.413,0.373,0.198,1.887,0.272
235,0.012,0.668,0.346,0.287,0.066,4.336,0.138
236,0.174,3.824,0.150,1.009,0.609,1.658,0.784
237,0.003,0.203,0.775,0.085,0.042,2.016,0.060
238,0.032,1.132,0.310,0.462,0.188,2.454,0.295
239,0.003,0.197,1.000,0.076,0.063,1.202,0.069
240,0.017,0.640,0.531,0.237,0.134,1.767,0.179
241,0.022,0.604,0.772,0.217,0.161,1.345,0.187
242,0.021,0.776,0.433,0.351,0.086,4.096,0.174
243,0.012,0.510,0.595,0.219,0.077,2.847,0.130
244,0.004,0.224,0.996,0.085,0.063,1.344,0.073
245,0.095,1.294,0.715,0.487,0.319,1.528,0.394
246,0.102,2.765,0.168,0.587,0.478,1.230,0.530
247,0.004,0.310,0.478,0.142,0.051,2.803,0.085
248,0.154,2.742,0.258,1.090,0.310,3.520,0.581
249,0.011,0.436,0.746,0.180,0.095,1.902,0.131
250,0.086,1.465,0.506,0.581,0.268,2.170,0.395
251,0.074,1.250,0.593,0.500,0.235,2.131,0.343
252,0.016,0.828,0.294,0.292,0.146,2.004,0.207
253,0.043,1.215,0.363,0.457,0.161,2.842,0.271
254,0.004,0.227,0.974,0.094,0.063,1.491,0.077
255,0.106,2.286,0.255,0.611,0.390,1.566,0.488
256,0.042,0.860,0.720,0.351,0.179,1.962,0.250
257,0.375,7.246,0.090,1.734,0.856,2.025,1.219
258,0.057,1.096,0.593,0.384,0.267,1.439,0.320
259,0.011,0.386,0.965,0.147,0.105,1.393,0.124
260,0.250,4.914,0.130,1.121,0.675,1.660,0.870
261,0.232,5.032,0.115,1.413,0.717,1.971,1.006
262,0.003,0.215,0.907,0.077,0.066,1.163,0.071
263,0.017,0.601,0.589,0.225,0.121,1.864,0.165
264,0.025,0.799,0.499,0.315,0.131,2.401,0.204
265,0.022,0.847,0.387,0.264,0.158,1.672,0.204
266,0.021,0.612,0.698,0.237,0.120,1.969,0.169
267,0.067,1.874,0.238,0.508,0.385,1.321,0.442
268,0.007,0.352,0.752,0.150,0.074,2.016,0.105
269,0.064,1.122,0.642,0.426,0.218,1.957,0.305
270,0.018,0.564,0.717,0.240,0.112,2.150,0.164
271,0.048,1.032,0.563,0.426,0.173,2.456,0.272
272,0.068,1.401,0.438,0.527,0.221,2.383,0.341
273,0.003,0.191,0.954,0.085,0.052,1.639,0.066
274,0.032,0.821,0.597,0.335,0.146,2.298,0.221
275,0.045,1.584,0.226,0.530,0.255,2.079,0.367
276,0.089,2.408,0.194,0.710,0.369,1.924,0.512
277,0.004,0.290,0.579,0.132,0.053,2.499,0.083
278,0.794,14.499,0.047,3.071,1.296,2.370,1.995
279,0.044,1.452,0.262,0.479,0.277,1.726,0.364
280,0.025,0.697,0.657,0.251,0.179,1.404,0.212
281,0.348,8.093,0.067,1.466,0.820,1.788,1.096
282,0.013,0.415,0.920,0.163,0.105,1.552,0.131
283,0.018,0.783,0.368,0.344,0.105,3.287,0.190
284,0.013,0.547,0.540,0.225,0.107,2.108,0.155
285,0.071,1.098,0.745,0.360,0.287,1.257,0.321
286,0.037,1.237,0.304,0.554,0.127,4.373,0.265
287,0.045,1.278,0.344,0.448,0.228,1.964,0.320
288,0.037,1.152,0.353,0.453,0.163,2.783,0.272
289,0.022,0.810,0.414,0.368,0.098,3.758,0.190
290,0.016,0.475,0.883,0.180,0.132,1.365,0.154
291,0.005,0.263,0.846,0.105,0.069,1.527,0.085
292,0.008,0.320,0.926,0.130,0.074,1.767,0.098
293,0.011,0.371,0.973,0.137,0.105,1.300,0.120
294,0.006,0.337,0.661,0.146,0.066,2.219,0.098
295,0.142,3.680,0.132,0.855,0.504,1.698,0.656
296,4.141,44.543,0.026,6.485,2.208,2.937,3.784
297,0.058,1.586,0.292,0.717,0.147,4.886,0.324
298,0.530,11.937,0.047,2.641,1.542,1.712,2.018
299,0.065,1.535,0.347,0.497,0.261,1.900,0.360
300,0.155,3.396,0.169,1.385,0.307,4.514,0.652
301,0.045,1.175,0.412,0.477,0.147,3.234,0.265
302,0.188,3.758,0.168,1.005,0.558,1.800,0.749
303,0.044,1.355,0.301,0.481,0.197,2.434,0.308
304,0.027,0.845,0.470,0.360,0.126,2.850,0.213
305,0.005,0.322,0.563,0.142,0.058,2.425,0.091
306,0.005,0.293,0.699,0.114,0.074,1.530,0.092
307,0.035,1.075,0.376,0.380,0.234,1.627,0.298
308,0.089,1.996,0.282,0.579,0.382,1.517,0.470
309,0.022,0.692,0.579,0.291,0.110,2.637,0.179
310,0.011,0.469,0.615,0.175,0.101,1.733,0.133
311,0.032,1.051,0.369,0.463,0.121,3.841,0.236
312,0.015,0.500,0.776,0.207,0.107,1.947,0.149
313,0.049,0.967,0.656,0.391,0.180,2.174,0.265
314,0.003,0.203,0.977,0.076,0.063,1.202,0.069
315,0.003,0.227,0.838,0.097,0.053,1.844,0.071
316,0.680,15.673,0.035,2.145,1.439,1.491,1.757
317,0.032,0.853,0.553,0.357,0.128,2.800,0.214
318,0.074,1.295,0.557,0.511,0.242,2.109,0.352
319,0.106,1.830,0.398,0.745,0.275,2.705,0.453
320,0.037,0.741,0.846,0.250,0.222,1.128,0.236
321,0.017,0.538,0.726,0.198,0.149,1.329,0.172
322,0.003,0.275,0.496,0.118,0.042,2.795,0.070
323,0.030,0.741,0.682,0.305,0.164,1.864,0.224
324,0.048,1.515,0.263,0.490,0.274,1.790,0.366
325,0.119,1.639,0.557,0.512,0.377,1.358,0.439
326,0.024,0.712,0.591,0.285,0.138,2.065,0.198
327,0.014,0.445,0.857,0.174,0.116,1.499,0.142
328,0.267,5.990,0.093,1.772,0.655,2.707,1.077
329,0.053,1.404,0.337,0.434,0.322,1.350,0.374
330,0.065,1.708,0.280,0.606,0.255,2.372,0.393
331,0.099,2.495,0.200,0.724,0.415,1.742,0.548
332,0.006,0.326,0.655,0.133,0.063,2.108,0.092
333,0.003,0.197,0.932,0.076,0.061,1.240,0.068
334,0.021,0.634,0.645,0.259,0.131,1.977,0.184
335,0.123,2.008,0.383,0.648,0.360,1.797,0.483
336,0.039,1.216,0.333,0.363,0.261,1.393,0.308
337,0.006,0.558,0.237,0.256,0.044,5.860,0.106
338,1.503,31.330,0.019,3.994,1.977,2.020,2.810
339,0.040,1.247,0.325,0.448,0.219,2.049,0.313
340,0.027,0.904,0.420,0.367,0.134,2.727,0.222
341,0.009,0.403,0.677,0.152,0.100,1.515,0.123
342,0.041,1.134,0.401,0.459,0.193,2.374,0.298
343,0.036,0.840,0.639,0.270,0.236,1.140,0.252
344,0.020,0.534,0.902,0.190,0.149,1.275,0.168
345,0.048,0.903,0.738,0.363,0.183,1.983,0.258
346,0.021,0.801,0.408,0.312,0.131,2.390,0.202
347,0.048,1.230,0.401,0.482,0.194,2.489,0.306
348,0.021,0.550,0.869,0.207,0.147,1.407,0.175
349,0.155,2.909,0.230,1.076,0.397,2.709,0.654
350,0.071,2.040,0.215,0.603,0.406,1.484,0.495
351,0.005,0.284,0.760,0.120,0.063,1.900,0.087
352,0.074,1.163,0.690,0.410,0.256,1.601,0.324
353,0.015,0.527,0.672,0.223,0.100,2.222,0.150
354,0.007,0.322,0.884,0.114,0.100,1.140,0.107
355,0.023,0.619,0.771,0.227,0.153,1.478,0.187
356,0.011,0.444,0.715,0.180,0.084,2.136,0.123
357,0.005,0.278,0.848,0.114,0.071,1.612,0.090
358,0.020,0.640,0.616,0.276,0.129,2.130,0.189
359,0.003,0.206,0.953,0.082,0.060,1.381,0.070
360,0.063,1.489,0.356,0.500,0.306,1.633,0.391
361,0.087,2.371,0.195,0.665,0.347,1.915,0.481
362,0.116,2.716,0.198,0.923,0.316,2.922,0.540
363,0.038,0.753,0.838,0.292,0.179,1.637,0.229
364,0.005,0.317,0.664,0.133,0.053,2.530,0.084
365,0.198,2.634,0.359,0.848,0.461,1.840,0.625
366,0.031,1.206,0.264,0.453,0.175,2.592,0.282
367,0.055,1.784,0.217,0.438,0.331,1.323,0.381
368,0.002,0.170,1.000,0.071,0.052,1.355,0.061
369,0.168,2.512,0.335,0.922,0.355,2.598,0.572
370,0.008,0.322,0.951,0.123,0.095,1.301,0.108
371,0.004,0.293,0.634,0.113,0.063,1.795,0.085
372,0.005,0.343,0.567,0.137,0.074,1.857,0.100
373,0.004,0.248,0.883,0.091,0.074,1.229,0.082
374,0.010,0.394,0.788,0.143,0.111,1.285,0.126
375,0.011,0.469,0.602,0.186,0.103,1.803,0.139
376,0.226,4.119,0.167,1.296,0.480,2.700,0.789
377,0.037,0.973,0.497,0.411,0.137,3.004,0.237
378,0.006,0.320,0.749,0.127,0.074,1.726,0.097
379,0.029,1.283,0.219,0.563,0.094,6.001,0.230
380,0.006,0.308,0.766,0.132,0.072,1.843,0.097
381,0.011,0.451,0.663,0.202,0.085,2.388,0.131
382,0.114,2.546,0.221,0.758,0.354,2.140,0.518
383,0.006,0.374,0.567,0.151,0.074,2.045,0.105
384,0.068,2.153,0.185,0.533,0.395,1.350,0.458
385,0.129,2.915,0.190,0.982,0.321,3.058,0.562
386,0.262,3.988,0.207,1.103,0.625,1.763,0.830
387,0.028,1.299,0.207,0.576,0.128,4.514,0.271
388,0.198,3.360,0.220,0.948,0.503,1.886,0.690
389,0.040,1.008,0.495,0.360,0.197,1.830,0.266
390,0.083,1.592,0.410,0.636,0.219,2.901,0.373
391,0.019,0.619,0.633,0.232,0.146,1.584,0.184
392,0.056,1.362,0.380,0.574,0.176,3.264,0.318
393,0.007,0.302,0.914,0.123,0.063,1.951,0.088
394,0.349,7.254,0.083,1.509,1.061,1.423,1.265
395,0.077,1.708,0.330,0.730,0.201,3.623,0.384
396,0.066,1.941,0.219,0.878,0.142,6.174,0.354
397,0.168,3.276,0.197,1.201,0.456,2.632,0.740
398,0.006,0.278,1.000,0.108,0.082,1.324,0.094
399,0.020,0.655,0.601,0.272,0.116,2.341,0.178
400,0.028,1.091,0.294,0.415,0.190,2.183,0.281
401,0.028,0.631,0.892,0.217,0.189,1.149,0.202
402,0.011,0.443,0.683,0.176,0.104,1.699,0.135
403,0.262,4.164,0.190,1.316,0.597,2.204,0.887
404,0.004,0.227,0.919,0.094,0.063,1.491,0.077
405,0.002,0.170,1.000,0.071,0.052,1.355,0.061
406,0.017,0.512,0.818,0.199,0.136,1.455,0.165
407,0.003,0.206,0.854,0.091,0.055,1.654,0.070
408,0.006,0.314,0.778,0.132,0.074,1.790,0.099
409,0.016,0.500,0.820,0.184,0.122,1.506,0.150
410,0.471,8.150,0.089,1.472,1.000,1.471,1.213
411,0.022,0.776,0.469,0.336,0.112,3.007,0.194
412,0.089,1.397,0.570,0.490,0.290,1.686,0.377
413,0.008,0.404,0.623,0.166,0.085,1.964,0.119
414,0.006,0.367,0.568,0.137,0.082,1.671,0.106
415,0.007,0.346,0.779,0.150,0.074,2.010,0.106
416,0.016,0.687,0.428,0.316,0.077,4.082,0.156
417,0.005,0.257,0.866,0.094,0.080,1.176,0.087
418,0.009,0.364,0.849,0.141,0.104,1.355,0.121
419,0.004,0.227,1.000,0.094,0.063,1.491,0.077
420,0.008,0.487,0.411,0.213,0.072,2.965,0.124
421,0.004,0.218,0.994,0.091,0.063,1.434,0.076
422,0.033,0.700,0.846,0.251,0.171,1.472,0.207
423,0.019,0.571,0.742,0.204,0.156,1.308,0.179
424,0.009,0.418,0.654,0.184,0.075,2.445,0.118
425,0.851,12.039,0.074,2.066,1.011,2.043,1.446
426,0.008,0.343,0.874,0.135,0.089,1.509,0.110
427,0.009,0.415,0.686,0.171,0.090,1.907,0.124
428,0.030,0.813,0.564,0.303,0.174,1.737,0.230
429,0.004,0.251,0.732,0.094,0.067,1.405,0.079
430,0.008,0.403,0.626,0.179,0.074,2.408,0.116
431,0.810,14.335,0.050,3.178,1.246,2.551,1.990
432,0.071,1.556,0.368,0.504,0.253,1.995,0.357
433,0.012,0.436,0.819,0.184,0.095,1.940,0.132
434,0.010,0.469,0.570,0.209,0.080,2.612,0.129
435,0.006,0.320,0.789,0.127,0.082,1.557,0.102
436,0.010,0.522,0.444,0.191,0.110,1.736,0.145
437,0.045,1.132,0.439,0.497,0.141,3.536,0.264
438,0.436,6.234,0.141,1.711,0.875,1.955,1.223
439,0.048,1.055,0.538,0.394,0.192,2.054,0.275
440,0.689,13.384,0.048,1.823,1.366,1.334,1.578
441,0.060,1.654,0.273,0.576,0.232,2.485,0.365
442,0.005,0.269,0.924,0.100,0.074,1.355,0.086
443,0.006,0.284,0.933,0.114,0.080,1.423,0.095
444,0.047,0.957,0.649,0.352,0.210,1.679,0.272
445,0.020,0.580,0.761,0.233,0.126,1.847,0.171
446,0.003,0.197,0.932,0.080,0.053,1.523,0.065
447,0.028,0.723,0.677,0.289,0.156,1.849,0.213
448,0.051,1.275,0.396,0.529,0.210,2.518,0.333
449,0.085,2.074,0.247,0.712,0.398,1.786,0.533
450,0.010,0.503,0.517,0.215,0.084,2.550,0.134
451,0.137,2.392,0.301,0.659,0.432,1.527,0.534
452,0.128,2.639,0.230,0.843,0.359,2.347,0.551
453,0.010,0.377,0.892,0.147,0.095,1.548,0.118
454,0.019,0.552,0.777,0.207,0.149,1.389,0.175
455,0.022,0.726,0.517,0.301,0.131,2.293,0.199
456,0.054,1.256,0.430,0.466,0.207,2.255,0.310
457,0.026,0.651,0.762,0.270,0.134,2.012,0.190
458,0.156,2.649,0.279,0.809,0.486,1.665,0.627
459,0.020,0.622,0.640,0.266,0.106,2.523,0.168
460,0.024,0.619,0.804,0.246,0.148,1.664,0.190
461,0.015,0.612,0.501,0.223,0.131,1.710,0.171
462,0.032,0.853,0.555,0.360,0.158,2.280,0.238
463,0.142,4.170,0.103,1.038,0.392,2.647,0.638
464,0.044,1.388,0.284,0.518,0.178,2.901,0.304
